model,NUTS_ID,year,window,gdd,heat,frost,precip
ipsl-cm6a-lr,SI036,2008,Mar-Jul,2018.603,258.295,1.533,574.776
ipsl-cm6a-lr,SI036,2009,Apr-Aug,2659.885,486.35,0,418.92
ipsl-cm6a-lr,SI036,2009,Mar-Jul,2100.33,261.03,2.565,424.99
ipsl-cm6a-lr,SI036,2010,Apr-Aug,2535.22,451.246,0,448.236
ipsl-cm6a-lr,SI036,2010,Mar-Jul,2015.342,283.808,9.566,424.347
ipsl-cm6a-lr,SI036,2011,Apr-Aug,2604.239,501.413,0,383.592
ipsl-cm6a-lr,SI036,2011,Mar-Jul,2069.337,238.218,6.315,417.493
ipsl-cm6a-lr,SI036,2012,Apr-Aug,2631.97,634.038,0.123,430.146
ipsl-cm6a-lr,SI036,2012,Mar-Jul,2148.613,336.495,4.044,384.444
ipsl-cm6a-lr,SI036,2013,Apr-Aug,2569.446,535.506,0,351.198
ipsl-cm6a-lr,SI036,2013,Mar-Jul,1971.566,291.47,10.114,406.913
ipsl-cm6a-lr,SI036,2014,Apr-Aug,2511.058,329.638,0,621.491
ipsl-cm6a-lr,SI036,2014,Mar-Jul,2100.61,203.394,0,465.661
ipsl-cm6a-lr,SI036,2015,Apr-Aug,2619.662,558.87,0,490.966
ipsl-cm6a-lr,SI036,2015,Mar-Jul,2081.879,321.438,0.949,462.97
ipsl-cm6a-lr,SI036,2016,Apr-Aug,2583.462,425.302,0,475.322
ipsl-cm6a-lr,SI036,2016,Mar-Jul,2062.519,259.584,0,446.442
ipsl-cm6a-lr,SI036,2017,Apr-Aug,2696.419,658.986,0,308.921
ipsl-cm6a-lr,SI036,2017,Mar-Jul,2237.418,382.261,0.123,253.374
ipsl-cm6a-lr,SI036,2018,Apr-Aug,2775.94,527.305,0,509.647
ipsl-cm6a-lr,SI036,2018,Mar-Jul,2183.859,274.171,6.772,529.098
ipsl-cm6a-lr,SI036,2019,Apr-Aug,2584.157,562.533,0,589.38
ipsl-cm6a-lr,SI036,2019,Mar-Jul,2082.19,337.847,0,576.597
ipsl-cm6a-lr,SI036,2020,Apr-Aug,2541.513,439.378,2.192,470.432
ipsl-cm6a-lr,SI036,2020,Mar-Jul,2003.172,212.609,3.932,396.732
ipsl-cm6a-lr,SI036,2021,Apr-Aug,2476.874,557.713,2.329,465.522
ipsl-cm6a-lr,SI036,2021,Mar-Jul,1949.978,352.493,8.574,439.688
ipsl-cm6a-lr,SI036,2022,Apr-Aug,2707.997,655.468,0,372.691
ipsl-cm6a-lr,SI036,2022,Mar-Jul,2128.097,405.814,12.488,359.515
ipsl-cm6a-lr,SI036,2023,Apr-Aug,2521.861,484.052,0.868,620.166
ipsl-cm6a-lr,SI036,2023,Mar-Jul,2026.315,273.056,1.817,593.602
ipsl-cm6a-lr,SI037,1989,Apr-Aug,2189.194,191.267,0,760.503
ipsl-cm6a-lr,SI037,1989,Mar-Jul,1741.052,71.992,1.302,725.5
ipsl-cm6a-lr,SI037,1990,Apr-Aug,2218.141,278.639,0.592,434.187
ipsl-cm6a-lr,SI037,1990,Mar-Jul,1767.251,121.228,4.5,471.292
ipsl-cm6a-lr,SI037,1991,Apr-Aug,2160.168,312.846,1.284,543.386
ipsl-cm6a-lr,SI037,1991,Mar-Jul,1691.375,164.947,1.284,540.067
ipsl-cm6a-lr,SI037,1992,Apr-Aug,2391.679,403.133,0,375.428
ipsl-cm6a-lr,SI037,1992,Mar-Jul,1786.15,117.269,5.383,482.606
ipsl-cm6a-lr,SI037,1993,Apr-Aug,2381.472,356.154,0.097,369.257
ipsl-cm6a-lr,SI037,1993,Mar-Jul,1843.463,153.744,8.737,355.992
ipsl-cm6a-lr,SI037,1994,Apr-Aug,2370.564,405.917,0.193,587.965
ipsl-cm6a-lr,SI037,1994,Mar-Jul,1918.359,197.768,1.598,521.921
ipsl-cm6a-lr,SI037,1995,Apr-Aug,2262.499,264.633,0.576,547.515
ipsl-cm6a-lr,SI037,1995,Mar-Jul,1732.402,156.736,8.009,556.489
ipsl-cm6a-lr,SI037,1996,Apr-Aug,2259.53,236.775,0.399,555.202
ipsl-cm6a-lr,SI037,1996,Mar-Jul,1683.837,133.067,14.344,474.295
ipsl-cm6a-lr,SI037,1997,Apr-Aug,2236.897,261.878,4.347,475.369
ipsl-cm6a-lr,SI037,1997,Mar-Jul,1713.677,131.129,8.253,473.236
ipsl-cm6a-lr,SI037,1998,Apr-Aug,2411.964,394.579,0,526.039
ipsl-cm6a-lr,SI037,1998,Mar-Jul,1841.838,203.493,11.411,481.224
ipsl-cm6a-lr,SI037,1999,Apr-Aug,2369.975,271.894,0,664.719
ipsl-cm6a-lr,SI037,1999,Mar-Jul,1876.887,143.016,1.097,672.292
ipsl-cm6a-lr,SI037,2000,Apr-Aug,2512.128,463.236,0,335.524
ipsl-cm6a-lr,SI037,2000,Mar-Jul,1968.883,220.571,4.72,396.921
ipsl-cm6a-lr,SI037,2001,Apr-Aug,2410.428,437.648,1,362.946
ipsl-cm6a-lr,SI037,2001,Mar-Jul,1924.774,185.243,2.409,496.707
ipsl-cm6a-lr,SI037,2002,Apr-Aug,2417.595,342.217,0.541,614.408
ipsl-cm6a-lr,SI037,2002,Mar-Jul,1939.011,207.802,2.701,496.995
ipsl-cm6a-lr,SI037,2003,Apr-Aug,2626.186,718.051,2.985,293.048
ipsl-cm6a-lr,SI037,2003,Mar-Jul,2036.657,385.345,8.812,264.646
ipsl-cm6a-lr,SI037,2004,Apr-Aug,2251.424,337.994,0.333,575.698
ipsl-cm6a-lr,SI037,2004,Mar-Jul,1689.717,168.031,11.115,576.479
ipsl-cm6a-lr,SI037,2005,Apr-Aug,2276.042,272.678,1.423,639.44
ipsl-cm6a-lr,SI037,2005,Mar-Jul,1815.454,206.704,14.378,525.195
ipsl-cm6a-lr,SI037,2006,Apr-Aug,2343.563,385.813,0.556,542.595
ipsl-cm6a-lr,SI037,2006,Mar-Jul,1861.319,311.865,11.922,454.034
ipsl-cm6a-lr,SI037,2007,Apr-Aug,2531.31,428.817,0.097,405.809
ipsl-cm6a-lr,SI037,2007,Mar-Jul,2041.577,280.705,1.18,434.774
ipsl-cm6a-lr,SI037,2008,Apr-Aug,2410.42,391.263,0.097,588.947
ipsl-cm6a-lr,SI037,2008,Mar-Jul,1871.638,223.402,4.017,668.675
ipsl-cm6a-lr,SI037,2009,Apr-Aug,2518.059,437.084,0,434.829
ipsl-cm6a-lr,SI037,2009,Mar-Jul,1951.43,220.308,7.594,508.903
ipsl-cm6a-lr,SI037,2010,Apr-Aug,2379.057,386.312,0.193,471.37
ipsl-cm6a-lr,SI037,2010,Mar-Jul,1861.041,235.95,11.835,470.289
ipsl-cm6a-lr,SI037,2011,Apr-Aug,2453.545,431.196,0.496,437.082
ipsl-cm6a-lr,SI037,2011,Mar-Jul,1904.981,186.78,9.529,492.026
ipsl-cm6a-lr,SI037,2012,Apr-Aug,2498.936,577.5,1.679,472.771
ipsl-cm6a-lr,SI037,2012,Mar-Jul,1997.305,294.56,7.851,402.061
ipsl-cm6a-lr,SI037,2013,Apr-Aug,2405.19,484.619,0,378.79
ipsl-cm6a-lr,SI037,2013,Mar-Jul,1802.429,253.287,11.987,486.753
ipsl-cm6a-lr,SI037,2014,Apr-Aug,2360.87,288.693,0,711.838
ipsl-cm6a-lr,SI037,2014,Mar-Jul,1928.55,173.517,0.583,574.578
ipsl-cm6a-lr,SI037,2015,Apr-Aug,2499.069,518.798,0.916,490.567
ipsl-cm6a-lr,SI037,2015,Mar-Jul,1944.268,298.335,5.113,487.153
ipsl-cm6a-lr,SI037,2016,Apr-Aug,2430.645,382.38,0,517.959
ipsl-cm6a-lr,SI037,2016,Mar-Jul,1908.333,233.354,1.926,496.69
ipsl-cm6a-lr,SI037,2017,Apr-Aug,2545.617,614.496,0.965,327.135
ipsl-cm6a-lr,SI037,2017,Mar-Jul,2054.65,334.451,4.398,293.404
ipsl-cm6a-lr,SI037,2018,Apr-Aug,2613.493,454.371,0,483.965
ipsl-cm6a-lr,SI037,2018,Mar-Jul,2015.366,227.263,8.561,509.322
ipsl-cm6a-lr,SI037,2019,Apr-Aug,2439.412,500.629,0,607.536
ipsl-cm6a-lr,SI037,2019,Mar-Jul,1916.27,295.396,1.412,596.687
ipsl-cm6a-lr,SI037,2020,Apr-Aug,2407.064,393.621,3.769,499.032
ipsl-cm6a-lr,SI037,2020,Mar-Jul,1860.102,185.606,8.557,409.25
ipsl-cm6a-lr,SI037,2021,Apr-Aug,2352.986,493.474,6.336,443.691
ipsl-cm6a-lr,SI037,2021,Mar-Jul,1822.693,309.812,19.578,423.743
ipsl-cm6a-lr,SI037,2022,Apr-Aug,2566.43,580.154,0.531,354.984
ipsl-cm6a-lr,SI037,2022,Mar-Jul,1982.978,359.98,16.743,353.941
ipsl-cm6a-lr,SI037,2023,Apr-Aug,2404.804,458.388,2.532,687.289
ipsl-cm6a-lr,SI037,2023,Mar-Jul,1898.207,255.943,6.491,614.724
ipsl-cm6a-lr,SI038,1989,Apr-Aug,2011.202,139.555,0,747.724
ipsl-cm6a-lr,SI038,1989,Mar-Jul,1548.543,41.7,3.095,779.03
ipsl-cm6a-lr,SI038,1990,Apr-Aug,2013.721,192.696,1.628,548.71
ipsl-cm6a-lr,SI038,1990,Mar-Jul,1562.204,77.447,6.55,545.224
ipsl-cm6a-lr,SI038,1991,Apr-Aug,2015.472,249.504,1.962,592.743
ipsl-cm6a-lr,SI038,1991,Mar-Jul,1523.369,115.176,1.962,595.794
ipsl-cm6a-lr,SI038,1992,Apr-Aug,2226.356,299.72,0,454.44
ipsl-cm6a-lr,SI038,1992,Mar-Jul,1615.184,69.252,6.175,585.333
ipsl-cm6a-lr,SI038,1993,Apr-Aug,2179.582,250.326,0.535,421.961
ipsl-cm6a-lr,SI038,1993,Mar-Jul,1615.928,78.079,13.817,396.341
ipsl-cm6a-lr,SI038,1994,Apr-Aug,2223.22,329.569,0.814,600.945
ipsl-cm6a-lr,SI038,1994,Mar-Jul,1746.284,150.06,1.648,510.652
ipsl-cm6a-lr,SI038,1995,Apr-Aug,2079.835,202.466,0.861,598.177
ipsl-cm6a-lr,SI038,1995,Mar-Jul,1549.085,111.739,12.835,629.239
ipsl-cm6a-lr,SI038,1996,Apr-Aug,2085.226,148.893,0.454,632.442
ipsl-cm6a-lr,SI038,1996,Mar-Jul,1532.98,75.583,16.726,562.266
ipsl-cm6a-lr,SI038,1997,Apr-Aug,2051.757,164.7,5.874,530.647
ipsl-cm6a-lr,SI038,1997,Mar-Jul,1551.202,61.912,8.841,504.579
ipsl-cm6a-lr,SI038,1998,Apr-Aug,2244.652,304.261,0,656.89
ipsl-cm6a-lr,SI038,1998,Mar-Jul,1671.51,129.89,12.289,585.62
ipsl-cm6a-lr,SI038,1999,Apr-Aug,2220.109,181.52,0,635.915
ipsl-cm6a-lr,SI038,1999,Mar-Jul,1704.118,81.251,2.528,687.656
ipsl-cm6a-lr,SI038,2000,Apr-Aug,2297.471,284.301,0,450.625
ipsl-cm6a-lr,SI038,2000,Mar-Jul,1741.842,94.525,6.396,547.562
ipsl-cm6a-lr,SI038,2001,Apr-Aug,2250.94,311.229,0.74,396.318
ipsl-cm6a-lr,SI038,2001,Mar-Jul,1738.545,110.235,1.48,615.989
ipsl-cm6a-lr,SI038,2002,Apr-Aug,2234.496,222.795,0.047,673.288
ipsl-cm6a-lr,SI038,2002,Mar-Jul,1768.251,130.448,0.696,501.189
ipsl-cm6a-lr,SI038,2003,Apr-Aug,2475.838,527.683,2.974,330.807
ipsl-cm6a-lr,SI038,2003,Mar-Jul,1868.313,256.657,8.282,291.871
ipsl-cm6a-lr,SI038,2004,Apr-Aug,2075.399,243.082,0.434,593.639
ipsl-cm6a-lr,SI038,2004,Mar-Jul,1522.284,110.714,11.386,585.82
ipsl-cm6a-lr,SI038,2005,Apr-Aug,2124.341,194.385,2.897,673.419
ipsl-cm6a-lr,SI038,2005,Mar-Jul,1660.503,147.862,15.879,553.224
ipsl-cm6a-lr,SI038,2006,Apr-Aug,2199.467,299.995,1.275,546.72
ipsl-cm6a-lr,SI038,2006,Mar-Jul,1721.471,256.635,15.702,505.755
ipsl-cm6a-lr,SI038,2007,Apr-Aug,2375.693,292.778,0.407,379.513
ipsl-cm6a-lr,SI038,2007,Mar-Jul,1888.368,180.936,1.255,412.998
ipsl-cm6a-lr,SI038,2008,Apr-Aug,2239.773,301.296,0.407,682.179
ipsl-cm6a-lr,SI038,2008,Mar-Jul,1686.693,160.816,6.896,751.799
ipsl-cm6a-lr,SI038,2009,Apr-Aug,2361.108,341.976,0,445.09
ipsl-cm6a-lr,SI038,2009,Mar-Jul,1773.518,145.461,9.346,593.331
ipsl-cm6a-lr,SI038,2010,Apr-Aug,2218.713,275.551,0.454,576.71
ipsl-cm6a-lr,SI038,2010,Mar-Jul,1700.896,163.694,13.216,568.878
ipsl-cm6a-lr,SI038,2011,Apr-Aug,2325.349,319.827,0.501,457.119
ipsl-cm6a-lr,SI038,2011,Mar-Jul,1759.925,109.677,9.533,560.923
ipsl-cm6a-lr,SI038,2012,Apr-Aug,2369.794,454.014,2.326,445.82
ipsl-cm6a-lr,SI038,2012,Mar-Jul,1853.049,208.665,5.049,378.212
ipsl-cm6a-lr,SI038,2013,Apr-Aug,2263.956,391.65,0,442.847
ipsl-cm6a-lr,SI038,2013,Mar-Jul,1672.728,191.375,12.807,654.653
ipsl-cm6a-lr,SI038,2014,Apr-Aug,2210.295,185.822,0,682.862
ipsl-cm6a-lr,SI038,2014,Mar-Jul,1762.572,102.878,0.188,583.079
ipsl-cm6a-lr,SI038,2015,Apr-Aug,2376.107,416.522,0.982,439.614
ipsl-cm6a-lr,SI038,2015,Mar-Jul,1813.681,231.593,5.174,475.248
ipsl-cm6a-lr,SI038,2016,Apr-Aug,2280.101,309.637,0,522.229
ipsl-cm6a-lr,SI038,2016,Mar-Jul,1740.467,169.137,2.496,534.484
ipsl-cm6a-lr,SI038,2017,Apr-Aug,2386.725,431.352,1.019,418.667
ipsl-cm6a-lr,SI038,2017,Mar-Jul,1878.404,199.204,3.814,397.108
ipsl-cm6a-lr,SI038,2018,Apr-Aug,2481.076,351.611,0,528.989
ipsl-cm6a-lr,SI038,2018,Mar-Jul,1875.082,149.809,7.586,579.222
ipsl-cm6a-lr,SI038,2019,Apr-Aug,2316.534,403.972,0,622.674
ipsl-cm6a-lr,SI038,2019,Mar-Jul,1768.586,232.411,2.743,592.6
ipsl-cm6a-lr,SI038,2020,Apr-Aug,2259.592,274.645,3.11,589.177
ipsl-cm6a-lr,SI038,2020,Mar-Jul,1699.465,116.309,8.955,546.446
ipsl-cm6a-lr,SI038,2021,Apr-Aug,2212.585,342.737,6.355,585.56
ipsl-cm6a-lr,SI038,2021,Mar-Jul,1672.174,198.364,20.017,562.521
ipsl-cm6a-lr,SI038,2022,Apr-Aug,2490.528,480.433,0.861,313.198
ipsl-cm6a-lr,SI038,2022,Mar-Jul,1896.532,292.593,16.407,311.83
ipsl-cm6a-lr,SI038,2023,Apr-Aug,2297.023,350.046,2.956,733.916
ipsl-cm6a-lr,SI038,2023,Mar-Jul,1769.504,174.839,7.958,615.683
ipsl-cm6a-lr,SI041,1989,Apr-Aug,2175.2,185.616,0,812.227
ipsl-cm6a-lr,SI041,1989,Mar-Jul,1718.606,65.4,0.637,788.938
ipsl-cm6a-lr,SI041,1990,Apr-Aug,2209.788,256.884,0.101,619.225
ipsl-cm6a-lr,SI041,1990,Mar-Jul,1751.476,110.073,2.476,617.209
ipsl-cm6a-lr,SI041,1991,Apr-Aug,2155.394,297.189,0.618,649.441
ipsl-cm6a-lr,SI041,1991,Mar-Jul,1674.05,147.43,0.668,645.783
ipsl-cm6a-lr,SI041,1992,Apr-Aug,2378.783,385.485,0.05,412.693
ipsl-cm6a-lr,SI041,1992,Mar-Jul,1771.665,110.591,3.261,533.566
ipsl-cm6a-lr,SI041,1993,Apr-Aug,2341.643,318.054,0.115,413.833
ipsl-cm6a-lr,SI041,1993,Mar-Jul,1802.199,131.574,8.773,371.959
ipsl-cm6a-lr,SI041,1994,Apr-Aug,2358.293,390.685,0.05,685.838
ipsl-cm6a-lr,SI041,1994,Mar-Jul,1904.467,190.722,0.571,569.763
ipsl-cm6a-lr,SI041,1995,Apr-Aug,2237.243,256.197,0.225,588.948
ipsl-cm6a-lr,SI041,1995,Mar-Jul,1698.958,149.908,7.019,586.746
ipsl-cm6a-lr,SI041,1996,Apr-Aug,2234.922,201.464,0.051,697.836
ipsl-cm6a-lr,SI041,1996,Mar-Jul,1666.93,114.078,13.515,585.853
ipsl-cm6a-lr,SI041,1997,Apr-Aug,2209.134,233.701,3.456,571.363
ipsl-cm6a-lr,SI041,1997,Mar-Jul,1698.145,106.551,4.701,533.284
ipsl-cm6a-lr,SI041,1998,Apr-Aug,2369.529,364.369,0,672.185
ipsl-cm6a-lr,SI041,1998,Mar-Jul,1803.342,183.263,9.714,594.403
ipsl-cm6a-lr,SI041,1999,Apr-Aug,2344.357,239.376,0,742.891
ipsl-cm6a-lr,SI041,1999,Mar-Jul,1843.724,125.215,1.004,731.465
ipsl-cm6a-lr,SI041,2000,Apr-Aug,2458.773,371.615,0.051,469.489
ipsl-cm6a-lr,SI041,2000,Mar-Jul,1912.945,161.715,3.948,539.998
ipsl-cm6a-lr,SI041,2001,Apr-Aug,2370.045,388.572,1.051,434.189
ipsl-cm6a-lr,SI041,2001,Mar-Jul,1865.114,159.759,2.347,616.947
ipsl-cm6a-lr,SI041,2002,Apr-Aug,2388.297,303.458,0.053,709.317
ipsl-cm6a-lr,SI041,2002,Mar-Jul,1916.276,183.473,1.001,551.147
ipsl-cm6a-lr,SI041,2003,Apr-Aug,2589.923,630.577,2.625,366.716
ipsl-cm6a-lr,SI041,2003,Mar-Jul,2007.269,328.493,6.53,306.178
ipsl-cm6a-lr,SI041,2004,Apr-Aug,2225.93,301.137,0.181,713.934
ipsl-cm6a-lr,SI041,2004,Mar-Jul,1668.751,144.444,9.635,685.93
ipsl-cm6a-lr,SI041,2005,Apr-Aug,2275.846,261.842,0.105,748.212
ipsl-cm6a-lr,SI041,2005,Mar-Jul,1815.773,199.062,11.93,591.673
ipsl-cm6a-lr,SI041,2006,Apr-Aug,2342.388,360.771,0.41,583.465
ipsl-cm6a-lr,SI041,2006,Mar-Jul,1858.336,301.694,11.641,521.204
ipsl-cm6a-lr,SI041,2007,Apr-Aug,2527.719,380.82,0,451.707
ipsl-cm6a-lr,SI041,2007,Mar-Jul,2040.077,250.39,0.856,469.322
ipsl-cm6a-lr,SI041,2008,Apr-Aug,2397.51,354.141,0,755.483
ipsl-cm6a-lr,SI041,2008,Mar-Jul,1845.24,203.23,4.554,795.034
ipsl-cm6a-lr,SI041,2009,Apr-Aug,2496.693,391.623,0,566.449
ipsl-cm6a-lr,SI041,2009,Mar-Jul,1922.543,184.321,5.784,675.117
ipsl-cm6a-lr,SI041,2010,Apr-Aug,2374.328,354.614,0,559.322
ipsl-cm6a-lr,SI041,2010,Mar-Jul,1857.451,221.907,11.035,510.54
ipsl-cm6a-lr,SI041,2011,Apr-Aug,2463.143,389.386,0.001,509.668
ipsl-cm6a-lr,SI041,2011,Mar-Jul,1913.085,160.609,8.307,569.648
ipsl-cm6a-lr,SI041,2012,Apr-Aug,2478.293,518.958,2.193,569.836
ipsl-cm6a-lr,SI041,2012,Mar-Jul,1988.915,262.477,6.197,481.764
ipsl-cm6a-lr,SI041,2013,Apr-Aug,2400.763,485.128,0,472.621
ipsl-cm6a-lr,SI041,2013,Mar-Jul,1799.915,254.818,11.271,608.192
ipsl-cm6a-lr,SI041,2014,Apr-Aug,2345.387,262.685,0,726.428
ipsl-cm6a-lr,SI041,2014,Mar-Jul,1915.185,158.696,0.001,581.141
ipsl-cm6a-lr,SI041,2015,Apr-Aug,2491.896,489.616,0.384,526.51
ipsl-cm6a-lr,SI041,2015,Mar-Jul,1939.178,280.27,2.071,550.333
ipsl-cm6a-lr,SI041,2016,Apr-Aug,2408.281,370.246,0.051,601.269
ipsl-cm6a-lr,SI041,2016,Mar-Jul,1880.097,216.011,0.878,574.482
ipsl-cm6a-lr,SI041,2017,Apr-Aug,2530.638,540.134,0.555,495.935
ipsl-cm6a-lr,SI041,2017,Mar-Jul,2045.193,286.613,1.686,451.043
ipsl-cm6a-lr,SI041,2018,Apr-Aug,2610.882,449.627,0,581.019
ipsl-cm6a-lr,SI041,2018,Mar-Jul,2008.728,222.388,8.071,588.425
ipsl-cm6a-lr,SI041,2019,Apr-Aug,2448.559,492.016,0,652.242
ipsl-cm6a-lr,SI041,2019,Mar-Jul,1920.072,294.84,0.806,614.005
ipsl-cm6a-lr,SI041,2020,Apr-Aug,2410.846,363.516,2.844,633.623
ipsl-cm6a-lr,SI041,2020,Mar-Jul,1856.663,170.721,6.248,593.43
ipsl-cm6a-lr,SI041,2021,Apr-Aug,2343.001,457.703,5.138,600.272
ipsl-cm6a-lr,SI041,2021,Mar-Jul,1808.617,285.877,16.755,550.399
ipsl-cm6a-lr,SI041,2022,Apr-Aug,2593.627,597.902,0.101,359.187
ipsl-cm6a-lr,SI041,2022,Mar-Jul,2005.178,374.469,14.808,343.09
ipsl-cm6a-lr,SI041,2023,Apr-Aug,2387.919,424.093,2.784,876.044
ipsl-cm6a-lr,SI041,2023,Mar-Jul,1881.215,228.055,4.835,737.28
ipsl-cm6a-lr,SI042,1989,Apr-Aug,1845.947,88.028,0,883.885
ipsl-cm6a-lr,SI042,1989,Mar-Jul,1403.22,22.993,2.432,881.054
ipsl-cm6a-lr,SI042,1990,Apr-Aug,1887.768,117.338,0.58,713.843
ipsl-cm6a-lr,SI042,1990,Mar-Jul,1448.276,46.033,3.037,724.94
ipsl-cm6a-lr,SI042,1991,Apr-Aug,1830.913,136.172,3.475,793.349
ipsl-cm6a-lr,SI042,1991,Mar-Jul,1345.724,57.036,4.676,803.96
ipsl-cm6a-lr,SI042,1992,Apr-Aug,2067.701,229.08,0.295,504.284
ipsl-cm6a-lr,SI042,1992,Mar-Jul,1460.309,45.578,7.323,658.933
ipsl-cm6a-lr,SI042,1993,Apr-Aug,2014.079,159.535,0.754,471.866
ipsl-cm6a-lr,SI042,1993,Mar-Jul,1501.792,50.397,15.031,426.539
ipsl-cm6a-lr,SI042,1994,Apr-Aug,2048.369,211.711,2.322,699.314
ipsl-cm6a-lr,SI042,1994,Mar-Jul,1572.928,95.051,3.852,583.584
ipsl-cm6a-lr,SI042,1995,Apr-Aug,1917.577,118.995,2.837,624.028
ipsl-cm6a-lr,SI042,1995,Mar-Jul,1418.19,66.377,16.056,618.174
ipsl-cm6a-lr,SI042,1996,Apr-Aug,1910.546,80.012,0.526,878.198
ipsl-cm6a-lr,SI042,1996,Mar-Jul,1396.75,46.869,18.401,764.666
ipsl-cm6a-lr,SI042,1997,Apr-Aug,1903.352,88.488,6.821,671.89
ipsl-cm6a-lr,SI042,1997,Mar-Jul,1423.054,29.208,9.785,601.024
ipsl-cm6a-lr,SI042,1998,Apr-Aug,2047.157,192.348,0.492,850.323
ipsl-cm6a-lr,SI042,1998,Mar-Jul,1505.404,78.665,15.508,757.284
ipsl-cm6a-lr,SI042,1999,Apr-Aug,2013.693,95.111,0.246,819.05
ipsl-cm6a-lr,SI042,1999,Mar-Jul,1523.881,47.312,4.695,788.77
ipsl-cm6a-lr,SI042,2000,Apr-Aug,2122.976,192.078,0.295,652.584
ipsl-cm6a-lr,SI042,2000,Mar-Jul,1581.303,71.299,7.69,745.332
ipsl-cm6a-lr,SI042,2001,Apr-Aug,2042.774,196.025,1.969,546.276
ipsl-cm6a-lr,SI042,2001,Mar-Jul,1521.72,62.794,4.553,769.05
ipsl-cm6a-lr,SI042,2002,Apr-Aug,2044.551,139.564,0.935,853.858
ipsl-cm6a-lr,SI042,2002,Mar-Jul,1585.955,85.142,4.371,676.343
ipsl-cm6a-lr,SI042,2003,Apr-Aug,2270.705,368.911,4.379,579.695
ipsl-cm6a-lr,SI042,2003,Mar-Jul,1689.149,165.304,9.395,451.66
ipsl-cm6a-lr,SI042,2004,Apr-Aug,1874.253,143.627,0.646,906.964
ipsl-cm6a-lr,SI042,2004,Mar-Jul,1363.449,67.247,14.775,827.045
ipsl-cm6a-lr,SI042,2005,Apr-Aug,1932.541,122.929,1.401,860.898
ipsl-cm6a-lr,SI042,2005,Mar-Jul,1503.881,98.702,14.267,693.656
ipsl-cm6a-lr,SI042,2006,Apr-Aug,1995.614,200.546,1.463,628.376
ipsl-cm6a-lr,SI042,2006,Mar-Jul,1549.332,178.232,18.644,603.046
ipsl-cm6a-lr,SI042,2007,Apr-Aug,2165.729,185.958,0,581.881
ipsl-cm6a-lr,SI042,2007,Mar-Jul,1689.971,118.435,3.83,603
ipsl-cm6a-lr,SI042,2008,Apr-Aug,2050.41,162.243,0.266,931.879
ipsl-cm6a-lr,SI042,2008,Mar-Jul,1522.18,92.493,10.197,946.351
ipsl-cm6a-lr,SI042,2009,Apr-Aug,2160.337,196.73,0,734.884
ipsl-cm6a-lr,SI042,2009,Mar-Jul,1585.719,77.034,8.089,880.035
ipsl-cm6a-lr,SI042,2010,Apr-Aug,2050.646,184.702,0.924,792.616
ipsl-cm6a-lr,SI042,2010,Mar-Jul,1561.13,121.251,13.007,653.919
ipsl-cm6a-lr,SI042,2011,Apr-Aug,2149.652,193.775,0.017,662.495
ipsl-cm6a-lr,SI042,2011,Mar-Jul,1610.499,61.115,10.131,710.156
ipsl-cm6a-lr,SI042,2012,Apr-Aug,2151.656,273.172,2.379,813.451
ipsl-cm6a-lr,SI042,2012,Mar-Jul,1673.679,122.155,6.815,737.688
ipsl-cm6a-lr,SI042,2013,Apr-Aug,2065.646,270.879,0.492,615.253
ipsl-cm6a-lr,SI042,2013,Mar-Jul,1493.602,126.578,15.643,761.202
ipsl-cm6a-lr,SI042,2014,Apr-Aug,2008.874,114.264,0.492,855.059
ipsl-cm6a-lr,SI042,2014,Mar-Jul,1582.363,67.875,1.47,694.741
ipsl-cm6a-lr,SI042,2015,Apr-Aug,2205.81,273.002,2.669,677.174
ipsl-cm6a-lr,SI042,2015,Mar-Jul,1648.261,145.976,8.727,693.439
ipsl-cm6a-lr,SI042,2016,Apr-Aug,2081.16,178.767,1.263,792.306
ipsl-cm6a-lr,SI042,2016,Mar-Jul,1568.9,98.445,5.842,741.911
ipsl-cm6a-lr,SI042,2017,Apr-Aug,2212.276,269.854,1.201,790.508
ipsl-cm6a-lr,SI042,2017,Mar-Jul,1726.682,123.435,3.032,734.859
ipsl-cm6a-lr,SI042,2018,Apr-Aug,2312.226,238.522,0.246,689.084
ipsl-cm6a-lr,SI042,2018,Mar-Jul,1719.26,90.02,12.604,752.789
ipsl-cm6a-lr,SI042,2019,Apr-Aug,2173.738,266.49,0,772.854
ipsl-cm6a-lr,SI042,2019,Mar-Jul,1644.922,160.367,3.373,744.315
ipsl-cm6a-lr,SI042,2020,Apr-Aug,2123.01,178.981,2.962,834.195
ipsl-cm6a-lr,SI042,2020,Mar-Jul,1573.103,73.491,11.662,814.798
ipsl-cm6a-lr,SI042,2021,Apr-Aug,2028.008,214.445,6.003,859.796
ipsl-cm6a-lr,SI042,2021,Mar-Jul,1527.693,129.208,18.79,752.882
ipsl-cm6a-lr,SI042,2022,Apr-Aug,2280.856,320.893,2.415,471.006
ipsl-cm6a-lr,SI042,2022,Mar-Jul,1722.456,191.946,18.726,418.534
ipsl-cm6a-lr,SI042,2023,Apr-Aug,2089.324,215.743,3.166,1175.695
ipsl-cm6a-lr,SI042,2023,Mar-Jul,1579.937,99.434,6.813,934.437
ipsl-cm6a-lr,SI043,1989,Apr-Aug,2081.652,160.327,0,856.65
