model,bin_id,delta_sv,n_years,cntr,crop,component,dln
HadGEM3-GC3-1MM,-4.5,-4.3969,4,CZ,Spring barley,frost_mj,-0.0169423494675787
IPSL-CM6A-LR,-9.5,-9.3401,5,CZ,Spring barley,frost_mj,-0.0449343150785033
IPSL-CM6A-LR,-8.5,-8.4598,8,CZ,Spring barley,frost_mj,-0.0418172246163859
IPSL-CM6A-LR,-7.5,-7.5255,19,CZ,Spring barley,frost_mj,-0.0350430713985909
IPSL-CM6A-LR,-6.5,-6.5577,11,CZ,Spring barley,frost_mj,-0.0415206312548797
IPSL-CM6A-LR,-5.5,-5.5623,13,CZ,Spring barley,frost_mj,-0.0248491473708723
IPSL-CM6A-LR,-4.5,-4.3507,11,CZ,Spring barley,frost_mj,-0.0244093401016518
IPSL-CM6A-LR,-3.5,-3.4644,8,CZ,Spring barley,frost_mj,-0.0209080867983897
IPSL-CM6A-LR,-2.5,-2.5669,9,CZ,Spring barley,frost_mj,-0.00614552329150047
IPSL-CM6A-LR,-1.5,-1.2909,6,CZ,Spring barley,frost_mj,-0.0236049562667859
IPSL-CM6A-LR,-0.5,-0.6347,8,CZ,Spring barley,frost_mj,0.00642025079420945
EC-Earth3,-9.5,-9.1554,4,DE,Spring barley,frost_mj,-0.0368795162106809
EC-Earth3,-8.5,-8.4726,15,DE,Spring barley,frost_mj,-0.0554727777578323
EC-Earth3,-7.5,-7.5562,20,DE,Spring barley,frost_mj,-0.0416725055754581
EC-Earth3,-6.5,-6.4767,21,DE,Spring barley,frost_mj,-0.0286007745162894
EC-Earth3,-5.5,-5.3342,8,DE,Spring barley,frost_mj,-0.0286290461602846
EC-Earth3,-4.5,-4.5495,8,DE,Spring barley,frost_mj,-0.0328309524731422
EC-Earth3,-3.5,-3.3459,9,DE,Spring barley,frost_mj,-0.0356390407132032
EC-Earth3,-2.5,-2.4493,5,DE,Spring barley,frost_mj,-0.0125540782323783
EC-Earth3,-1.5,-1.3807,6,DE,Spring barley,frost_mj,0.000226612934771966
EC-Earth3,-0.5,-0.6596,3,DE,Spring barley,frost_mj,0.0002299025302187
HadGEM3-GC3-1LL,-8.5,-8.3848,12,DE,Spring barley,frost_mj,-0.0342459522642859
HadGEM3-GC3-1LL,-7.5,-7.5599,19,DE,Spring barley,frost_mj,-0.02836892212051
HadGEM3-GC3-1LL,-6.5,-6.5442,24,DE,Spring barley,frost_mj,-0.036388782159169
HadGEM3-GC3-1LL,-5.5,-5.5797,10,DE,Spring barley,frost_mj,-0.0235956099572379
HadGEM3-GC3-1LL,-4.5,-4.5263,6,DE,Spring barley,frost_mj,-0.0311758362249282
HadGEM3-GC3-1LL,-3.5,-3.7835,7,DE,Spring barley,frost_mj,-0.027224932583114
HadGEM3-GC3-1LL,-2.5,-2.4504,6,DE,Spring barley,frost_mj,-0.0293559793515297
HadGEM3-GC3-1LL,-1.5,-1.3098,8,DE,Spring barley,frost_mj,-0.00131412382011267
HadGEM3-GC3-1LL,-0.5,-0.331,6,DE,Spring barley,frost_mj,-0.00589246567659848
HadGEM3-GC3-1MM,-14.5,-14.3032,4,DE,Spring barley,frost_mj,-0.0684694228282001
HadGEM3-GC3-1MM,-13.5,-13.3931,8,DE,Spring barley,frost_mj,-0.0777885267098315
HadGEM3-GC3-1MM,-12.5,-12.588,13,DE,Spring barley,frost_mj,-0.0823443737834302
HadGEM3-GC3-1MM,-11.5,-11.5321,21,DE,Spring barley,frost_mj,-0.0723561261178223
HadGEM3-GC3-1MM,-10.5,-10.4803,10,DE,Spring barley,frost_mj,-0.0542262879265514
HadGEM3-GC3-1MM,-9.5,-9.6161,7,DE,Spring barley,frost_mj,-0.048095531497288
HadGEM3-GC3-1MM,-8.5,-8.6582,7,DE,Spring barley,frost_mj,-0.0405469380356084
HadGEM3-GC3-1MM,-7.5,-7.6345,8,DE,Spring barley,frost_mj,-0.0404147487065903
HadGEM3-GC3-1MM,-6.5,-6.4299,4,DE,Spring barley,frost_mj,-0.0139193798001427
HadGEM3-GC3-1MM,-5.5,-5.3528,4,DE,Spring barley,frost_mj,-0.026876262796389
HadGEM3-GC3-1MM,-4.5,-4.3969,4,DE,Spring barley,frost_mj,-0.0159805290769102
IPSL-CM6A-LR,-9.5,-9.3401,5,DE,Spring barley,frost_mj,-0.052165724672951
IPSL-CM6A-LR,-8.5,-8.4598,8,DE,Spring barley,frost_mj,-0.0522527295562689
IPSL-CM6A-LR,-7.5,-7.5255,19,DE,Spring barley,frost_mj,-0.0445864471727499
IPSL-CM6A-LR,-6.5,-6.5577,11,DE,Spring barley,frost_mj,-0.0527954775890678
IPSL-CM6A-LR,-5.5,-5.5623,13,DE,Spring barley,frost_mj,-0.0306853773328976
IPSL-CM6A-LR,-4.5,-4.3507,11,DE,Spring barley,frost_mj,-0.0275426503434181
IPSL-CM6A-LR,-3.5,-3.4644,8,DE,Spring barley,frost_mj,-0.0245525274858452
IPSL-CM6A-LR,-2.5,-2.5669,9,DE,Spring barley,frost_mj,-0.00645860606484801
IPSL-CM6A-LR,-1.5,-1.2909,6,DE,Spring barley,frost_mj,-0.0262583449192563
IPSL-CM6A-LR,-0.5,-0.6347,8,DE,Spring barley,frost_mj,0.00261673675508916
EC-Earth3,-9.5,-9.1554,4,DK,Spring barley,frost_mj,-0.0342915080705018
EC-Earth3,-8.5,-8.4726,15,DK,Spring barley,frost_mj,-0.0575912596261457
EC-Earth3,-7.5,-7.5562,20,DK,Spring barley,frost_mj,-0.038748425608386
EC-Earth3,-6.5,-6.4767,21,DK,Spring barley,frost_mj,-0.0249017756965907
EC-Earth3,-5.5,-5.3342,8,DK,Spring barley,frost_mj,-0.0222112762652719
EC-Earth3,-4.5,-4.5495,8,DK,Spring barley,frost_mj,-0.0381966680160401
EC-Earth3,-3.5,-3.3459,9,DK,Spring barley,frost_mj,-0.0441984749483845
EC-Earth3,-2.5,-2.4493,5,DK,Spring barley,frost_mj,-0.0164132251344413
EC-Earth3,-1.5,-1.3807,6,DK,Spring barley,frost_mj,-0.00468304663753886
EC-Earth3,-0.5,-0.6596,3,DK,Spring barley,frost_mj,-0.0100627348495893
HadGEM3-GC3-1LL,-8.5,-8.3848,12,DK,Spring barley,frost_mj,-0.031412914653812
HadGEM3-GC3-1LL,-7.5,-7.5599,19,DK,Spring barley,frost_mj,-0.0260933900984712
HadGEM3-GC3-1LL,-6.5,-6.5442,24,DK,Spring barley,frost_mj,-0.0378752427359777
HadGEM3-GC3-1LL,-5.5,-5.5797,10,DK,Spring barley,frost_mj,-0.0210182249693041
HadGEM3-GC3-1LL,-4.5,-4.5263,6,DK,Spring barley,frost_mj,-0.0191801911948297
HadGEM3-GC3-1LL,-3.5,-3.7835,7,DK,Spring barley,frost_mj,-0.0320056543136574
HadGEM3-GC3-1LL,-2.5,-2.4504,6,DK,Spring barley,frost_mj,-0.0188881607565074
HadGEM3-GC3-1LL,-1.5,-1.3098,8,DK,Spring barley,frost_mj,-0.00190726595118209
HadGEM3-GC3-1LL,-0.5,-0.331,6,DK,Spring barley,frost_mj,-0.00683074856385775
HadGEM3-GC3-1MM,-14.5,-14.3032,4,DK,Spring barley,frost_mj,-0.111989793580749
HadGEM3-GC3-1MM,-13.5,-13.3931,8,DK,Spring barley,frost_mj,-0.115078993214312
HadGEM3-GC3-1MM,-12.5,-12.588,13,DK,Spring barley,frost_mj,-0.126820571451777
HadGEM3-GC3-1MM,-11.5,-11.5321,21,DK,Spring barley,frost_mj,-0.11301012806361
HadGEM3-GC3-1MM,-10.5,-10.4803,10,DK,Spring barley,frost_mj,-0.0855342376917637
HadGEM3-GC3-1MM,-9.5,-9.6161,7,DK,Spring barley,frost_mj,-0.0792739724876003
HadGEM3-GC3-1MM,-8.5,-8.6582,7,DK,Spring barley,frost_mj,-0.0679203247383409
HadGEM3-GC3-1MM,-7.5,-7.6345,8,DK,Spring barley,frost_mj,-0.0514851423063609
HadGEM3-GC3-1MM,-6.5,-6.4299,4,DK,Spring barley,frost_mj,-0.0155467461134797
HadGEM3-GC3-1MM,-5.5,-5.3528,4,DK,Spring barley,frost_mj,-0.0189576721637125
HadGEM3-GC3-1MM,-4.5,-4.3969,4,DK,Spring barley,frost_mj,-0.0214259793646947
IPSL-CM6A-LR,-9.5,-9.3401,5,DK,Spring barley,frost_mj,-0.0856788106634533
IPSL-CM6A-LR,-8.5,-8.4598,8,DK,Spring barley,frost_mj,-0.0984563464416058
IPSL-CM6A-LR,-7.5,-7.5255,19,DK,Spring barley,frost_mj,-0.0793457838387884
IPSL-CM6A-LR,-6.5,-6.5577,11,DK,Spring barley,frost_mj,-0.091612636917816
IPSL-CM6A-LR,-5.5,-5.5623,13,DK,Spring barley,frost_mj,-0.0395634390667131
IPSL-CM6A-LR,-4.5,-4.3507,11,DK,Spring barley,frost_mj,-0.0254597333652614
IPSL-CM6A-LR,-3.5,-3.4644,8,DK,Spring barley,frost_mj,-0.028432424915466
IPSL-CM6A-LR,-2.5,-2.5669,9,DK,Spring barley,frost_mj,-0.0115830394278367
IPSL-CM6A-LR,-1.5,-1.2909,6,DK,Spring barley,frost_mj,-0.0254676020857982
IPSL-CM6A-LR,-0.5,-0.6347,8,DK,Spring barley,frost_mj,0.00199537184568474
EC-Earth3,-9.5,-9.1554,4,EE,Spring barley,frost_mj,-0.0377730034455657
EC-Earth3,-8.5,-8.4726,15,EE,Spring barley,frost_mj,-0.0385481314121038
EC-Earth3,-7.5,-7.5562,20,EE,Spring barley,frost_mj,-0.0412608650048771
EC-Earth3,-6.5,-6.4767,21,EE,Spring barley,frost_mj,-0.0270726786889241
EC-Earth3,-5.5,-5.3342,8,EE,Spring barley,frost_mj,-0.0267119614348566
EC-Earth3,-4.5,-4.5495,8,EE,Spring barley,frost_mj,-0.0387250126332877
EC-Earth3,-3.5,-3.3459,9,EE,Spring barley,frost_mj,-0.0484319902778043
EC-Earth3,-2.5,-2.4493,5,EE,Spring barley,frost_mj,-0.0327430223180209
EC-Earth3,-1.5,-1.3807,6,EE,Spring barley,frost_mj,-0.00291726100274666
EC-Earth3,-0.5,-0.6596,3,EE,Spring barley,frost_mj,-0.0216475917022294
HadGEM3-GC3-1LL,-8.5,-8.3848,12,EE,Spring barley,frost_mj,-0.0338716279639788
HadGEM3-GC3-1LL,-7.5,-7.5599,19,EE,Spring barley,frost_mj,-0.0328209569707595
HadGEM3-GC3-1LL,-6.5,-6.5442,24,EE,Spring barley,frost_mj,-0.0420170681606098
HadGEM3-GC3-1LL,-5.5,-5.5797,10,EE,Spring barley,frost_mj,-0.0299926129750928
HadGEM3-GC3-1LL,-4.5,-4.5263,6,EE,Spring barley,frost_mj,-0.0192033281725619
HadGEM3-GC3-1LL,-3.5,-3.7835,7,EE,Spring barley,frost_mj,-0.033144465274654
HadGEM3-GC3-1LL,-2.5,-2.4504,6,EE,Spring barley,frost_mj,-0.0194612463572731
HadGEM3-GC3-1LL,-1.5,-1.3098,8,EE,Spring barley,frost_mj,-0.00760125272245639
HadGEM3-GC3-1LL,-0.5,-0.331,6,EE,Spring barley,frost_mj,-0.00777042189582903
HadGEM3-GC3-1MM,-14.5,-14.3032,4,EE,Spring barley,frost_mj,-0.0760633644260488
HadGEM3-GC3-1MM,-13.5,-13.3931,8,EE,Spring barley,frost_mj,-0.0863589692138853
HadGEM3-GC3-1MM,-12.5,-12.588,13,EE,Spring barley,frost_mj,-0.0939789408826039
HadGEM3-GC3-1MM,-11.5,-11.5321,21,EE,Spring barley,frost_mj,-0.0861869449891676
HadGEM3-GC3-1MM,-10.5,-10.4803,10,EE,Spring barley,frost_mj,-0.0736544598271463
HadGEM3-GC3-1MM,-9.5,-9.6161,7,EE,Spring barley,frost_mj,-0.0739936568323772
HadGEM3-GC3-1MM,-8.5,-8.6582,7,EE,Spring barley,frost_mj,-0.0686584500270349
HadGEM3-GC3-1MM,-7.5,-7.6345,8,EE,Spring barley,frost_mj,-0.0683806312665699
HadGEM3-GC3-1MM,-6.5,-6.4299,4,EE,Spring barley,frost_mj,-0.0367058778657616
HadGEM3-GC3-1MM,-5.5,-5.3528,4,EE,Spring barley,frost_mj,-0.0496065925353939
HadGEM3-GC3-1MM,-4.5,-4.3969,4,EE,Spring barley,frost_mj,-0.041947413994323
IPSL-CM6A-LR,-9.5,-9.3401,5,EE,Spring barley,frost_mj,-0.0590287316875017
IPSL-CM6A-LR,-8.5,-8.4598,8,EE,Spring barley,frost_mj,-0.0665501200753317
IPSL-CM6A-LR,-7.5,-7.5255,19,EE,Spring barley,frost_mj,-0.0590105332975522
IPSL-CM6A-LR,-6.5,-6.5577,11,EE,Spring barley,frost_mj,-0.0632075037227937
IPSL-CM6A-LR,-5.5,-5.5623,13,EE,Spring barley,frost_mj,-0.0324939703014867
IPSL-CM6A-LR,-4.5,-4.3507,11,EE,Spring barley,frost_mj,-0.0351095221134035
IPSL-CM6A-LR,-3.5,-3.4644,8,EE,Spring barley,frost_mj,-0.0345833693617329
IPSL-CM6A-LR,-2.5,-2.5669,9,EE,Spring barley,frost_mj,-0.023885549464786
IPSL-CM6A-LR,-1.5,-1.2909,6,EE,Spring barley,frost_mj,-0.0295954203409898
IPSL-CM6A-LR,-0.5,-0.6347,8,EE,Spring barley,frost_mj,0.00111228003859046
EC-Earth3,-9.5,-9.1554,4,ES,Spring barley,frost_mj,-0.0189785781246329
EC-Earth3,-8.5,-8.4726,15,ES,Spring barley,frost_mj,-0.0209945462595605
EC-Earth3,-7.5,-7.5562,20,ES,Spring barley,frost_mj,-0.0145060521667684
EC-Earth3,-6.5,-6.4767,21,ES,Spring barley,frost_mj,-0.00873858764992179
EC-Earth3,-5.5,-5.3342,8,ES,Spring barley,frost_mj,-0.0101349325896963
EC-Earth3,-4.5,-4.5495,8,ES,Spring barley,frost_mj,-0.00561312373975571
EC-Earth3,-3.5,-3.3459,9,ES,Spring barley,frost_mj,-0.0135462096602136
EC-Earth3,-2.5,-2.4493,5,ES,Spring barley,frost_mj,-0.00554571745830115
EC-Earth3,-1.5,-1.3807,6,ES,Spring barley,frost_mj,-0.00183429700772976
EC-Earth3,-0.5,-0.6596,3,ES,Spring barley,frost_mj,-0.00303401987311585
HadGEM3-GC3-1LL,-8.5,-8.3848,12,ES,Spring barley,frost_mj,-0.0274606936263875
HadGEM3-GC3-1LL,-7.5,-7.5599,19,ES,Spring barley,frost_mj,-0.0190110526551783
HadGEM3-GC3-1LL,-6.5,-6.5442,24,ES,Spring barley,frost_mj,-0.0214176538366854
HadGEM3-GC3-1LL,-5.5,-5.5797,10,ES,Spring barley,frost_mj,-0.0189722728102339
HadGEM3-GC3-1LL,-4.5,-4.5263,6,ES,Spring barley,frost_mj,-0.0177167404677095
HadGEM3-GC3-1LL,-3.5,-3.7835,7,ES,Spring barley,frost_mj,-0.00838214162011735
HadGEM3-GC3-1LL,-2.5,-2.4504,6,ES,Spring barley,frost_mj,-0.0204363583999042
HadGEM3-GC3-1LL,-1.5,-1.3098,8,ES,Spring barley,frost_mj,-0.00501256231007229
HadGEM3-GC3-1LL,-0.5,-0.331,6,ES,Spring barley,frost_mj,-0.00397494020614406
HadGEM3-GC3-1MM,-14.5,-14.3032,4,ES,Spring barley,frost_mj,-0.0520658710314202
HadGEM3-GC3-1MM,-13.5,-13.3931,8,ES,Spring barley,frost_mj,-0.060570063247998
HadGEM3-GC3-1MM,-12.5,-12.588,13,ES,Spring barley,frost_mj,-0.045176518370517
HadGEM3-GC3-1MM,-11.5,-11.5321,21,ES,Spring barley,frost_mj,-0.041464567067004
HadGEM3-GC3-1MM,-10.5,-10.4803,10,ES,Spring barley,frost_mj,-0.0291330858073792
HadGEM3-GC3-1MM,-9.5,-9.6161,7,ES,Spring barley,frost_mj,-0.0389948930800865
HadGEM3-GC3-1MM,-8.5,-8.6582,7,ES,Spring barley,frost_mj,-0.0164838455221573
HadGEM3-GC3-1MM,-7.5,-7.6345,8,ES,Spring barley,frost_mj,-0.0213596091865678
HadGEM3-GC3-1MM,-6.5,-6.4299,4,ES,Spring barley,frost_mj,-0.0241418422427634
HadGEM3-GC3-1MM,-5.5,-5.3528,4,ES,Spring barley,frost_mj,-0.0102204477410731
HadGEM3-GC3-1MM,-4.5,-4.3969,4,ES,Spring barley,frost_mj,0.000750305790883199
IPSL-CM6A-LR,-9.5,-9.3401,5,ES,Spring barley,frost_mj,-0.0230652433845937
IPSL-CM6A-LR,-8.5,-8.4598,8,ES,Spring barley,frost_mj,-0.0174879762333181
IPSL-CM6A-LR,-7.5,-7.5255,19,ES,Spring barley,frost_mj,-0.0169006892756933
IPSL-CM6A-LR,-6.5,-6.5577,11,ES,Spring barley,frost_mj,-0.0159864204115527
IPSL-CM6A-LR,-5.5,-5.5623,13,ES,Spring barley,frost_mj,-0.0162609461775412
IPSL-CM6A-LR,-4.5,-4.3507,11,ES,Spring barley,frost_mj,-0.0149251669354536
IPSL-CM6A-LR,-3.5,-3.4644,8,ES,Spring barley,frost_mj,-0.00674467780839868
IPSL-CM6A-LR,-2.5,-2.5669,9,ES,Spring barley,frost_mj,-0.00591222065008888
IPSL-CM6A-LR,-1.5,-1.2909,6,ES,Spring barley,frost_mj,-0.00988577133590483
IPSL-CM6A-LR,-0.5,-0.6347,8,ES,Spring barley,frost_mj,0.00154245089970865
EC-Earth3,-9.5,-9.1554,4,FI,Spring barley,frost_mj,-0.0442442828914906
EC-Earth3,-8.5,-8.4726,15,FI,Spring barley,frost_mj,-0.0397922764268591
EC-Earth3,-7.5,-7.5562,20,FI,Spring barley,frost_mj,-0.038112337689382
EC-Earth3,-6.5,-6.4767,21,FI,Spring barley,frost_mj,-0.0230526989478419
EC-Earth3,-5.5,-5.3342,8,FI,Spring barley,frost_mj,-0.028595597403076
EC-Earth3,-4.5,-4.5495,8,FI,Spring barley,frost_mj,-0.0438972966904911
EC-Earth3,-3.5,-3.3459,9,FI,Spring barley,frost_mj,-0.0513522462834871
EC-Earth3,-2.5,-2.4493,5,FI,Spring barley,frost_mj,-0.0408289450987869
EC-Earth3,-1.5,-1.3807,6,FI,Spring barley,frost_mj,0.000107521289856418
EC-Earth3,-0.5,-0.6596,3,FI,Spring barley,frost_mj,-0.0212346577643024
HadGEM3-GC3-1LL,-8.5,-8.3848,12,FI,Spring barley,frost_mj,-0.0302956764465325
HadGEM3-GC3-1LL,-7.5,-7.5599,19,FI,Spring barley,frost_mj,-0.0312179347640894
HadGEM3-GC3-1LL,-6.5,-6.5442,24,FI,Spring barley,frost_mj,-0.0353386314519975
HadGEM3-GC3-1LL,-5.5,-5.5797,10,FI,Spring barley,frost_mj,-0.0259650088192653
HadGEM3-GC3-1LL,-4.5,-4.5263,6,FI,Spring barley,frost_mj,-0.00934294740176308
HadGEM3-GC3-1LL,-3.5,-3.7835,7,FI,Spring barley,frost_mj,-0.0213637801065469
HadGEM3-GC3-1LL,-2.5,-2.4504,6,FI,Spring barley,frost_mj,-0.0107262009184064
HadGEM3-GC3-1LL,-1.5,-1.3098,8,FI,Spring barley,frost_mj,-0.0152460110341176
HadGEM3-GC3-1LL,-0.5,-0.331,6,FI,Spring barley,frost_mj,-0.000655900129516428
HadGEM3-GC3-1MM,-14.5,-14.3032,4,FI,Spring barley,frost_mj,-0.0743678258365637
HadGEM3-GC3-1MM,-13.5,-13.3931,8,FI,Spring barley,frost_mj,-0.085265635439398
HadGEM3-GC3-1MM,-12.5,-12.588,13,FI,Spring barley,frost_mj,-0.0881292841776138
HadGEM3-GC3-1MM,-11.5,-11.5321,21,FI,Spring barley,frost_mj,-0.0829564520025469
HadGEM3-GC3-1MM,-10.5,-10.4803,10,FI,Spring barley,frost_mj,-0.069836259707961
HadGEM3-GC3-1MM,-9.5,-9.6161,7,FI,Spring barley,frost_mj,-0.0695761992913136
HadGEM3-GC3-1MM,-8.5,-8.6582,7,FI,Spring barley,frost_mj,-0.0689901956655243
HadGEM3-GC3-1MM,-7.5,-7.6345,8,FI,Spring barley,frost_mj,-0.0574823780788498
HadGEM3-GC3-1MM,-6.5,-6.4299,4,FI,Spring barley,frost_mj,-0.0355749168119802
HadGEM3-GC3-1MM,-5.5,-5.3528,4,FI,Spring barley,frost_mj,-0.0419125948119234
HadGEM3-GC3-1MM,-4.5,-4.3969,4,FI,Spring barley,frost_mj,-0.035104019473777
IPSL-CM6A-LR,-9.5,-9.3401,5,FI,Spring barley,frost_mj,-0.0557511352878026
IPSL-CM6A-LR,-8.5,-8.4598,8,FI,Spring barley,frost_mj,-0.0628113055090009
IPSL-CM6A-LR,-7.5,-7.5255,19,FI,Spring barley,frost_mj,-0.0542813432591437
IPSL-CM6A-LR,-6.5,-6.5577,11,FI,Spring barley,frost_mj,-0.0572555869207032
IPSL-CM6A-LR,-5.5,-5.5623,13,FI,Spring barley,frost_mj,-0.0276026801615261
IPSL-CM6A-LR,-4.5,-4.3507,11,FI,Spring barley,frost_mj,-0.0353161009447457
IPSL-CM6A-LR,-3.5,-3.4644,8,FI,Spring barley,frost_mj,-0.029925136716667
IPSL-CM6A-LR,-2.5,-2.5669,9,FI,Spring barley,frost_mj,-0.0183491806974176
IPSL-CM6A-LR,-1.5,-1.2909,6,FI,Spring barley,frost_mj,-0.0230165215224095
IPSL-CM6A-LR,-0.5,-0.6347,8,FI,Spring barley,frost_mj,-0.00294405667301287
EC-Earth3,-9.5,-9.1554,4,FR,Spring barley,frost_mj,-0.0306354749971597
EC-Earth3,-8.5,-8.4726,15,FR,Spring barley,frost_mj,-0.0396436781270102
EC-Earth3,-7.5,-7.5562,20,FR,Spring barley,frost_mj,-0.0278210481018251
EC-Earth3,-6.5,-6.4767,21,FR,Spring barley,frost_mj,-0.0186167722124245
EC-Earth3,-5.5,-5.3342,8,FR,Spring barley,frost_mj,-0.0208199311479548
EC-Earth3,-4.5,-4.5495,8,FR,Spring barley,frost_mj,-0.0243013341108785
EC-Earth3,-3.5,-3.3459,9,FR,Spring barley,frost_mj,-0.0224803780118771
EC-Earth3,-2.5,-2.4493,5,FR,Spring barley,frost_mj,-0.00828450724425349
EC-Earth3,-1.5,-1.3807,6,FR,Spring barley,frost_mj,-0.000723870488867035
EC-Earth3,-0.5,-0.6596,3,FR,Spring barley,frost_mj,-0.000653296122731581
HadGEM3-GC3-1LL,-8.5,-8.3848,12,FR,Spring barley,frost_mj,-0.028324150050329
HadGEM3-GC3-1LL,-7.5,-7.5599,19,FR,Spring barley,frost_mj,-0.022962695139618
HadGEM3-GC3-1LL,-6.5,-6.5442,24,FR,Spring barley,frost_mj,-0.0268644863616758
HadGEM3-GC3-1LL,-5.5,-5.5797,10,FR,Spring barley,frost_mj,-0.0197628611898771
HadGEM3-GC3-1LL,-4.5,-4.5263,6,FR,Spring barley,frost_mj,-0.0201235409348593
HadGEM3-GC3-1LL,-3.5,-3.7835,7,FR,Spring barley,frost_mj,-0.017961375821999
HadGEM3-GC3-1LL,-2.5,-2.4504,6,FR,Spring barley,frost_mj,-0.0265103128727282
HadGEM3-GC3-1LL,-1.5,-1.3098,8,FR,Spring barley,frost_mj,-0.00226935429647595
HadGEM3-GC3-1LL,-0.5,-0.331,6,FR,Spring barley,frost_mj,-0.00478676813132904
HadGEM3-GC3-1MM,-14.5,-14.3032,4,FR,Spring barley,frost_mj,-0.0536411857284575
HadGEM3-GC3-1MM,-13.5,-13.3931,8,FR,Spring barley,frost_mj,-0.0661630026293623
HadGEM3-GC3-1MM,-12.5,-12.588,13,FR,Spring barley,frost_mj,-0.061872817939112
HadGEM3-GC3-1MM,-11.5,-11.5321,21,FR,Spring barley,frost_mj,-0.0540301059276012
HadGEM3-GC3-1MM,-10.5,-10.4803,10,FR,Spring barley,frost_mj,-0.0381818355622415
HadGEM3-GC3-1MM,-9.5,-9.6161,7,FR,Spring barley,frost_mj,-0.0392042149874438
HadGEM3-GC3-1MM,-8.5,-8.6582,7,FR,Spring barley,frost_mj,-0.0279234032640229
HadGEM3-GC3-1MM,-7.5,-7.6345,8,FR,Spring barley,frost_mj,-0.025741840077708
HadGEM3-GC3-1MM,-6.5,-6.4299,4,FR,Spring barley,frost_mj,-0.0118841621035889
HadGEM3-GC3-1MM,-5.5,-5.3528,4,FR,Spring barley,frost_mj,-0.0187149327330359
HadGEM3-GC3-1MM,-4.5,-4.3969,4,FR,Spring barley,frost_mj,-0.00924522532671337
IPSL-CM6A-LR,-9.5,-9.3401,5,FR,Spring barley,frost_mj,-0.04176153529814
IPSL-CM6A-LR,-8.5,-8.4598,8,FR,Spring barley,frost_mj,-0.0426680311616975
IPSL-CM6A-LR,-7.5,-7.5255,19,FR,Spring barley,frost_mj,-0.0345986276607201
IPSL-CM6A-LR,-6.5,-6.5577,11,FR,Spring barley,frost_mj,-0.0400576335133071
IPSL-CM6A-LR,-5.5,-5.5623,13,FR,Spring barley,frost_mj,-0.0289954248935461
IPSL-CM6A-LR,-4.5,-4.3507,11,FR,Spring barley,frost_mj,-0.0258873156243413
IPSL-CM6A-LR,-3.5,-3.4644,8,FR,Spring barley,frost_mj,-0.0192620653020305
IPSL-CM6A-LR,-2.5,-2.5669,9,FR,Spring barley,frost_mj,-0.00525304564315181
IPSL-CM6A-LR,-1.5,-1.2909,6,FR,Spring barley,frost_mj,-0.0198065019106202
IPSL-CM6A-LR,-0.5,-0.6347,8,FR,Spring barley,frost_mj,-0.000272110740697247
EC-Earth3,-9.5,-9.1554,4,HU,Spring barley,frost_mj,-0.0225113019218441
EC-Earth3,-8.5,-8.4726,15,HU,Spring barley,frost_mj,-0.0422383777004947
EC-Earth3,-7.5,-7.5562,20,HU,Spring barley,frost_mj,-0.02917416113354
EC-Earth3,-6.5,-6.4767,21,HU,Spring barley,frost_mj,-0.0191583587823283
EC-Earth3,-5.5,-5.3342,8,HU,Spring barley,frost_mj,-0.0225199550615792
EC-Earth3,-4.5,-4.5495,8,HU,Spring barley,frost_mj,-0.0110755220289089
EC-Earth3,-3.5,-3.3459,9,HU,Spring barley,frost_mj,-0.022046795658002
EC-Earth3,-2.5,-2.4493,5,HU,Spring barley,frost_mj,-0.0173304618756464
EC-Earth3,-1.5,-1.3807,6,HU,Spring barley,frost_mj,-0.00304625700958209
EC-Earth3,-0.5,-0.6596,3,HU,Spring barley,frost_mj,-0.00550639790324702
HadGEM3-GC3-1LL,-8.5,-8.3848,12,HU,Spring barley,frost_mj,-0.024495304631724
HadGEM3-GC3-1LL,-7.5,-7.5599,19,HU,Spring barley,frost_mj,-0.0184827406240395
HadGEM3-GC3-1LL,-6.5,-6.5442,24,HU,Spring barley,frost_mj,-0.0256698492522503
HadGEM3-GC3-1LL,-5.5,-5.5797,10,HU,Spring barley,frost_mj,-0.0130124716146413
HadGEM3-GC3-1LL,-4.5,-4.5263,6,HU,Spring barley,frost_mj,-0.0230788457149566
HadGEM3-GC3-1LL,-3.5,-3.7835,7,HU,Spring barley,frost_mj,-0.0177454115420993
HadGEM3-GC3-1LL,-2.5,-2.4504,6,HU,Spring barley,frost_mj,-0.0203752783995839
HadGEM3-GC3-1LL,-1.5,-1.3098,8,HU,Spring barley,frost_mj,0.00559753336641066
HadGEM3-GC3-1LL,-0.5,-0.331,6,HU,Spring barley,frost_mj,-0.00997837279631033
HadGEM3-GC3-1MM,-14.5,-14.3032,4,HU,Spring barley,frost_mj,-0.0459293639445968
HadGEM3-GC3-1MM,-13.5,-13.3931,8,HU,Spring barley,frost_mj,-0.0463116024900131
HadGEM3-GC3-1MM,-12.5,-12.588,13,HU,Spring barley,frost_mj,-0.048653219691901
HadGEM3-GC3-1MM,-11.5,-11.5321,21,HU,Spring barley,frost_mj,-0.0484291394351858
HadGEM3-GC3-1MM,-10.5,-10.4803,10,HU,Spring barley,frost_mj,-0.0406343810197191
HadGEM3-GC3-1MM,-9.5,-9.6161,7,HU,Spring barley,frost_mj,-0.028223760277027
