model,bin_id,delta_sv,n_years,cntr,crop,component,dln
EC-Earth3,-3.5,-3.3459,9,LV,Soft wheat,precip,-0.0279985173271768
EC-Earth3,-2.5,-2.4493,5,LV,Soft wheat,precip,-0.00867050906655981
EC-Earth3,-1.5,-1.3807,6,LV,Soft wheat,precip,-0.0429838953500372
EC-Earth3,-0.5,-0.6596,3,LV,Soft wheat,precip,-0.0379140510496838
HadGEM3-GC3-1LL,-8.5,-8.3848,12,LV,Soft wheat,precip,-0.0356508609907451
HadGEM3-GC3-1LL,-7.5,-7.5599,19,LV,Soft wheat,precip,-0.0147994612442572
HadGEM3-GC3-1LL,-6.5,-6.5442,24,LV,Soft wheat,precip,-0.0262208124502238
HadGEM3-GC3-1LL,-5.5,-5.5797,10,LV,Soft wheat,precip,-0.0386568122928424
HadGEM3-GC3-1LL,-4.5,-4.5263,6,LV,Soft wheat,precip,-0.0185597326959689
HadGEM3-GC3-1LL,-3.5,-3.7835,7,LV,Soft wheat,precip,0.00630607756945654
HadGEM3-GC3-1LL,-2.5,-2.4504,6,LV,Soft wheat,precip,0.0429392099820361
HadGEM3-GC3-1LL,-1.5,-1.3098,8,LV,Soft wheat,precip,0.0676476620724915
HadGEM3-GC3-1LL,-0.5,-0.331,6,LV,Soft wheat,precip,0.00364421758871888
HadGEM3-GC3-1MM,-14.5,-14.3032,4,LV,Soft wheat,precip,0.059562915390146
HadGEM3-GC3-1MM,-13.5,-13.3931,8,LV,Soft wheat,precip,0.114104467258716
HadGEM3-GC3-1MM,-12.5,-12.588,13,LV,Soft wheat,precip,0.117212949366803
HadGEM3-GC3-1MM,-11.5,-11.5321,21,LV,Soft wheat,precip,0.0891931700415436
HadGEM3-GC3-1MM,-10.5,-10.4803,10,LV,Soft wheat,precip,0.143277024771226
HadGEM3-GC3-1MM,-9.5,-9.6161,7,LV,Soft wheat,precip,-0.00911004676090746
HadGEM3-GC3-1MM,-8.5,-8.6582,7,LV,Soft wheat,precip,0.0201083730197749
HadGEM3-GC3-1MM,-7.5,-7.6345,8,LV,Soft wheat,precip,0.0397961448443054
HadGEM3-GC3-1MM,-6.5,-6.4299,4,LV,Soft wheat,precip,-0.0130702137255861
HadGEM3-GC3-1MM,-5.5,-5.3528,4,LV,Soft wheat,precip,0.00428850422847496
HadGEM3-GC3-1MM,-4.5,-4.3969,4,LV,Soft wheat,precip,-0.00529039721511036
IPSL-CM6A-LR,-9.5,-9.3401,5,LV,Soft wheat,precip,0.042782132902064
IPSL-CM6A-LR,-8.5,-8.4598,8,LV,Soft wheat,precip,0.050222232722514
IPSL-CM6A-LR,-7.5,-7.5255,19,LV,Soft wheat,precip,-0.00487698946528241
IPSL-CM6A-LR,-6.5,-6.5577,11,LV,Soft wheat,precip,-0.0311342055673903
IPSL-CM6A-LR,-5.5,-5.5623,13,LV,Soft wheat,precip,-0.00254252625630106
IPSL-CM6A-LR,-4.5,-4.3507,11,LV,Soft wheat,precip,0.00261544587708423
IPSL-CM6A-LR,-3.5,-3.4644,8,LV,Soft wheat,precip,0.006438034405155
IPSL-CM6A-LR,-2.5,-2.5669,9,LV,Soft wheat,precip,0.0134624071958118
IPSL-CM6A-LR,-1.5,-1.2909,6,LV,Soft wheat,precip,-0.0287604518651456
IPSL-CM6A-LR,-0.5,-0.6347,8,LV,Soft wheat,precip,0.00628650025291798
EC-Earth3,-9.5,-9.1554,4,RO,Soft wheat,precip,0.0114666082725142
EC-Earth3,-8.5,-8.4726,15,RO,Soft wheat,precip,-0.00924002486442391
EC-Earth3,-7.5,-7.5562,20,RO,Soft wheat,precip,-0.00167884925503386
EC-Earth3,-6.5,-6.4767,21,RO,Soft wheat,precip,-0.0231306952767299
EC-Earth3,-5.5,-5.3342,8,RO,Soft wheat,precip,-0.0132323301430004
EC-Earth3,-4.5,-4.5495,8,RO,Soft wheat,precip,0.018405793993985
EC-Earth3,-3.5,-3.3459,9,RO,Soft wheat,precip,0.00972236422332034
EC-Earth3,-2.5,-2.4493,5,RO,Soft wheat,precip,-0.0752257413300735
EC-Earth3,-1.5,-1.3807,6,RO,Soft wheat,precip,0.0406854015044764
EC-Earth3,-0.5,-0.6596,3,RO,Soft wheat,precip,-0.0219176262726609
HadGEM3-GC3-1LL,-8.5,-8.3848,12,RO,Soft wheat,precip,-0.0255905661820726
HadGEM3-GC3-1LL,-7.5,-7.5599,19,RO,Soft wheat,precip,-0.0378343214308105
HadGEM3-GC3-1LL,-6.5,-6.5442,24,RO,Soft wheat,precip,0.00385906621704919
HadGEM3-GC3-1LL,-5.5,-5.5797,10,RO,Soft wheat,precip,-0.0350220544331726
HadGEM3-GC3-1LL,-4.5,-4.5263,6,RO,Soft wheat,precip,0.00978475423278767
HadGEM3-GC3-1LL,-3.5,-3.7835,7,RO,Soft wheat,precip,-0.00665692268861125
HadGEM3-GC3-1LL,-2.5,-2.4504,6,RO,Soft wheat,precip,-0.0168882524459086
HadGEM3-GC3-1LL,-1.5,-1.3098,8,RO,Soft wheat,precip,0.00405699980745374
HadGEM3-GC3-1LL,-0.5,-0.331,6,RO,Soft wheat,precip,0.0324508450851871
HadGEM3-GC3-1MM,-14.5,-14.3032,4,RO,Soft wheat,precip,-0.0768232192107014
HadGEM3-GC3-1MM,-13.5,-13.3931,8,RO,Soft wheat,precip,-0.0702488185073447
HadGEM3-GC3-1MM,-12.5,-12.588,13,RO,Soft wheat,precip,-0.05227795486772
HadGEM3-GC3-1MM,-11.5,-11.5321,21,RO,Soft wheat,precip,-0.0733386164703336
HadGEM3-GC3-1MM,-10.5,-10.4803,10,RO,Soft wheat,precip,-0.0414813229512906
HadGEM3-GC3-1MM,-9.5,-9.6161,7,RO,Soft wheat,precip,-0.0841496107277441
HadGEM3-GC3-1MM,-8.5,-8.6582,7,RO,Soft wheat,precip,-0.0577888005795806
HadGEM3-GC3-1MM,-7.5,-7.6345,8,RO,Soft wheat,precip,-0.00452252433336719
HadGEM3-GC3-1MM,-6.5,-6.4299,4,RO,Soft wheat,precip,0.00477994665180506
HadGEM3-GC3-1MM,-5.5,-5.3528,4,RO,Soft wheat,precip,0.00152476965743766
HadGEM3-GC3-1MM,-4.5,-4.3969,4,RO,Soft wheat,precip,-0.0271926362829068
IPSL-CM6A-LR,-9.5,-9.3401,5,RO,Soft wheat,precip,-0.0110759510336409
IPSL-CM6A-LR,-8.5,-8.4598,8,RO,Soft wheat,precip,-0.0351736940849383
IPSL-CM6A-LR,-7.5,-7.5255,19,RO,Soft wheat,precip,-0.0358037605321075
IPSL-CM6A-LR,-6.5,-6.5577,11,RO,Soft wheat,precip,-0.0525347750592703
IPSL-CM6A-LR,-5.5,-5.5623,13,RO,Soft wheat,precip,-0.0251136226255536
IPSL-CM6A-LR,-4.5,-4.3507,11,RO,Soft wheat,precip,-0.0124315846387227
IPSL-CM6A-LR,-3.5,-3.4644,8,RO,Soft wheat,precip,-0.0178480699104895
IPSL-CM6A-LR,-2.5,-2.5669,9,RO,Soft wheat,precip,-0.0343775737021267
IPSL-CM6A-LR,-1.5,-1.2909,6,RO,Soft wheat,precip,-0.0248439677236016
IPSL-CM6A-LR,-0.5,-0.6347,8,RO,Soft wheat,precip,-0.0343497537673956
EC-Earth3,-9.5,-9.1554,4,SE,Soft wheat,precip,0.0582225514996885
EC-Earth3,-8.5,-8.4726,15,SE,Soft wheat,precip,0.000319905267452445
EC-Earth3,-7.5,-7.5562,20,SE,Soft wheat,precip,-0.0161565269031772
EC-Earth3,-6.5,-6.4767,21,SE,Soft wheat,precip,-0.0340837264444545
EC-Earth3,-5.5,-5.3342,8,SE,Soft wheat,precip,-0.0103642816600499
EC-Earth3,-4.5,-4.5495,8,SE,Soft wheat,precip,-0.0103806451679608
EC-Earth3,-3.5,-3.3459,9,SE,Soft wheat,precip,-0.0603899173364836
EC-Earth3,-2.5,-2.4493,5,SE,Soft wheat,precip,0.0161334229445441
EC-Earth3,-1.5,-1.3807,6,SE,Soft wheat,precip,-0.0222748529674142
EC-Earth3,-0.5,-0.6596,3,SE,Soft wheat,precip,0.0404371886374362
HadGEM3-GC3-1LL,-8.5,-8.3848,12,SE,Soft wheat,precip,-0.0482491205846387
HadGEM3-GC3-1LL,-7.5,-7.5599,19,SE,Soft wheat,precip,-0.0203843433018113
HadGEM3-GC3-1LL,-6.5,-6.5442,24,SE,Soft wheat,precip,-0.0412522544825001
HadGEM3-GC3-1LL,-5.5,-5.5797,10,SE,Soft wheat,precip,-0.0532582284664337
HadGEM3-GC3-1LL,-4.5,-4.5263,6,SE,Soft wheat,precip,-0.0181171034829359
HadGEM3-GC3-1LL,-3.5,-3.7835,7,SE,Soft wheat,precip,-0.015863506519596
HadGEM3-GC3-1LL,-2.5,-2.4504,6,SE,Soft wheat,precip,0.0158397464475088
HadGEM3-GC3-1LL,-1.5,-1.3098,8,SE,Soft wheat,precip,0.0435262364218109
HadGEM3-GC3-1LL,-0.5,-0.331,6,SE,Soft wheat,precip,0.0189109347847776
HadGEM3-GC3-1MM,-14.5,-14.3032,4,SE,Soft wheat,precip,0.170201901922253
HadGEM3-GC3-1MM,-13.5,-13.3931,8,SE,Soft wheat,precip,0.113147581199357
HadGEM3-GC3-1MM,-12.5,-12.588,13,SE,Soft wheat,precip,0.114157195500008
HadGEM3-GC3-1MM,-11.5,-11.5321,21,SE,Soft wheat,precip,0.140394642611038
HadGEM3-GC3-1MM,-10.5,-10.4803,10,SE,Soft wheat,precip,0.12636107152078
HadGEM3-GC3-1MM,-9.5,-9.6161,7,SE,Soft wheat,precip,0.01220079506728
HadGEM3-GC3-1MM,-8.5,-8.6582,7,SE,Soft wheat,precip,0.0367074721634742
HadGEM3-GC3-1MM,-7.5,-7.6345,8,SE,Soft wheat,precip,0.0630825644610003
HadGEM3-GC3-1MM,-6.5,-6.4299,4,SE,Soft wheat,precip,-0.0503652825086749
HadGEM3-GC3-1MM,-5.5,-5.3528,4,SE,Soft wheat,precip,-0.00327428943035982
HadGEM3-GC3-1MM,-4.5,-4.3969,4,SE,Soft wheat,precip,-0.0375499936495806
IPSL-CM6A-LR,-9.5,-9.3401,5,SE,Soft wheat,precip,0.0486857135507466
IPSL-CM6A-LR,-8.5,-8.4598,8,SE,Soft wheat,precip,0.0631036895371888
IPSL-CM6A-LR,-7.5,-7.5255,19,SE,Soft wheat,precip,0.00768718091392789
IPSL-CM6A-LR,-6.5,-6.5577,11,SE,Soft wheat,precip,0.0176109871952497
IPSL-CM6A-LR,-5.5,-5.5623,13,SE,Soft wheat,precip,-0.0081104013749531
IPSL-CM6A-LR,-4.5,-4.3507,11,SE,Soft wheat,precip,-0.00498650132473899
IPSL-CM6A-LR,-3.5,-3.4644,8,SE,Soft wheat,precip,0.0218301570060598
IPSL-CM6A-LR,-2.5,-2.5669,9,SE,Soft wheat,precip,-0.0348748663737905
IPSL-CM6A-LR,-1.5,-1.2909,6,SE,Soft wheat,precip,-0.0279642823666789
IPSL-CM6A-LR,-0.5,-0.6347,8,SE,Soft wheat,precip,0.0474558383845109
EC-Earth3,-9.5,-9.1554,4,SK,Soft wheat,precip,0.0652054800583562
EC-Earth3,-8.5,-8.4726,15,SK,Soft wheat,precip,0.0150641568236972
EC-Earth3,-7.5,-7.5562,20,SK,Soft wheat,precip,0.00945967979586796
EC-Earth3,-6.5,-6.4767,21,SK,Soft wheat,precip,-0.0367662591718793
EC-Earth3,-5.5,-5.3342,8,SK,Soft wheat,precip,-0.0548483079600241
EC-Earth3,-4.5,-4.5495,8,SK,Soft wheat,precip,0.00320656353905838
EC-Earth3,-3.5,-3.3459,9,SK,Soft wheat,precip,-0.0209747975255393
EC-Earth3,-2.5,-2.4493,5,SK,Soft wheat,precip,-0.0447799913086266
EC-Earth3,-1.5,-1.3807,6,SK,Soft wheat,precip,0.0243275075781224
EC-Earth3,-0.5,-0.6596,3,SK,Soft wheat,precip,-0.0477665832284252
HadGEM3-GC3-1LL,-8.5,-8.3848,12,SK,Soft wheat,precip,-0.0514417169306842
HadGEM3-GC3-1LL,-7.5,-7.5599,19,SK,Soft wheat,precip,-0.0350792330584503
HadGEM3-GC3-1LL,-6.5,-6.5442,24,SK,Soft wheat,precip,0.00493318730526601
HadGEM3-GC3-1LL,-5.5,-5.5797,10,SK,Soft wheat,precip,-0.0242536452588129
HadGEM3-GC3-1LL,-4.5,-4.5263,6,SK,Soft wheat,precip,0.0194117351677723
HadGEM3-GC3-1LL,-3.5,-3.7835,7,SK,Soft wheat,precip,-0.0157987601283065
HadGEM3-GC3-1LL,-2.5,-2.4504,6,SK,Soft wheat,precip,-0.0253640472384202
HadGEM3-GC3-1LL,-1.5,-1.3098,8,SK,Soft wheat,precip,0.00735965773360962
HadGEM3-GC3-1LL,-0.5,-0.331,6,SK,Soft wheat,precip,0.0494703348468985
HadGEM3-GC3-1MM,-14.5,-14.3032,4,SK,Soft wheat,precip,-0.0716759355205122
HadGEM3-GC3-1MM,-13.5,-13.3931,8,SK,Soft wheat,precip,-0.067814086135032
HadGEM3-GC3-1MM,-12.5,-12.588,13,SK,Soft wheat,precip,-0.0516054656861184
HadGEM3-GC3-1MM,-11.5,-11.5321,21,SK,Soft wheat,precip,-0.044866610161772
HadGEM3-GC3-1MM,-10.5,-10.4803,10,SK,Soft wheat,precip,-0.0362218296099151
HadGEM3-GC3-1MM,-9.5,-9.6161,7,SK,Soft wheat,precip,-0.0992720190760271
HadGEM3-GC3-1MM,-8.5,-8.6582,7,SK,Soft wheat,precip,-0.0466067761707968
HadGEM3-GC3-1MM,-7.5,-7.6345,8,SK,Soft wheat,precip,-0.0154314059693061
HadGEM3-GC3-1MM,-6.5,-6.4299,4,SK,Soft wheat,precip,-0.0423892534883739
HadGEM3-GC3-1MM,-5.5,-5.3528,4,SK,Soft wheat,precip,-0.0399140819116619
HadGEM3-GC3-1MM,-4.5,-4.3969,4,SK,Soft wheat,precip,-0.0238788889850635
IPSL-CM6A-LR,-9.5,-9.3401,5,SK,Soft wheat,precip,-0.0308136067972903
IPSL-CM6A-LR,-8.5,-8.4598,8,SK,Soft wheat,precip,-0.0283299293984945
IPSL-CM6A-LR,-7.5,-7.5255,19,SK,Soft wheat,precip,-0.0328859949157835
IPSL-CM6A-LR,-6.5,-6.5577,11,SK,Soft wheat,precip,-0.0530333676515513
IPSL-CM6A-LR,-5.5,-5.5623,13,SK,Soft wheat,precip,-0.0299828687597194
IPSL-CM6A-LR,-4.5,-4.3507,11,SK,Soft wheat,precip,-0.00679903792655125
IPSL-CM6A-LR,-3.5,-3.4644,8,SK,Soft wheat,precip,0.0168948049903324
IPSL-CM6A-LR,-2.5,-2.5669,9,SK,Soft wheat,precip,-0.0306328344106841
IPSL-CM6A-LR,-1.5,-1.2909,6,SK,Soft wheat,precip,-0.0476319312295385
IPSL-CM6A-LR,-0.5,-0.6347,8,SK,Soft wheat,precip,-0.00547898905690065
EC-Earth3,-9.5,-9.1554,4,EL,Durum wheat,precip,-0.0160541333501747
EC-Earth3,-8.5,-8.4726,15,EL,Durum wheat,precip,-0.0242128493856173
EC-Earth3,-7.5,-7.5562,20,EL,Durum wheat,precip,-0.0206088874989341
EC-Earth3,-6.5,-6.4767,21,EL,Durum wheat,precip,-0.00651731236086196
EC-Earth3,-5.5,-5.3342,8,EL,Durum wheat,precip,-0.013057019762528
EC-Earth3,-4.5,-4.5495,8,EL,Durum wheat,precip,-0.00909644674269195
EC-Earth3,-3.5,-3.3459,9,EL,Durum wheat,precip,-0.016797631162586
EC-Earth3,-2.5,-2.4493,5,EL,Durum wheat,precip,-0.0342627678846972
EC-Earth3,-1.5,-1.3807,6,EL,Durum wheat,precip,-0.00527817072508381
EC-Earth3,-0.5,-0.6596,3,EL,Durum wheat,precip,0.00144169245030295
HadGEM3-GC3-1LL,-8.5,-8.3848,12,EL,Durum wheat,precip,-0.0176894837957026
HadGEM3-GC3-1LL,-7.5,-7.5599,19,EL,Durum wheat,precip,-0.0259293976497623
HadGEM3-GC3-1LL,-6.5,-6.5442,24,EL,Durum wheat,precip,-0.0104910879391709
HadGEM3-GC3-1LL,-5.5,-5.5797,10,EL,Durum wheat,precip,-0.0169251186291122
HadGEM3-GC3-1LL,-4.5,-4.5263,6,EL,Durum wheat,precip,-0.0238261914665964
HadGEM3-GC3-1LL,-3.5,-3.7835,7,EL,Durum wheat,precip,-0.018303362577251
HadGEM3-GC3-1LL,-2.5,-2.4504,6,EL,Durum wheat,precip,-0.0076223540731817
HadGEM3-GC3-1LL,-1.5,-1.3098,8,EL,Durum wheat,precip,-0.00721456058952071
HadGEM3-GC3-1LL,-0.5,-0.331,6,EL,Durum wheat,precip,-0.0115593235094117
HadGEM3-GC3-1MM,-14.5,-14.3032,4,EL,Durum wheat,precip,-0.0416625218090539
HadGEM3-GC3-1MM,-13.5,-13.3931,8,EL,Durum wheat,precip,-0.059421557864606
HadGEM3-GC3-1MM,-12.5,-12.588,13,EL,Durum wheat,precip,-0.0394813376846554
HadGEM3-GC3-1MM,-11.5,-11.5321,21,EL,Durum wheat,precip,-0.0526788562672138
HadGEM3-GC3-1MM,-10.5,-10.4803,10,EL,Durum wheat,precip,-0.0571873586500808
HadGEM3-GC3-1MM,-9.5,-9.6161,7,EL,Durum wheat,precip,-0.0670417926132994
HadGEM3-GC3-1MM,-8.5,-8.6582,7,EL,Durum wheat,precip,-0.0392804814569191
HadGEM3-GC3-1MM,-7.5,-7.6345,8,EL,Durum wheat,precip,-0.0402820259347187
HadGEM3-GC3-1MM,-6.5,-6.4299,4,EL,Durum wheat,precip,-0.0102672754036715
HadGEM3-GC3-1MM,-5.5,-5.3528,4,EL,Durum wheat,precip,-0.0178331058189053
HadGEM3-GC3-1MM,-4.5,-4.3969,4,EL,Durum wheat,precip,-0.0101302912844364
IPSL-CM6A-LR,-9.5,-9.3401,5,EL,Durum wheat,precip,-0.0169868982555369
IPSL-CM6A-LR,-8.5,-8.4598,8,EL,Durum wheat,precip,-0.0438439802691132
IPSL-CM6A-LR,-7.5,-7.5255,19,EL,Durum wheat,precip,-0.0396889005325437
IPSL-CM6A-LR,-6.5,-6.5577,11,EL,Durum wheat,precip,-0.0359767106095404
IPSL-CM6A-LR,-5.5,-5.5623,13,EL,Durum wheat,precip,-0.0276208175782619
IPSL-CM6A-LR,-4.5,-4.3507,11,EL,Durum wheat,precip,-0.00631011545222849
IPSL-CM6A-LR,-3.5,-3.4644,8,EL,Durum wheat,precip,-0.0208385320323552
IPSL-CM6A-LR,-2.5,-2.5669,9,EL,Durum wheat,precip,-0.0261364884466194
IPSL-CM6A-LR,-1.5,-1.2909,6,EL,Durum wheat,precip,-0.00132822325495317
IPSL-CM6A-LR,-0.5,-0.6347,8,EL,Durum wheat,precip,-0.034400575363816
EC-Earth3,-9.5,-9.1554,4,ES,Durum wheat,precip,-0.0582408299886857
EC-Earth3,-8.5,-8.4726,15,ES,Durum wheat,precip,-0.0511197605266215
EC-Earth3,-7.5,-7.5562,20,ES,Durum wheat,precip,-0.0391595739239665
EC-Earth3,-6.5,-6.4767,21,ES,Durum wheat,precip,-0.0513931459483464
EC-Earth3,-5.5,-5.3342,8,ES,Durum wheat,precip,-0.0660908352924068
EC-Earth3,-4.5,-4.5495,8,ES,Durum wheat,precip,-0.0721232404571846
EC-Earth3,-3.5,-3.3459,9,ES,Durum wheat,precip,-0.0189854181883815
EC-Earth3,-2.5,-2.4493,5,ES,Durum wheat,precip,-0.0420701491383813
EC-Earth3,-1.5,-1.3807,6,ES,Durum wheat,precip,-0.0148862818511463
EC-Earth3,-0.5,-0.6596,3,ES,Durum wheat,precip,-0.035354738593951
HadGEM3-GC3-1LL,-8.5,-8.3848,12,ES,Durum wheat,precip,-0.0648458873426022
HadGEM3-GC3-1LL,-7.5,-7.5599,19,ES,Durum wheat,precip,-0.0473601434209057
HadGEM3-GC3-1LL,-6.5,-6.5442,24,ES,Durum wheat,precip,-0.0449675039247095
HadGEM3-GC3-1LL,-5.5,-5.5797,10,ES,Durum wheat,precip,-0.0335102254317475
HadGEM3-GC3-1LL,-4.5,-4.5263,6,ES,Durum wheat,precip,-0.0587891778327762
HadGEM3-GC3-1LL,-3.5,-3.7835,7,ES,Durum wheat,precip,-0.0312620558043933
HadGEM3-GC3-1LL,-2.5,-2.4504,6,ES,Durum wheat,precip,-0.0584635779362592
HadGEM3-GC3-1LL,-1.5,-1.3098,8,ES,Durum wheat,precip,-0.0298723392259828
HadGEM3-GC3-1LL,-0.5,-0.331,6,ES,Durum wheat,precip,-0.0119220843486713
HadGEM3-GC3-1MM,-14.5,-14.3032,4,ES,Durum wheat,precip,-0.0654994997182695
HadGEM3-GC3-1MM,-13.5,-13.3931,8,ES,Durum wheat,precip,-0.0561362828796813
HadGEM3-GC3-1MM,-12.5,-12.588,13,ES,Durum wheat,precip,-0.0597789013363134
HadGEM3-GC3-1MM,-11.5,-11.5321,21,ES,Durum wheat,precip,-0.0753556246587724
HadGEM3-GC3-1MM,-10.5,-10.4803,10,ES,Durum wheat,precip,-0.0747705109689626
HadGEM3-GC3-1MM,-9.5,-9.6161,7,ES,Durum wheat,precip,-0.0615469362262175
HadGEM3-GC3-1MM,-8.5,-8.6582,7,ES,Durum wheat,precip,-0.0385241626859309
HadGEM3-GC3-1MM,-7.5,-7.6345,8,ES,Durum wheat,precip,-0.0697227813560596
HadGEM3-GC3-1MM,-6.5,-6.4299,4,ES,Durum wheat,precip,-0.049699695439604
HadGEM3-GC3-1MM,-5.5,-5.3528,4,ES,Durum wheat,precip,-0.0250495071962629
HadGEM3-GC3-1MM,-4.5,-4.3969,4,ES,Durum wheat,precip,0.0516921039700234
IPSL-CM6A-LR,-9.5,-9.3401,5,ES,Durum wheat,precip,-0.056552167618213
IPSL-CM6A-LR,-8.5,-8.4598,8,ES,Durum wheat,precip,-0.074438146005891
IPSL-CM6A-LR,-7.5,-7.5255,19,ES,Durum wheat,precip,-0.0593457086294221
IPSL-CM6A-LR,-6.5,-6.5577,11,ES,Durum wheat,precip,-0.0612472742994993
IPSL-CM6A-LR,-5.5,-5.5623,13,ES,Durum wheat,precip,-0.0570058203545138
IPSL-CM6A-LR,-4.5,-4.3507,11,ES,Durum wheat,precip,-0.0413104357498877
IPSL-CM6A-LR,-3.5,-3.4644,8,ES,Durum wheat,precip,-0.0624887555567323
IPSL-CM6A-LR,-2.5,-2.5669,9,ES,Durum wheat,precip,-0.00702079694409063
IPSL-CM6A-LR,-1.5,-1.2909,6,ES,Durum wheat,precip,-0.0301234339245654
IPSL-CM6A-LR,-0.5,-0.6347,8,ES,Durum wheat,precip,-0.0282866461580603
EC-Earth3,-9.5,-9.1554,4,FR,Durum wheat,precip,-0.0250608053220441
EC-Earth3,-8.5,-8.4726,15,FR,Durum wheat,precip,-0.0792929417514555
EC-Earth3,-7.5,-7.5562,20,FR,Durum wheat,precip,-0.028783773131581
EC-Earth3,-6.5,-6.4767,21,FR,Durum wheat,precip,-0.0616591963212776
EC-Earth3,-5.5,-5.3342,8,FR,Durum wheat,precip,-0.022747170561296
EC-Earth3,-4.5,-4.5495,8,FR,Durum wheat,precip,-0.0787254660389973
EC-Earth3,-3.5,-3.3459,9,FR,Durum wheat,precip,-0.0260512328814007
EC-Earth3,-2.5,-2.4493,5,FR,Durum wheat,precip,-0.0544688829787093
EC-Earth3,-1.5,-1.3807,6,FR,Durum wheat,precip,-0.0257562733127987
EC-Earth3,-0.5,-0.6596,3,FR,Durum wheat,precip,-0.0224338765077494
HadGEM3-GC3-1LL,-8.5,-8.3848,12,FR,Durum wheat,precip,-0.0469817709951615
HadGEM3-GC3-1LL,-7.5,-7.5599,19,FR,Durum wheat,precip,-0.0268481166294115
HadGEM3-GC3-1LL,-6.5,-6.5442,24,FR,Durum wheat,precip,-0.04678777753051
HadGEM3-GC3-1LL,-5.5,-5.5797,10,FR,Durum wheat,precip,-0.00775125213919197
HadGEM3-GC3-1LL,-4.5,-4.5263,6,FR,Durum wheat,precip,-0.0737910790143148
HadGEM3-GC3-1LL,-3.5,-3.7835,7,FR,Durum wheat,precip,-0.0335382054713471
HadGEM3-GC3-1LL,-2.5,-2.4504,6,FR,Durum wheat,precip,-0.0648264249195267
HadGEM3-GC3-1LL,-1.5,-1.3098,8,FR,Durum wheat,precip,0.0162005753537771
HadGEM3-GC3-1LL,-0.5,-0.331,6,FR,Durum wheat,precip,-0.0189729223509881
HadGEM3-GC3-1MM,-14.5,-14.3032,4,FR,Durum wheat,precip,0.00130448895369389
HadGEM3-GC3-1MM,-13.5,-13.3931,8,FR,Durum wheat,precip,0.0132530869275486
HadGEM3-GC3-1MM,-12.5,-12.588,13,FR,Durum wheat,precip,-0.000629028629318121
HadGEM3-GC3-1MM,-11.5,-11.5321,21,FR,Durum wheat,precip,-0.0320064813004703
HadGEM3-GC3-1MM,-10.5,-10.4803,10,FR,Durum wheat,precip,-0.0767615795195979
HadGEM3-GC3-1MM,-9.5,-9.6161,7,FR,Durum wheat,precip,-0.0485849557122801
HadGEM3-GC3-1MM,-8.5,-8.6582,7,FR,Durum wheat,precip,-0.0491456367006311
HadGEM3-GC3-1MM,-7.5,-7.6345,8,FR,Durum wheat,precip,-0.0564702137696585
HadGEM3-GC3-1MM,-6.5,-6.4299,4,FR,Durum wheat,precip,-0.0437969944744234
HadGEM3-GC3-1MM,-5.5,-5.3528,4,FR,Durum wheat,precip,-0.00690293875116985
HadGEM3-GC3-1MM,-4.5,-4.3969,4,FR,Durum wheat,precip,0.0116186998582484
IPSL-CM6A-LR,-9.5,-9.3401,5,FR,Durum wheat,precip,-0.0592135425352931
IPSL-CM6A-LR,-8.5,-8.4598,8,FR,Durum wheat,precip,-0.0499466085376189
IPSL-CM6A-LR,-7.5,-7.5255,19,FR,Durum wheat,precip,-0.0605069268736953
IPSL-CM6A-LR,-6.5,-6.5577,11,FR,Durum wheat,precip,-0.0751416547243071
IPSL-CM6A-LR,-5.5,-5.5623,13,FR,Durum wheat,precip,-0.0508983530188847
IPSL-CM6A-LR,-4.5,-4.3507,11,FR,Durum wheat,precip,-0.051735667708127
IPSL-CM6A-LR,-3.5,-3.4644,8,FR,Durum wheat,precip,-0.0485311007874173
IPSL-CM6A-LR,-2.5,-2.5669,9,FR,Durum wheat,precip,-0.0265218713150843
IPSL-CM6A-LR,-1.5,-1.2909,6,FR,Durum wheat,precip,0.00283989507288997
IPSL-CM6A-LR,-0.5,-0.6347,8,FR,Durum wheat,precip,-0.022482744032751
EC-Earth3,-9.5,-9.1554,4,HU,Durum wheat,precip,0.0197506092796123
EC-Earth3,-8.5,-8.4726,15,HU,Durum wheat,precip,0.0201707822033558
EC-Earth3,-7.5,-7.5562,20,HU,Durum wheat,precip,0.00546934782096402
EC-Earth3,-6.5,-6.4767,21,HU,Durum wheat,precip,-0.0212913934726636
EC-Earth3,-5.5,-5.3342,8,HU,Durum wheat,precip,-0.0444825240123501
EC-Earth3,-4.5,-4.5495,8,HU,Durum wheat,precip,-0.00396567649193536
EC-Earth3,-3.5,-3.3459,9,HU,Durum wheat,precip,0.0128868976212232
EC-Earth3,-2.5,-2.4493,5,HU,Durum wheat,precip,-0.0681969843762482
EC-Earth3,-1.5,-1.3807,6,HU,Durum wheat,precip,0.0454450074569145
EC-Earth3,-0.5,-0.6596,3,HU,Durum wheat,precip,-0.0262630035824875
HadGEM3-GC3-1LL,-8.5,-8.3848,12,HU,Durum wheat,precip,-0.0230815786383304
HadGEM3-GC3-1LL,-7.5,-7.5599,19,HU,Durum wheat,precip,-0.0293891639617142
HadGEM3-GC3-1LL,-6.5,-6.5442,24,HU,Durum wheat,precip,0.00663381780246433
HadGEM3-GC3-1LL,-5.5,-5.5797,10,HU,Durum wheat,precip,-0.0205645657208453
HadGEM3-GC3-1LL,-4.5,-4.5263,6,HU,Durum wheat,precip,0.0278764419211689
