model,bin_id,delta_sv,n_years,cntr,crop,component,dln
IPSL-CM6A-LR,-4.5,-4.3046,12,SK,Spring barley,heat_mj,-0.130581519822951
IPSL-CM6A-LR,-3.5,-3.5013,7,SK,Spring barley,heat_mj,-0.123790709301307
IPSL-CM6A-LR,-2.5,-2.2964,6,SK,Spring barley,heat_mj,-0.100773619459687
EC-Earth3,-4.5,-4.5546,8,CZ,Winter barley,heat_mj,0.0486914992756516
EC-Earth3,-3.5,-3.4737,8,CZ,Winter barley,heat_mj,0.0842970556495001
EC-Earth3,-2.5,-2.5448,11,CZ,Winter barley,heat_mj,0.0517679412242
IPSL-CM6A-LR,-5.5,-5.3985,4,CZ,Winter barley,heat_mj,0.0598078117996429
IPSL-CM6A-LR,-4.5,-4.3046,12,CZ,Winter barley,heat_mj,0.0617651218888218
IPSL-CM6A-LR,-3.5,-3.5013,7,CZ,Winter barley,heat_mj,0.0708272947442861
IPSL-CM6A-LR,-2.5,-2.2964,6,CZ,Winter barley,heat_mj,0.0426231296584899
EC-Earth3,-4.5,-4.5546,8,DE,Winter barley,heat_mj,0.0389356114674619
EC-Earth3,-3.5,-3.4737,8,DE,Winter barley,heat_mj,0.0680741984680233
EC-Earth3,-2.5,-2.5448,11,DE,Winter barley,heat_mj,0.0408196326430238
IPSL-CM6A-LR,-5.5,-5.3985,4,DE,Winter barley,heat_mj,0.0489764279422755
IPSL-CM6A-LR,-4.5,-4.3046,12,DE,Winter barley,heat_mj,0.0469293817408756
IPSL-CM6A-LR,-3.5,-3.5013,7,DE,Winter barley,heat_mj,0.0640639739316557
IPSL-CM6A-LR,-2.5,-2.2964,6,DE,Winter barley,heat_mj,0.0294333725008318
EC-Earth3,-4.5,-4.5546,8,DK,Winter barley,heat_mj,0.00842227809982241
EC-Earth3,-3.5,-3.4737,8,DK,Winter barley,heat_mj,0.0129078590033168
EC-Earth3,-2.5,-2.5448,11,DK,Winter barley,heat_mj,0.00668397856597886
IPSL-CM6A-LR,-5.5,-5.3985,4,DK,Winter barley,heat_mj,0.0120961419980232
IPSL-CM6A-LR,-4.5,-4.3046,12,DK,Winter barley,heat_mj,0.00882880826104761
IPSL-CM6A-LR,-3.5,-3.5013,7,DK,Winter barley,heat_mj,0.0147052216888036
IPSL-CM6A-LR,-2.5,-2.2964,6,DK,Winter barley,heat_mj,0.00440640242305355
EC-Earth3,-4.5,-4.5546,8,EE,Winter barley,heat_mj,0.0191528274856299
EC-Earth3,-3.5,-3.4737,8,EE,Winter barley,heat_mj,0.0246785000813885
EC-Earth3,-2.5,-2.5448,11,EE,Winter barley,heat_mj,0.0108644690240928
IPSL-CM6A-LR,-5.5,-5.3985,4,EE,Winter barley,heat_mj,0.0585258948548155
IPSL-CM6A-LR,-4.5,-4.3046,12,EE,Winter barley,heat_mj,0.0353973850281824
IPSL-CM6A-LR,-3.5,-3.5013,7,EE,Winter barley,heat_mj,0.0363369352831454
IPSL-CM6A-LR,-2.5,-2.2964,6,EE,Winter barley,heat_mj,0.0171275233155376
EC-Earth3,-4.5,-4.5546,8,EL,Winter barley,heat_mj,0.188250488689691
EC-Earth3,-3.5,-3.4737,8,EL,Winter barley,heat_mj,0.204853145075466
EC-Earth3,-2.5,-2.5448,11,EL,Winter barley,heat_mj,0.159084861539974
IPSL-CM6A-LR,-5.5,-5.3985,4,EL,Winter barley,heat_mj,0.136868173685521
IPSL-CM6A-LR,-4.5,-4.3046,12,EL,Winter barley,heat_mj,0.142259944454827
IPSL-CM6A-LR,-3.5,-3.5013,7,EL,Winter barley,heat_mj,0.126796577520767
IPSL-CM6A-LR,-2.5,-2.2964,6,EL,Winter barley,heat_mj,0.111364941045655
EC-Earth3,-4.5,-4.5546,8,ES,Winter barley,heat_mj,0.211751933191386
EC-Earth3,-3.5,-3.4737,8,ES,Winter barley,heat_mj,0.213693473203595
EC-Earth3,-2.5,-2.5448,11,ES,Winter barley,heat_mj,0.198268367717267
IPSL-CM6A-LR,-5.5,-5.3985,4,ES,Winter barley,heat_mj,0.138643100047798
IPSL-CM6A-LR,-4.5,-4.3046,12,ES,Winter barley,heat_mj,0.141326847525618
IPSL-CM6A-LR,-3.5,-3.5013,7,ES,Winter barley,heat_mj,0.124700775610065
IPSL-CM6A-LR,-2.5,-2.2964,6,ES,Winter barley,heat_mj,0.115231940508327
EC-Earth3,-4.5,-4.5546,8,FR,Winter barley,heat_mj,0.0669133354470962
EC-Earth3,-3.5,-3.4737,8,FR,Winter barley,heat_mj,0.0872747032387142
EC-Earth3,-2.5,-2.5448,11,FR,Winter barley,heat_mj,0.072751685558669
IPSL-CM6A-LR,-5.5,-5.3985,4,FR,Winter barley,heat_mj,0.0600362197261161
IPSL-CM6A-LR,-4.5,-4.3046,12,FR,Winter barley,heat_mj,0.0583344474508117
IPSL-CM6A-LR,-3.5,-3.5013,7,FR,Winter barley,heat_mj,0.066351226237272
IPSL-CM6A-LR,-2.5,-2.2964,6,FR,Winter barley,heat_mj,0.0422967249369918
EC-Earth3,-4.5,-4.5546,8,HU,Winter barley,heat_mj,0.145549340314624
EC-Earth3,-3.5,-3.4737,8,HU,Winter barley,heat_mj,0.219950410203344
EC-Earth3,-2.5,-2.5448,11,HU,Winter barley,heat_mj,0.146202039043261
IPSL-CM6A-LR,-5.5,-5.3985,4,HU,Winter barley,heat_mj,0.127371757143328
IPSL-CM6A-LR,-4.5,-4.3046,12,HU,Winter barley,heat_mj,0.130061349463195
IPSL-CM6A-LR,-3.5,-3.5013,7,HU,Winter barley,heat_mj,0.11517012603975
IPSL-CM6A-LR,-2.5,-2.2964,6,HU,Winter barley,heat_mj,0.104360762474767
EC-Earth3,-4.5,-4.5546,8,IT,Winter barley,heat_mj,0.171153257782252
EC-Earth3,-3.5,-3.4737,8,IT,Winter barley,heat_mj,0.199587288234396
EC-Earth3,-2.5,-2.5448,11,IT,Winter barley,heat_mj,0.162910648135885
IPSL-CM6A-LR,-5.5,-5.3985,4,IT,Winter barley,heat_mj,0.114327437084121
IPSL-CM6A-LR,-4.5,-4.3046,12,IT,Winter barley,heat_mj,0.11137240245799
IPSL-CM6A-LR,-3.5,-3.5013,7,IT,Winter barley,heat_mj,0.113818009331469
IPSL-CM6A-LR,-2.5,-2.2964,6,IT,Winter barley,heat_mj,0.093682201909198
EC-Earth3,-4.5,-4.5546,8,LT,Winter barley,heat_mj,0.0256237508005844
EC-Earth3,-3.5,-3.4737,8,LT,Winter barley,heat_mj,0.044663539047888
EC-Earth3,-2.5,-2.5448,11,LT,Winter barley,heat_mj,0.0152017842440477
IPSL-CM6A-LR,-5.5,-5.3985,4,LT,Winter barley,heat_mj,0.082177370376957
IPSL-CM6A-LR,-4.5,-4.3046,12,LT,Winter barley,heat_mj,0.0520588258492203
IPSL-CM6A-LR,-3.5,-3.5013,7,LT,Winter barley,heat_mj,0.0535201926959302
IPSL-CM6A-LR,-2.5,-2.2964,6,LT,Winter barley,heat_mj,0.0259486706593367
EC-Earth3,-4.5,-4.5546,8,LV,Winter barley,heat_mj,0.0213754851929147
EC-Earth3,-3.5,-3.4737,8,LV,Winter barley,heat_mj,0.0328244399093872
EC-Earth3,-2.5,-2.5448,11,LV,Winter barley,heat_mj,0.0123269528786116
IPSL-CM6A-LR,-5.5,-5.3985,4,LV,Winter barley,heat_mj,0.0694352511657804
IPSL-CM6A-LR,-4.5,-4.3046,12,LV,Winter barley,heat_mj,0.0420689065271415
IPSL-CM6A-LR,-3.5,-3.5013,7,LV,Winter barley,heat_mj,0.0435879136960193
IPSL-CM6A-LR,-2.5,-2.2964,6,LV,Winter barley,heat_mj,0.0209137700258997
EC-Earth3,-4.5,-4.5546,8,SE,Winter barley,heat_mj,0.0135685687869348
EC-Earth3,-3.5,-3.4737,8,SE,Winter barley,heat_mj,0.0220925933723942
EC-Earth3,-2.5,-2.5448,11,SE,Winter barley,heat_mj,0.0109700651215163
IPSL-CM6A-LR,-5.5,-5.3985,4,SE,Winter barley,heat_mj,0.0240937860492807
IPSL-CM6A-LR,-4.5,-4.3046,12,SE,Winter barley,heat_mj,0.0212819087913134
IPSL-CM6A-LR,-3.5,-3.5013,7,SE,Winter barley,heat_mj,0.0275511550345056
IPSL-CM6A-LR,-2.5,-2.2964,6,SE,Winter barley,heat_mj,0.00961659826891781
EC-Earth3,-4.5,-4.5546,8,SK,Winter barley,heat_mj,0.100616353883925
EC-Earth3,-3.5,-3.4737,8,SK,Winter barley,heat_mj,0.158403088548695
EC-Earth3,-2.5,-2.5448,11,SK,Winter barley,heat_mj,0.0943366935281323
IPSL-CM6A-LR,-5.5,-5.3985,4,SK,Winter barley,heat_mj,0.0961738942765253
IPSL-CM6A-LR,-4.5,-4.3046,12,SK,Winter barley,heat_mj,0.0940983576928784
IPSL-CM6A-LR,-3.5,-3.5013,7,SK,Winter barley,heat_mj,0.0884788908921545
IPSL-CM6A-LR,-2.5,-2.2964,6,SK,Winter barley,heat_mj,0.0725113922066128
EC-Earth3,-4.5,-4.5546,8,CZ,Soft wheat,frost_mj,0.0691196304777651
EC-Earth3,-3.5,-3.4737,8,CZ,Soft wheat,frost_mj,0.0716523986768057
EC-Earth3,-2.5,-2.5448,11,CZ,Soft wheat,frost_mj,0.0630003066676115
IPSL-CM6A-LR,-5.5,-5.3985,4,CZ,Soft wheat,frost_mj,0.0637011837921793
IPSL-CM6A-LR,-4.5,-4.3046,12,CZ,Soft wheat,frost_mj,0.0607493696977004
IPSL-CM6A-LR,-3.5,-3.5013,7,CZ,Soft wheat,frost_mj,0.048427565297464
IPSL-CM6A-LR,-2.5,-2.2964,6,CZ,Soft wheat,frost_mj,0.0487244952024624
EC-Earth3,-4.5,-4.5546,8,DE,Soft wheat,frost_mj,0.0531753298773095
EC-Earth3,-3.5,-3.4737,8,DE,Soft wheat,frost_mj,0.0546534981582485
EC-Earth3,-2.5,-2.5448,11,DE,Soft wheat,frost_mj,0.0469716809358014
IPSL-CM6A-LR,-5.5,-5.3985,4,DE,Soft wheat,frost_mj,0.0517339445030002
IPSL-CM6A-LR,-4.5,-4.3046,12,DE,Soft wheat,frost_mj,0.0485777407161873
IPSL-CM6A-LR,-3.5,-3.5013,7,DE,Soft wheat,frost_mj,0.0367976706767858
IPSL-CM6A-LR,-2.5,-2.2964,6,DE,Soft wheat,frost_mj,0.0365758108734377
EC-Earth3,-4.5,-4.5546,8,DK,Soft wheat,frost_mj,0.0479453045744845
EC-Earth3,-3.5,-3.4737,8,DK,Soft wheat,frost_mj,0.0514112970124569
EC-Earth3,-2.5,-2.5448,11,DK,Soft wheat,frost_mj,0.0447325002033659
IPSL-CM6A-LR,-5.5,-5.3985,4,DK,Soft wheat,frost_mj,0.0478618472453175
IPSL-CM6A-LR,-4.5,-4.3046,12,DK,Soft wheat,frost_mj,0.0443645347650204
IPSL-CM6A-LR,-3.5,-3.5013,7,DK,Soft wheat,frost_mj,0.037809339405154
IPSL-CM6A-LR,-2.5,-2.2964,6,DK,Soft wheat,frost_mj,0.0378891207222534
EC-Earth3,-4.5,-4.5546,8,EE,Soft wheat,frost_mj,0.104038263592246
EC-Earth3,-3.5,-3.4737,8,EE,Soft wheat,frost_mj,0.11431411165955
EC-Earth3,-2.5,-2.5448,11,EE,Soft wheat,frost_mj,0.0969388940656026
IPSL-CM6A-LR,-5.5,-5.3985,4,EE,Soft wheat,frost_mj,0.100257607905893
IPSL-CM6A-LR,-4.5,-4.3046,12,EE,Soft wheat,frost_mj,0.0980164001547806
IPSL-CM6A-LR,-3.5,-3.5013,7,EE,Soft wheat,frost_mj,0.0923215142681577
IPSL-CM6A-LR,-2.5,-2.2964,6,EE,Soft wheat,frost_mj,0.0873015254551333
EC-Earth3,-4.5,-4.5546,8,EL,Soft wheat,frost_mj,0.0284737200892712
EC-Earth3,-3.5,-3.4737,8,EL,Soft wheat,frost_mj,0.0281850878540941
EC-Earth3,-2.5,-2.5448,11,EL,Soft wheat,frost_mj,0.0240950702771661
IPSL-CM6A-LR,-5.5,-5.3985,4,EL,Soft wheat,frost_mj,0.0256566896694795
IPSL-CM6A-LR,-4.5,-4.3046,12,EL,Soft wheat,frost_mj,0.0219783999079123
IPSL-CM6A-LR,-3.5,-3.5013,7,EL,Soft wheat,frost_mj,0.0173175256518841
IPSL-CM6A-LR,-2.5,-2.2964,6,EL,Soft wheat,frost_mj,0.0201928405584147
EC-Earth3,-4.5,-4.5546,8,ES,Soft wheat,frost_mj,0.0343648654318734
EC-Earth3,-3.5,-3.4737,8,ES,Soft wheat,frost_mj,0.0331792903788338
EC-Earth3,-2.5,-2.5448,11,ES,Soft wheat,frost_mj,0.0300260961764954
IPSL-CM6A-LR,-5.5,-5.3985,4,ES,Soft wheat,frost_mj,0.032636386347628
IPSL-CM6A-LR,-4.5,-4.3046,12,ES,Soft wheat,frost_mj,0.0300963604446834
IPSL-CM6A-LR,-3.5,-3.5013,7,ES,Soft wheat,frost_mj,0.0237121179104312
IPSL-CM6A-LR,-2.5,-2.2964,6,ES,Soft wheat,frost_mj,0.0235840860308775
EC-Earth3,-4.5,-4.5546,8,FI,Soft wheat,frost_mj,0.121748819092332
EC-Earth3,-3.5,-3.4737,8,FI,Soft wheat,frost_mj,0.135243851723899
EC-Earth3,-2.5,-2.5448,11,FI,Soft wheat,frost_mj,0.116709182242561
IPSL-CM6A-LR,-5.5,-5.3985,4,FI,Soft wheat,frost_mj,0.112614199554665
IPSL-CM6A-LR,-4.5,-4.3046,12,FI,Soft wheat,frost_mj,0.114184987557068
IPSL-CM6A-LR,-3.5,-3.5013,7,FI,Soft wheat,frost_mj,0.110859779131501
IPSL-CM6A-LR,-2.5,-2.2964,6,FI,Soft wheat,frost_mj,0.100672309431827
EC-Earth3,-4.5,-4.5546,8,FR,Soft wheat,frost_mj,0.0281679879609679
EC-Earth3,-3.5,-3.4737,8,FR,Soft wheat,frost_mj,0.0283014326955953
EC-Earth3,-2.5,-2.5448,11,FR,Soft wheat,frost_mj,0.0246846420509814
IPSL-CM6A-LR,-5.5,-5.3985,4,FR,Soft wheat,frost_mj,0.0278543888611657
IPSL-CM6A-LR,-4.5,-4.3046,12,FR,Soft wheat,frost_mj,0.0255360239047576
IPSL-CM6A-LR,-3.5,-3.5013,7,FR,Soft wheat,frost_mj,0.0196322041101468
IPSL-CM6A-LR,-2.5,-2.2964,6,FR,Soft wheat,frost_mj,0.019659139124664
EC-Earth3,-4.5,-4.5546,8,HU,Soft wheat,frost_mj,0.0384443502344111
EC-Earth3,-3.5,-3.4737,8,HU,Soft wheat,frost_mj,0.0404668104016395
EC-Earth3,-2.5,-2.5448,11,HU,Soft wheat,frost_mj,0.0339460986832478
IPSL-CM6A-LR,-5.5,-5.3985,4,HU,Soft wheat,frost_mj,0.0387435002645687
IPSL-CM6A-LR,-4.5,-4.3046,12,HU,Soft wheat,frost_mj,0.0332786164083578
IPSL-CM6A-LR,-3.5,-3.5013,7,HU,Soft wheat,frost_mj,0.0262833067984455
IPSL-CM6A-LR,-2.5,-2.2964,6,HU,Soft wheat,frost_mj,0.0299083782850822
EC-Earth3,-4.5,-4.5546,8,IT,Soft wheat,frost_mj,0.0184197153100996
EC-Earth3,-3.5,-3.4737,8,IT,Soft wheat,frost_mj,0.018214344830502
EC-Earth3,-2.5,-2.5448,11,IT,Soft wheat,frost_mj,0.0157703745359532
IPSL-CM6A-LR,-5.5,-5.3985,4,IT,Soft wheat,frost_mj,0.0181310266383444
IPSL-CM6A-LR,-4.5,-4.3046,12,IT,Soft wheat,frost_mj,0.017103508799313
IPSL-CM6A-LR,-3.5,-3.5013,7,IT,Soft wheat,frost_mj,0.0131121075451767
IPSL-CM6A-LR,-2.5,-2.2964,6,IT,Soft wheat,frost_mj,0.0139437829936734
EC-Earth3,-4.5,-4.5546,8,LT,Soft wheat,frost_mj,0.0829237046020372
EC-Earth3,-3.5,-3.4737,8,LT,Soft wheat,frost_mj,0.0907697110136304
EC-Earth3,-2.5,-2.5448,11,LT,Soft wheat,frost_mj,0.0740910301965803
IPSL-CM6A-LR,-5.5,-5.3985,4,LT,Soft wheat,frost_mj,0.0773053171365881
IPSL-CM6A-LR,-4.5,-4.3046,12,LT,Soft wheat,frost_mj,0.0725197190974871
IPSL-CM6A-LR,-3.5,-3.5013,7,LT,Soft wheat,frost_mj,0.0670590713829385
IPSL-CM6A-LR,-2.5,-2.2964,6,LT,Soft wheat,frost_mj,0.0626865394720713
EC-Earth3,-4.5,-4.5546,8,LV,Soft wheat,frost_mj,0.0905619122539363
EC-Earth3,-3.5,-3.4737,8,LV,Soft wheat,frost_mj,0.0996541918771301
EC-Earth3,-2.5,-2.5448,11,LV,Soft wheat,frost_mj,0.0830092888637359
IPSL-CM6A-LR,-5.5,-5.3985,4,LV,Soft wheat,frost_mj,0.0846085876040465
IPSL-CM6A-LR,-4.5,-4.3046,12,LV,Soft wheat,frost_mj,0.0821030372364499
IPSL-CM6A-LR,-3.5,-3.5013,7,LV,Soft wheat,frost_mj,0.0764091358467083
IPSL-CM6A-LR,-2.5,-2.2964,6,LV,Soft wheat,frost_mj,0.0716229619203159
EC-Earth3,-4.5,-4.5546,8,RO,Soft wheat,frost_mj,0.0418721550755069
EC-Earth3,-3.5,-3.4737,8,RO,Soft wheat,frost_mj,0.0441127106560615
EC-Earth3,-2.5,-2.5448,11,RO,Soft wheat,frost_mj,0.0384081555016647
IPSL-CM6A-LR,-5.5,-5.3985,4,RO,Soft wheat,frost_mj,0.0398808463823739
IPSL-CM6A-LR,-4.5,-4.3046,12,RO,Soft wheat,frost_mj,0.0315758463859883
IPSL-CM6A-LR,-3.5,-3.5013,7,RO,Soft wheat,frost_mj,0.0265235041490869
IPSL-CM6A-LR,-2.5,-2.2964,6,RO,Soft wheat,frost_mj,0.0329329291714514
EC-Earth3,-4.5,-4.5546,8,SE,Soft wheat,frost_mj,0.0926608727022901
EC-Earth3,-3.5,-3.4737,8,SE,Soft wheat,frost_mj,0.100278071974874
EC-Earth3,-2.5,-2.5448,11,SE,Soft wheat,frost_mj,0.0850865869642672
IPSL-CM6A-LR,-5.5,-5.3985,4,SE,Soft wheat,frost_mj,0.0885771953122471
IPSL-CM6A-LR,-4.5,-4.3046,12,SE,Soft wheat,frost_mj,0.0840154434648388
IPSL-CM6A-LR,-3.5,-3.5013,7,SE,Soft wheat,frost_mj,0.0772041726429426
IPSL-CM6A-LR,-2.5,-2.2964,6,SE,Soft wheat,frost_mj,0.0724487733253184
EC-Earth3,-4.5,-4.5546,8,SK,Soft wheat,frost_mj,0.0613730368930676
EC-Earth3,-3.5,-3.4737,8,SK,Soft wheat,frost_mj,0.0639447221992326
EC-Earth3,-2.5,-2.5448,11,SK,Soft wheat,frost_mj,0.0540880839063166
IPSL-CM6A-LR,-5.5,-5.3985,4,SK,Soft wheat,frost_mj,0.05831821547369
IPSL-CM6A-LR,-4.5,-4.3046,12,SK,Soft wheat,frost_mj,0.0535591835556406
IPSL-CM6A-LR,-3.5,-3.5013,7,SK,Soft wheat,frost_mj,0.0435960394624544
IPSL-CM6A-LR,-2.5,-2.2964,6,SK,Soft wheat,frost_mj,0.0464338431862608
EC-Earth3,-4.5,-4.5546,8,EL,Durum wheat,frost_mj,0.0432942631579193
EC-Earth3,-3.5,-3.4737,8,EL,Durum wheat,frost_mj,0.0427285881896948
EC-Earth3,-2.5,-2.5448,11,EL,Durum wheat,frost_mj,0.0374988396558306
IPSL-CM6A-LR,-5.5,-5.3985,4,EL,Durum wheat,frost_mj,0.0396180374555918
IPSL-CM6A-LR,-4.5,-4.3046,12,EL,Durum wheat,frost_mj,0.0343409875651772
IPSL-CM6A-LR,-3.5,-3.5013,7,EL,Durum wheat,frost_mj,0.0276537232031403
IPSL-CM6A-LR,-2.5,-2.2964,6,EL,Durum wheat,frost_mj,0.031950168744145
EC-Earth3,-4.5,-4.5546,8,ES,Durum wheat,frost_mj,0.0157772255769284
EC-Earth3,-3.5,-3.4737,8,ES,Durum wheat,frost_mj,0.0154514730895342
EC-Earth3,-2.5,-2.5448,11,ES,Durum wheat,frost_mj,0.0138460658315974
IPSL-CM6A-LR,-5.5,-5.3985,4,ES,Durum wheat,frost_mj,0.0153188809335527
IPSL-CM6A-LR,-4.5,-4.3046,12,ES,Durum wheat,frost_mj,0.0142888390570041
IPSL-CM6A-LR,-3.5,-3.5013,7,ES,Durum wheat,frost_mj,0.0114750334644195
IPSL-CM6A-LR,-2.5,-2.2964,6,ES,Durum wheat,frost_mj,0.0114309751167399
EC-Earth3,-4.5,-4.5546,8,FR,Durum wheat,frost_mj,0.0470155767368596
EC-Earth3,-3.5,-3.4737,8,FR,Durum wheat,frost_mj,0.0467736949078076
EC-Earth3,-2.5,-2.5448,11,FR,Durum wheat,frost_mj,0.0405676348154022
IPSL-CM6A-LR,-5.5,-5.3985,4,FR,Durum wheat,frost_mj,0.0461650896038013
IPSL-CM6A-LR,-4.5,-4.3046,12,FR,Durum wheat,frost_mj,0.0420994210125793
IPSL-CM6A-LR,-3.5,-3.5013,7,FR,Durum wheat,frost_mj,0.0314931319360069
IPSL-CM6A-LR,-2.5,-2.2964,6,FR,Durum wheat,frost_mj,0.0328173098214113
EC-Earth3,-4.5,-4.5546,8,HU,Durum wheat,frost_mj,0.0783576330349593
EC-Earth3,-3.5,-3.4737,8,HU,Durum wheat,frost_mj,0.0826696607341171
EC-Earth3,-2.5,-2.5448,11,HU,Durum wheat,frost_mj,0.0689783186969302
IPSL-CM6A-LR,-5.5,-5.3985,4,HU,Durum wheat,frost_mj,0.0797167902825729
IPSL-CM6A-LR,-4.5,-4.3046,12,HU,Durum wheat,frost_mj,0.068454692459778
IPSL-CM6A-LR,-3.5,-3.5013,7,HU,Durum wheat,frost_mj,0.0537414660241478
IPSL-CM6A-LR,-2.5,-2.2964,6,HU,Durum wheat,frost_mj,0.0613875898315653
EC-Earth3,-4.5,-4.5546,8,IT,Durum wheat,frost_mj,0.0122438821465677
EC-Earth3,-3.5,-3.4737,8,IT,Durum wheat,frost_mj,0.0121155591713729
EC-Earth3,-2.5,-2.5448,11,IT,Durum wheat,frost_mj,0.0104618392673784
IPSL-CM6A-LR,-5.5,-5.3985,4,IT,Durum wheat,frost_mj,0.0119557698250473
IPSL-CM6A-LR,-4.5,-4.3046,12,IT,Durum wheat,frost_mj,0.01122704385033
IPSL-CM6A-LR,-3.5,-3.5013,7,IT,Durum wheat,frost_mj,0.0091944400242695
IPSL-CM6A-LR,-2.5,-2.2964,6,IT,Durum wheat,frost_mj,0.00964245459457268
EC-Earth3,-4.5,-4.5546,8,RO,Durum wheat,frost_mj,0.0942056382601749
EC-Earth3,-3.5,-3.4737,8,RO,Durum wheat,frost_mj,0.0994712025336784
EC-Earth3,-2.5,-2.5448,11,RO,Durum wheat,frost_mj,0.08618283848327
IPSL-CM6A-LR,-5.5,-5.3985,4,RO,Durum wheat,frost_mj,0.0900260164778283
IPSL-CM6A-LR,-4.5,-4.3046,12,RO,Durum wheat,frost_mj,0.0704732166678229
IPSL-CM6A-LR,-3.5,-3.5013,7,RO,Durum wheat,frost_mj,0.0597036392272059
IPSL-CM6A-LR,-2.5,-2.2964,6,RO,Durum wheat,frost_mj,0.0736978940496127
EC-Earth3,-4.5,-4.5546,8,SK,Durum wheat,frost_mj,0.113970184682885
EC-Earth3,-3.5,-3.4737,8,SK,Durum wheat,frost_mj,0.118604270503133
EC-Earth3,-2.5,-2.5448,11,SK,Durum wheat,frost_mj,0.101044795770307
IPSL-CM6A-LR,-5.5,-5.3985,4,SK,Durum wheat,frost_mj,0.110092948087013
IPSL-CM6A-LR,-4.5,-4.3046,12,SK,Durum wheat,frost_mj,0.10153719181191
IPSL-CM6A-LR,-3.5,-3.5013,7,SK,Durum wheat,frost_mj,0.0815492311685899
IPSL-CM6A-LR,-2.5,-2.2964,6,SK,Durum wheat,frost_mj,0.0875949479132609
EC-Earth3,-4.5,-4.5546,8,CZ,Spring barley,frost_mj,0.042091594949957
EC-Earth3,-3.5,-3.4737,8,CZ,Spring barley,frost_mj,0.0436554195133874
EC-Earth3,-2.5,-2.5448,11,CZ,Spring barley,frost_mj,0.0384222951292801
IPSL-CM6A-LR,-5.5,-5.3985,4,CZ,Spring barley,frost_mj,0.0388453286807225
IPSL-CM6A-LR,-4.5,-4.3046,12,CZ,Spring barley,frost_mj,0.0370629791155501
IPSL-CM6A-LR,-3.5,-3.5013,7,CZ,Spring barley,frost_mj,0.0295998487173158
IPSL-CM6A-LR,-2.5,-2.2964,6,CZ,Spring barley,frost_mj,0.0298107776682999
EC-Earth3,-4.5,-4.5546,8,DE,Spring barley,frost_mj,0.0338731221884448
EC-Earth3,-3.5,-3.4737,8,DE,Spring barley,frost_mj,0.0346479046042287
EC-Earth3,-2.5,-2.5448,11,DE,Spring barley,frost_mj,0.0299107519697593
IPSL-CM6A-LR,-5.5,-5.3985,4,DE,Spring barley,frost_mj,0.0325153111506373
IPSL-CM6A-LR,-4.5,-4.3046,12,DE,Spring barley,frost_mj,0.0306161548393039
IPSL-CM6A-LR,-3.5,-3.5013,7,DE,Spring barley,frost_mj,0.0226549156144491
IPSL-CM6A-LR,-2.5,-2.2964,6,DE,Spring barley,frost_mj,0.02255936114643
EC-Earth3,-4.5,-4.5546,8,DK,Spring barley,frost_mj,0.0288281349504519
EC-Earth3,-3.5,-3.4737,8,DK,Spring barley,frost_mj,0.030984908834507
EC-Earth3,-2.5,-2.5448,11,DK,Spring barley,frost_mj,0.0268811530571913
IPSL-CM6A-LR,-5.5,-5.3985,4,DK,Spring barley,frost_mj,0.028850680201364
IPSL-CM6A-LR,-4.5,-4.3046,12,DK,Spring barley,frost_mj,0.026668693338534
IPSL-CM6A-LR,-3.5,-3.5013,7,DK,Spring barley,frost_mj,0.0226483583909676
IPSL-CM6A-LR,-2.5,-2.2964,6,DK,Spring barley,frost_mj,0.0227332279301987
EC-Earth3,-4.5,-4.5546,8,EE,Spring barley,frost_mj,0.0637184820778423
EC-Earth3,-3.5,-3.4737,8,EE,Spring barley,frost_mj,0.0700529767048698
EC-Earth3,-2.5,-2.5448,11,EE,Spring barley,frost_mj,0.0594384942289482
IPSL-CM6A-LR,-5.5,-5.3985,4,EE,Spring barley,frost_mj,0.0614448910590593
IPSL-CM6A-LR,-4.5,-4.3046,12,EE,Spring barley,frost_mj,0.0600606415229462
IPSL-CM6A-LR,-3.5,-3.5013,7,EE,Spring barley,frost_mj,0.056550703350052
IPSL-CM6A-LR,-2.5,-2.2964,6,EE,Spring barley,frost_mj,0.0535211462977834
EC-Earth3,-4.5,-4.5546,8,ES,Spring barley,frost_mj,0.0213114111916443
EC-Earth3,-3.5,-3.4737,8,ES,Spring barley,frost_mj,0.0205755509160347
EC-Earth3,-2.5,-2.5448,11,ES,Spring barley,frost_mj,0.0185243635094175
IPSL-CM6A-LR,-5.5,-5.3985,4,ES,Spring barley,frost_mj,0.0203232592219719
IPSL-CM6A-LR,-4.5,-4.3046,12,ES,Spring barley,frost_mj,0.0187201553365974
IPSL-CM6A-LR,-3.5,-3.5013,7,ES,Spring barley,frost_mj,0.0146371870927955
IPSL-CM6A-LR,-2.5,-2.2964,6,ES,Spring barley,frost_mj,0.0146719477571461
EC-Earth3,-4.5,-4.5546,8,FI,Spring barley,frost_mj,0.0772665731953081
EC-Earth3,-3.5,-3.4737,8,FI,Spring barley,frost_mj,0.0869096480815183
EC-Earth3,-2.5,-2.5448,11,FI,Spring barley,frost_mj,0.0739031311465319
IPSL-CM6A-LR,-5.5,-5.3985,4,FI,Spring barley,frost_mj,0.0705453066673822
IPSL-CM6A-LR,-4.5,-4.3046,12,FI,Spring barley,frost_mj,0.0727394667356459
IPSL-CM6A-LR,-3.5,-3.5013,7,FI,Spring barley,frost_mj,0.0703490761760383
