model,cntr,year,hdd_calendar,hdd_octmar,cdd_jja
ipsl-cm6a-lr,LV,1990,2184.19,1857.7,140.12
ipsl-cm6a-lr,LV,1991,2538.31,2093.63,202.12
ipsl-cm6a-lr,LV,1992,2557.09,1911.41,269.65
ipsl-cm6a-lr,LV,1993,2843.4,2239.66,103.47
ipsl-cm6a-lr,LV,1994,2847.99,2603.4,242.33
ipsl-cm6a-lr,LV,1995,2720.42,2131.62,230.92
ipsl-cm6a-lr,LV,1996,3178.69,2835.04,195.45
ipsl-cm6a-lr,LV,1997,2838.34,2176.9,312.21
ipsl-cm6a-lr,LV,1998,2769.81,2230.64,130.97
ipsl-cm6a-lr,LV,1999,2585.37,2499.09,304.71
ipsl-cm6a-lr,LV,2000,2239.25,2060.99,142.49
ipsl-cm6a-lr,LV,2001,2722.84,1963.39,282.44
ipsl-cm6a-lr,LV,2002,2730.15,2113.88,341.62
ipsl-cm6a-lr,LV,2003,2803.88,2727.05,254.19
ipsl-cm6a-lr,LV,2004,2726.23,2291.01,186.2
ipsl-cm6a-lr,LV,2005,2797.83,2341.85,221.38
ipsl-cm6a-lr,LV,2006,2640.19,2549.55,312.75
ipsl-cm6a-lr,LV,2007,2523.89,1824.94,239.8
ipsl-cm6a-lr,LV,2008,2241.26,1932.34,208.85
ipsl-cm6a-lr,LV,2009,2646.3,2083.36,205.83
ipsl-cm6a-lr,LV,2010,3125.78,2626.9,399.17
ipsl-cm6a-lr,LV,2011,2493.55,2579.96,318.12
ipsl-cm6a-lr,LV,2012,2773.64,2164.02,213.64
ipsl-cm6a-lr,LV,2013,2638.36,2492.4,285.42
ipsl-cm6a-lr,LV,2014,2471.49,1874.98,285.52
ipsl-cm6a-lr,LV,2015,2187.08,1936.35,227.85
ipsl-cm6a-lr,LV,2016,2571.88,2031.93,250.38
ipsl-cm6a-lr,LV,2017,2477.83,2157.94,180.77
ipsl-cm6a-lr,LV,2018,2535.61,2230.46,368.81
ipsl-cm6a-lr,LV,2019,2181.19,2002.95,279.41
ipsl-cm6a-lr,LV,2020,1957,1552.32,263.58
ipsl-cm6a-lr,LV,2021,2683.22,2004.4,386.41
ipsl-cm6a-lr,LV,2022,2434.53,2008.67,346.8
ipsl-cm6a-lr,LV,2023,2345.59,1976.23,283.82
ipsl-cm6a-lr,LV,2024,2149.53,2074.97,320.4
ipsl-cm6a-lr,MT,1990,488.35,362.94,876.32
ipsl-cm6a-lr,MT,1991,631.28,514.32,853.55
ipsl-cm6a-lr,MT,1992,599.76,688.82,760.08
ipsl-cm6a-lr,MT,1993,646.05,589.73,870.42
ipsl-cm6a-lr,MT,1994,465.19,434.58,915.93
ipsl-cm6a-lr,MT,1995,556.64,498.39,875.19
ipsl-cm6a-lr,MT,1996,543.53,482.19,861
ipsl-cm6a-lr,MT,1997,511.73,447.63,920.16
ipsl-cm6a-lr,MT,1998,599.51,495.64,1003.54
ipsl-cm6a-lr,MT,1999,484.64,574.69,911.76
ipsl-cm6a-lr,MT,2000,451.88,451.55,892.84
ipsl-cm6a-lr,MT,2001,453.09,291,792.39
ipsl-cm6a-lr,MT,2002,400.76,448.79,840.24
ipsl-cm6a-lr,MT,2003,535.57,483.61,989.31
ipsl-cm6a-lr,MT,2004,502.38,468.27,745.48
ipsl-cm6a-lr,MT,2005,668.68,541.08,714.58
ipsl-cm6a-lr,MT,2006,472.87,550.04,776.08
ipsl-cm6a-lr,MT,2007,388.65,265.08,772.39
ipsl-cm6a-lr,MT,2008,429.27,455.69,729.75
ipsl-cm6a-lr,MT,2009,483.13,450.21,810.89
ipsl-cm6a-lr,MT,2010,412.74,373.07,741.08
ipsl-cm6a-lr,MT,2011,488.74,472.76,735.13
ipsl-cm6a-lr,MT,2012,555.12,503.52,887.74
ipsl-cm6a-lr,MT,2013,464.02,456.15,758.22
ipsl-cm6a-lr,MT,2014,,334.6,755.21
ipsl-cm6a-lr,MT,2015,428.02,,870.51
ipsl-cm6a-lr,MT,2016,,,727.75
ipsl-cm6a-lr,MT,2017,466.57,451.44,907.98
ipsl-cm6a-lr,MT,2018,370.05,379.45,765.29
ipsl-cm6a-lr,MT,2019,538.18,503.36,880.63
ipsl-cm6a-lr,MT,2020,399.26,393.38,777.62
ipsl-cm6a-lr,MT,2021,441.9,350.29,932.9
ipsl-cm6a-lr,MT,2022,527.2,508.64,805.33
ipsl-cm6a-lr,MT,2023,547.9,428.28,666.45
ipsl-cm6a-lr,MT,2024,582.71,472.08,772.73
ipsl-cm6a-lr,NL,1990,1701.57,1268.32,160.55
ipsl-cm6a-lr,NL,1991,2160.69,1601.32,154.78
ipsl-cm6a-lr,NL,1992,1881.14,1581.9,166.94
ipsl-cm6a-lr,NL,1993,2021.77,1594.18,81.46
ipsl-cm6a-lr,NL,1994,1792.21,1670.28,226.51
ipsl-cm6a-lr,NL,1995,1970.71,1354.5,246.67
ipsl-cm6a-lr,NL,1996,2469.47,1973,135.97
ipsl-cm6a-lr,NL,1997,2004.23,1691.62,203.96
ipsl-cm6a-lr,NL,1998,1805.53,1415.65,100.88
ipsl-cm6a-lr,NL,1999,1748.36,1570.02,167.75
ipsl-cm6a-lr,NL,2000,1653.16,1428.62,123.25
ipsl-cm6a-lr,NL,2001,1901.36,1483.46,180.69
ipsl-cm6a-lr,NL,2002,1740.47,1316.33,169.43
ipsl-cm6a-lr,NL,2003,1978.54,1627.24,254.85
ipsl-cm6a-lr,NL,2004,1884.59,1574.79,160.03
ipsl-cm6a-lr,NL,2005,1825,1540.84,146.32
ipsl-cm6a-lr,NL,2006,1806.15,1654.55,242.11
ipsl-cm6a-lr,NL,2007,1568.3,1075.95,125.99
ipsl-cm6a-lr,NL,2008,1830.91,1445.71,144.87
ipsl-cm6a-lr,NL,2009,1880.67,1710.21,183.76
ipsl-cm6a-lr,NL,2010,2386.01,1701.5,195.1
ipsl-cm6a-lr,NL,2011,1686.47,1737.35,108.16
ipsl-cm6a-lr,NL,2012,1920.23,1460.91,150
ipsl-cm6a-lr,NL,2013,2133.71,1756.52,193.98
ipsl-cm6a-lr,NL,2014,1466.57,1247.08,162.22
ipsl-cm6a-lr,NL,2015,1685.72,1401.84,193.8
ipsl-cm6a-lr,NL,2016,1866.08,1263.42,169.58
ipsl-cm6a-lr,NL,2017,1730.49,1528.61,180.55
ipsl-cm6a-lr,NL,2018,1775.72,1511.38,271.18
ipsl-cm6a-lr,NL,2019,1700.3,1343.1,251.05
ipsl-cm6a-lr,NL,2020,1527.2,1273.74,235.42
ipsl-cm6a-lr,NL,2021,1885.77,1397.24,157.5
ipsl-cm6a-lr,NL,2022,1587.48,1278.39,261.17
ipsl-cm6a-lr,NL,2023,1529.36,1270.98,213.19
ipsl-cm6a-lr,NL,2024,1467.07,1146.66,199.47
ipsl-cm6a-lr,NO,1990,2834.27,2129.93,53.86
ipsl-cm6a-lr,NO,1991,3193.95,2452,70.62
ipsl-cm6a-lr,NO,1992,3107.87,2195.44,63.31
ipsl-cm6a-lr,NO,1993,3360.24,2438.7,16.24
ipsl-cm6a-lr,NO,1994,3420.56,2847.74,106.21
ipsl-cm6a-lr,NO,1995,3371.51,2374.67,85.28
ipsl-cm6a-lr,NO,1996,3653.47,2788.24,67.31
ipsl-cm6a-lr,NO,1997,3207.84,2510.95,145.47
ipsl-cm6a-lr,NO,1998,3209.24,2396.4,17.3
ipsl-cm6a-lr,NO,1999,3106.54,2540.22,56.3
ipsl-cm6a-lr,NO,2000,2826.23,2305.48,28.05
ipsl-cm6a-lr,NO,2001,3361.97,2386.29,59.08
ipsl-cm6a-lr,NO,2002,3213.73,2317.27,121.78
ipsl-cm6a-lr,NO,2003,3138.58,2759.33,99.09
ipsl-cm6a-lr,NO,2004,3081.14,2460.75,71.53
ipsl-cm6a-lr,NO,2005,2975.87,2320.04,69.8
ipsl-cm6a-lr,NO,2006,2960.33,2469.23,119.3
ipsl-cm6a-lr,NO,2007,3004.27,2086.1,68.57
ipsl-cm6a-lr,NO,2008,2962.27,2264.4,89.81
ipsl-cm6a-lr,NO,2009,3197.73,2469.36,75.88
ipsl-cm6a-lr,NO,2010,3945.24,2891.11,54.83
ipsl-cm6a-lr,NO,2011,2948.09,2949.66,53.93
ipsl-cm6a-lr,NO,2012,3323.12,2178.36,28.65
ipsl-cm6a-lr,NO,2013,3292.62,2819.6,65.89
ipsl-cm6a-lr,NO,2014,2790.77,2144.51,120.56
ipsl-cm6a-lr,NO,2015,2893.83,2157.28,51.71
ipsl-cm6a-lr,NO,2016,3128.22,2339.75,58.45
ipsl-cm6a-lr,NO,2017,3102.17,2334.4,39.18
ipsl-cm6a-lr,NO,2018,3289.48,2677.04,150.62
ipsl-cm6a-lr,NO,2019,3153.69,2349.99,82.39
ipsl-cm6a-lr,NO,2020,2730.17,2235.98,99.36
ipsl-cm6a-lr,NO,2021,3257.1,2345.95,102.61
ipsl-cm6a-lr,NO,2022,2975.21,2281.47,80.85
ipsl-cm6a-lr,NO,2023,3286.02,2363.36,74.18
ipsl-cm6a-lr,NO,2024,2969.1,2712.02,61.06
ipsl-cm6a-lr,PL,1990,1970.1,1593.64,244.83
ipsl-cm6a-lr,PL,1991,2493.14,1966.93,270.09
ipsl-cm6a-lr,PL,1992,2344.03,1977.16,436.93
ipsl-cm6a-lr,PL,1993,2459.88,2089.23,205.21
ipsl-cm6a-lr,PL,1994,2207.8,1994.8,382.59
ipsl-cm6a-lr,PL,1995,2463.62,1873.83,340.86
ipsl-cm6a-lr,PL,1996,2914.84,2621.67,237.75
ipsl-cm6a-lr,PL,1997,2541.22,2100.96,277.17
ipsl-cm6a-lr,PL,1998,2342.14,1915.45,252.56
ipsl-cm6a-lr,PL,1999,2235.57,2125.96,312.49
ipsl-cm6a-lr,PL,2000,1973.13,1928.88,261.79
ipsl-cm6a-lr,PL,2001,2405.41,1749.33,306.34
ipsl-cm6a-lr,PL,2002,2249,1868.58,387.64
ipsl-cm6a-lr,PL,2003,2518.62,2346.65,367.76
ipsl-cm6a-lr,PL,2004,2339.18,2078.14,266.6
ipsl-cm6a-lr,PL,2005,2447.63,1997.99,286.73
ipsl-cm6a-lr,PL,2006,2424.64,2373,390.84
ipsl-cm6a-lr,PL,2007,2091.47,1484.54,341.6
ipsl-cm6a-lr,PL,2008,2030.08,1860.65,328.99
ipsl-cm6a-lr,PL,2009,2343.44,1944.58,304.43
ipsl-cm6a-lr,PL,2010,2723.67,2223.62,383.82
ipsl-cm6a-lr,PL,2011,2267.74,2224.99,306.23
ipsl-cm6a-lr,PL,2012,2444.27,2046.58,343.74
ipsl-cm6a-lr,PL,2013,2377.76,2224.69,352.47
ipsl-cm6a-lr,PL,2014,1991.88,1654.4,331.12
ipsl-cm6a-lr,PL,2015,1977.8,1703.49,429.76
ipsl-cm6a-lr,PL,2016,2188.74,1723.47,337.78
ipsl-cm6a-lr,PL,2017,2168.8,1976.41,338.67
ipsl-cm6a-lr,PL,2018,2143.18,1928.3,430.1
ipsl-cm6a-lr,PL,2019,1897.81,1710.44,460.77
ipsl-cm6a-lr,PL,2020,1895.08,1501.01,352.79
ipsl-cm6a-lr,PL,2021,2365,1839.02,382.23
ipsl-cm6a-lr,PL,2022,2074.19,1766.43,426
ipsl-cm6a-lr,PL,2023,1928.73,1644.95,394.46
ipsl-cm6a-lr,PL,2024,1748.58,1524.56,443.35
ipsl-cm6a-lr,PT,1990,741.28,465.32,397.77
ipsl-cm6a-lr,PT,1991,873.63,757.25,390.47
ipsl-cm6a-lr,PT,1992,814.29,718.7,312.46
ipsl-cm6a-lr,PT,1993,839.12,635.62,339.4
ipsl-cm6a-lr,PT,1994,752.11,668.68,304.66
ipsl-cm6a-lr,PT,1995,602.26,535.41,381.53
ipsl-cm6a-lr,PT,1996,767.89,571.85,350.8
ipsl-cm6a-lr,PT,1997,536.66,539.9,274
ipsl-cm6a-lr,PT,1998,679.08,432.55,372.28
ipsl-cm6a-lr,PT,1999,802.89,711.28,336.47
ipsl-cm6a-lr,PT,2000,761.82,673.03,343.75
ipsl-cm6a-lr,PT,2001,748.14,528.35,316.59
ipsl-cm6a-lr,PT,2002,662.09,651.04,299.52
ipsl-cm6a-lr,PT,2003,734.51,576.03,406.25
ipsl-cm6a-lr,PT,2004,796.68,626.36,384.43
ipsl-cm6a-lr,PT,2005,861.72,775.01,435.97
ipsl-cm6a-lr,PT,2006,756.82,728.73,432.07
ipsl-cm6a-lr,PT,2007,784.08,588.28,284.03
ipsl-cm6a-lr,PT,2008,749.57,582.68,316.86
ipsl-cm6a-lr,PT,2009,762.87,736.25,357.21
ipsl-cm6a-lr,PT,2010,786.76,635.01,457.08
ipsl-cm6a-lr,PT,2011,638.03,650.01,378.01
ipsl-cm6a-lr,PT,2012,769.48,638.01,379.02
ipsl-cm6a-lr,PT,2013,845.1,656.51,427.75
ipsl-cm6a-lr,PT,2014,689.68,642.08,323.04
ipsl-cm6a-lr,PT,2015,718.78,700.48,405.21
ipsl-cm6a-lr,PT,2016,748.66,556.17,475.78
ipsl-cm6a-lr,PT,2017,733.35,641.73,442.69
ipsl-cm6a-lr,PT,2018,789.93,704.42,376.53
ipsl-cm6a-lr,PT,2019,713.32,604.14,325.26
ipsl-cm6a-lr,PT,2020,628.36,510.47,443.94
ipsl-cm6a-lr,PT,2021,774.62,641.68,332.01
ipsl-cm6a-lr,PT,2022,658.8,641.11,447.29
ipsl-cm6a-lr,PT,2023,719.4,563.09,469.21
ipsl-cm6a-lr,PT,2024,655.47,546.99,402.62
ipsl-cm6a-lr,RO,1990,2019.79,1847.55,507.77
ipsl-cm6a-lr,RO,1991,2445.72,1989.25,473.26
ipsl-cm6a-lr,RO,1992,2335.66,2174.15,582.45
ipsl-cm6a-lr,RO,1993,2486.67,2200.32,501.71
ipsl-cm6a-lr,RO,1994,2020.72,1889.06,568.18
ipsl-cm6a-lr,RO,1995,2342.69,1937.7,536.98
ipsl-cm6a-lr,RO,1996,2543.85,2533.65,516
ipsl-cm6a-lr,RO,1997,2464.63,2014.73,439.95
ipsl-cm6a-lr,RO,1998,2343.92,2007.55,568.36
ipsl-cm6a-lr,RO,1999,2163.12,2171.11,588.15
ipsl-cm6a-lr,RO,2000,2097.85,2101.98,622.17
ipsl-cm6a-lr,RO,2001,2232.81,1670.36,568.96
ipsl-cm6a-lr,RO,2002,2102.23,1996.94,579.11
ipsl-cm6a-lr,RO,2003,2506.56,2317.73,629.81
ipsl-cm6a-lr,RO,2004,2205.86,2103.74,483.64
ipsl-cm6a-lr,RO,2005,2344.92,2023.71,461.1
ipsl-cm6a-lr,RO,2006,2306.83,2218.02,524.56
ipsl-cm6a-lr,RO,2007,1969.98,1586.24,704.96
ipsl-cm6a-lr,RO,2008,2007.51,1997.13,598.79
ipsl-cm6a-lr,RO,2009,2055.08,1871.53,588.72
ipsl-cm6a-lr,RO,2010,2205.58,1977.36,617.32
ipsl-cm6a-lr,RO,2011,2364.45,2062.81,568.64
ipsl-cm6a-lr,RO,2012,2347.92,2267.01,767.4
ipsl-cm6a-lr,RO,2013,2066.2,1969.28,597.38
ipsl-cm6a-lr,RO,2014,1949.53,1712.48,532.24
ipsl-cm6a-lr,RO,2015,1965.08,1861.71,663.21
ipsl-cm6a-lr,RO,2016,2070.46,1688.97,617.2
ipsl-cm6a-lr,RO,2017,2108.88,2070.87,646.26
ipsl-cm6a-lr,RO,2018,2074.42,1872.38,606.5
ipsl-cm6a-lr,RO,2019,1802,1833.39,645.88
ipsl-cm6a-lr,RO,2020,1851.69,1544.36,609.3
ipsl-cm6a-lr,RO,2021,2084.79,1739.47,631.82
ipsl-cm6a-lr,RO,2022,1937.18,1812.35,702.91
ipsl-cm6a-lr,RO,2023,1716.25,1526.24,679.39
ipsl-cm6a-lr,RO,2024,1705.18,1442.26,832.56
ipsl-cm6a-lr,RS,1990,1774.17,1688.57,511.77
ipsl-cm6a-lr,RS,1991,2244.36,1803.31,498.71
ipsl-cm6a-lr,RS,1992,1986.36,1938.31,644.43
ipsl-cm6a-lr,RS,1993,2189.23,2003.68,594.42
ipsl-cm6a-lr,RS,1994,1787,1641.65,622.11
ipsl-cm6a-lr,RS,1995,2067.77,1748.99,541.39
ipsl-cm6a-lr,RS,1996,2226.73,2215.04,559.09
ipsl-cm6a-lr,RS,1997,2142.66,1759.81,477.74
ipsl-cm6a-lr,RS,1998,2041.24,1743.56,622.8
ipsl-cm6a-lr,RS,1999,1934.81,1947.75,551.53
ipsl-cm6a-lr,RS,2000,1723,1878.11,721
ipsl-cm6a-lr,RS,2001,1899.09,1341.65,583.29
ipsl-cm6a-lr,RS,2002,1722.91,1768.46,632.82
ipsl-cm6a-lr,RS,2003,2144.44,1948.53,750.67
ipsl-cm6a-lr,RS,2004,1933.6,1854.63,543.48
ipsl-cm6a-lr,RS,2005,2138.64,1876.51,493.55
ipsl-cm6a-lr,RS,2006,1967.6,1911.54,559.95
ipsl-cm6a-lr,RS,2007,1689.36,1345.59,741.65
ipsl-cm6a-lr,RS,2008,1696.15,1758.24,643.74
ipsl-cm6a-lr,RS,2009,1807.88,1687.3,616.56
ipsl-cm6a-lr,RS,2010,1860.44,1669.31,625.23
ipsl-cm6a-lr,RS,2011,2057.2,1798.2,639.71
ipsl-cm6a-lr,RS,2012,2010.07,1999.02,797.19
ipsl-cm6a-lr,RS,2013,1745.18,1648.08,661.8
ipsl-cm6a-lr,RS,2014,1523.77,1384.12,551.63
ipsl-cm6a-lr,RS,2015,1728.24,1555.65,750.84
ipsl-cm6a-lr,RS,2016,1807.59,1493.6,602.87
ipsl-cm6a-lr,RS,2017,1863.73,1855.89,775.14
ipsl-cm6a-lr,RS,2018,1684.37,1630.1,643.77
ipsl-cm6a-lr,RS,2019,1530.68,1568.29,726.75
ipsl-cm6a-lr,RS,2020,1636.28,1350.96,611.43
ipsl-cm6a-lr,RS,2021,1818.76,1517.55,739.56
ipsl-cm6a-lr,RS,2022,1605.5,1605.92,791.52
ipsl-cm6a-lr,RS,2023,1405.65,1242.64,698.44
ipsl-cm6a-lr,RS,2024,1388.92,1130.55,926.28
ipsl-cm6a-lr,SE,1990,2368.6,1910.67,100.62
ipsl-cm6a-lr,SE,1991,2746,2202.79,124.96
ipsl-cm6a-lr,SE,1992,2664.78,1985.38,150.19
ipsl-cm6a-lr,SE,1993,2851.3,2237.2,40.97
ipsl-cm6a-lr,SE,1994,2863.37,2497.91,210.66
ipsl-cm6a-lr,SE,1995,2940.63,2119.07,168.79
ipsl-cm6a-lr,SE,1996,3233.24,2688.09,122.92
ipsl-cm6a-lr,SE,1997,2884.79,2258.76,241.74
ipsl-cm6a-lr,SE,1998,2837.52,2223.47,39.22
ipsl-cm6a-lr,SE,1999,2708.8,2399.32,150.34
ipsl-cm6a-lr,SE,2000,2349.06,2106.23,68.69
ipsl-cm6a-lr,SE,2001,2846.1,2061.05,150.18
ipsl-cm6a-lr,SE,2002,2804.13,2067.14,229.39
ipsl-cm6a-lr,SE,2003,2843.25,2604.89,184.75
ipsl-cm6a-lr,SE,2004,2768.23,2311.84,111.29
ipsl-cm6a-lr,SE,2005,2684.9,2246.43,134.61
ipsl-cm6a-lr,SE,2006,2665.86,2413.27,234.16
ipsl-cm6a-lr,SE,2007,2512.51,1814.68,136.87
ipsl-cm6a-lr,SE,2008,2456.88,1986.62,138.24
ipsl-cm6a-lr,SE,2009,2780.48,2226.01,140.54
ipsl-cm6a-lr,SE,2010,3466.99,2646.45,173.98
ipsl-cm6a-lr,SE,2011,2544.97,2715.67,151.36
ipsl-cm6a-lr,SE,2012,2839.21,2018.78,90.19
ipsl-cm6a-lr,SE,2013,2781.68,2535.89,147.86
ipsl-cm6a-lr,SE,2014,2358.98,1866.92,192.06
ipsl-cm6a-lr,SE,2015,2332.85,1885.08,113.14
ipsl-cm6a-lr,SE,2016,2651.81,2056.69,137.03
ipsl-cm6a-lr,SE,2017,2558.13,2094.89,92.8
ipsl-cm6a-lr,SE,2018,2662.38,2284.91,284.39
ipsl-cm6a-lr,SE,2019,2483.41,2032.4,180.73
ipsl-cm6a-lr,SE,2020,2110.15,1818,184.97
ipsl-cm6a-lr,SE,2021,2722.82,1959.27,202.81
ipsl-cm6a-lr,SE,2022,2426.89,2021.31,200.95
ipsl-cm6a-lr,SE,2023,2674.65,2010.57,138.23
ipsl-cm6a-lr,SE,2024,2469.45,2307.72,152.01
ipsl-cm6a-lr,SI,1990,2078.55,1753,311.33
ipsl-cm6a-lr,SI,1991,2476.31,1986.73,359.25
ipsl-cm6a-lr,SI,1992,2121.59,2004.61,429.84
ipsl-cm6a-lr,SI,1993,2252.91,1942.18,355.28
ipsl-cm6a-lr,SI,1994,1917.5,1755.67,437.44
ipsl-cm6a-lr,SI,1995,2211.83,1828.71,310.79
ipsl-cm6a-lr,SI,1996,2462.04,2180.94,290.44
ipsl-cm6a-lr,SI,1997,2245.1,1870.14,301.65
ipsl-cm6a-lr,SI,1998,2188.42,1804.11,405.29
ipsl-cm6a-lr,SI,1999,2165.91,2036.97,326.48
ipsl-cm6a-lr,SI,2000,1851.28,1976.67,409.4
ipsl-cm6a-lr,SI,2001,2100.37,1462.21,402.99
ipsl-cm6a-lr,SI,2002,1873.93,1845.7,385.37
ipsl-cm6a-lr,SI,2003,2296.17,1899.93,586.05
ipsl-cm6a-lr,SI,2004,2261.1,1993.79,342.44
ipsl-cm6a-lr,SI,2005,2360.76,1991.52,310.93
ipsl-cm6a-lr,SI,2006,2167.55,2128.32,391.19
ipsl-cm6a-lr,SI,2007,1907.74,1414.4,413.51
ipsl-cm6a-lr,SI,2008,1974.55,1861.65,392.29
ipsl-cm6a-lr,SI,2009,2061.07,1879.88,398.08
ipsl-cm6a-lr,SI,2010,2280.4,1945.61,412.83
ipsl-cm6a-lr,SI,2011,2114.16,1909.45,412.81
ipsl-cm6a-lr,SI,2012,2089.83,1945.57,500.39
ipsl-cm6a-lr,SI,2013,2124.19,1914.93,472.76
ipsl-cm6a-lr,SI,2014,1633.89,1490.94,331.4
ipsl-cm6a-lr,SI,2015,1929.39,1611.48,498.31
ipsl-cm6a-lr,SI,2016,1999.63,1659.37,403.41
ipsl-cm6a-lr,SI,2017,2069.65,1860.46,520.97
ipsl-cm6a-lr,SI,2018,1940.21,1899.17,449.76
ipsl-cm6a-lr,SI,2019,1856.11,1638.87,520.2
ipsl-cm6a-lr,SI,2020,1920.34,1534.08,400.18
ipsl-cm6a-lr,SI,2021,2184.47,1768.63,478.09
ipsl-cm6a-lr,SI,2022,1900.68,1834.31,543.25
ipsl-cm6a-lr,SI,2023,1757.25,1547.55,442.73
ipsl-cm6a-lr,SI,2024,1618.9,1334.42,602.73
ipsl-cm6a-lr,SK,1990,2270.61,1911.12,319.57
ipsl-cm6a-lr,SK,1991,2672.44,2118.58,342.31
ipsl-cm6a-lr,SK,1992,2455.85,2172.81,484.07
ipsl-cm6a-lr,SK,1993,2563.96,2273.61,320.48
ipsl-cm6a-lr,SK,1994,2217.78,1913.52,449.1
ipsl-cm6a-lr,SK,1995,2483.45,2006.11,366.98
ipsl-cm6a-lr,SK,1996,2745.94,2470.17,295.35
ipsl-cm6a-lr,SK,1997,2604.65,2149.96,310.64
ipsl-cm6a-lr,SK,1998,2401.44,1973.49,382.25
ipsl-cm6a-lr,SK,1999,2372.24,2211.65,336.67
ipsl-cm6a-lr,SK,2000,2143.81,2165.29,385.09
ipsl-cm6a-lr,SK,2001,2454.69,1731.31,367.02
ipsl-cm6a-lr,SK,2002,2269.51,2091.64,418.31
ipsl-cm6a-lr,SK,2003,2583.21,2274.44,478.85
ipsl-cm6a-lr,SK,2004,2455.9,2191.74,313.7
ipsl-cm6a-lr,SK,2005,2597.28,2183.39,315.2
ipsl-cm6a-lr,SK,2006,2473.74,2382.37,390.17
ipsl-cm6a-lr,SK,2007,2149.16,1580.88,456.72
ipsl-cm6a-lr,SK,2008,2091.84,2029.29,375.97
ipsl-cm6a-lr,SK,2009,2312.05,1971.82,396.27
ipsl-cm6a-lr,SK,2010,2499.66,2098.77,398.16
ipsl-cm6a-lr,SK,2011,2363.46,2135.14,366.26
ipsl-cm6a-lr,SK,2012,2395.73,2165.89,469.55
ipsl-cm6a-lr,SK,2013,2319.49,2114.26,446.25
ipsl-cm6a-lr,SK,2014,1820.54,1608.64,360.31
ipsl-cm6a-lr,SK,2015,2119.12,1755.07,533.66
ipsl-cm6a-lr,SK,2016,2245.24,1784.83,395.98
ipsl-cm6a-lr,SK,2017,2328.66,2128.49,483.08
ipsl-cm6a-lr,SK,2018,2120.1,2015.79,483.12
ipsl-cm6a-lr,SK,2019,2001.48,1818.68,521.73
ipsl-cm6a-lr,SK,2020,2088.82,1670.73,410.92
ipsl-cm6a-lr,SK,2021,2378.94,1873.37,457.82
ipsl-cm6a-lr,SK,2022,2084.69,1891.91,515.69
ipsl-cm6a-lr,SK,2023,1951.94,1645.22,444.11
ipsl-cm6a-lr,SK,2024,1771.37,1492.96,569.83
ipsl-cm6a-lr,UK,1990,2243.17,1605.17,30.24
ipsl-cm6a-lr,UK,1991,2415.65,1781.95,23.77
ipsl-cm6a-lr,UK,1992,2408.17,1660.48,7.6
ipsl-cm6a-lr,UK,1993,2413.49,1740.3,3.02
ipsl-cm6a-lr,UK,1994,2321.61,1858.79,7.49
ipsl-cm6a-lr,UK,1995,2280.01,1606.92,94.14
ipsl-cm6a-lr,UK,1996,2483.64,1715.43,18.52
ipsl-cm6a-lr,UK,1997,2105.81,1668.61,38.41
ipsl-cm6a-lr,UK,1998,2140.93,1447.93,7.92
ipsl-cm6a-lr,UK,1999,2181.14,1628.99,26.25
ipsl-cm6a-lr,UK,2000,2330.83,1608.98,25.82
ipsl-cm6a-lr,UK,2001,2338.76,1861.28,12.35
ipsl-cm6a-lr,UK,2002,2205.05,1503.52,11.55
ipsl-cm6a-lr,UK,2003,2240.48,1698.24,37.93
ipsl-cm6a-lr,UK,2004,2191.98,1703.81,19.59
ipsl-cm6a-lr,UK,2005,2113.39,1570.82,23.42
ipsl-cm6a-lr,UK,2006,2167.95,1667.51,59.2
ipsl-cm6a-lr,UK,2007,2013.79,1547.59,10.2
ipsl-cm6a-lr,UK,2008,2332.81,1540.21,10.02
ipsl-cm6a-lr,UK,2009,2291,1787.58,9.48
ipsl-cm6a-lr,UK,2010,2693.01,1898.42,7.08
ipsl-cm6a-lr,UK,2011,2069.2,1934.79,3.33
ipsl-cm6a-lr,UK,2012,2291.32,1365.94,13.03
ipsl-cm6a-lr,UK,2013,2358.44,1864.9,45.96
ipsl-cm6a-lr,UK,2014,2134.05,1604.63,20.46
ipsl-cm6a-lr,UK,2015,2313.75,1700.5,6.28
ipsl-cm6a-lr,UK,2016,2234.67,1556.31,19.13
ipsl-cm6a-lr,UK,2017,2038.62,1553.99,10.47
ipsl-cm6a-lr,UK,2018,2268.13,1705.16,44.19
ipsl-cm6a-lr,UK,2019,2180.51,1495.81,25.74
ipsl-cm6a-lr,UK,2020,2201.6,1687.24,16.47
ipsl-cm6a-lr,UK,2021,2157.23,1663.09,41.28
ipsl-cm6a-lr,UK,2022,2039.5,1441.91,39.55
ipsl-cm6a-lr,UK,2023,1962.08,1542.25,25.41
ipsl-cm6a-lr,UK,2024,2043.29,1517.47,9.05
