model,bin_id,delta_sv,n_years,cntr,crop,component,dln
EC-Earth3,-3.5,-3.2771,5,ES,Soft wheat,frost,-0.00108373489356244
EC-Earth3,-2.5,-2.5562,17,ES,Soft wheat,frost,-0.00143846697490701
EC-Earth3,-1.5,-1.5166,7,ES,Soft wheat,frost,-0.00154120042373372
IPSL-CM6A-LR,-3.5,-3.4513,9,ES,Soft wheat,frost,-0.000291954314433691
IPSL-CM6A-LR,-2.5,-2.5185,16,ES,Soft wheat,frost,0.000876954248764369
IPSL-CM6A-LR,-1.5,-1.7768,5,ES,Soft wheat,frost,0.00163116789628142
EC-Earth3,-3.5,-3.2771,5,FI,Soft wheat,frost,0.00458930493198208
EC-Earth3,-2.5,-2.5562,17,FI,Soft wheat,frost,0.00628105419590273
EC-Earth3,-1.5,-1.5166,7,FI,Soft wheat,frost,0.0037387569515137
IPSL-CM6A-LR,-3.5,-3.4513,9,FI,Soft wheat,frost,0.0175889851829685
IPSL-CM6A-LR,-2.5,-2.5185,16,FI,Soft wheat,frost,0.0118531682460367
IPSL-CM6A-LR,-1.5,-1.7768,5,FI,Soft wheat,frost,0.0173389305521202
EC-Earth3,-3.5,-3.2771,5,FR,Soft wheat,frost,-0.00179776394883286
EC-Earth3,-2.5,-2.5562,17,FR,Soft wheat,frost,-0.000659024986183831
EC-Earth3,-1.5,-1.5166,7,FR,Soft wheat,frost,-0.00109539504299261
IPSL-CM6A-LR,-3.5,-3.4513,9,FR,Soft wheat,frost,-0.000355557138208843
IPSL-CM6A-LR,-2.5,-2.5185,16,FR,Soft wheat,frost,0.0007200716191643
IPSL-CM6A-LR,-1.5,-1.7768,5,FR,Soft wheat,frost,0.000410213951625152
EC-Earth3,-3.5,-3.2771,5,HU,Soft wheat,frost,-0.00151300488495316
EC-Earth3,-2.5,-2.5562,17,HU,Soft wheat,frost,0.000548987584755455
EC-Earth3,-1.5,-1.5166,7,HU,Soft wheat,frost,-7.296428071336e-06
IPSL-CM6A-LR,-3.5,-3.4513,9,HU,Soft wheat,frost,0.00186225719885666
IPSL-CM6A-LR,-2.5,-2.5185,16,HU,Soft wheat,frost,0.00279136649393831
IPSL-CM6A-LR,-1.5,-1.7768,5,HU,Soft wheat,frost,0.00202294399525159
EC-Earth3,-3.5,-3.2771,5,IT,Soft wheat,frost,0.00049287610366579
EC-Earth3,-2.5,-2.5562,17,IT,Soft wheat,frost,0.000195901577776053
EC-Earth3,-1.5,-1.5166,7,IT,Soft wheat,frost,0.000535482937056216
IPSL-CM6A-LR,-3.5,-3.4513,9,IT,Soft wheat,frost,0.000859305816503579
IPSL-CM6A-LR,-2.5,-2.5185,16,IT,Soft wheat,frost,0.000975199074814831
IPSL-CM6A-LR,-1.5,-1.7768,5,IT,Soft wheat,frost,0.00085114273693246
EC-Earth3,-3.5,-3.2771,5,LT,Soft wheat,frost,-0.003880741477271
EC-Earth3,-2.5,-2.5562,17,LT,Soft wheat,frost,-0.000952984174287895
EC-Earth3,-1.5,-1.5166,7,LT,Soft wheat,frost,-0.00294109853832882
IPSL-CM6A-LR,-3.5,-3.4513,9,LT,Soft wheat,frost,0.00629283835237282
IPSL-CM6A-LR,-2.5,-2.5185,16,LT,Soft wheat,frost,0.00537259658996185
IPSL-CM6A-LR,-1.5,-1.7768,5,LT,Soft wheat,frost,0.00922278254325956
EC-Earth3,-3.5,-3.2771,5,LV,Soft wheat,frost,-0.00318624882438459
EC-Earth3,-2.5,-2.5562,17,LV,Soft wheat,frost,-0.000695510383587496
EC-Earth3,-1.5,-1.5166,7,LV,Soft wheat,frost,-0.0023802008027173
IPSL-CM6A-LR,-3.5,-3.4513,9,LV,Soft wheat,frost,0.00911709304296027
IPSL-CM6A-LR,-2.5,-2.5185,16,LV,Soft wheat,frost,0.00684183357783215
IPSL-CM6A-LR,-1.5,-1.7768,5,LV,Soft wheat,frost,0.0113948519928122
EC-Earth3,-3.5,-3.2771,5,RO,Soft wheat,frost,-0.00198292192852471
EC-Earth3,-2.5,-2.5562,17,RO,Soft wheat,frost,0.000319837354319822
EC-Earth3,-1.5,-1.5166,7,RO,Soft wheat,frost,0.000249609967387945
IPSL-CM6A-LR,-3.5,-3.4513,9,RO,Soft wheat,frost,0.00153344672154742
IPSL-CM6A-LR,-2.5,-2.5185,16,RO,Soft wheat,frost,0.00197975705469439
IPSL-CM6A-LR,-1.5,-1.7768,5,RO,Soft wheat,frost,0.00275283075773545
EC-Earth3,-3.5,-3.2771,5,SE,Soft wheat,frost,-0.00376803987178572
EC-Earth3,-2.5,-2.5562,17,SE,Soft wheat,frost,0.000783995247992373
EC-Earth3,-1.5,-1.5166,7,SE,Soft wheat,frost,-0.0017497571169628
IPSL-CM6A-LR,-3.5,-3.4513,9,SE,Soft wheat,frost,0.00673933032402228
IPSL-CM6A-LR,-2.5,-2.5185,16,SE,Soft wheat,frost,0.00436653470161571
IPSL-CM6A-LR,-1.5,-1.7768,5,SE,Soft wheat,frost,0.00556950072753318
EC-Earth3,-3.5,-3.2771,5,SK,Soft wheat,frost,-0.00298297418894436
EC-Earth3,-2.5,-2.5562,17,SK,Soft wheat,frost,0.00168261901570602
EC-Earth3,-1.5,-1.5166,7,SK,Soft wheat,frost,2.75669026377168e-05
IPSL-CM6A-LR,-3.5,-3.4513,9,SK,Soft wheat,frost,0.00141125490948091
IPSL-CM6A-LR,-2.5,-2.5185,16,SK,Soft wheat,frost,0.00226635231830134
IPSL-CM6A-LR,-1.5,-1.7768,5,SK,Soft wheat,frost,0.00168230563632218
EC-Earth3,-3.5,-3.2771,5,EL,Durum wheat,frost,-0.000459659353801218
EC-Earth3,-2.5,-2.5562,17,EL,Durum wheat,frost,-0.000255008075400673
EC-Earth3,-1.5,-1.5166,7,EL,Durum wheat,frost,-0.00088564406426736
IPSL-CM6A-LR,-3.5,-3.4513,9,EL,Durum wheat,frost,-0.000704384120803262
IPSL-CM6A-LR,-2.5,-2.5185,16,EL,Durum wheat,frost,-0.000880647880678121
IPSL-CM6A-LR,-1.5,-1.7768,5,EL,Durum wheat,frost,-0.000709185345941652
EC-Earth3,-3.5,-3.2771,5,ES,Durum wheat,frost,0.000230165890328845
EC-Earth3,-2.5,-2.5562,17,ES,Durum wheat,frost,0.00036848352759657
EC-Earth3,-1.5,-1.5166,7,ES,Durum wheat,frost,0.000368334300864426
IPSL-CM6A-LR,-3.5,-3.4513,9,ES,Durum wheat,frost,0.00011147329368793
IPSL-CM6A-LR,-2.5,-2.5185,16,ES,Durum wheat,frost,-8.21536534925707e-05
IPSL-CM6A-LR,-1.5,-1.7768,5,ES,Durum wheat,frost,-0.000212227208318063
EC-Earth3,-3.5,-3.2771,5,FR,Durum wheat,frost,0.000665856764375223
EC-Earth3,-2.5,-2.5562,17,FR,Durum wheat,frost,0.000373626664518835
EC-Earth3,-1.5,-1.5166,7,FR,Durum wheat,frost,0.000556165882132768
IPSL-CM6A-LR,-3.5,-3.4513,9,FR,Durum wheat,frost,-1.61492769855811e-06
IPSL-CM6A-LR,-2.5,-2.5185,16,FR,Durum wheat,frost,-0.000605214501410745
IPSL-CM6A-LR,-1.5,-1.7768,5,FR,Durum wheat,frost,-0.000450920695769508
EC-Earth3,-3.5,-3.2771,5,HU,Durum wheat,frost,0.00115195468918838
EC-Earth3,-2.5,-2.5562,17,HU,Durum wheat,frost,-0.000499556316573413
EC-Earth3,-1.5,-1.5166,7,HU,Durum wheat,frost,-0.000104715981109585
IPSL-CM6A-LR,-3.5,-3.4513,9,HU,Durum wheat,frost,-0.00163909157165943
IPSL-CM6A-LR,-2.5,-2.5185,16,HU,Durum wheat,frost,-0.00257629850020731
IPSL-CM6A-LR,-1.5,-1.7768,5,HU,Durum wheat,frost,-0.00195422083518296
EC-Earth3,-3.5,-3.2771,5,IT,Durum wheat,frost,-8.82127294156656e-05
EC-Earth3,-2.5,-2.5562,17,IT,Durum wheat,frost,2.93969694461349e-05
EC-Earth3,-1.5,-1.5166,7,IT,Durum wheat,frost,-6.74903151540432e-05
IPSL-CM6A-LR,-3.5,-3.4513,9,IT,Durum wheat,frost,-8.6859397300167e-05
IPSL-CM6A-LR,-2.5,-2.5185,16,IT,Durum wheat,frost,-0.000143815148550284
IPSL-CM6A-LR,-1.5,-1.7768,5,IT,Durum wheat,frost,-8.04841001762381e-05
EC-Earth3,-3.5,-3.2771,5,RO,Durum wheat,frost,0.00192647502802167
EC-Earth3,-2.5,-2.5562,17,RO,Durum wheat,frost,-0.000353267672080965
EC-Earth3,-1.5,-1.5166,7,RO,Durum wheat,frost,-9.40728693801221e-05
IPSL-CM6A-LR,-3.5,-3.4513,9,RO,Durum wheat,frost,-0.00157346831582166
IPSL-CM6A-LR,-2.5,-2.5185,16,RO,Durum wheat,frost,-0.00188119716659169
IPSL-CM6A-LR,-1.5,-1.7768,5,RO,Durum wheat,frost,-0.00245308490638054
EC-Earth3,-3.5,-3.2771,5,SK,Durum wheat,frost,0.00212688274583041
EC-Earth3,-2.5,-2.5562,17,SK,Durum wheat,frost,-0.00145104537518512
EC-Earth3,-1.5,-1.5166,7,SK,Durum wheat,frost,-0.000199709052547668
IPSL-CM6A-LR,-3.5,-3.4513,9,SK,Durum wheat,frost,-0.00127027451251098
IPSL-CM6A-LR,-2.5,-2.5185,16,SK,Durum wheat,frost,-0.0020592422810998
IPSL-CM6A-LR,-1.5,-1.7768,5,SK,Durum wheat,frost,-0.00136979059072305
EC-Earth3,-3.5,-3.2771,5,CZ,Spring barley,frost,-0.00411733023450697
EC-Earth3,-2.5,-2.5562,17,CZ,Spring barley,frost,-0.000466178796734168
EC-Earth3,-1.5,-1.5166,7,CZ,Spring barley,frost,-0.00251317552023305
IPSL-CM6A-LR,-3.5,-3.4513,9,CZ,Spring barley,frost,0.000254531653050372
IPSL-CM6A-LR,-2.5,-2.5185,16,CZ,Spring barley,frost,0.00118089662987992
IPSL-CM6A-LR,-1.5,-1.7768,5,CZ,Spring barley,frost,0.00143017873423142
EC-Earth3,-3.5,-3.2771,5,DE,Spring barley,frost,-0.00375474242147201
EC-Earth3,-2.5,-2.5562,17,DE,Spring barley,frost,-0.000533730724725262
EC-Earth3,-1.5,-1.5166,7,DE,Spring barley,frost,-0.00252829505023213
IPSL-CM6A-LR,-3.5,-3.4513,9,DE,Spring barley,frost,0.000783303575370845
IPSL-CM6A-LR,-2.5,-2.5185,16,DE,Spring barley,frost,0.00149340676053615
IPSL-CM6A-LR,-1.5,-1.7768,5,DE,Spring barley,frost,0.00150414099289725
EC-Earth3,-3.5,-3.2771,5,DK,Spring barley,frost,-0.00175058454038674
EC-Earth3,-2.5,-2.5562,17,DK,Spring barley,frost,0.00142788777667319
EC-Earth3,-1.5,-1.5166,7,DK,Spring barley,frost,0.000288939831442961
IPSL-CM6A-LR,-3.5,-3.4513,9,DK,Spring barley,frost,0.0021480262213448
IPSL-CM6A-LR,-2.5,-2.5185,16,DK,Spring barley,frost,0.00206827020630458
IPSL-CM6A-LR,-1.5,-1.7768,5,DK,Spring barley,frost,0.0025328329534315
EC-Earth3,-3.5,-3.2771,5,EE,Spring barley,frost,-0.00131548883493242
EC-Earth3,-2.5,-2.5562,17,EE,Spring barley,frost,-0.000903141305552978
EC-Earth3,-1.5,-1.5166,7,EE,Spring barley,frost,-0.00144756254988801
IPSL-CM6A-LR,-3.5,-3.4513,9,EE,Spring barley,frost,0.00961900522945707
IPSL-CM6A-LR,-2.5,-2.5185,16,EE,Spring barley,frost,0.00758658892701853
IPSL-CM6A-LR,-1.5,-1.7768,5,EE,Spring barley,frost,0.0107320414707681
EC-Earth3,-3.5,-3.2771,5,ES,Spring barley,frost,-0.000769904397592927
EC-Earth3,-2.5,-2.5562,17,ES,Spring barley,frost,-0.00108597437403993
EC-Earth3,-1.5,-1.5166,7,ES,Spring barley,frost,-0.00113416230176448
IPSL-CM6A-LR,-3.5,-3.4513,9,ES,Spring barley,frost,-0.000205566732765224
IPSL-CM6A-LR,-2.5,-2.5185,16,ES,Spring barley,frost,0.000640933163142218
IPSL-CM6A-LR,-1.5,-1.7768,5,ES,Spring barley,frost,0.00127402328545563
EC-Earth3,-3.5,-3.2771,5,FI,Spring barley,frost,0.00667402721337593
EC-Earth3,-2.5,-2.5562,17,FI,Spring barley,frost,0.00550410750288957
EC-Earth3,-1.5,-1.5166,7,FI,Spring barley,frost,0.00418497991317651
IPSL-CM6A-LR,-3.5,-3.4513,9,FI,Spring barley,frost,0.0154797197907851
IPSL-CM6A-LR,-2.5,-2.5185,16,FI,Spring barley,frost,0.00889879195556356
IPSL-CM6A-LR,-1.5,-1.7768,5,FI,Spring barley,frost,0.014335231030851
EC-Earth3,-3.5,-3.2771,5,FR,Spring barley,frost,-0.00161017722401001
EC-Earth3,-2.5,-2.5562,17,FR,Spring barley,frost,-0.000512508645926537
EC-Earth3,-1.5,-1.5166,7,FR,Spring barley,frost,-0.000982300263693816
IPSL-CM6A-LR,-3.5,-3.4513,9,FR,Spring barley,frost,-0.000137237855023087
IPSL-CM6A-LR,-2.5,-2.5185,16,FR,Spring barley,frost,0.000827093803172055
IPSL-CM6A-LR,-1.5,-1.7768,5,FR,Spring barley,frost,0.000521285272402695
EC-Earth3,-3.5,-3.2771,5,HU,Spring barley,frost,-0.00120937462862992
EC-Earth3,-2.5,-2.5562,17,HU,Spring barley,frost,0.00037615159598556
EC-Earth3,-1.5,-1.5166,7,HU,Spring barley,frost,-0.000137608115219355
IPSL-CM6A-LR,-3.5,-3.4513,9,HU,Spring barley,frost,0.0012287539433128
IPSL-CM6A-LR,-2.5,-2.5185,16,HU,Spring barley,frost,0.00202416833328811
IPSL-CM6A-LR,-1.5,-1.7768,5,HU,Spring barley,frost,0.00145835773941657
EC-Earth3,-3.5,-3.2771,5,LT,Spring barley,frost,-0.00291166970500538
EC-Earth3,-2.5,-2.5562,17,LT,Spring barley,frost,-0.000737037694316711
EC-Earth3,-1.5,-1.5166,7,LT,Spring barley,frost,-0.0021862709177301
IPSL-CM6A-LR,-3.5,-3.4513,9,LT,Spring barley,frost,0.00486557654133419
IPSL-CM6A-LR,-2.5,-2.5185,16,LT,Spring barley,frost,0.00414655988228102
IPSL-CM6A-LR,-1.5,-1.7768,5,LT,Spring barley,frost,0.00704242478662401
EC-Earth3,-3.5,-3.2771,5,LV,Spring barley,frost,-0.00218038697080403
EC-Earth3,-2.5,-2.5562,17,LV,Spring barley,frost,-0.000477282459899011
EC-Earth3,-1.5,-1.5166,7,LV,Spring barley,frost,-0.00184970944742866
IPSL-CM6A-LR,-3.5,-3.4513,9,LV,Spring barley,frost,0.00727662161471419
IPSL-CM6A-LR,-2.5,-2.5185,16,LV,Spring barley,frost,0.00520933231956257
IPSL-CM6A-LR,-1.5,-1.7768,5,LV,Spring barley,frost,0.00892182883791481
EC-Earth3,-3.5,-3.2771,5,SE,Spring barley,frost,-0.00174083170328461
EC-Earth3,-2.5,-2.5562,17,SE,Spring barley,frost,0.0010157030799255
EC-Earth3,-1.5,-1.5166,7,SE,Spring barley,frost,-0.000642812008941753
IPSL-CM6A-LR,-3.5,-3.4513,9,SE,Spring barley,frost,0.00652518981955593
IPSL-CM6A-LR,-2.5,-2.5185,16,SE,Spring barley,frost,0.00412061369913153
IPSL-CM6A-LR,-1.5,-1.7768,5,SE,Spring barley,frost,0.00522861794845386
EC-Earth3,-3.5,-3.2771,5,SK,Spring barley,frost,-0.00220956909722145
EC-Earth3,-2.5,-2.5562,17,SK,Spring barley,frost,0.00121338564231733
EC-Earth3,-1.5,-1.5166,7,SK,Spring barley,frost,-3.85279269748054e-06
IPSL-CM6A-LR,-3.5,-3.4513,9,SK,Spring barley,frost,0.00106618783700535
IPSL-CM6A-LR,-2.5,-2.5185,16,SK,Spring barley,frost,0.00176794682735236
IPSL-CM6A-LR,-1.5,-1.7768,5,SK,Spring barley,frost,0.00125728694465731
EC-Earth3,-3.5,-3.2771,5,CZ,Winter barley,frost,-0.00506353323568673
EC-Earth3,-2.5,-2.5562,17,CZ,Winter barley,frost,-0.00067229624613241
EC-Earth3,-1.5,-1.5166,7,CZ,Winter barley,frost,-0.00331960412552827
IPSL-CM6A-LR,-3.5,-3.4513,9,CZ,Winter barley,frost,0.00046033638253428
IPSL-CM6A-LR,-2.5,-2.5185,16,CZ,Winter barley,frost,0.00153907039492139
IPSL-CM6A-LR,-1.5,-1.7768,5,CZ,Winter barley,frost,0.00197910519056214
EC-Earth3,-3.5,-3.2771,5,DE,Winter barley,frost,-0.00438235743628854
EC-Earth3,-2.5,-2.5562,17,DE,Winter barley,frost,-0.000442249209102463
EC-Earth3,-1.5,-1.5166,7,DE,Winter barley,frost,-0.00278149136554684
IPSL-CM6A-LR,-3.5,-3.4513,9,DE,Winter barley,frost,0.000867944709045172
IPSL-CM6A-LR,-2.5,-2.5185,16,DE,Winter barley,frost,0.0015689497260439
IPSL-CM6A-LR,-1.5,-1.7768,5,DE,Winter barley,frost,0.00159010213681972
EC-Earth3,-3.5,-3.2771,5,DK,Winter barley,frost,-0.0021358621059448
EC-Earth3,-2.5,-2.5562,17,DK,Winter barley,frost,0.00166311621614661
EC-Earth3,-1.5,-1.5166,7,DK,Winter barley,frost,0.00029137213159175
IPSL-CM6A-LR,-3.5,-3.4513,9,DK,Winter barley,frost,0.00262241878687779
IPSL-CM6A-LR,-2.5,-2.5185,16,DK,Winter barley,frost,0.00251902529739303
IPSL-CM6A-LR,-1.5,-1.7768,5,DK,Winter barley,frost,0.00311110187640363
EC-Earth3,-3.5,-3.2771,5,EE,Winter barley,frost,-0.00157143910864999
EC-Earth3,-2.5,-2.5562,17,EE,Winter barley,frost,-0.0010595453766404
EC-Earth3,-1.5,-1.5166,7,EE,Winter barley,frost,-0.00171459665298562
IPSL-CM6A-LR,-3.5,-3.4513,9,EE,Winter barley,frost,0.0114373678242324
IPSL-CM6A-LR,-2.5,-2.5185,16,EE,Winter barley,frost,0.00897090529730454
IPSL-CM6A-LR,-1.5,-1.7768,5,EE,Winter barley,frost,0.0126265454577739
EC-Earth3,-3.5,-3.2771,5,EL,Winter barley,frost,0.000434151752774543
EC-Earth3,-2.5,-2.5562,17,EL,Winter barley,frost,0.000284596335718427
EC-Earth3,-1.5,-1.5166,7,EL,Winter barley,frost,0.000965607546160013
IPSL-CM6A-LR,-3.5,-3.4513,9,EL,Winter barley,frost,0.000738285488117941
IPSL-CM6A-LR,-2.5,-2.5185,16,EL,Winter barley,frost,0.000917604239933795
IPSL-CM6A-LR,-1.5,-1.7768,5,EL,Winter barley,frost,0.000800609548106148
EC-Earth3,-3.5,-3.2771,5,ES,Winter barley,frost,-0.000697660594253787
EC-Earth3,-2.5,-2.5562,17,ES,Winter barley,frost,-0.00105724664738047
EC-Earth3,-1.5,-1.5166,7,ES,Winter barley,frost,-0.00105015076169436
IPSL-CM6A-LR,-3.5,-3.4513,9,ES,Winter barley,frost,-0.000179035248524358
IPSL-CM6A-LR,-2.5,-2.5185,16,ES,Winter barley,frost,0.000465299451849355
IPSL-CM6A-LR,-1.5,-1.7768,5,ES,Winter barley,frost,0.00106176387938939
EC-Earth3,-3.5,-3.2771,5,FR,Winter barley,frost,-0.00153654628204178
EC-Earth3,-2.5,-2.5562,17,FR,Winter barley,frost,-0.000571977200912755
EC-Earth3,-1.5,-1.5166,7,FR,Winter barley,frost,-0.00100189757442981
IPSL-CM6A-LR,-3.5,-3.4513,9,FR,Winter barley,frost,-0.000119584858653683
IPSL-CM6A-LR,-2.5,-2.5185,16,FR,Winter barley,frost,0.000812412589225793
IPSL-CM6A-LR,-1.5,-1.7768,5,FR,Winter barley,frost,0.000548073127750946
EC-Earth3,-3.5,-3.2771,5,HU,Winter barley,frost,-0.00121308429263813
EC-Earth3,-2.5,-2.5562,17,HU,Winter barley,frost,0.000465318002498779
EC-Earth3,-1.5,-1.5166,7,HU,Winter barley,frost,-7.18916831553826e-06
IPSL-CM6A-LR,-3.5,-3.4513,9,HU,Winter barley,frost,0.00164902722616307
IPSL-CM6A-LR,-2.5,-2.5185,16,HU,Winter barley,frost,0.00250646932329641
IPSL-CM6A-LR,-1.5,-1.7768,5,HU,Winter barley,frost,0.00189476780361107
EC-Earth3,-3.5,-3.2771,5,IT,Winter barley,frost,0.000332697526088946
EC-Earth3,-2.5,-2.5562,17,IT,Winter barley,frost,0.000123443622263704
EC-Earth3,-1.5,-1.5166,7,IT,Winter barley,frost,0.000347889203961309
IPSL-CM6A-LR,-3.5,-3.4513,9,IT,Winter barley,frost,0.000510952589676001
IPSL-CM6A-LR,-2.5,-2.5185,16,IT,Winter barley,frost,0.000606740725967449
IPSL-CM6A-LR,-1.5,-1.7768,5,IT,Winter barley,frost,0.000519973207221803
EC-Earth3,-3.5,-3.2771,5,LT,Winter barley,frost,-0.00336983781198797
EC-Earth3,-2.5,-2.5562,17,LT,Winter barley,frost,-0.000801610202275516
EC-Earth3,-1.5,-1.5166,7,LT,Winter barley,frost,-0.00253745631793152
IPSL-CM6A-LR,-3.5,-3.4513,9,LT,Winter barley,frost,0.00571579323732097
IPSL-CM6A-LR,-2.5,-2.5185,16,LT,Winter barley,frost,0.0048340843208181
IPSL-CM6A-LR,-1.5,-1.7768,5,LT,Winter barley,frost,0.00831498539911253
EC-Earth3,-3.5,-3.2771,5,LV,Winter barley,frost,-0.00278048458240173
EC-Earth3,-2.5,-2.5562,17,LV,Winter barley,frost,-0.00057291998756921
EC-Earth3,-1.5,-1.5166,7,LV,Winter barley,frost,-0.00204867637734866
IPSL-CM6A-LR,-3.5,-3.4513,9,LV,Winter barley,frost,0.00798551343664298
IPSL-CM6A-LR,-2.5,-2.5185,16,LV,Winter barley,frost,0.0060924015916449
IPSL-CM6A-LR,-1.5,-1.7768,5,LV,Winter barley,frost,0.00984469245559283
EC-Earth3,-3.5,-3.2771,5,SE,Winter barley,frost,-0.00338573897895809
EC-Earth3,-2.5,-2.5562,17,SE,Winter barley,frost,0.000608586425056969
EC-Earth3,-1.5,-1.5166,7,SE,Winter barley,frost,-0.00173159754968374
IPSL-CM6A-LR,-3.5,-3.4513,9,SE,Winter barley,frost,0.00499038632979768
IPSL-CM6A-LR,-2.5,-2.5185,16,SE,Winter barley,frost,0.00363364010276207
IPSL-CM6A-LR,-1.5,-1.7768,5,SE,Winter barley,frost,0.00462106178113914
EC-Earth3,-3.5,-3.2771,5,SK,Winter barley,frost,-0.00252767328946266
EC-Earth3,-2.5,-2.5562,17,SK,Winter barley,frost,0.00155572694287918
EC-Earth3,-1.5,-1.5166,7,SK,Winter barley,frost,0.000166729979408013
IPSL-CM6A-LR,-3.5,-3.4513,9,SK,Winter barley,frost,0.00128100002934322
IPSL-CM6A-LR,-2.5,-2.5185,16,SK,Winter barley,frost,0.00200176970863716
IPSL-CM6A-LR,-1.5,-1.7768,5,SK,Winter barley,frost,0.00152359186326304
EC-Earth3,-3.5,-3.2771,5,CZ,Soft wheat,precip,0.0630990847844152
EC-Earth3,-2.5,-2.5562,17,CZ,Soft wheat,precip,0.0105067322103726
EC-Earth3,-1.5,-1.5166,7,CZ,Soft wheat,precip,-0.00694412128853317
IPSL-CM6A-LR,-3.5,-3.4513,9,CZ,Soft wheat,precip,-0.0155931856375439
IPSL-CM6A-LR,-2.5,-2.5185,16,CZ,Soft wheat,precip,0.00880666452052305
IPSL-CM6A-LR,-1.5,-1.7768,5,CZ,Soft wheat,precip,0.0189210761604764
EC-Earth3,-3.5,-3.2771,5,DE,Soft wheat,precip,0.0206282487341995
EC-Earth3,-2.5,-2.5562,17,DE,Soft wheat,precip,0.0111304528700847
EC-Earth3,-1.5,-1.5166,7,DE,Soft wheat,precip,0.0124308416722063
IPSL-CM6A-LR,-3.5,-3.4513,9,DE,Soft wheat,precip,0.00918759215888708
IPSL-CM6A-LR,-2.5,-2.5185,16,DE,Soft wheat,precip,0.0442678549089788
IPSL-CM6A-LR,-1.5,-1.7768,5,DE,Soft wheat,precip,0.0580748366963603
EC-Earth3,-3.5,-3.2771,5,DK,Soft wheat,precip,0.0481284122883689
EC-Earth3,-2.5,-2.5562,17,DK,Soft wheat,precip,0.0357741755489258
EC-Earth3,-1.5,-1.5166,7,DK,Soft wheat,precip,0.0379899344232757
IPSL-CM6A-LR,-3.5,-3.4513,9,DK,Soft wheat,precip,0.0283184450160479
IPSL-CM6A-LR,-2.5,-2.5185,16,DK,Soft wheat,precip,0.0842152596377809
IPSL-CM6A-LR,-1.5,-1.7768,5,DK,Soft wheat,precip,0.0911078942605705
EC-Earth3,-3.5,-3.2771,5,EE,Soft wheat,precip,0.0722585695089026
EC-Earth3,-2.5,-2.5562,17,EE,Soft wheat,precip,0.037423826408257
EC-Earth3,-1.5,-1.5166,7,EE,Soft wheat,precip,0.0454065947149689
IPSL-CM6A-LR,-3.5,-3.4513,9,EE,Soft wheat,precip,0.0620529612969818
IPSL-CM6A-LR,-2.5,-2.5185,16,EE,Soft wheat,precip,0.0738088478722339
IPSL-CM6A-LR,-1.5,-1.7768,5,EE,Soft wheat,precip,0.0764602719464846
EC-Earth3,-3.5,-3.2771,5,EL,Soft wheat,precip,0.0313437663055083
EC-Earth3,-2.5,-2.5562,17,EL,Soft wheat,precip,0.0259914811554976
EC-Earth3,-1.5,-1.5166,7,EL,Soft wheat,precip,0.0402302630718325
IPSL-CM6A-LR,-3.5,-3.4513,9,EL,Soft wheat,precip,0.0255813107576404
IPSL-CM6A-LR,-2.5,-2.5185,16,EL,Soft wheat,precip,0.00183133201774701
IPSL-CM6A-LR,-1.5,-1.7768,5,EL,Soft wheat,precip,-0.00365356782688459
EC-Earth3,-3.5,-3.2771,5,ES,Soft wheat,precip,-0.0191516934344078
EC-Earth3,-2.5,-2.5562,17,ES,Soft wheat,precip,0.0285687327876311
EC-Earth3,-1.5,-1.5166,7,ES,Soft wheat,precip,-0.0343483826660943
IPSL-CM6A-LR,-3.5,-3.4513,9,ES,Soft wheat,precip,0.00983984409936202
IPSL-CM6A-LR,-2.5,-2.5185,16,ES,Soft wheat,precip,-0.00865292807935505
IPSL-CM6A-LR,-1.5,-1.7768,5,ES,Soft wheat,precip,-0.0231726286090728
EC-Earth3,-3.5,-3.2771,5,FI,Soft wheat,precip,0.0899939633174871
EC-Earth3,-2.5,-2.5562,17,FI,Soft wheat,precip,0.0518985194800478
EC-Earth3,-1.5,-1.5166,7,FI,Soft wheat,precip,0.0359689062186836
IPSL-CM6A-LR,-3.5,-3.4513,9,FI,Soft wheat,precip,0.0888130871829724
IPSL-CM6A-LR,-2.5,-2.5185,16,FI,Soft wheat,precip,0.0583772536935889
IPSL-CM6A-LR,-1.5,-1.7768,5,FI,Soft wheat,precip,0.102735131420963
EC-Earth3,-3.5,-3.2771,5,FR,Soft wheat,precip,0.0113000640673659
EC-Earth3,-2.5,-2.5562,17,FR,Soft wheat,precip,0.0360607147219341
EC-Earth3,-1.5,-1.5166,7,FR,Soft wheat,precip,0.00670951662744564
IPSL-CM6A-LR,-3.5,-3.4513,9,FR,Soft wheat,precip,0.0162779925904041
IPSL-CM6A-LR,-2.5,-2.5185,16,FR,Soft wheat,precip,0.0548465893568213
IPSL-CM6A-LR,-1.5,-1.7768,5,FR,Soft wheat,precip,0.0478401629284554
EC-Earth3,-3.5,-3.2771,5,HU,Soft wheat,precip,0.0463706957379318
EC-Earth3,-2.5,-2.5562,17,HU,Soft wheat,precip,0.0322401374221624
EC-Earth3,-1.5,-1.5166,7,HU,Soft wheat,precip,-0.0263018234773013
IPSL-CM6A-LR,-3.5,-3.4513,9,HU,Soft wheat,precip,-0.016302568855836
IPSL-CM6A-LR,-2.5,-2.5185,16,HU,Soft wheat,precip,-0.0116921989559407
IPSL-CM6A-LR,-1.5,-1.7768,5,HU,Soft wheat,precip,0.0123857440155307
