model,exp,cntr,year,hdd_calendar,hdd_octmar,cdd_jja
EC-Earth3,u03,IT,1993,2663.17,2141.96,153
EC-Earth3,u03,IT,1994,2389.68,1991.32,201.63
EC-Earth3,u03,IT,1995,2665.59,2044.3,128.58
EC-Earth3,u03,IT,1996,2667.93,2144.41,119.31
EC-Earth3,u03,IT,1997,2464.47,1964.73,132.05
EC-Earth3,u03,IT,1998,2567.06,1999.94,210.09
EC-Earth3,u03,IT,1999,2493.46,2194.15,156.44
EC-Earth3,u03,IT,2000,2358.98,2100.56,176.71
EC-Earth3,u03,IT,2001,2416.4,1803.53,172.4
EC-Earth3,u03,IT,2002,2303.91,1997.19,148.98
EC-Earth3,u03,IT,2003,2416.72,1965.86,308.23
EC-Earth3,u03,IT,2004,2472.14,2056.38,154.52
EC-Earth3,u03,IT,2005,2622.97,2030.76,151.99
EC-Earth3,u03,IT,2006,2419.59,2164.86,185.03
EC-Earth3,u03,IT,2007,2296.69,1725.08,183.55
EC-Earth3,u03,IT,2008,2405.52,2026.18,171.64
EC-Earth3,u03,IT,2009,2439.26,2030.74,185.79
EC-Earth3,u03,IT,2010,2618.36,2091.68,160.04
EC-Earth3,u03,IT,2011,2387.44,2091.64,156.22
EC-Earth3,u03,IT,2012,2488.07,2074,240.65
EC-Earth3,u03,IT,2013,2484.27,2063.47,176.59
EC-Earth3,u03,IT,2014,2163.2,1798.75,113.41
EC-Earth3,u03,IT,2015,2358.81,1841.85,231.68
EC-Earth3,u03,IT,2016,2401.85,1914.79,156.97
EC-Earth3,u03,IT,2017,2490.75,2012.47,248.44
EC-Earth3,u03,IT,2018,2315.66,2102.79,173.87
EC-Earth3,u03,IT,2019,2357.49,1939.64,229.78
EC-Earth3,u03,IT,2020,2354.96,1818.8,169.19
EC-Earth3,u03,IT,2021,2507.84,1994.35,210.46
EC-Earth3,u03,IT,2022,2311.67,2051.14,259.94
EC-Earth3,u03,IT,2023,2243.69,1804.12,203.79
EC-Earth3,u03,IT,2024,2202.93,1711.23,240.73
EC-Earth3,u03,LI,1990,4922.48,3073.2,1.18
EC-Earth3,u03,LI,1991,5244.58,3458.27,1.17
EC-Earth3,u03,LI,1992,4962.17,3578.82,4.56
EC-Earth3,u03,LI,1993,5123.04,3462.83,0.24
EC-Earth3,u03,LI,1994,4666.13,3385.11,3.97
EC-Earth3,u03,LI,1995,5119.28,3321.63,3.09
EC-Earth3,u03,LI,1996,5340.47,3481.87,0.38
EC-Earth3,u03,LI,1997,4842.85,3319.93,0
EC-Earth3,u03,LI,1998,5016.55,3276.48,5.31
EC-Earth3,u03,LI,1999,5022,3587.4,1.04
EC-Earth3,u03,LI,2000,4759.89,3535.21,2.2
EC-Earth3,u03,LI,2001,5070.49,3164.57,2.31
EC-Earth3,u03,LI,2002,4762.33,3338.91,3.58
EC-Earth3,u03,LI,2003,4795.63,3433.06,25.15
EC-Earth3,u03,LI,2004,5106.48,3506.13,0
EC-Earth3,u03,LI,2005,5255.3,3589.56,3.34
EC-Earth3,u03,LI,2006,4867.01,3737.29,5.86
EC-Earth3,u03,LI,2007,4807.12,3002.87,3.75
EC-Earth3,u03,LI,2008,4897.14,3458.28,1.23
EC-Earth3,u03,LI,2009,4910.52,3601.49,2.03
EC-Earth3,u03,LI,2010,5352.7,3585.56,5.39
EC-Earth3,u03,LI,2011,4595.43,3432.48,7.73
EC-Earth3,u03,LI,2012,4964.35,3440.47,6.8
EC-Earth3,u03,LI,2013,5123.83,3545.5,12.56
EC-Earth3,u03,LI,2014,4536.25,3147.96,3.64
EC-Earth3,u03,LI,2015,4653.02,3194.29,19.84
EC-Earth3,u03,LI,2016,4787.76,3182.14,2.78
EC-Earth3,u03,LI,2017,4847.82,3298.72,8.5
EC-Earth3,u03,LI,2018,4465.56,3486.94,6.46
EC-Earth3,u03,LI,2019,4695.44,3249.25,15.58
EC-Earth3,u03,LI,2020,4612.94,3101.38,3.14
EC-Earth3,u03,LI,2021,5031.54,3351.77,3.75
EC-Earth3,u03,LI,2022,4460.88,3356.9,10.14
EC-Earth3,u03,LI,2023,4477.99,3086.61,15.24
EC-Earth3,u03,LI,2024,4440.26,2993.83,5.88
EC-Earth3,u03,LT,1990,4478.69,3221.95,1.87
EC-Earth3,u03,LT,1991,4815.08,3505.72,14.72
EC-Earth3,u03,LT,1992,4758.07,3384.67,32.72
EC-Earth3,u03,LT,1993,5110.77,3644.35,1.07
EC-Earth3,u03,LT,1994,4968.39,3853.8,52.8
EC-Earth3,u03,LT,1995,4913.65,3532.03,17.76
EC-Earth3,u03,LT,1996,5474.87,4257.52,10.17
EC-Earth3,u03,LT,1997,5021.03,3628.68,19.13
EC-Earth3,u03,LT,1998,4981.79,3568.07,10.23
EC-Earth3,u03,LT,1999,4670.23,3850.12,37.07
EC-Earth3,u03,LT,2000,4455.54,3470.43,4.94
EC-Earth3,u03,LT,2001,4833.83,3316.58,24.47
EC-Earth3,u03,LT,2002,4672.95,3450.89,49.36
EC-Earth3,u03,LT,2003,4934.15,4043.69,22.52
EC-Earth3,u03,LT,2004,4933.28,3688.38,6.39
EC-Earth3,u03,LT,2005,4896.53,3641.85,13.6
EC-Earth3,u03,LT,2006,4735.32,3913.95,39.4
EC-Earth3,u03,LT,2007,4562.73,3137.52,20.03
EC-Earth3,u03,LT,2008,4436.99,3332.78,7.44
EC-Earth3,u03,LT,2009,4811.92,3492.92,5.51
EC-Earth3,u03,LT,2010,5207.54,3964.7,56.32
EC-Earth3,u03,LT,2011,4653.9,3980.61,21.69
EC-Earth3,u03,LT,2012,4982.9,3637.56,21.48
EC-Earth3,u03,LT,2013,4788.51,3886.84,24.98
EC-Earth3,u03,LT,2014,4613.89,3267.94,41.97
EC-Earth3,u03,LT,2015,4433.7,3338.14,34.76
EC-Earth3,u03,LT,2016,4716.15,3445.18,22.39
EC-Earth3,u03,LT,2017,4689.23,3560.92,6.7
EC-Earth3,u03,LT,2018,4554.08,3623.04,49.11
EC-Earth3,u03,LT,2019,4313.18,3405.21,41.53
EC-Earth3,u03,LT,2020,4174.99,2960.82,29.83
EC-Earth3,u03,LT,2021,4879.87,3449.27,58.65
EC-Earth3,u03,LT,2022,4640.35,3386.74,48.99
EC-Earth3,u03,LT,2023,4339.08,3323.84,26.82
EC-Earth3,u03,LT,2024,4102.03,3340.45,38.02
EC-Earth3,u03,LU,1990,4019.69,2731.32,36.07
EC-Earth3,u03,LU,1991,4333.28,2984.51,26.54
EC-Earth3,u03,LU,1992,4090.72,3029.52,24.83
EC-Earth3,u03,LU,1993,4240.43,3016.55,9.11
EC-Earth3,u03,LU,1994,3868.84,2969.87,56.26
EC-Earth3,u03,LU,1995,4070.54,2750.6,52.58
EC-Earth3,u03,LU,1996,4645.1,3164.58,12.03
EC-Earth3,u03,LU,1997,4080.82,3057.42,22.15
EC-Earth3,u03,LU,1998,4176.97,2843.1,27.73
EC-Earth3,u03,LU,1999,3969.87,3027.98,17.76
EC-Earth3,u03,LU,2000,3812.73,2942.01,15.41
EC-Earth3,u03,LU,2001,3960.42,2683.16,40.42
EC-Earth3,u03,LU,2002,3716.75,2737.27,29.34
EC-Earth3,u03,LU,2003,3886.36,2819.04,155.1
EC-Earth3,u03,LU,2004,4019.25,2968.54,47.5
EC-Earth3,u03,LU,2005,3958.54,2966.66,49.1
EC-Earth3,u03,LU,2006,3841.32,2992.95,67.97
EC-Earth3,u03,LU,2007,3701.06,2474.55,17.57
EC-Earth3,u03,LU,2008,3939.04,2835.92,23.72
EC-Earth3,u03,LU,2009,3908.1,3060.38,32.55
EC-Earth3,u03,LU,2010,4368.84,2988.01,49.53
EC-Earth3,u03,LU,2011,3671.96,2972.17,21.11
EC-Earth3,u03,LU,2012,4132.81,2808.91,21.12
EC-Earth3,u03,LU,2013,4343.78,3120.98,38.18
EC-Earth3,u03,LU,2014,3708.45,2689.77,22.46
EC-Earth3,u03,LU,2015,3936.89,2827.47,74.59
EC-Earth3,u03,LU,2016,4136.6,2744.47,28.41
EC-Earth3,u03,LU,2017,4056.12,2998.97,35.84
EC-Earth3,u03,LU,2018,3865.51,2965.39,66.31
EC-Earth3,u03,LU,2019,3984.34,2809.58,65.15
EC-Earth3,u03,LU,2020,3761.97,2731.82,51.77
EC-Earth3,u03,LU,2021,4191.61,2827.45,15.68
EC-Earth3,u03,LU,2022,3819.35,2848.98,61.67
EC-Earth3,u03,LU,2023,3792.69,2701.71,27.3
EC-Earth3,u03,LU,2024,3724.68,2629.79,33.5
EC-Earth3,u03,LV,1990,4483.03,3221.73,2.41
EC-Earth3,u03,LV,1991,4771.62,3453.52,11.02
EC-Earth3,u03,LV,1992,4746.2,3267.14,21.74
EC-Earth3,u03,LV,1993,5140.74,3595.25,0.81
EC-Earth3,u03,LV,1994,5086.23,3959.15,36.86
EC-Earth3,u03,LV,1995,4885.92,3490.07,11.53
EC-Earth3,u03,LV,1996,5469.26,4195.99,6.38
EC-Earth3,u03,LV,1997,5001.12,3546.15,27.53
EC-Earth3,u03,LV,1998,5019.89,3591.77,7.3
EC-Earth3,u03,LV,1999,4682.38,3859.41,30.4
EC-Earth3,u03,LV,2000,4474.37,3427.3,3.55
EC-Earth3,u03,LV,2001,4866.3,3316.48,23.05
EC-Earth3,u03,LV,2002,4809.84,3476.54,37.78
EC-Earth3,u03,LV,2003,4973.65,4081.48,30.26
EC-Earth3,u03,LV,2004,4966.5,3656.16,7.14
EC-Earth3,u03,LV,2005,4978.56,3699.73,12.44
EC-Earth3,u03,LV,2006,4741.11,3897.78,34.93
EC-Earth3,u03,LV,2007,4691.04,3182.99,15.75
EC-Earth3,u03,LV,2008,4454.25,3302.56,5.36
EC-Earth3,u03,LV,2009,4830.54,3450.35,6.68
EC-Earth3,u03,LV,2010,5209.67,3984.4,60.36
EC-Earth3,u03,LV,2011,4554.81,3937.86,30.35
EC-Earth3,u03,LV,2012,4943.24,3529.9,14.89
EC-Earth3,u03,LV,2013,4726.8,3852.24,21.76
EC-Earth3,u03,LV,2014,4606.91,3241.32,38.13
EC-Earth3,u03,LV,2015,4394.1,3299.02,17.48
EC-Earth3,u03,LV,2016,4675.23,3400.74,17.8
EC-Earth3,u03,LV,2017,4700.4,3511.51,4
EC-Earth3,u03,LV,2018,4521.65,3591.32,46.92
EC-Earth3,u03,LV,2019,4295.18,3347.55,25.09
EC-Earth3,u03,LV,2020,4086.87,2920.55,21.47
EC-Earth3,u03,LV,2021,4779.6,3357.3,56.51
EC-Earth3,u03,LV,2022,4606.14,3368.74,46.59
EC-Earth3,u03,LV,2023,4370.46,3346.85,20.47
EC-Earth3,u03,LV,2024,4120.09,3431.68,23.86
EC-Earth3,u03,MT,1990,1266.91,1036.47,273.39
EC-Earth3,u03,MT,1991,1513.92,1159.41,270.62
EC-Earth3,u03,MT,1992,1419.47,1400.95,211.58
EC-Earth3,u03,MT,1993,1457.7,1238.31,286.44
EC-Earth3,u03,MT,1994,1230.16,1086.64,337.57
EC-Earth3,u03,MT,1995,1413.62,1144.48,284.71
EC-Earth3,u03,MT,1996,1412.46,1212.08,289.32
EC-Earth3,u03,MT,1997,1350.2,1165.36,337.22
EC-Earth3,u03,MT,1998,1426.5,1181.45,421.48
EC-Earth3,u03,MT,1999,1232.06,1295.09,326.98
EC-Earth3,u03,MT,2000,1188.49,1084.05,314.07
EC-Earth3,u03,MT,2001,1197.07,872.9,243.61
EC-Earth3,u03,MT,2002,1157.57,1067.53,272.65
EC-Earth3,u03,MT,2003,1266.42,1142.3,392.93
EC-Earth3,u03,MT,2004,1331.17,1066.69,224.08
EC-Earth3,u03,MT,2005,1495.55,1169.91,188.44
EC-Earth3,u03,MT,2006,1253.2,1193.15,236.94
EC-Earth3,u03,MT,2007,1262.95,892.27,236.87
EC-Earth3,u03,MT,2008,1247.09,1149.73,173.94
EC-Earth3,u03,MT,2009,1320.12,1090.87,251.43
EC-Earth3,u03,MT,2010,1190.88,1030.58,202.21
EC-Earth3,u03,MT,2011,1365.67,1122.09,177.72
EC-Earth3,u03,MT,2012,1341.48,1210.48,291.49
EC-Earth3,u03,MT,2013,1194.24,1040.19,225.79
EC-Earth3,u03,MT,2014,,953.06,199.93
EC-Earth3,u03,MT,2015,1200.49,,289.45
EC-Earth3,u03,MT,2016,,,196.94
EC-Earth3,u03,MT,2017,1309.02,1093.11,301.5
EC-Earth3,u03,MT,2018,1156.33,1082.07,180.11
EC-Earth3,u03,MT,2019,1437.95,1178.51,272.72
EC-Earth3,u03,MT,2020,1237.01,1075.58,215.08
EC-Earth3,u03,MT,2021,1278.38,1029.96,351.09
EC-Earth3,u03,MT,2022,1334.74,1193.59,244.22
EC-Earth3,u03,MT,2023,1343.29,1038.98,174.93
EC-Earth3,u03,MT,2024,1403.47,1060.89,248.86
EC-Earth3,u03,NL,1990,3661.53,2428.05,18.43
EC-Earth3,u03,NL,1991,4121.89,2748.57,14.94
EC-Earth3,u03,NL,1992,3772.3,2745.28,12.56
EC-Earth3,u03,NL,1993,4030.24,2767.1,4.04
EC-Earth3,u03,NL,1994,3727.34,2826.89,34.53
EC-Earth3,u03,NL,1995,3828.62,2535.92,39.11
EC-Earth3,u03,NL,1996,4476.97,3106.49,13.89
EC-Earth3,u03,NL,1997,3867.24,2859.73,22.27
EC-Earth3,u03,NL,1998,3781.39,2565.9,8.46
EC-Earth3,u03,NL,1999,3614.12,2734.5,15.84
EC-Earth3,u03,NL,2000,3613.77,2597.03,10.54
EC-Earth3,u03,NL,2001,3790.82,2656.21,18.03
EC-Earth3,u03,NL,2002,3639.36,2456.6,16.38
EC-Earth3,u03,NL,2003,3819.01,2787.94,33.26
EC-Earth3,u03,NL,2004,3802.19,2751.46,14.05
EC-Earth3,u03,NL,2005,3704.39,2700.48,15.24
EC-Earth3,u03,NL,2006,3589.62,2778.55,46.04
EC-Earth3,u03,NL,2007,3484.41,2228.19,5.58
EC-Earth3,u03,NL,2008,3737.41,2621.17,9.3
EC-Earth3,u03,NL,2009,3753.37,2870.26,13.09
EC-Earth3,u03,NL,2010,4285.62,2866.99,24.27
EC-Earth3,u03,NL,2011,3590.36,2887.91,6.99
EC-Earth3,u03,NL,2012,3846.76,2607.65,13.76
EC-Earth3,u03,NL,2013,4028.52,2912.18,20.43
EC-Earth3,u03,NL,2014,3317.06,2386.41,12.94
EC-Earth3,u03,NL,2015,3632.45,2545.27,21.13
EC-Earth3,u03,NL,2016,3693.75,2444.65,14.07
EC-Earth3,u03,NL,2017,3588.05,2690.96,12.4
EC-Earth3,u03,NL,2018,3523.73,2658.62,45
EC-Earth3,u03,NL,2019,3539.04,2475.61,46.43
EC-Earth3,u03,NL,2020,3377.57,2445.24,40.9
EC-Earth3,u03,NL,2021,3751.63,2560.37,7.45
EC-Earth3,u03,NL,2022,3389.9,2443.66,38.69
EC-Earth3,u03,NL,2023,3314.26,2414.67,22.89
EC-Earth3,u03,NL,2024,3302.93,2302.51,17.99
EC-Earth3,u03,NO,1990,5250.45,3434.46,0.39
EC-Earth3,u03,NO,1991,5606.49,3755.67,3.36
EC-Earth3,u03,NO,1992,5505.93,3505.13,1.36
EC-Earth3,u03,NO,1993,5842.92,3737.84,0
EC-Earth3,u03,NO,1994,5800.22,4148.3,5.82
EC-Earth3,u03,NO,1995,5775.57,3675.57,1.15
EC-Earth3,u03,NO,1996,6075.59,4105.18,0.15
EC-Earth3,u03,NO,1997,5487.52,3815.99,3.66
EC-Earth3,u03,NO,1998,5691.62,3698.52,0
EC-Earth3,u03,NO,1999,5511.8,3839.64,0.64
EC-Earth3,u03,NO,2000,5303.59,3618.01,0.01
EC-Earth3,u03,NO,2001,5782.21,3697.73,1.08
EC-Earth3,u03,NO,2002,5493.67,3627.6,1.4
EC-Earth3,u03,NO,2003,5471.28,4058.78,2.89
EC-Earth3,u03,NO,2004,5480.64,3769.25,2.93
EC-Earth3,u03,NO,2005,5386.4,3623,3.14
EC-Earth3,u03,NO,2006,5240.28,3777.15,2.95
EC-Earth3,u03,NO,2007,5412.67,3396.29,3.32
EC-Earth3,u03,NO,2008,5354.01,3576.17,8.01
EC-Earth3,u03,NO,2009,5578.98,3773.87,6.58
EC-Earth3,u03,NO,2010,6337.93,4190.22,0.01
EC-Earth3,u03,NO,2011,5346.07,4252.24,0.2
EC-Earth3,u03,NO,2012,5769.81,3493.88,0
EC-Earth3,u03,NO,2013,5667.77,4120.66,0.57
EC-Earth3,u03,NO,2014,5107.33,3449.37,8.36
EC-Earth3,u03,NO,2015,5324.42,3464.21,0.33
EC-Earth3,u03,NO,2016,5498.53,3651.19,1.01
EC-Earth3,u03,NO,2017,5544.67,3635.19,0.04
EC-Earth3,u03,NO,2018,5566.75,3981.07,14.98
EC-Earth3,u03,NO,2019,5525.44,3649.5,4.59
EC-Earth3,u03,NO,2020,5105.3,3543.49,5.39
EC-Earth3,u03,NO,2021,5598.9,3653.61,3.23
EC-Earth3,u03,NO,2022,5369.55,3591.66,1.8
EC-Earth3,u03,NO,2023,5630.08,3673.87,3.38
EC-Earth3,u03,NO,2024,5313.67,4019.49,0.8
EC-Earth3,u03,PL,1990,4200.13,2941.6,17.77
EC-Earth3,u03,PL,1991,4668.21,3303.94,19.41
EC-Earth3,u03,PL,1992,4443.6,3321.35,65.41
EC-Earth3,u03,PL,1993,4677.06,3450.17,14.73
EC-Earth3,u03,PL,1994,4343.71,3332.66,74.99
EC-Earth3,u03,PL,1995,4597.57,3234.01,38.77
EC-Earth3,u03,PL,1996,5165.47,3957.49,15.59
EC-Earth3,u03,PL,1997,4694.95,3455.87,14.23
EC-Earth3,u03,PL,1998,4533.54,3264.41,21.61
EC-Earth3,u03,PL,1999,4322.54,3478.92,23.76
EC-Earth3,u03,PL,2000,4116.82,3290.68,26.65
EC-Earth3,u03,PL,2001,4547.78,3081.13,25.57
EC-Earth3,u03,PL,2002,4298.32,3200.65,39.32
EC-Earth3,u03,PL,2003,4584.5,3699.53,37.4
EC-Earth3,u03,PL,2004,4526.32,3447,17.02
EC-Earth3,u03,PL,2005,4576.82,3339.35,22.12
EC-Earth3,u03,PL,2006,4465.22,3714.82,63.89
EC-Earth3,u03,PL,2007,4194.88,2825.84,36.11
EC-Earth3,u03,PL,2008,4174.21,3227.67,26.09
EC-Earth3,u03,PL,2009,4445.23,3296.27,21.18
EC-Earth3,u03,PL,2010,4868.63,3576.13,55.66
EC-Earth3,u03,PL,2011,4329,3584.88,19.46
EC-Earth3,u03,PL,2012,4523.45,3395.87,43.67
EC-Earth3,u03,PL,2013,4494.79,3568.38,42.75
EC-Earth3,u03,PL,2014,4072.79,2993.9,39.5
EC-Earth3,u03,PL,2015,4067.56,3039.78,77.55
EC-Earth3,u03,PL,2016,4252.43,3092.63,31.33
EC-Earth3,u03,PL,2017,4282.37,3329.77,30.86
EC-Earth3,u03,PL,2018,4052.24,3279.03,55
EC-Earth3,u03,PL,2019,3901.37,3038.6,67.79
EC-Earth3,u03,PL,2020,3978.25,2838.78,32.66
EC-Earth3,u03,PL,2021,4440.54,3182.3,42.13
EC-Earth3,u03,PL,2022,4137.47,3114.11,60.46
EC-Earth3,u03,PL,2023,3912.55,2983.65,43.75
EC-Earth3,u03,PL,2024,3666.4,2863.16,56.85
EC-Earth3,u03,PT,1990,1887.14,1228.26,122.04
EC-Earth3,u03,PT,1991,2100.82,1614.84,127.27
EC-Earth3,u03,PT,1992,2057.3,1577.38,85.92
EC-Earth3,u03,PT,1993,2166.74,1494.53,92.11
EC-Earth3,u03,PT,1994,1943.42,1544.53,63.62
EC-Earth3,u03,PT,1995,1653.85,1306.13,106.21
EC-Earth3,u03,PT,1996,1973.47,1337.46,89.51
EC-Earth3,u03,PT,1997,1578.45,1303.7,61.37
EC-Earth3,u03,PT,1998,1824.4,1171.73,111.09
EC-Earth3,u03,PT,1999,1979.32,1514.58,78.24
EC-Earth3,u03,PT,2000,1988.85,1486.6,92.76
EC-Earth3,u03,PT,2001,1946.39,1391.57,72.5
EC-Earth3,u03,PT,2002,1851.99,1450.77,68.93
EC-Earth3,u03,PT,2003,1893.73,1372.21,132.76
EC-Earth3,u03,PT,2004,1988.45,1485.27,102.85
EC-Earth3,u03,PT,2005,2000.05,1611.3,141.19
EC-Earth3,u03,PT,2006,1829.33,1565.31,141.44
EC-Earth3,u03,PT,2007,1976.78,1356.56,66.38
EC-Earth3,u03,PT,2008,1960.75,1374.62,68.84
EC-Earth3,u03,PT,2009,1867.78,1546.58,94.95
EC-Earth3,u03,PT,2010,1919.93,1428.35,160.1
EC-Earth3,u03,PT,2011,1664.3,1465.42,106.28
EC-Earth3,u03,PT,2012,1900.87,1396.09,112.48
EC-Earth3,u03,PT,2013,2050.42,1514.81,157.28
EC-Earth3,u03,PT,2014,1805.81,1449.94,78.66
EC-Earth3,u03,PT,2015,1799.84,1483.51,129.89
EC-Earth3,u03,PT,2016,1921.51,1331.58,180.47
EC-Earth3,u03,PT,2017,1775.17,1414.98,155.84
EC-Earth3,u03,PT,2018,1965.61,1483.55,122.84
EC-Earth3,u03,PT,2019,1830.9,1382.64,81.35
EC-Earth3,u03,PT,2020,1709.9,1293.83,161.38
EC-Earth3,u03,PT,2021,1948.59,1421.56,97.62
EC-Earth3,u03,PT,2022,1733.19,1407.61,175.21
EC-Earth3,u03,PT,2023,1782.05,1295.98,169.96
EC-Earth3,u03,PT,2024,1731.52,1289.1,136.73
EC-Earth3,u03,RO,1990,3819.96,3008.2,85.74
EC-Earth3,u03,RO,1991,4269.48,3144.83,57.22
EC-Earth3,u03,RO,1992,4110.86,3337,112.25
EC-Earth3,u03,RO,1993,4292.46,3367.61,89.97
EC-Earth3,u03,RO,1994,3710.6,3046.34,106.29
EC-Earth3,u03,RO,1995,4134.09,3114.82,79.06
EC-Earth3,u03,RO,1996,4374.25,3713.91,86.44
EC-Earth3,u03,RO,1997,4305.3,3199.89,45.42
EC-Earth3,u03,RO,1998,4140.17,3186.59,114.66
EC-Earth3,u03,RO,1999,3891.25,3345.32,103.08
EC-Earth3,u03,RO,2000,3838.05,3283.89,155.06
EC-Earth3,u03,RO,2001,3972.68,2829.03,110.48
EC-Earth3,u03,RO,2002,3842.82,3141.76,100.69
EC-Earth3,u03,RO,2003,4223.93,3502.28,128.55
EC-Earth3,u03,RO,2004,4015.25,3286.59,65.29
EC-Earth3,u03,RO,2005,4143.5,3189.49,59.06
EC-Earth3,u03,RO,2006,4072.1,3387.07,93.69
EC-Earth3,u03,RO,2007,3677.7,2749.5,180.69
EC-Earth3,u03,RO,2008,3773.14,3182.3,122.53
EC-Earth3,u03,RO,2009,3748.69,3031.6,109.65
EC-Earth3,u03,RO,2010,3958.97,3141.91,123.29
EC-Earth3,u03,RO,2011,4087.19,3256.08,106.3
EC-Earth3,u03,RO,2012,3956.37,3448.07,215.18
EC-Earth3,u03,RO,2013,3777.03,3115.57,116.93
EC-Earth3,u03,RO,2014,3691.66,2870.91,83.95
EC-Earth3,u03,RO,2015,3663.08,3029.97,160.31
EC-Earth3,u03,RO,2016,3801.94,2882.53,124.77
EC-Earth3,u03,RO,2017,3819.08,3263.29,145.88
EC-Earth3,u03,RO,2018,3653.52,3044.35,104.04
EC-Earth3,u03,RO,2019,3465.72,2963.82,136.17
EC-Earth3,u03,RO,2020,3527.56,2690.58,120.5
EC-Earth3,u03,RO,2021,3871.65,2893.04,138.97
EC-Earth3,u03,RO,2022,3595.01,3003.51,162.82
EC-Earth3,u03,RO,2023,3324.43,2672.57,159.88
EC-Earth3,u03,RO,2024,3272.83,2553.87,240
EC-Earth3,u03,RS,1990,3601.28,2857.83,86.59
EC-Earth3,u03,RS,1991,4064.2,2959.04,62.13
EC-Earth3,u03,RS,1992,3710.14,3111.91,131.05
EC-Earth3,u03,RS,1993,3941.42,3178.95,131.69
EC-Earth3,u03,RS,1994,3481.17,2794.57,125.93
EC-Earth3,u03,RS,1995,3862.92,2938.19,72.99
EC-Earth3,u03,RS,1996,4049.57,3393.26,83.32
EC-Earth3,u03,RS,1997,3970.52,2945.45,50.1
EC-Earth3,u03,RS,1998,3800.43,2928.39,131.27
EC-Earth3,u03,RS,1999,3652.08,3113.12,70.59
EC-Earth3,u03,RS,2000,3383.37,3062.55,196.68
EC-Earth3,u03,RS,2001,3621.56,2464.92,105.46
EC-Earth3,u03,RS,2002,3389.51,2905.72,101.74
EC-Earth3,u03,RS,2003,3798.69,3115.62,178.89
EC-Earth3,u03,RS,2004,3724.4,3039.74,88.86
EC-Earth3,u03,RS,2005,3933.76,3027.25,60.82
EC-Earth3,u03,RS,2006,3700.37,3090.35,106.19
EC-Earth3,u03,RS,2007,3410.19,2506.7,190.88
EC-Earth3,u03,RS,2008,3426.09,2956.49,137.81
EC-Earth3,u03,RS,2009,3462.74,2840.91,111.57
EC-Earth3,u03,RS,2010,3598.8,2838.13,110.76
EC-Earth3,u03,RS,2011,3741.42,2991.21,129.83
EC-Earth3,u03,RS,2012,3612.42,3181.51,212.5
EC-Earth3,u03,RS,2013,3436.56,2807.74,151.03
EC-Earth3,u03,RS,2014,3239.85,2521.17,70.61
EC-Earth3,u03,RS,2015,3388.59,2718.88,193.24
EC-Earth3,u03,RS,2016,3534.74,2692.35,95.68
EC-Earth3,u03,RS,2017,3532.12,3046.25,202.93
EC-Earth3,u03,RS,2018,3196.47,2804.48,100.19
EC-Earth3,u03,RS,2019,3146.94,2683.15,154.96
EC-Earth3,u03,RS,2020,3294.26,2491.72,97.7
EC-Earth3,u03,RS,2021,3570.86,2684.79,186.75
EC-Earth3,u03,RS,2022,3179.95,2797.47,184.6
EC-Earth3,u03,RS,2023,2966.43,2379.34,137.25
EC-Earth3,u03,RS,2024,2898.33,2227.62,272.15
EC-Earth3,u03,SE,1990,4671.42,3234.22,2.02
EC-Earth3,u03,SE,1991,5064.11,3519.73,8.01
EC-Earth3,u03,SE,1992,4903.64,3308.76,6.12
EC-Earth3,u03,SE,1993,5236.54,3548.77,0.19
EC-Earth3,u03,SE,1994,5130.47,3813.91,27.49
EC-Earth3,u03,SE,1995,5208.68,3435.02,10.34
EC-Earth3,u03,SE,1996,5572.24,4008.9,2.75
EC-Earth3,u03,SE,1997,5062.81,3583.33,13.67
EC-Earth3,u03,SE,1998,5233.23,3537.63,0.23
EC-Earth3,u03,SE,1999,4942.34,3714.16,12.04
EC-Earth3,u03,SE,2000,4704.58,3434.37,1.27
EC-Earth3,u03,SE,2001,5131.28,3384.79,10.38
EC-Earth3,u03,SE,2002,4940.7,3390.49,10.87
EC-Earth3,u03,SE,2003,5039.38,3916.97,9.61
EC-Earth3,u03,SE,2004,5074.25,3633.96,5.51
EC-Earth3,u03,SE,2005,4953.52,3563.49,8.38
EC-Earth3,u03,SE,2006,4806.68,3729.19,19.59
EC-Earth3,u03,SE,2007,4790.34,3136.95,6.46
EC-Earth3,u03,SE,2008,4737.39,3312.12,12.77
EC-Earth3,u03,SE,2009,5025.29,3547.65,7.28
EC-Earth3,u03,SE,2010,5707.27,3959.74,12.04
EC-Earth3,u03,SE,2011,4752.91,4032.69,4.14
EC-Earth3,u03,SE,2012,5158.92,3342.93,1.18
EC-Earth3,u03,SE,2013,5001.4,3852.34,3.87
EC-Earth3,u03,SE,2014,4570.56,3187.84,19.26
EC-Earth3,u03,SE,2015,4663.26,3204.64,3.93
EC-Earth3,u03,SE,2016,4854.77,3386.41,5.32
EC-Earth3,u03,SE,2017,4859.28,3407.4,0.05
EC-Earth3,u03,SE,2018,4737.55,3603.55,39.71
EC-Earth3,u03,SE,2019,4701.42,3342.35,12.54
EC-Earth3,u03,SE,2020,4349.13,3145.41,15.27
EC-Earth3,u03,SE,2021,4925.69,3284.34,13.4
EC-Earth3,u03,SE,2022,4663.54,3345.96,16.88
EC-Earth3,u03,SE,2023,4843.99,3336.94,5.11
EC-Earth3,u03,SE,2024,4635.01,3627.59,3.9
