eobs_cell_id,cntr,pop,w_pop
61870,ES,15868,0.000338825344545745
66975,ES,15850,0.000338440995150621
61386,ES,15827,0.00033794988203463
60944,ES,15761,0.000336540600919176
66972,ES,15647,0.000334106388083392
60001,ES,15454,0.000329985308457899
61388,ES,15248,0.000325586643158149
61416,ES,15208,0.000324732533391208
63249,ES,15186,0.00032426277301939
69272,ES,15003,0.000320355220835632
68813,ES,14955,0.000319330289115302
61404,ES,14940,0.000319009997952699
70212,ES,14901,0.000318177240929931
60915,ES,14794,0.000315892497303362
70210,ES,14711,0.000314120219536958
59524,ES,14633,0.000312454705491422
59529,ES,14442,0.000308376331354276
60921,ES,14383,0.000307116519448037
60939,ES,14268,0.00030466095386808
65566,ES,14223,0.00030370008038027
66955,ES,14205,0.000303315730985146
68342,ES,14193,0.000303059498055064
70199,ES,14175,0.00030267514865994
65560,ES,14005,0.000299045182150438
68343,ES,13915,0.00029712343517482
66510,ES,13861,0.000295970386989448
64179,ES,13667,0.000291827954619781
62343,ES,13629,0.000291016550341187
59523,ES,13611,0.000290632200946063
66501,ES,13527,0.000288838570435486
68344,ES,13477,0.000287770933226809
64632,ES,13438,0.000286938176204041
63261,ES,13277,0.000283500384392101
66024,ES,13128,0.000280318825510243
66036,ES,13046,0.000278567900488013
70215,ES,12726,0.00027173502235248
61399,ES,12639,0.000269877333609382
67429,ES,12387,0.000264496442077649
64193,ES,12343,0.000263556921334014
71599,ES,12325,0.00026317257193889
63712,ES,12284,0.000262297109427775
70213,ES,12275,0.000262104934730213
62781,ES,12262,0.000261827349055957
62316,ES,12211,0.000260738359103106
62797,ES,12123,0.000258859317615835
60945,ES,12024,0.000256745395942654
59525,ES,11892,0.000253926833711747
65564,ES,11808,0.000252133203201169
66038,ES,11767,0.000251257740690054
60002,ES,11724,0.000250339572690592
66497,ES,11692,0.000249656284877039
64641,ES,11624,0.000248204298273238
59527,ES,11540,0.00024641066776266
59989,ES,11494,0.000245428441530677
61380,ES,11430,0.000244061865903571
66969,ES,11402,0.000243463989066712
61377,ES,11195,0.000239043971022789
61382,ES,11184,0.00023880909083688
67418,ES,11173,0.000238574210650971
65568,ES,11170,0.00023851015241845
66952,ES,11142,0.000237912275581591
62344,ES,10926,0.000233300082840106
66048,ES,10885,0.000232424620328991
60466,ES,10880,0.000232317856608123
68830,ES,10856,0.000231805390747958
60473,ES,10666,0.000227748369354986
60923,ES,10553,0.000225335509263376
62321,ES,10520,0.000224630868705649
66032,ES,10517,0.000224566810473128
59992,ES,10500,0.000224203813822178
65561,ES,10483,0.000223840817171228
60475,ES,10467,0.000223499173264451
63268,ES,10421,0.000222516947032468
60451,ES,10374,0.000221513368056312
66950,ES,10366,0.000221342546102923
69273,ES,10324,0.000220445730847635
68812,ES,10291,0.000219741090289908
60937,ES,10247,0.000218801569546272
61842,ES,10241,0.000218673453081231
63732,ES,10219,0.000218203692709413
66025,ES,10184,0.000217456346663339
68824,ES,10171,0.000217178760989083
66503,ES,10169,0.000217136055500736
60457,ES,10146,0.000216644942384745
62341,ES,10140,0.000216516825919703
60471,ES,10077,0.00021517160303677
70218,ES,10030,0.000214168024060614
59526,ES,10001,0.000213548794479581
69281,ES,9995,0.00021342067801454
69735,ES,9802,0.000209299598389046
63713,ES,9703,0.000207185676715866
68816,ES,9684,0.000206779974576569
60941,ES,9610,0.000205199871507727
60460,ES,9592,0.000204815522112603
61878,ES,9427,0.000201292319323969
60465,ES,9318,0.000198964870209053
64636,ES,9271,0.000197961291232896
71132,ES,9226,0.000197000417745087
59987,ES,9172,0.000195847369559716
67887,ES,9162,0.00019563384211798
64189,ES,9146,0.000195292198211204
68350,ES,9088,0.000194053739049138
64182,ES,9055,0.000193349098491412
64174,ES,9053,0.000193306393003064
64196,ES,8952,0.000191149765841537
63262,ES,8933,0.00019074406370224
60933,ES,8928,0.000190637299981372
68814,ES,8923,0.000190530536260504
67438,ES,8874,0.000189484251796001
62331,ES,8872,0.000189441546307654
67420,ES,8867,0.000189334782586786
68357,ES,8826,0.000188459320075671
67884,ES,8751,0.000186857864262655
68823,ES,8713,0.000186046459984061
64194,ES,8678,0.000185299113937987
60463,ES,8671,0.000185149644728772
68346,ES,8601,0.000183654952636624
70216,ES,8587,0.000183356014218194
61395,ES,8582,0.000183249250497327
60950,ES,8560,0.000182779490125509
65567,ES,8542,0.000182395140730385
64173,ES,8520,0.000181925380358567
66030,ES,8490,0.000181284798033361
60003,ES,8362,0.000178551646779148
70661,ES,8240,0.000175946611989976
61381,ES,8216,0.000175434146129811
67426,ES,8204,0.000175177913199728
63714,ES,8131,0.00017361916287506
66970,ES,8093,0.000172807758596465
60919,ES,8073,0.000172380703712995
66507,ES,8073,0.000172380703712995
62318,ES,8058,0.000172060412550391
67422,ES,8039,0.000171654710411094
62790,ES,7952,0.000169797021667996
69752,ES,7880,0.000168259624087501
65100,ES,7860,0.00016783256920403
60005,ES,7842,0.000167448219808907
67900,ES,7839,0.000167384161576386
69274,ES,7782,0.000166167055158494
70201,ES,7695,0.000164309366415396
66511,ES,7673,0.000163839606043578
65103,ES,7609,0.000162473030416472
64181,ES,7592,0.000162110033765521
62786,ES,7559,0.000161405393207795
63246,ES,7532,0.000160828869115109
60917,ES,7503,0.000160209639534076
66026,ES,7462,0.000159334177022961
60469,ES,7437,0.000158800358418623
71143,ES,7423,0.000158501420000193
67903,ES,7368,0.000157327019070648
66973,ES,7359,0.000157134844373086
65565,ES,7345,0.000156835905954657
62326,ES,7337,0.000156665084001269
61398,ES,7271,0.000155255802885815
67436,ES,7242,0.000154636573304782
70680,ES,7161,0.000152907001026725
69741,ES,7006,0.000149597325679827
60936,ES,6871,0.000146714705216399
64177,ES,6853,0.000146330355821275
68810,ES,6806,0.000145326776845118
71141,ES,6796,0.000145113249403383
68358,ES,6764,0.00014442996158983
60456,ES,6723,0.000143554499078715
69739,ES,6669,0.000142401450893343
69740,ES,6586,0.000140629173126939
60454,ES,6532,0.000139476124941568
71130,ES,6466,0.000138066843826115
60925,ES,6464,0.000138024138337767
66498,ES,6412,0.000136913795640743
70198,ES,6412,0.000136913795640743
62787,ES,6382,0.000136273213315537
69278,ES,6359,0.000135782100199546
71129,ES,6352,0.000135632630990331
63709,ES,6323,0.000135013401409298
71142,ES,6315,0.00013484257945591
61851,ES,6262,0.000133710884014712
64183,ES,6258,0.000133625473038018
63251,ES,6252,0.000133497356572977
62785,ES,6215,0.000132707305038556
62796,ES,6207,0.000132536483085167
68808,ES,6189,0.000132152133690044
62803,ES,6162,0.000131575609597358
68359,ES,6148,0.000131276671178929
61876,ES,6132,0.000130935027272152
60470,ES,6107,0.000130401208667813
66489,ES,6102,0.000130294444946946
62338,ES,6080,0.000129824684575128
66509,ES,6070,0.000129611157133392
65097,ES,6049,0.000129162749505748
70677,ES,6034,0.000128842458343145
64191,ES,6014,0.000128415403459674
63256,ES,5989,0.000127881584855336
62337,ES,5980,0.000127689410157774
60462,ES,5968,0.000127433177227691
65559,ES,5938,0.000126792594902485
64195,ES,5890,0.000125767663182155
68826,ES,5883,0.00012561819397294
63265,ES,5874,0.000125426019275378
66957,ES,5859,0.000125105728112775
63269,ES,5814,0.000124144854624966
65098,ES,5797,0.000123781857974016
67421,ES,5739,0.00012254339881195
60477,ES,5718,0.000122094991184306
63710,ES,5679,0.000121262234161538
66039,ES,5666,0.000120984648487282
63270,ES,5573,0.000118998843279143
61859,ES,5562,0.000118763963093234
60468,ES,5532,0.000118123380768027
71146,ES,5510,0.00011765362039621
68355,ES,5504,0.000117525503931168
64175,ES,5465,0.0001166927469084
61846,ES,5451,0.000116393808489971
66954,ES,5442,0.000116201633792409
71145,ES,5424,0.000115817284397285
68811,ES,5368,0.000114621530723567
62782,ES,5329,0.000113788773700799
59549,ES,5313,0.000113447129794022
68822,ES,5295,0.000113062780398898
72524,ES,5236,0.000111802968492659
65111,ES,5214,0.000111333208120842
62327,ES,5206,0.000111162386167453
60000,ES,5170,0.000110393687377206
67898,ES,5105,0.000109005759005926
63711,ES,5104,0.000108984406261752
61857,ES,5073,0.000108322471192372
61390,ES,5071,0.000108279765704025
61853,ES,5064,0.00010813029649481
63259,ES,5019,0.000107169423007001
67414,ES,4994,0.000106635604402663
61420,ES,4912,0.000104884679380432
66505,ES,4912,0.000104884679380432
63731,ES,4911,0.000104863326636259
62315,ES,4895,0.000104521682729482
64639,ES,4891,0.000104436271752788
69738,ES,4888,0.000104372213520267
65585,ES,4868,0.000103945158636796
68828,ES,4823,0.000102984285148987
61405,ES,4807,0.00010264264124221
66029,ES,4806,0.000102621288498037
71144,ES,4776,0.000101980706172831
69275,ES,4765,0.000101745825986922
67896,ES,4707,0.000100507366824856
61860,ES,4690,0.000100144370173906
64635,ES,4661,9.95251405928735e-05
70197,ES,4644,9.91621439419233e-05
63720,ES,4637,9.90126747327085e-05
63243,ES,4634,9.89486165001879e-05
64176,ES,4608,9.83934451516758e-05
59990,ES,4602,9.82653286866346e-05
68365,ES,4532,9.67706365944867e-05
67901,ES,4523,9.65784618969248e-05
63245,ES,4503,9.6151407013454e-05
62317,ES,4500,9.60873487809334e-05
61880,ES,4466,9.5361355479033e-05
66042,ES,4410,9.41656018053147e-05
63707,ES,4408,9.41228963169676e-05
61848,ES,4404,9.40374853402735e-05
67415,ES,4399,9.39307216194058e-05
65102,ES,4382,9.35677249684556e-05
60929,ES,4377,9.34609612475879e-05
61393,ES,4368,9.3268786550026e-05
61392,ES,4358,9.30552591082906e-05
68360,ES,4336,9.25854987364727e-05
67886,ES,4316,9.21584438530019e-05
61389,ES,4279,9.13683923185809e-05
67416,ES,4251,9.07705154817218e-05
66496,ES,4215,9.00018166914743e-05
62308,ES,4204,8.97669365055653e-05
63704,ES,4200,8.96815255288712e-05
70670,ES,4189,8.94466453429622e-05
65117,ES,4181,8.92758233895739e-05
63729,ES,4133,8.82508916692439e-05
69737,ES,4126,8.81014224600292e-05
67890,ES,4125,8.80800697158556e-05
63725,ES,4115,8.78665422741202e-05
61413,ES,4099,8.75248983673436e-05
64187,ES,4095,8.74394873906494e-05
63250,ES,4073,8.69697270188315e-05
60928,ES,4067,8.68416105537903e-05
61394,ES,4063,8.67561995770961e-05
61411,ES,4032,8.60942645077163e-05
61415,ES,3992,8.52401547407747e-05
67895,ES,3959,8.45355141830479e-05
64634,ES,3881,8.28700001375117e-05
63728,ES,3876,8.2763236416644e-05
62304,ES,3864,8.25070034865615e-05
63715,ES,3855,8.23148287889996e-05
64658,ES,3847,8.21440068356113e-05
65101,ES,3826,8.16955992079669e-05
64169,ES,3816,8.14820717662315e-05
63705,ES,3805,8.12471915803226e-05
63716,ES,3799,8.11190751152813e-05
64171,ES,3787,8.08628421851988e-05
63264,ES,3763,8.03503763250339e-05
62802,ES,3759,8.02649653483397e-05
62306,ES,3704,7.9090564418795e-05
62314,ES,3704,7.9090564418795e-05
63253,ES,3702,7.90478589304479e-05
61869,ES,3691,7.88129787445389e-05
60461,ES,3679,7.85567458144564e-05
65121,ES,3583,7.65068823737965e-05
66487,ES,3570,7.62292966995405e-05
69280,ES,3570,7.62292966995405e-05
66492,ES,3565,7.61225329786728e-05
61854,ES,3563,7.60798274903257e-05
65584,ES,3531,7.53965396767724e-05
61855,ES,3525,7.52684232117312e-05
60004,ES,3524,7.52470704675576e-05
63242,ES,3438,7.34107344686331e-05
67433,ES,3435,7.33466762361125e-05
66046,ES,3412,7.28555631201211e-05
65575,ES,3407,7.27487993992534e-05
61850,ES,3359,7.17238676789234e-05
61881,ES,3335,7.12114018187584e-05
68806,ES,3331,7.11259908420643e-05
66508,ES,3323,7.09551688886759e-05
68361,ES,3307,7.06135249818993e-05
68363,ES,3298,7.04213502843374e-05
62323,ES,3294,7.03359393076433e-05
64653,ES,3290,7.02505283309491e-05
66488,ES,3284,7.01224118659078e-05
69751,ES,3204,6.84141923320246e-05
63263,ES,3203,6.83928395878511e-05
70214,ES,3191,6.81366066577686e-05
62336,ES,3187,6.80511956810744e-05
61861,ES,3148,6.72184386583063e-05
66023,ES,3135,6.69408529840503e-05
69288,ES,3126,6.67486782864884e-05
68349,ES,3103,6.6257565170497e-05
66493,ES,3102,6.62362124263234e-05
61874,ES,3092,6.6022684984588e-05
61872,ES,3090,6.59799794962409e-05
67417,ES,3084,6.58518630311997e-05
66504,ES,3083,6.58305102870262e-05
62328,ES,3053,6.51899279618199e-05
69755,ES,3030,6.46988148458285e-05
61871,ES,3022,6.45279928924402e-05
65096,ES,3018,6.4442581915746e-05
70217,ES,2998,6.40155270322752e-05
65112,ES,2976,6.35457666604573e-05
65576,ES,2976,6.35457666604573e-05
61419,ES,2952,6.30333008002923e-05
59997,ES,2911,6.21578382891771e-05
66500,ES,2909,6.21151328008301e-05
71128,ES,2896,6.1837547126574e-05
60922,ES,2889,6.16880779173593e-05
68825,ES,2888,6.16667251731857e-05
65583,ES,2887,6.16453724290122e-05
65122,ES,2883,6.1559961452318e-05
66041,ES,2869,6.12610230338884e-05
69279,ES,2856,6.09834373596324e-05
59994,ES,2834,6.05136769878145e-05
60949,ES,2833,6.0492324243641e-05
64168,ES,2824,6.03001495460791e-05
66045,ES,2820,6.02147385693849e-05
68827,ES,2818,6.01720330810379e-05
69734,ES,2815,6.01079748485172e-05
59993,ES,2810,6.00012111276495e-05
61414,ES,2808,5.99585056393024e-05
62325,ES,2804,5.98730946626083e-05
64637,ES,2802,5.98303891742612e-05
64648,ES,2796,5.970227270922e-05
66040,ES,2785,5.9467392523311e-05
63252,ES,2782,5.94033342907904e-05
62307,ES,2777,5.92965705699227e-05
60464,ES,2769,5.91257486165344e-05
68817,ES,2705,5.77591729894277e-05
68356,ES,2690,5.74388818268246e-05
61406,ES,2645,5.64780083390153e-05
67437,ES,2643,5.64353028506682e-05
60934,ES,2622,5.59868952230239e-05
65581,ES,2615,5.58374260138091e-05
60951,ES,2607,5.56666040604208e-05
66506,ES,2595,5.54103711303383e-05
60918,ES,2587,5.52395491769499e-05
62778,ES,2583,5.51541382002558e-05
62322,ES,2582,5.51327854560822e-05
67423,ES,2574,5.49619635026939e-05
63706,ES,2549,5.44281448983554e-05
68362,ES,2549,5.44281448983554e-05
64659,ES,2533,5.40865009915787e-05
61408,ES,2528,5.3979737270711e-05
61858,ES,2522,5.38516208056698e-05
64647,ES,2505,5.34886241547196e-05
63241,ES,2489,5.31469802479429e-05
60459,ES,2475,5.28480418295134e-05
65113,ES,2451,5.23355759693484e-05
62324,ES,2404,5.1331996993192e-05
63721,ES,2376,5.07341201563328e-05
66494,ES,2355,5.02857125286885e-05
69753,ES,2352,5.02216542961679e-05
64633,ES,2345,5.00721850869531e-05
60927,ES,2336,4.98800103893912e-05
63724,ES,2333,4.98159521568706e-05
60485,ES,2284,4.87696676923671e-05
62777,ES,2276,4.85988457389788e-05
60926,ES,2270,4.84707292739375e-05
66956,ES,2261,4.82785545763757e-05
61391,ES,2235,4.77233832278636e-05
63258,ES,2230,4.76166195069959e-05
59991,ES,2219,4.73817393210869e-05
62313,ES,2206,4.71041536468309e-05
72060,ES,2205,4.70828009026574e-05
67897,ES,2200,4.69760371817897e-05
60930,ES,2198,4.69333316934426e-05
62789,ES,2192,4.68052152284013e-05
69276,ES,2190,4.67625097400543e-05
67889,ES,2101,4.48621155086091e-05
64184,ES,2088,4.45845298343531e-05
60478,ES,2081,4.44350606251383e-05
61417,ES,2068,4.41574749508823e-05
66495,ES,2059,4.39653002533204e-05
64638,ES,2055,4.38798892766263e-05
60948,ES,2040,4.35595981140231e-05
67424,ES,2014,4.30044267655111e-05
68351,ES,1987,4.24279026728255e-05
61397,ES,1981,4.22997862077842e-05
66961,ES,1929,4.11894435107601e-05
66047,ES,1903,4.06342721622481e-05
62319,ES,1880,4.01431590462566e-05
61384,ES,1870,3.99296316045212e-05
61845,ES,1868,3.98869261161741e-05
69287,ES,1850,3.95025767210504e-05
60458,ES,1827,3.9011463605059e-05
63723,ES,1809,3.86271142099352e-05
68347,ES,1785,3.81146483497703e-05
67885,ES,1781,3.80292373730761e-05
64652,ES,1753,3.74313605362169e-05
64192,ES,1733,3.70043056527461e-05
69290,ES,1733,3.70043056527461e-05
66958,ES,1707,3.64491343042341e-05
61412,ES,1698,3.62569596066722e-05
64657,ES,1648,3.51893223979952e-05
60467,ES,1613,3.44419763519212e-05
63726,ES,1610,3.43779181194006e-05
65114,ES,1602,3.42070961660123e-05
61849,ES,1593,3.40149214684504e-05
65116,ES,1588,3.39081577475827e-05
60455,ES,1583,3.3801394026715e-05
65580,ES,1583,3.3801394026715e-05
69289,ES,1576,3.36519248175002e-05
65119,ES,1553,3.31608117015088e-05
66027,ES,1523,3.25202293763026e-05
61409,ES,1518,3.24134656554349e-05
60479,ES,1499,3.20077635161376e-05
60013,ES,1468,3.13458284467578e-05
59998,ES,1464,3.12604174700637e-05
66043,ES,1441,3.07693043540722e-05
63727,ES,1424,3.0406307703122e-05
69277,ES,1424,3.0406307703122e-05
64167,ES,1400,2.98938418429571e-05
61864,ES,1395,2.97870781220894e-05
62792,ES,1386,2.95949034245275e-05
67439,ES,1355,2.89329683551477e-05
64170,ES,1353,2.88902628668006e-05
61879,ES,1347,2.87621464017594e-05
69271,ES,1338,2.85699717041975e-05
65120,ES,1332,2.84418552391563e-05
64655,ES,1316,2.81002113323796e-05
60942,ES,1296,2.76731564489088e-05
63255,ES,1273,2.71820433329174e-05
60931,ES,1255,2.67976939377937e-05
62793,ES,1247,2.66268719844053e-05
66490,ES,1235,2.63706390543228e-05
64654,ES,1234,2.63492863101493e-05
66960,ES,1225,2.61571116125874e-05
66486,ES,1199,2.56019402640754e-05
63718,ES,1179,2.51748853806046e-05
68341,ES,1171,2.50040634272162e-05
67425,ES,1157,2.47051250087867e-05
66044,ES,1153,2.46197140320925e-05
61385,ES,1139,2.43207756136629e-05
60947,ES,1139,2.43207756136629e-05
68353,ES,1139,2.43207756136629e-05
64650,ES,1132,2.41713064044481e-05
64656,ES,1129,2.41072481719275e-05
67878,ES,1112,2.37442515209773e-05
62791,ES,1072,2.28901417540357e-05
66962,ES,1048,2.23776758938707e-05
60481,ES,1045,2.23136176613501e-05
63719,ES,1040,2.22068539404824e-05
65582,ES,1023,2.18438572895322e-05
62794,ES,1008,2.15235661269291e-05
61865,ES,1002,2.13954496618878e-05
60946,ES,964,2.05840453832933e-05
66959,ES,953,2.03491651973843e-05
65577,ES,952,2.03278124532108e-05
60943,ES,929,1.98366993372194e-05
62310,ES,925,1.97512883605252e-05
64649,ES,924,1.97299356163517e-05
60932,ES,912,1.94737026862692e-05
64188,ES,912,1.94737026862692e-05
64190,ES,912,1.94737026862692e-05
61847,ES,904,1.93028807328808e-05
66949,ES,903,1.92815279887073e-05
62795,ES,878,1.87477093843688e-05
61407,ES,862,1.84060654775921e-05
65095,ES,814,1.73811337572622e-05
59999,ES,807,1.72316645480474e-05
61877,ES,783,1.67191986878824e-05
63266,ES,773,1.6505671246147e-05
66491,ES,765,1.63348492927587e-05
64185,ES,763,1.62921438044116e-05
64631,ES,759,1.62067328277174e-05
62330,ES,758,1.61853800835439e-05
61862,ES,746,1.59291471534614e-05
67888,ES,722,1.54166812932964e-05
69270,ES,710,1.51604483632139e-05
64651,ES,709,1.51390956190404e-05
61421,ES,692,1.47760989680902e-05
63722,ES,684,1.46052770147019e-05
63257,ES,670,1.43063385962723e-05
60952,ES,597,1.27475882716038e-05
68352,ES,597,1.27475882716038e-05
64186,ES,544,1.16158928304062e-05
63717,ES,517,1.10393687377206e-05
68821,ES,503,1.0740430319291e-05
68819,ES,501,1.06977248309439e-05
61863,ES,491,1.04841973892085e-05
65115,ES,471,1.00571425057377e-05
62312,ES,455,9.71549859896104e-06
61410,ES,452,9.65144036644042e-06
63254,ES,451,9.63008762226688e-06
69754,ES,441,9.41656018053147e-06
66485,ES,422,9.0108580412342e-06
62801,ES,390,8.3275702276809e-06
60480,ES,364,7.77239887916884e-06
66951,ES,364,7.77239887916884e-06
68818,ES,334,7.13181655396261e-06
65579,ES,331,7.06775832144199e-06
66484,ES,321,6.85423087970658e-06
63703,ES,274,5.85065190355017e-06
66963,ES,261,5.57306622929414e-06
62311,ES,139,2.96803144012217e-06
62776,ES,101,2.15662716152762e-06
67432,ES,51,1.08898995285058e-06
67431,ES,39,8.32757022768089e-07
60486,ES,26,5.5517134851206e-07
60014,ES,9,1.92174697561867e-07
60482,ES,9,1.92174697561867e-07
63267,ES,8,1.70821953388326e-07
69733,ES,2,4.27054883470815e-08
68805,ES,1,2.13527441735408e-08
70196,ES,1,2.13527441735408e-08
28565,FI,776406,0.145288109483962
28103,FI,275966,0.0516412526717349
28092,FI,178441,0.0333914930389868
28102,FI,154099,0.0288363979456225
26242,FI,145343,0.0271978960707767
19288,FI,100663,0.0188369705604852
23473,FI,98917,0.0185102432565243
27177,FI,98045,0.018347066733584
28091,FI,95668,0.0179022610053395
26241,FI,79348,0.0148483150714103
27638,FI,78886,0.0147618614548983
22985,FI,74877,0.014011661133261
25777,FI,69258,0.0129601830571122
23946,FI,61929,0.011588714322445
19753,FI,56014,0.0104818460504358
23454,FI,54275,0.0101564286497554
26234,FI,53474,0.01000653828866
27181,FI,52179,0.00976420618177041
24857,FI,52048,0.00973969227752135
26723,FI,50978,0.00953946420464731
27646,FI,45308,0.00847844254745499
21601,FI,44643,0.00835400173580898
28105,FI,44015,0.00823648469864552
24858,FI,43460,0.00813262808140712
19289,FI,43220,0.00808771711179051
25778,FI,42351,0.00792510197597039
26697,FI,40428,0.00756525283191733
28095,FI,34622,0.0064787816252756
24393,FI,34613,0.00647709746391497
24394,FI,34409,0.00643892313974086
26243,FI,32715,0.00612192654586364
28100,FI,31643,0.00592132421490947
25792,FI,30785,0.0057607674985301
27172,FI,30609,0.00572783278747792
19752,FI,29268,0.00547689274474514
28101,FI,29170,0.00545855409881836
28547,FI,27022,0.00505660092074973
22061,FI,26934,0.00504013356522364
26713,FI,25879,0.00484271242795064
16505,FI,25788,0.00482568368530435
28564,FI,25054,0.00468833096989356
24402,FI,24493,0.00458335157841474
26708,FI,23909,0.00447406821901433
26726,FI,23530,0.00440314631282811
28104,FI,22449,0.00420085982051331
28563,FI,22301,0.00417316472258307
27161,FI,21992,0.00411534184920169
20213,FI,21633,0.00404816252381685
25334,FI,21513,0.00402570703900855
27628,FI,21421,0.00400849116732218
27173,FI,21112,0.0039506682939408
27169,FI,19806,0.00370627776761043
27647,FI,19255,0.00360316966653231
22079,FI,19163,0.00358595379484594
26240,FI,19112,0.00357641021380241
27178,FI,18463,0.00345496346679751
28099,FI,18213,0.00340818120678021
21153,FI,18210,0.00340761981966
25770,FI,18149,0.00339620494821578
23945,FI,17886,0.00334699001067758
18359,FI,17170,0.00321300561798804
28093,FI,17169,0.00321281848894797
17891,FI,16929,0.00316790751933137
27627,FI,16840,0.00315125303476521
26724,FI,16097,0.0030122161579938
27640,FI,16061,0.00300547951255131
26233,FI,15922,0.00297946857598169
23009,FI,15859,0.00296767944645733
29023,FI,15671,0.00293249918692432
25319,FI,14829,0.00277493653518606
26715,FI,14685,0.0027479899534161
27639,FI,14666,0.00274443450165478
27182,FI,14570,0.00272647011380814
28561,FI,14136,0.00264525611041811
25791,FI,13959,0.00261213427032586
24399,FI,13928,0.00260633327008372
26706,FI,13882,0.00259772533424054
26238,FI,12988,0.00243043197241868
21141,FI,12611,0.00235988432431259
28107,FI,12012,0.00224779402931114
26235,FI,11933,0.00223301083514568
23929,FI,11715,0.00219221670441059
17893,FI,11596,0.00216994834864236
21154,FI,11548,0.00216096615471904
16506,FI,11154,0.00208723731293178
22062,FI,11093,0.00207582244148756
23916,FI,11016,0.00206141350540223
16969,FI,10824,0.00202548472970894
24379,FI,10689,0.0020002223092996
25775,FI,10483,0.00196167372704535
25308,FI,10390,0.00194427072631891
26714,FI,10079,0.00188607359485739
17911,FI,9697,0.00181459030155096
23455,FI,9599,0.00179625165562418
27176,FI,9562,0.00178932788114162
27629,FI,9547,0.00178652094554058
24376,FI,9276,0.00173580897568183
27167,FI,9276,0.00173580897568183
25769,FI,9269,0.00173449907240135
28562,FI,9032,0.00169014948990495
26701,FI,8953,0.00167536629573948
26699,FI,8933,0.0016716237149381
24853,FI,8821,0.00165066526245035
27637,FI,8808,0.00164823258492945
27174,FI,8694,0.00162689987436156
27626,FI,8622,0.00161342658347658
16970,FI,8455,0.00158217603378503
23917,FI,8260,0.00154568587097153
23921,FI,7897,0.00147775802942642
26709,FI,7893,0.00147700951326614
25780,FI,7799,0.00145941938349963
18824,FI,7540,0.00141095296212171
22555,FI,7451,0.00139429847755556
27168,FI,7355,0.00137633408970891
21606,FI,7350,0.00137539844450857
21156,FI,7303,0.00136660337962532
23449,FI,7284,0.001363047927864
27635,FI,7274,0.00136117663746331
26725,FI,7201,0.00134751621753826
22986,FI,7079,0.00132468647464982
23451,FI,6954,0.00130129534464117
26700,FI,6765,0.00126592795606809
22991,FI,6733,0.00125993982678588
20678,FI,6717,0.00125694576214477
26705,FI,6603,0.00123561305157688
23453,FI,6542,0.00122419818013266
26707,FI,6376,0.00119313475948117
20675,FI,6361,0.00119032782388014
27636,FI,6163,0.00115327627394644
26244,FI,6081,0.00113793169266076
23943,FI,6037,0.00112969801489772
28557,FI,6030,0.00112838811161723
21138,FI,5993,0.00112146433713467
28098,FI,5968,0.00111678611113294
23930,FI,5963,0.0011158504659326
27166,FI,5941,0.00111173362705107
22087,FI,5923,0.00110836530432983
24875,FI,5888,0.00110181578792741
23935,FI,5874,0.00109919598136644
22077,FI,5830,0.00109096230360339
27641,FI,5805,0.00108628407760166
23918,FI,5761,0.00107805039983862
26698,FI,5751,0.00107617910943793
22994,FI,5707,0.00106794543167488
19290,FI,5700,0.0010666355283944
19754,FI,5694,0.00106551275415398
24389,FI,5657,0.00105858897967142
22544,FI,5596,0.0010471741082272
27633,FI,5553,0.00103912755950423
22990,FI,5520,0.00103295230118194
27180,FI,5503,0.00102977110750077
25311,FI,5448,0.00101947901029696
27630,FI,5439,0.00101779484893634
22525,FI,5399,0.00101030968733357
15117,FI,5384,0.00100750275173253
21144,FI,5318,0.000995152235087968
22987,FI,5294,0.000990661138126307
25776,FI,5192,0.000971573976039249
24847,FI,5165,0.000966521491957381
26236,FI,4960,0.000928160038743196
22065,FI,4900,0.000916932296339045
23011,FI,4744,0.000887740166088251
21602,FI,4689,0.000877448068884445
28096,FI,4659,0.000871834197682369
28106,FI,4630,0.000866407455520363
23928,FI,4587,0.000858360906797388
23923,FI,4581,0.000857238132556972
19766,FI,4535,0.00084863019671379
26711,FI,4448,0.00083234997022777
16512,FI,4424,0.000827858873266109
26254,FI,4417,0.000826548969985625
23002,FI,4373,0.00081831529222258
21161,FI,4341,0.000812327162940366
27175,FI,4333,0.000810830130619813
21140,FI,4293,0.000803344969017045
25779,FI,4290,0.000802783581896837
24850,FI,4289,0.000802596452856768
26237,FI,4262,0.0007975439687749
22063,FI,4248,0.000794924162213931
24377,FI,4205,0.000786877613490956
27643,FI,4188,0.00078369641980978
23944,FI,4160,0.000778456806687842
28559,FI,4145,0.000775649871086804
25787,FI,4140,0.000774714225886458
24382,FI,4063,0.00076030528980113
23458,FI,3993,0.000747206256996287
25330,FI,3983,0.000745334966595595
20690,FI,3956,0.000740282482513727
25336,FI,3934,0.000736165643632205
21608,FI,3912,0.000732048804750682
19755,FI,3905,0.000730738901470198
27631,FI,3868,0.000723815126987638
27632,FI,3825,0.000715768578264663
12801,FI,3815,0.000713897287863971
17892,FI,3801,0.000711277481303002
26262,FI,3761,0.000703792319700234
24396,FI,3738,0.000699488351778643
27625,FI,3688,0.000690131899775183
24410,FI,3675,0.000687699222254284
24395,FI,3612,0.000675910092729925
23483,FI,3576,0.000669173447287434
23927,FI,3541,0.000662623930885012
