model,bin_id,delta_sv,n_years,cntr,crop,component,dln
HadGEM3-GC3-1MM,-9.5,-9.6161,7,EL,Durum wheat,frost,0.000972619615906835
HadGEM3-GC3-1MM,-8.5,-8.6582,7,EL,Durum wheat,frost,4.59451722552103e-05
HadGEM3-GC3-1MM,-7.5,-7.6345,8,EL,Durum wheat,frost,0.000395785952807947
HadGEM3-GC3-1MM,-6.5,-6.4299,4,EL,Durum wheat,frost,3.90361064389011e-05
HadGEM3-GC3-1MM,-5.5,-5.3528,4,EL,Durum wheat,frost,-0.00400946755235885
HadGEM3-GC3-1MM,-4.5,-4.3969,4,EL,Durum wheat,frost,0.000582901884001982
IPSL-CM6A-LR,-9.5,-9.3401,5,EL,Durum wheat,frost,-0.00125334934373316
IPSL-CM6A-LR,-8.5,-8.4598,8,EL,Durum wheat,frost,0.000828178640468811
IPSL-CM6A-LR,-7.5,-7.5255,19,EL,Durum wheat,frost,0.000895610332174444
IPSL-CM6A-LR,-6.5,-6.5577,11,EL,Durum wheat,frost,0.00167822351062169
IPSL-CM6A-LR,-5.5,-5.5623,13,EL,Durum wheat,frost,0.000949784593154925
IPSL-CM6A-LR,-4.5,-4.3507,11,EL,Durum wheat,frost,9.06931051048233e-05
IPSL-CM6A-LR,-3.5,-3.4644,8,EL,Durum wheat,frost,-0.000666945410256067
IPSL-CM6A-LR,-2.5,-2.5669,9,EL,Durum wheat,frost,0.000725528369217638
IPSL-CM6A-LR,-1.5,-1.2909,6,EL,Durum wheat,frost,0.000126757681827968
IPSL-CM6A-LR,-0.5,-0.6347,8,EL,Durum wheat,frost,0.000350109923695757
EC-Earth3,-9.5,-9.1554,4,ES,Durum wheat,frost,-2.51770987933057e-05
EC-Earth3,-8.5,-8.4726,15,ES,Durum wheat,frost,0.000380950718720579
EC-Earth3,-7.5,-7.5562,20,ES,Durum wheat,frost,-0.000158640500028281
EC-Earth3,-6.5,-6.4767,21,ES,Durum wheat,frost,0.000101828617013497
EC-Earth3,-5.5,-5.3342,8,ES,Durum wheat,frost,5.77128627580925e-05
EC-Earth3,-4.5,-4.5495,8,ES,Durum wheat,frost,0.000426641227604505
EC-Earth3,-3.5,-3.3459,9,ES,Durum wheat,frost,0.000108043088971615
EC-Earth3,-2.5,-2.4493,5,ES,Durum wheat,frost,5.78755439744755e-05
EC-Earth3,-1.5,-1.3807,6,ES,Durum wheat,frost,0.000155848421310412
EC-Earth3,-0.5,-0.6596,3,ES,Durum wheat,frost,-8.4676480312928e-05
HadGEM3-GC3-1LL,-8.5,-8.3848,12,ES,Durum wheat,frost,-0.000223324921567604
HadGEM3-GC3-1LL,-7.5,-7.5599,19,ES,Durum wheat,frost,-0.000314129921864436
HadGEM3-GC3-1LL,-6.5,-6.5442,24,ES,Durum wheat,frost,-0.000268839908589851
HadGEM3-GC3-1LL,-5.5,-5.5797,10,ES,Durum wheat,frost,-0.000587512637528715
HadGEM3-GC3-1LL,-4.5,-4.5263,6,ES,Durum wheat,frost,-0.000390360147781149
HadGEM3-GC3-1LL,-3.5,-3.7835,7,ES,Durum wheat,frost,0.000112205472571168
HadGEM3-GC3-1LL,-2.5,-2.4504,6,ES,Durum wheat,frost,-0.000617147849753634
HadGEM3-GC3-1LL,-1.5,-1.3098,8,ES,Durum wheat,frost,-0.000315007330725347
HadGEM3-GC3-1LL,-0.5,-0.331,6,ES,Durum wheat,frost,-0.000294235385353797
HadGEM3-GC3-1MM,-14.5,-14.3032,4,ES,Durum wheat,frost,-0.000670384514626001
HadGEM3-GC3-1MM,-13.5,-13.3931,8,ES,Durum wheat,frost,-0.000273409854306033
HadGEM3-GC3-1MM,-12.5,-12.588,13,ES,Durum wheat,frost,-0.000871600724637228
HadGEM3-GC3-1MM,-11.5,-11.5321,21,ES,Durum wheat,frost,-0.000466888915910036
HadGEM3-GC3-1MM,-10.5,-10.4803,10,ES,Durum wheat,frost,-0.000531263528711099
HadGEM3-GC3-1MM,-9.5,-9.6161,7,ES,Durum wheat,frost,-0.000386855487122706
HadGEM3-GC3-1MM,-8.5,-8.6582,7,ES,Durum wheat,frost,-0.000326189476747248
HadGEM3-GC3-1MM,-7.5,-7.6345,8,ES,Durum wheat,frost,-0.000402306358929773
HadGEM3-GC3-1MM,-6.5,-6.4299,4,ES,Durum wheat,frost,-0.000945902660403841
HadGEM3-GC3-1MM,-5.5,-5.3528,4,ES,Durum wheat,frost,-0.000255200127062215
HadGEM3-GC3-1MM,-4.5,-4.3969,4,ES,Durum wheat,frost,0.0002674884232063
IPSL-CM6A-LR,-9.5,-9.3401,5,ES,Durum wheat,frost,-5.12919990950447e-06
IPSL-CM6A-LR,-8.5,-8.4598,8,ES,Durum wheat,frost,0.000187304688804939
IPSL-CM6A-LR,-7.5,-7.5255,19,ES,Durum wheat,frost,-2.60718577742437e-05
IPSL-CM6A-LR,-6.5,-6.5577,11,ES,Durum wheat,frost,0.000149198612269421
IPSL-CM6A-LR,-5.5,-5.5623,13,ES,Durum wheat,frost,-1.76196982843579e-05
IPSL-CM6A-LR,-4.5,-4.3507,11,ES,Durum wheat,frost,-0.000196142969973968
IPSL-CM6A-LR,-3.5,-3.4644,8,ES,Durum wheat,frost,0.000197869233770319
IPSL-CM6A-LR,-2.5,-2.5669,9,ES,Durum wheat,frost,0.000117046866521817
IPSL-CM6A-LR,-1.5,-1.2909,6,ES,Durum wheat,frost,-4.13685404432578e-05
IPSL-CM6A-LR,-0.5,-0.6347,8,ES,Durum wheat,frost,0.000261673611845545
EC-Earth3,-9.5,-9.1554,4,FR,Durum wheat,frost,-0.000794668756828998
EC-Earth3,-8.5,-8.4726,15,FR,Durum wheat,frost,0.00194285497990332
EC-Earth3,-7.5,-7.5562,20,FR,Durum wheat,frost,-0.000230143067518209
EC-Earth3,-6.5,-6.4767,21,FR,Durum wheat,frost,7.59175888670145e-05
EC-Earth3,-5.5,-5.3342,8,FR,Durum wheat,frost,0.000163858938162891
EC-Earth3,-4.5,-4.5495,8,FR,Durum wheat,frost,0.000550719823621029
EC-Earth3,-3.5,-3.3459,9,FR,Durum wheat,frost,0.000320639068257666
EC-Earth3,-2.5,-2.4493,5,FR,Durum wheat,frost,0.000464580448750433
EC-Earth3,-1.5,-1.3807,6,FR,Durum wheat,frost,0.00089370360523761
EC-Earth3,-0.5,-0.6596,3,FR,Durum wheat,frost,-1.17240647768926e-06
HadGEM3-GC3-1LL,-8.5,-8.3848,12,FR,Durum wheat,frost,0.000252881761432506
HadGEM3-GC3-1LL,-7.5,-7.5599,19,FR,Durum wheat,frost,-0.000451280806711675
HadGEM3-GC3-1LL,-6.5,-6.5442,24,FR,Durum wheat,frost,0.000340499492021171
HadGEM3-GC3-1LL,-5.5,-5.5797,10,FR,Durum wheat,frost,-0.000664184652093787
HadGEM3-GC3-1LL,-4.5,-4.5263,6,FR,Durum wheat,frost,0.000279567239603577
HadGEM3-GC3-1LL,-3.5,-3.7835,7,FR,Durum wheat,frost,0.000450757539869804
HadGEM3-GC3-1LL,-2.5,-2.4504,6,FR,Durum wheat,frost,-0.00229545280394047
HadGEM3-GC3-1LL,-1.5,-1.3098,8,FR,Durum wheat,frost,-0.00109127431805904
HadGEM3-GC3-1LL,-0.5,-0.331,6,FR,Durum wheat,frost,-0.000682212262168661
HadGEM3-GC3-1MM,-14.5,-14.3032,4,FR,Durum wheat,frost,-0.00593273263401734
HadGEM3-GC3-1MM,-13.5,-13.3931,8,FR,Durum wheat,frost,-0.00504533976605797
HadGEM3-GC3-1MM,-12.5,-12.588,13,FR,Durum wheat,frost,-0.00279120084119342
HadGEM3-GC3-1MM,-11.5,-11.5321,21,FR,Durum wheat,frost,-0.00110936231737633
HadGEM3-GC3-1MM,-10.5,-10.4803,10,FR,Durum wheat,frost,-8.70009755482226e-05
HadGEM3-GC3-1MM,-9.5,-9.6161,7,FR,Durum wheat,frost,0.000410082153094469
HadGEM3-GC3-1MM,-8.5,-8.6582,7,FR,Durum wheat,frost,-0.000986259167445733
HadGEM3-GC3-1MM,-7.5,-7.6345,8,FR,Durum wheat,frost,-0.000438201514782297
HadGEM3-GC3-1MM,-6.5,-6.4299,4,FR,Durum wheat,frost,-0.00041575112032696
HadGEM3-GC3-1MM,-5.5,-5.3528,4,FR,Durum wheat,frost,-0.00152433828529092
HadGEM3-GC3-1MM,-4.5,-4.3969,4,FR,Durum wheat,frost,0.000400061946341538
IPSL-CM6A-LR,-9.5,-9.3401,5,FR,Durum wheat,frost,0.00178843098128939
IPSL-CM6A-LR,-8.5,-8.4598,8,FR,Durum wheat,frost,0.00108284125485594
IPSL-CM6A-LR,-7.5,-7.5255,19,FR,Durum wheat,frost,0.000523809029243571
IPSL-CM6A-LR,-6.5,-6.5577,11,FR,Durum wheat,frost,0.00181399242581216
IPSL-CM6A-LR,-5.5,-5.5623,13,FR,Durum wheat,frost,0.000449136527118237
IPSL-CM6A-LR,-4.5,-4.3507,11,FR,Durum wheat,frost,-0.000234781353607321
IPSL-CM6A-LR,-3.5,-3.4644,8,FR,Durum wheat,frost,0.000152064695844542
IPSL-CM6A-LR,-2.5,-2.5669,9,FR,Durum wheat,frost,0.000935471185352052
IPSL-CM6A-LR,-1.5,-1.2909,6,FR,Durum wheat,frost,-0.000422309364361545
IPSL-CM6A-LR,-0.5,-0.6347,8,FR,Durum wheat,frost,-5.17184815324695e-05
EC-Earth3,-9.5,-9.1554,4,HU,Durum wheat,frost,-0.00128314115148372
EC-Earth3,-8.5,-8.4726,15,HU,Durum wheat,frost,0.00302583949738595
EC-Earth3,-7.5,-7.5562,20,HU,Durum wheat,frost,0.000185209620304763
EC-Earth3,-6.5,-6.4767,21,HU,Durum wheat,frost,0.000519151913495909
EC-Earth3,-5.5,-5.3342,8,HU,Durum wheat,frost,-0.000597770670165915
EC-Earth3,-4.5,-4.5495,8,HU,Durum wheat,frost,0.000574997618876626
EC-Earth3,-3.5,-3.3459,9,HU,Durum wheat,frost,0.000642157950530583
EC-Earth3,-2.5,-2.4493,5,HU,Durum wheat,frost,0.00174865248365332
EC-Earth3,-1.5,-1.3807,6,HU,Durum wheat,frost,0.00156624841728267
EC-Earth3,-0.5,-0.6596,3,HU,Durum wheat,frost,-0.00329342351371005
HadGEM3-GC3-1LL,-8.5,-8.3848,12,HU,Durum wheat,frost,0.00155393136969661
HadGEM3-GC3-1LL,-7.5,-7.5599,19,HU,Durum wheat,frost,0.000434684355945441
HadGEM3-GC3-1LL,-6.5,-6.5442,24,HU,Durum wheat,frost,0.00123922599979001
HadGEM3-GC3-1LL,-5.5,-5.5797,10,HU,Durum wheat,frost,0.000817586770284858
HadGEM3-GC3-1LL,-4.5,-4.5263,6,HU,Durum wheat,frost,0.0010106803073174
HadGEM3-GC3-1LL,-3.5,-3.7835,7,HU,Durum wheat,frost,0.00134442392296152
HadGEM3-GC3-1LL,-2.5,-2.4504,6,HU,Durum wheat,frost,-0.00182619121678295
HadGEM3-GC3-1LL,-1.5,-1.3098,8,HU,Durum wheat,frost,0.000737477792328656
HadGEM3-GC3-1LL,-0.5,-0.331,6,HU,Durum wheat,frost,0.000459010080872907
HadGEM3-GC3-1MM,-14.5,-14.3032,4,HU,Durum wheat,frost,0.00194394640476092
HadGEM3-GC3-1MM,-13.5,-13.3931,8,HU,Durum wheat,frost,0.00140787806036145
HadGEM3-GC3-1MM,-12.5,-12.588,13,HU,Durum wheat,frost,0.000650144571966499
HadGEM3-GC3-1MM,-11.5,-11.5321,21,HU,Durum wheat,frost,0.00223141055000994
HadGEM3-GC3-1MM,-10.5,-10.4803,10,HU,Durum wheat,frost,0.000370494256618521
HadGEM3-GC3-1MM,-9.5,-9.6161,7,HU,Durum wheat,frost,0.000935291144178037
HadGEM3-GC3-1MM,-8.5,-8.6582,7,HU,Durum wheat,frost,0.00139126087665015
HadGEM3-GC3-1MM,-7.5,-7.6345,8,HU,Durum wheat,frost,-0.00168562221075753
HadGEM3-GC3-1MM,-6.5,-6.4299,4,HU,Durum wheat,frost,0.000175772336135484
HadGEM3-GC3-1MM,-5.5,-5.3528,4,HU,Durum wheat,frost,-0.0032850500318638
HadGEM3-GC3-1MM,-4.5,-4.3969,4,HU,Durum wheat,frost,0.000337768749617719
IPSL-CM6A-LR,-9.5,-9.3401,5,HU,Durum wheat,frost,0.000913227486962742
IPSL-CM6A-LR,-8.5,-8.4598,8,HU,Durum wheat,frost,0.00250962859744913
IPSL-CM6A-LR,-7.5,-7.5255,19,HU,Durum wheat,frost,0.0019912485686858
IPSL-CM6A-LR,-6.5,-6.5577,11,HU,Durum wheat,frost,0.00388679658568205
IPSL-CM6A-LR,-5.5,-5.5623,13,HU,Durum wheat,frost,0.00158963925100751
IPSL-CM6A-LR,-4.5,-4.3507,11,HU,Durum wheat,frost,-0.000633759235143896
IPSL-CM6A-LR,-3.5,-3.4644,8,HU,Durum wheat,frost,-0.000729151080439659
IPSL-CM6A-LR,-2.5,-2.5669,9,HU,Durum wheat,frost,0.00130883068444935
IPSL-CM6A-LR,-1.5,-1.2909,6,HU,Durum wheat,frost,0.0011511800531508
IPSL-CM6A-LR,-0.5,-0.6347,8,HU,Durum wheat,frost,0.000265637791893434
EC-Earth3,-9.5,-9.1554,4,IT,Durum wheat,frost,-0.000475202070943972
EC-Earth3,-8.5,-8.4726,15,IT,Durum wheat,frost,0.000189499272087936
EC-Earth3,-7.5,-7.5562,20,IT,Durum wheat,frost,-3.41963422432813e-05
EC-Earth3,-6.5,-6.4767,21,IT,Durum wheat,frost,6.56277536521578e-05
EC-Earth3,-5.5,-5.3342,8,IT,Durum wheat,frost,-3.18537940408075e-05
EC-Earth3,-4.5,-4.5495,8,IT,Durum wheat,frost,0.000101758706667287
EC-Earth3,-3.5,-3.3459,9,IT,Durum wheat,frost,7.81152203661699e-05
EC-Earth3,-2.5,-2.4493,5,IT,Durum wheat,frost,0.000247820032149697
EC-Earth3,-1.5,-1.3807,6,IT,Durum wheat,frost,9.16309328876765e-05
EC-Earth3,-0.5,-0.6596,3,IT,Durum wheat,frost,-0.000313390492368997
HadGEM3-GC3-1LL,-8.5,-8.3848,12,IT,Durum wheat,frost,0.000170592220039207
HadGEM3-GC3-1LL,-7.5,-7.5599,19,IT,Durum wheat,frost,7.86393334667293e-05
HadGEM3-GC3-1LL,-6.5,-6.5442,24,IT,Durum wheat,frost,3.32899247054381e-05
HadGEM3-GC3-1LL,-5.5,-5.5797,10,IT,Durum wheat,frost,0.000108018804395351
HadGEM3-GC3-1LL,-4.5,-4.5263,6,IT,Durum wheat,frost,0.000163806356664555
HadGEM3-GC3-1LL,-3.5,-3.7835,7,IT,Durum wheat,frost,0.000164509090652201
HadGEM3-GC3-1LL,-2.5,-2.4504,6,IT,Durum wheat,frost,-0.000387927477116394
HadGEM3-GC3-1LL,-1.5,-1.3098,8,IT,Durum wheat,frost,0.000120958183989028
HadGEM3-GC3-1LL,-0.5,-0.331,6,IT,Durum wheat,frost,-3.98557461864799e-07
HadGEM3-GC3-1MM,-14.5,-14.3032,4,IT,Durum wheat,frost,6.42543480769825e-05
HadGEM3-GC3-1MM,-13.5,-13.3931,8,IT,Durum wheat,frost,0.000117836509969541
HadGEM3-GC3-1MM,-12.5,-12.588,13,IT,Durum wheat,frost,-0.00014531929434643
HadGEM3-GC3-1MM,-11.5,-11.5321,21,IT,Durum wheat,frost,0.000186890708522662
HadGEM3-GC3-1MM,-10.5,-10.4803,10,IT,Durum wheat,frost,-6.22046478895294e-05
HadGEM3-GC3-1MM,-9.5,-9.6161,7,IT,Durum wheat,frost,3.8697514142902e-05
HadGEM3-GC3-1MM,-8.5,-8.6582,7,IT,Durum wheat,frost,2.6600011335002e-05
HadGEM3-GC3-1MM,-7.5,-7.6345,8,IT,Durum wheat,frost,-0.000243391813286765
HadGEM3-GC3-1MM,-6.5,-6.4299,4,IT,Durum wheat,frost,-8.82589870235053e-05
HadGEM3-GC3-1MM,-5.5,-5.3528,4,IT,Durum wheat,frost,-0.000336713116037025
HadGEM3-GC3-1MM,-4.5,-4.3969,4,IT,Durum wheat,frost,0.000141849802525302
IPSL-CM6A-LR,-9.5,-9.3401,5,IT,Durum wheat,frost,-0.000216946582341138
IPSL-CM6A-LR,-8.5,-8.4598,8,IT,Durum wheat,frost,0.000264117438699085
IPSL-CM6A-LR,-7.5,-7.5255,19,IT,Durum wheat,frost,0.000180545879669499
IPSL-CM6A-LR,-6.5,-6.5577,11,IT,Durum wheat,frost,0.000327471955744698
IPSL-CM6A-LR,-5.5,-5.5623,13,IT,Durum wheat,frost,0.000166359883774689
IPSL-CM6A-LR,-4.5,-4.3507,11,IT,Durum wheat,frost,-0.000161244616200881
IPSL-CM6A-LR,-3.5,-3.4644,8,IT,Durum wheat,frost,1.14646106204263e-06
IPSL-CM6A-LR,-2.5,-2.5669,9,IT,Durum wheat,frost,0.000184227197645435
IPSL-CM6A-LR,-1.5,-1.2909,6,IT,Durum wheat,frost,-5.76363317610165e-05
IPSL-CM6A-LR,-0.5,-0.6347,8,IT,Durum wheat,frost,7.39168209167243e-05
EC-Earth3,-9.5,-9.1554,4,RO,Durum wheat,frost,-0.00106114035104558
EC-Earth3,-8.5,-8.4726,15,RO,Durum wheat,frost,0.00307000959557722
EC-Earth3,-7.5,-7.5562,20,RO,Durum wheat,frost,0.000653589423250616
EC-Earth3,-6.5,-6.4767,21,RO,Durum wheat,frost,0.000608234065882298
EC-Earth3,-5.5,-5.3342,8,RO,Durum wheat,frost,0.000171241967064304
EC-Earth3,-4.5,-4.5495,8,RO,Durum wheat,frost,0.00174030460823924
EC-Earth3,-3.5,-3.3459,9,RO,Durum wheat,frost,0.00067128975170353
EC-Earth3,-2.5,-2.4493,5,RO,Durum wheat,frost,0.0026881935645992
EC-Earth3,-1.5,-1.3807,6,RO,Durum wheat,frost,0.00195958004609978
EC-Earth3,-0.5,-0.6596,3,RO,Durum wheat,frost,-0.00333659652538996
HadGEM3-GC3-1LL,-8.5,-8.3848,12,RO,Durum wheat,frost,0.00213980819635315
HadGEM3-GC3-1LL,-7.5,-7.5599,19,RO,Durum wheat,frost,0.00108754001535848
HadGEM3-GC3-1LL,-6.5,-6.5442,24,RO,Durum wheat,frost,0.00149939225567783
HadGEM3-GC3-1LL,-5.5,-5.5797,10,RO,Durum wheat,frost,0.00128421260826049
HadGEM3-GC3-1LL,-4.5,-4.5263,6,RO,Durum wheat,frost,0.00074345354179733
HadGEM3-GC3-1LL,-3.5,-3.7835,7,RO,Durum wheat,frost,0.00182353063669625
HadGEM3-GC3-1LL,-2.5,-2.4504,6,RO,Durum wheat,frost,-0.000625233071189278
HadGEM3-GC3-1LL,-1.5,-1.3098,8,RO,Durum wheat,frost,0.000438655813309401
HadGEM3-GC3-1LL,-0.5,-0.331,6,RO,Durum wheat,frost,0.000971693916821987
HadGEM3-GC3-1MM,-14.5,-14.3032,4,RO,Durum wheat,frost,0.00271346150216159
HadGEM3-GC3-1MM,-13.5,-13.3931,8,RO,Durum wheat,frost,0.00178723647350797
HadGEM3-GC3-1MM,-12.5,-12.588,13,RO,Durum wheat,frost,0.00113456896531592
HadGEM3-GC3-1MM,-11.5,-11.5321,21,RO,Durum wheat,frost,0.00265701663510827
HadGEM3-GC3-1MM,-10.5,-10.4803,10,RO,Durum wheat,frost,0.000583532818679674
HadGEM3-GC3-1MM,-9.5,-9.6161,7,RO,Durum wheat,frost,0.00101802019136365
HadGEM3-GC3-1MM,-8.5,-8.6582,7,RO,Durum wheat,frost,0.00254745487588705
HadGEM3-GC3-1MM,-7.5,-7.6345,8,RO,Durum wheat,frost,-0.000343361822153844
HadGEM3-GC3-1MM,-6.5,-6.4299,4,RO,Durum wheat,frost,0.000771359111636283
HadGEM3-GC3-1MM,-5.5,-5.3528,4,RO,Durum wheat,frost,-0.00366472032000249
HadGEM3-GC3-1MM,-4.5,-4.3969,4,RO,Durum wheat,frost,0.00153282297449943
IPSL-CM6A-LR,-9.5,-9.3401,5,RO,Durum wheat,frost,4.71071732345454e-05
IPSL-CM6A-LR,-8.5,-8.4598,8,RO,Durum wheat,frost,0.00289468998457839
IPSL-CM6A-LR,-7.5,-7.5255,19,RO,Durum wheat,frost,0.00311676451619346
IPSL-CM6A-LR,-6.5,-6.5577,11,RO,Durum wheat,frost,0.00488756419803102
IPSL-CM6A-LR,-5.5,-5.5623,13,RO,Durum wheat,frost,0.00233727003330484
IPSL-CM6A-LR,-4.5,-4.3507,11,RO,Durum wheat,frost,-1.61203742601797e-05
IPSL-CM6A-LR,-3.5,-3.4644,8,RO,Durum wheat,frost,-0.00046539976234934
IPSL-CM6A-LR,-2.5,-2.5669,9,RO,Durum wheat,frost,0.00172822247978585
IPSL-CM6A-LR,-1.5,-1.2909,6,RO,Durum wheat,frost,0.00178205881003339
IPSL-CM6A-LR,-0.5,-0.6347,8,RO,Durum wheat,frost,0.000886047158720176
EC-Earth3,-9.5,-9.1554,4,SK,Durum wheat,frost,-0.00137710305964732
EC-Earth3,-8.5,-8.4726,15,SK,Durum wheat,frost,0.00374259767972859
EC-Earth3,-7.5,-7.5562,20,SK,Durum wheat,frost,9.99275350799167e-05
EC-Earth3,-6.5,-6.4767,21,SK,Durum wheat,frost,0.00125012306038391
EC-Earth3,-5.5,-5.3342,8,SK,Durum wheat,frost,0.000509790302303392
EC-Earth3,-4.5,-4.5495,8,SK,Durum wheat,frost,0.000753041792856224
EC-Earth3,-3.5,-3.3459,9,SK,Durum wheat,frost,0.00092273536843246
EC-Earth3,-2.5,-2.4493,5,SK,Durum wheat,frost,0.00156450446448817
EC-Earth3,-1.5,-1.3807,6,SK,Durum wheat,frost,0.00241997482804871
EC-Earth3,-0.5,-0.6596,3,SK,Durum wheat,frost,-0.00515916797928665
HadGEM3-GC3-1LL,-8.5,-8.3848,12,SK,Durum wheat,frost,0.00221430629141047
HadGEM3-GC3-1LL,-7.5,-7.5599,19,SK,Durum wheat,frost,0.00124284854751515
HadGEM3-GC3-1LL,-6.5,-6.5442,24,SK,Durum wheat,frost,0.00226476976197393
HadGEM3-GC3-1LL,-5.5,-5.5797,10,SK,Durum wheat,frost,0.0012516792470989
HadGEM3-GC3-1LL,-4.5,-4.5263,6,SK,Durum wheat,frost,0.000980754767837961
HadGEM3-GC3-1LL,-3.5,-3.7835,7,SK,Durum wheat,frost,0.0019665486494153
HadGEM3-GC3-1LL,-2.5,-2.4504,6,SK,Durum wheat,frost,-0.0018302975133477
HadGEM3-GC3-1LL,-1.5,-1.3098,8,SK,Durum wheat,frost,0.000274336171992731
HadGEM3-GC3-1LL,-0.5,-0.331,6,SK,Durum wheat,frost,0.000899097730958257
HadGEM3-GC3-1MM,-14.5,-14.3032,4,SK,Durum wheat,frost,0.00292224705132007
HadGEM3-GC3-1MM,-13.5,-13.3931,8,SK,Durum wheat,frost,0.00230755162770002
HadGEM3-GC3-1MM,-12.5,-12.588,13,SK,Durum wheat,frost,0.000771417601933123
HadGEM3-GC3-1MM,-11.5,-11.5321,21,SK,Durum wheat,frost,0.00290759624354563
HadGEM3-GC3-1MM,-10.5,-10.4803,10,SK,Durum wheat,frost,0.00140669389509636
HadGEM3-GC3-1MM,-9.5,-9.6161,7,SK,Durum wheat,frost,0.00182385364746532
HadGEM3-GC3-1MM,-8.5,-8.6582,7,SK,Durum wheat,frost,0.0017758171368631
HadGEM3-GC3-1MM,-7.5,-7.6345,8,SK,Durum wheat,frost,-0.0014490994017955
HadGEM3-GC3-1MM,-6.5,-6.4299,4,SK,Durum wheat,frost,-0.000597871452797389
HadGEM3-GC3-1MM,-5.5,-5.3528,4,SK,Durum wheat,frost,-0.00349111975141668
HadGEM3-GC3-1MM,-4.5,-4.3969,4,SK,Durum wheat,frost,0.00102229329122299
IPSL-CM6A-LR,-9.5,-9.3401,5,SK,Durum wheat,frost,0.00316731149511835
IPSL-CM6A-LR,-8.5,-8.4598,8,SK,Durum wheat,frost,0.0035126481730247
IPSL-CM6A-LR,-7.5,-7.5255,19,SK,Durum wheat,frost,0.00282408503278692
IPSL-CM6A-LR,-6.5,-6.5577,11,SK,Durum wheat,frost,0.00518322827599694
IPSL-CM6A-LR,-5.5,-5.5623,13,SK,Durum wheat,frost,0.00247470474802802
IPSL-CM6A-LR,-4.5,-4.3507,11,SK,Durum wheat,frost,-1.36209654862337e-05
IPSL-CM6A-LR,-3.5,-3.4644,8,SK,Durum wheat,frost,-0.000980222485882728
IPSL-CM6A-LR,-2.5,-2.5669,9,SK,Durum wheat,frost,0.00204604964247184
IPSL-CM6A-LR,-1.5,-1.2909,6,SK,Durum wheat,frost,0.00222740216124841
IPSL-CM6A-LR,-0.5,-0.6347,8,SK,Durum wheat,frost,-0.000814626463540707
EC-Earth3,-9.5,-9.1554,4,CZ,Spring barley,frost,0.000760046252343517
EC-Earth3,-8.5,-8.4726,15,CZ,Spring barley,frost,-0.00560895931388213
EC-Earth3,-7.5,-7.5562,20,CZ,Spring barley,frost,-0.00106851904462411
EC-Earth3,-6.5,-6.4767,21,CZ,Spring barley,frost,-0.00193996444230543
EC-Earth3,-5.5,-5.3342,8,CZ,Spring barley,frost,-0.00225564726732426
EC-Earth3,-4.5,-4.5495,8,CZ,Spring barley,frost,-0.00102885635113364
EC-Earth3,-3.5,-3.3459,9,CZ,Spring barley,frost,-0.00205248820821945
EC-Earth3,-2.5,-2.4493,5,CZ,Spring barley,frost,-0.00129959201121777
EC-Earth3,-1.5,-1.3807,6,CZ,Spring barley,frost,-0.00331423107987324
EC-Earth3,-0.5,-0.6596,3,CZ,Spring barley,frost,0.00183860107451123
HadGEM3-GC3-1LL,-8.5,-8.3848,12,CZ,Spring barley,frost,-0.0031749850939037
HadGEM3-GC3-1LL,-7.5,-7.5599,19,CZ,Spring barley,frost,-0.000353977094767199
HadGEM3-GC3-1LL,-6.5,-6.5442,24,CZ,Spring barley,frost,-0.00333833035880006
HadGEM3-GC3-1LL,-5.5,-5.5797,10,CZ,Spring barley,frost,-0.0022221577061119
HadGEM3-GC3-1LL,-4.5,-4.5263,6,CZ,Spring barley,frost,-0.00115588539325096
HadGEM3-GC3-1LL,-3.5,-3.7835,7,CZ,Spring barley,frost,-0.0028022296311947
HadGEM3-GC3-1LL,-2.5,-2.4504,6,CZ,Spring barley,frost,0.0040635987035956
HadGEM3-GC3-1LL,-1.5,-1.3098,8,CZ,Spring barley,frost,0.00109016340762547
HadGEM3-GC3-1LL,-0.5,-0.331,6,CZ,Spring barley,frost,-0.00131169089380813
HadGEM3-GC3-1MM,-14.5,-14.3032,4,CZ,Spring barley,frost,-0.000189943560841662
HadGEM3-GC3-1MM,-13.5,-13.3931,8,CZ,Spring barley,frost,0.00184184257566281
HadGEM3-GC3-1MM,-12.5,-12.588,13,CZ,Spring barley,frost,0.00151683072497333
HadGEM3-GC3-1MM,-11.5,-11.5321,21,CZ,Spring barley,frost,-0.00100940154955402
HadGEM3-GC3-1MM,-10.5,-10.4803,10,CZ,Spring barley,frost,0.00146948972371861
HadGEM3-GC3-1MM,-9.5,-9.6161,7,CZ,Spring barley,frost,-0.00314136211175168
HadGEM3-GC3-1MM,-8.5,-8.6582,7,CZ,Spring barley,frost,-0.00182025745166058
HadGEM3-GC3-1MM,-7.5,-7.6345,8,CZ,Spring barley,frost,0.000346892051902725
HadGEM3-GC3-1MM,-6.5,-6.4299,4,CZ,Spring barley,frost,0.000589543368294371
HadGEM3-GC3-1MM,-5.5,-5.3528,4,CZ,Spring barley,frost,0.0031185459273089
HadGEM3-GC3-1MM,-4.5,-4.3969,4,CZ,Spring barley,frost,-0.00193567520321404
IPSL-CM6A-LR,-9.5,-9.3401,5,CZ,Spring barley,frost,-0.00495285236264734
IPSL-CM6A-LR,-8.5,-8.4598,8,CZ,Spring barley,frost,-0.00372601401281281
