NUTS_ID,nuts_level,crop,year,area_ha,production_t,yield_t_ha,area_source,area_ha_alt
NL333,3,Spring barley,2001,178.27,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2002,1147.84,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2002,3.34,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2002,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2002,110.47,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2002,1147.84,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2002,107.13,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2003,1093.76,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2003,2.6,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2003,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2003,133.58,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2003,1093.76,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2003,130.98000000000002,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2004,1163.31,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2004,3.19,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2004,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2004,101.35,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2004,1163.31,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2004,98.16,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2005,1184.54,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2005,2.71,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2005,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2005,115.17,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2005,1184.54,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2005,112.46000000000001,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2006,1177.89,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2006,1.66,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2006,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2006,93.41,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2006,1177.89,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2006,91.75,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2007,1131.38,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2007,1.1,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2007,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2007,166.4,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2007,1131.38,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2007,165.3,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2008,1272.72,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2008,3.9,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2008,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2008,155.76,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2008,1272.72,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2008,151.85999999999999,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2009,1245.75,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2009,3.35,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2009,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2009,102.78,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2009,1245.75,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2009,99.43,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2010,1261.28,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2010,6.21,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2010,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2010,55.21,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2010,1261.28,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2010,49,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2011,1204.73,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2011,0,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2011,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2011,78.95,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2011,1204.73,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2011,78.95,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2012,1230.12,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2012,6.26,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2012,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2012,63.04,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2012,1230.12,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2012,56.78,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2013,1191.2,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2013,0,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2013,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2013,0,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2013,1191.2,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2013,0,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2014,1178.52,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2014,0,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2014,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2014,0,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2014,1178.52,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2014,0,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2015,1163.29,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2015,34.02,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2015,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2015,71.17,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2015,1163.29,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2015,37.15,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2016,1034.07,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2016,49.56,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2016,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2016,74.98,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2016,1034.07,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2016,25.42,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2017,928.53,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2017,46.37,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2017,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2017,72.22,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2017,928.53,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2017,25.85,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2018,882.5,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2018,34,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2018,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2018,83.57,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2018,882.5,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2018,49.56999999999999,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2019,901.11,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2019,39.36,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2019,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2019,61.65,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2019,901.11,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2019,22.29,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2020,845.33,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2020,29.18,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2020,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2020,77.83,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2020,845.33,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2020,48.65,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2021,917.13,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2021,30.58,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2021,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2021,60.17,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2021,917.13,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2021,29.590000000000003,NA,NA,cropareaRegional,NA
NL333,3,Soft wheat,2022,970.22,NA,NA,cropareaRegional,NA
NL333,3,Winter barley,2022,34.93,NA,NA,cropareaRegional,NA
NL333,3,Durum wheat,2022,0,NA,NA,cropareaRegional,NA
NL333,3,Total barley,2022,75.03,NA,NA,cropareaRegional,NA
NL333,3,Total wheat,2022,970.22,NA,NA,cropareaRegional,NA
NL333,3,Spring barley,2022,40.1,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1980,1321.39,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1980,40.54,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1980,280.75,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1980,240.21,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1981,1279.28,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1981,45.81,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1981,271.05,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1981,225.24,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1982,1328.31,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1982,21.75,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1982,192.67,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1982,170.92,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1983,1463.36,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1983,33.62,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1983,182.08,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1983,148.46,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1984,1391.35,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1984,34.61,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1984,205.26,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1984,170.64999999999998,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1985,1205.36,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1985,22.41,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1985,270.06,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1985,247.65,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1986,1051.44,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1986,30.32,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1986,247.97,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1986,217.65,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1987,1076.95,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1987,28.01,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1987,347.99,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1987,319.98,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1988,1007.76,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1988,20.76,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1988,484.75,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1988,463.99,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1989,1278.88,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1989,25.71,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1989,327.09,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1989,301.38,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1990,1312.08,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1990,32.63,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1990,284.77,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1990,252.14,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1991,1218.75,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1991,23.4,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1991,303.9,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1991,280.5,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1992,1252.92,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1992,19.77,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1992,187.62,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1992,167.85,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1993,1148.66,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1993,14.5,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1993,264.52,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1993,250.01999999999998,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1994,1191.2,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1994,7.22,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1994,221.66,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1994,214.44,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1995,1248.42,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1995,4.42,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1995,170.24,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1995,165.82000000000002,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1996,1296.22,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1996,3.98,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1996,115.13,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1996,111.14999999999999,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1997,1268.04,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1997,5.86,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1997,139.69,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1997,133.82999999999998,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1998,1228.64,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1998,5.06,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1998,96.49,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1998,91.42999999999999,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,1999,1035.93,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,1999,0.51,NA,NA,cropareaRegional,NA
NL337,3,Total barley,1999,155.32,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,1999,154.81,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2000,1143.36,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2000,5.38,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2000,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2000,115.34,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2000,1143.36,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2000,109.96000000000001,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2001,1135.15,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2001,10.26,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2001,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2001,195.29,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2001,1135.15,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2001,185.03,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2002,1191.43,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2002,3.47,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2002,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2002,114.67,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2002,1191.43,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2002,111.2,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2003,1135.3,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2003,2.7,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2003,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2003,138.66,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2003,1135.3,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2003,135.96,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2004,1207.48,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2004,3.31,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2004,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2004,105.2,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2004,1207.48,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2004,101.89,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2005,1229.52,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2005,2.81,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2005,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2005,119.54,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2005,1229.52,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2005,116.73,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2006,1222.62,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2006,1.72,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2006,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2006,96.96,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2006,1222.62,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2006,95.24,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2007,1174.35,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2007,1.15,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2007,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2007,172.72,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2007,1174.35,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2007,171.57,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2008,1321.05,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2008,4.05,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2008,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2008,161.68,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2008,1321.05,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2008,157.63,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2009,1293.06,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2009,3.47,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2009,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2009,106.69,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2009,1293.06,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2009,103.22,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2010,1309.18,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2010,6.45,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2010,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2010,57.31,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2010,1309.18,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2010,50.86,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2011,1250.48,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2011,0,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2011,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2011,81.94,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2011,1250.48,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2011,81.94,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2012,1276.84,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2012,6.49,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2012,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2012,65.44,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2012,1276.84,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2012,58.949999999999996,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2013,1236.43,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2013,0,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2013,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2013,0,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2013,1236.43,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2013,0,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2014,1223.27,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2014,0,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2014,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2014,0,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2014,1223.27,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2014,0,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2015,1207.46,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2015,35.31,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2015,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2015,73.87,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2015,1207.46,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2015,38.56,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2016,1073.34,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2016,51.44,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2016,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2016,77.83,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2016,1073.34,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2016,26.39,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2017,963.79,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2017,48.13,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2017,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2017,74.96,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2017,963.79,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2017,26.82999999999999,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2018,916.01,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2018,35.29,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2018,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2018,86.75,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2018,916.01,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2018,51.46,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2019,935.33,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2019,40.86,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2019,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2019,63.99,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2019,935.33,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2019,23.130000000000003,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2020,877.43,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2020,30.29,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2020,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2020,80.79,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2020,877.43,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2020,50.50000000000001,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2021,951.96,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2021,31.74,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2021,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2021,62.45,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2021,951.96,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2021,30.710000000000004,NA,NA,cropareaRegional,NA
NL337,3,Soft wheat,2022,1007.06,NA,NA,cropareaRegional,NA
NL337,3,Winter barley,2022,36.25,NA,NA,cropareaRegional,NA
NL337,3,Durum wheat,2022,0,NA,NA,cropareaRegional,NA
NL337,3,Total barley,2022,77.88,NA,NA,cropareaRegional,NA
NL337,3,Total wheat,2022,1007.06,NA,NA,cropareaRegional,NA
NL337,3,Spring barley,2022,41.629999999999995,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1980,725.15,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1980,22.25,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1980,154.07,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1980,131.82,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1981,702.04,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1981,25.14,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1981,148.75,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1981,123.61,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1982,728.95,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1982,11.94,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1982,105.73,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1982,93.79,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1983,803.06,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1983,18.45,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1983,99.92,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1983,81.47,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1984,763.54,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1984,18.99,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1984,112.64,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1984,93.65,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1985,661.48,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1985,12.3,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1985,148.2,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1985,135.89999999999998,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1986,577.01,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1986,16.64,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1986,136.08,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1986,119.44000000000001,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1987,591.01,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1987,15.37,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1987,190.97,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1987,175.6,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1988,553.04,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1988,11.39,NA,NA,cropareaRegional,NA
NL33A,3,Total barley,1988,266.02,NA,NA,cropareaRegional,NA
NL33A,3,Spring barley,1988,254.63,NA,NA,cropareaRegional,NA
NL33A,3,Soft wheat,1989,701.83,NA,NA,cropareaRegional,NA
NL33A,3,Winter barley,1989,14.11,NA,NA,cropareaRegional,NA
