DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,1998,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,1999,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2000,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2001,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2002,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2003,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2004,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2005,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2006,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2007,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2008,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2009,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2010,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2011,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2012,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2013,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2014,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2015,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2016,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2017,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2018,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2019,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2020,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2021,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2022,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2023,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2024,0.000,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,1990,11313.371,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,1991,13130.696,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,1992,12639.037,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,1993,13225.946,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,1994,12218.659,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,1995,13484.523,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,1996,14135.619,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,1997,13849.570,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,1998,14920.464,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,1999,15591.337,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2000,14970.529,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2001,15746.389,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2002,15300.881,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2003,17272.807,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2004,17936.887,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2005,18745.787,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2006,17016.917,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2007,15942.068,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2008,16014.746,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2009,16820.701,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2010,18697.592,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2011,17989.639,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2012,18116.552,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2013,18073.087,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2014,15150.838,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2015,16985.555,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2016,17097.463,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2017,17260.611,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2018,16499.391,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2019,16126.645,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2020,15932.597,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2021,17405.244,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2022,14974.079,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2023,12882.563,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2024,13186.455,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,1990,220.615,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,1991,338.929,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,1992,274.312,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,1993,269.411,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,1994,207.180,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,1995,183.813,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,1996,182.072,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,1997,147.936,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,1998,123.538,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,1999,108.534,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2000,104.041,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2001,107.481,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2002,110.146,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2003,117.498,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2004,127.021,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2005,134.458,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2006,140.047,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2007,147.206,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2008,145.808,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2009,145.099,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2010,158.383,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2011,144.776,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2012,135.426,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2013,123.173,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2014,119.991,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2015,122.678,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2016,145.464,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2017,153.785,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2018,164.724,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2019,160.859,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2020,174.375,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2021,219.905,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2022,197.530,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2023,181.773,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2024,180.126,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,1990,140.671,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,1991,158.190,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,1992,160.039,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,1993,170.228,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,1994,167.648,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,1995,183.083,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,1996,214.961,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,1997,200.838,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,1998,216.230,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,1999,213.005,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2000,156.635,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2001,173.337,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2002,175.117,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2003,187.988,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2004,203.614,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2005,203.900,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2006,188.678,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2007,187.752,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2008,200.796,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2009,196.422,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2010,229.309,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2011,215.773,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2012,199.806,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2013,211.339,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2014,203.107,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2015,221.364,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2016,235.478,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2017,267.553,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2018,244.532,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2019,246.392,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2020,258.198,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2021,240.596,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2022,214.210,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2023,189.598,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2024,203.703,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,1990,95.636,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,1991,102.107,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,1992,117.154,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,1993,121.539,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,1994,104.106,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,1995,99.850,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,1996,89.854,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,1997,73.151,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,1998,69.175,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,1999,67.562,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2000,63.500,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2001,71.668,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2002,78.654,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2003,87.575,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2004,94.540,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2005,100.150,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2006,103.332,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2007,109.566,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2008,112.102,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2009,102.794,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2010,124.441,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2011,106.836,,
ESTAT:NRG_BAL_C(1.0),30/04/26 23:00:00,Annual,Final consumption - other sectors - households - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2012,106.814,,
