NUTS_ID,cntr,crop,year,yield_t_ha,ln_yield,area_ha,production_t,gdd_aa,gdd_mj,heat_aa,heat_mj,frost_aa,frost_mj,precip_aa,precip_mj
ITH51,IT,Total wheat,2022,6.32,1.84371920815877,22332,141172,2300.377,1817.517,278.946,211.038,1.296,12.785,262.001,181.457
ITH51,IT,Winter barley,2006,4.46,1.49514876603197,6300,28080,2053.914,1664.654,158.632,148.452,0,12.168,236.852,166.618
ITH51,IT,Winter barley,2007,4.13,1.41827740697294,6000,24800,2144.061,1760.001,136.348,103,0,3.109,269.875,304.358
ITH51,IT,Winter barley,2008,4.59,1.52388002407245,6000,27510,2023.033,1583.373,127.475,73.842,0,6.013,396.105,412.549
ITH51,IT,Winter barley,2009,4.65,1.53686721959927,5500,25600,2210.125,1734.57,172.726,97.256,0,3.923,286.629,373.516
ITH51,IT,Winter barley,2010,4.65,1.53686721959927,4900,22800,2004.274,1601.433,101.636,81.293,0.128,10.166,421.791,409.429
ITH51,IT,Winter barley,2011,3.82,1.34025042261848,3030,11570,2155.83,1680.499,133.847,52.968,0,6.616,237.986,348.931
ITH51,IT,Winter barley,2012,5.2,1.64865862558738,2805,14600,2149.013,1730.515,236.395,128.333,0.63,2.866,271.212,286.461
ITH51,IT,Winter barley,2013,4.64,1.53471436623816,3005,13932,2003.29,1505.163,159.244,99.391,0,7.328,405.408,541.962
ITH51,IT,Winter barley,2014,5.62,1.7263316639056,2942,16523.5,1952.188,1619.275,57.249,47.672,0,0.618,411.739,448.154
ITH51,IT,Winter barley,2016,5.97,1.78674692740451,3100,18500,2063.948,1631.643,139.713,97.312,0.128,2.84,248.199,280.468
ITH51,IT,Winter barley,2017,5.39,1.68454538492091,3180,17150,2268.175,1849.342,262.331,151.747,0.764,1.21,192.15,204.578
ITH51,IT,Winter barley,2018,3.42,1.22964055107451,3377,11550,2198.002,1695.001,154.672,87.039,0,7.924,385.109,489.057
ITH51,IT,Winter barley,2019,5.98,1.78842056796254,3590,21456.5,2146.893,1686.908,162.266,114.943,0,1.432,423.197,405.795
ITH51,IT,Winter barley,2020,6.18,1.8213182714696,3460,21390.2,2121.634,1667.589,135.8,71.358,1.4,3.778,333.001,348.397
ITH52,IT,Durum wheat,1995,4.92,1.59330853050422,1070,5269,1816.573,1401.924,86.605,69.377,1.855,14.762,366.071,294.97
ITH52,IT,Durum wheat,1996,4.9,1.58923520511658,200,980,1759.739,1367.466,68.198,54.246,0.794,13.28,334.124,300.434
ITH52,IT,Durum wheat,1997,4.55,1.51512723296286,150,682.5,1840.851,1465.109,59.845,38.612,4.546,9.023,331.806,301.886
ITH52,IT,Durum wheat,1998,5.43,1.69193913394584,1420,7710,2012.022,1535.104,189.913,107.653,0.884,13.097,338.952,327.992
ITH52,IT,Durum wheat,1999,4.29,1.45628673293993,1400,6000,1965.261,1536.419,131.019,90.105,0.391,6.836,381.12,388.867
ITH52,IT,Durum wheat,2000,5.4,1.68639895357023,1050,5670,2019.724,1576.862,153.009,71.375,0.415,5.76,313.482,381.868
ITH52,IT,Durum wheat,2001,4.62,1.53039470509365,300,1385,2080.809,1710.857,181.825,95.786,0.548,1.711,318.037,533.5
ITH52,IT,Durum wheat,2002,4.9,1.58923520511658,780,3822,1915.203,1561.759,122.131,97.125,0.147,4.173,440.057,349.372
ITH52,IT,Durum wheat,2003,5.08,1.62531126159039,480,2439,2280.696,1758.993,352.294,198.513,3.8,11.113,212.844,214.259
ITH52,IT,Durum wheat,2004,5.31,1.66959183525385,710,3773,1905.236,1451.686,116.445,75.288,0.476,12.314,298.045,355.731
ITH52,IT,Durum wheat,2005,5.72,1.74396880539171,480,2744,1939.63,1593.52,124.001,113.412,0.73,11.447,356.463,296.118
ITH52,IT,Durum wheat,2006,5.37,1.68082790852077,2500,13420,2030.498,1647.411,164.846,153.237,0.162,12.827,227.954,183.757
ITH52,IT,Durum wheat,2007,4.28,1.45395300959371,4000,17101,2134.617,1741.479,146.887,107.97,0,3.903,241.277,322.153
ITH52,IT,Durum wheat,2008,4.13,1.41827740697294,7000,28878,2011.015,1565.362,136.914,77.157,0,5.749,389.834,425.405
ITH52,IT,Durum wheat,2009,5.21,1.65057985576528,3850,20050,2191.868,1715.703,188.649,102.874,0,4.273,280.393,388.003
ITH52,IT,Durum wheat,2010,5.5,1.70474809223843,3300,18148,2007.14,1599.567,127.22,97.44,0.155,10.666,450.04,441.222
ITH52,IT,Durum wheat,2011,4.91,1.59127394180643,2630,12920,2129.58,1650.389,151.939,61.427,0,6.98,228.724,340.833
ITH52,IT,Durum wheat,2012,6.69,1.90061387414014,2880,19260,2154.026,1727.072,255.75,139.301,0.588,3.093,292.668,296.699
ITH52,IT,Durum wheat,2013,6.31,1.84213567655312,2850,17106,1979.055,1488.369,164.688,99.805,0,7.881,402.328,598.959
ITH52,IT,Durum wheat,2014,5.88,1.77155676191054,3640,21386,1923.337,1578.879,69.225,53.701,0,0.728,413.2,481.372
ITH52,IT,Durum wheat,2015,5.55,1.71379792775834,6620,36753.5,2186.624,1742.643,222.54,154.269,1.426,5.924,234.87,258.838
ITH52,IT,Durum wheat,2016,5.6,1.7227665977411,8300,46480,2008.915,1575.421,135.775,94.354,0.115,5.072,256.403,323.79
ITH52,IT,Durum wheat,2017,5.69,1.73871024813824,8500,48390,2228.316,1800.612,247.935,134.003,1.523,2.553,202.083,229.689
ITH52,IT,Durum wheat,2018,5.86,1.76814960358892,8600,50351,2165.105,1664.84,138.146,75.959,0,9.892,354.99,507.012
ITH52,IT,Durum wheat,2019,5.2,1.64865862558738,7400,38478,2130.377,1665.092,154.401,108.327,0.169,2.547,511.803,500.804
ITH52,IT,Durum wheat,2020,5.02,1.61342993370364,7450,37399,2093.341,1637.151,133.961,70.916,1.94,4.162,389.272,398.358
ITH52,IT,Durum wheat,2021,7.5,2.01490302054226,6064,45480,2015.25,1577.732,167.834,106.016,3.827,13.088,259.479,242.211
ITH52,IT,Durum wheat,2022,5.1,1.62924053973028,7494,38218.7,2265.041,1774.949,278.336,206.867,1.721,15.815,287.148,217.957
ITH52,IT,Soft wheat,1995,5.28,1.66392609771817,27000,142620,1816.573,1401.924,86.605,69.377,1.855,14.762,366.071,294.97
ITH52,IT,Soft wheat,1996,5.3,1.66770682055808,28000,148400,1759.739,1367.466,68.198,54.246,0.794,13.28,334.124,300.434
ITH52,IT,Soft wheat,1997,4.7,1.54756250871601,23000,108100,1840.851,1465.109,59.845,38.612,4.546,9.023,331.806,301.886
ITH52,IT,Soft wheat,1998,6.04,1.79840401194672,22700,137100,2012.022,1535.104,189.913,107.653,0.884,13.097,338.952,327.992
ITH52,IT,Soft wheat,1999,4.5,1.50407739677627,22200,100002,1965.261,1536.419,131.019,90.105,0.391,6.836,381.12,388.867
ITH52,IT,Soft wheat,2000,5.9,1.77495235091167,20700,122190,2019.724,1576.862,153.009,71.375,0.415,5.76,313.482,381.868
ITH52,IT,Soft wheat,2001,4.76,1.56024766824333,18500,88100,2080.809,1710.857,181.825,95.786,0.548,1.711,318.037,533.5
ITH52,IT,Soft wheat,2002,5.3,1.66770682055808,20300,107569,1915.203,1561.759,122.131,97.125,0.147,4.173,440.057,349.372
ITH52,IT,Soft wheat,2003,5.16,1.64093657949347,17500,90250,2280.696,1758.993,352.294,198.513,3.8,11.113,212.844,214.259
ITH52,IT,Soft wheat,2004,6.15,1.81645208181843,17120,105228,1905.236,1451.686,116.445,75.288,0.476,12.314,298.045,355.731
ITH52,IT,Soft wheat,2005,5.92,1.77833644889591,17400,102913,1939.63,1593.52,124.001,113.412,0.73,11.447,356.463,296.118
ITH52,IT,Soft wheat,2006,6.43,1.86097453824953,15200,97757,2030.498,1647.411,164.846,153.237,0.162,12.827,227.954,183.757
ITH52,IT,Soft wheat,2007,4.53,1.51072193949494,18500,83880,2134.617,1741.479,146.887,107.97,0,3.903,241.277,322.153
ITH52,IT,Soft wheat,2008,4.52,1.50851199384414,19200,86835,2011.015,1565.362,136.914,77.157,0,5.749,389.834,425.405
ITH52,IT,Soft wheat,2009,5.01,1.61143591509677,15500,77590,2191.868,1715.703,188.649,102.874,0,4.273,280.393,388.003
ITH52,IT,Soft wheat,2010,5.82,1.76130026174335,12950,75360,2007.14,1599.567,127.22,97.44,0.155,10.666,450.04,441.222
ITH52,IT,Soft wheat,2011,5.1,1.62924053973028,12150,62010,2129.58,1650.389,151.939,61.427,0,6.98,228.724,340.833
ITH52,IT,Soft wheat,2012,6.81,1.91839212016142,13450,91530,2154.026,1727.072,255.75,139.301,0.588,3.093,292.668,296.699
ITH52,IT,Soft wheat,2013,6.02,1.79508725932073,12970,78977,1979.055,1488.369,164.688,99.805,0,7.881,402.328,598.959
ITH52,IT,Soft wheat,2014,5.89,1.7732559976635,12160,71602,1923.337,1578.879,69.225,53.701,0,0.728,413.2,481.372
ITH52,IT,Soft wheat,2015,5.41,1.68824909285839,11310,61162,2186.624,1742.643,222.54,154.269,1.426,5.924,234.87,258.838
ITH52,IT,Soft wheat,2016,6,1.79175946922806,11400,68400,2008.915,1575.421,135.775,94.354,0.115,5.072,256.403,323.79
ITH52,IT,Soft wheat,2017,6.15,1.81645208181843,11300,69520,2228.316,1800.612,247.935,134.003,1.523,2.553,202.083,229.689
ITH52,IT,Soft wheat,2018,6.26,1.83418018511201,11700,73218,2165.105,1664.84,138.146,75.959,0,9.892,354.99,507.012
ITH52,IT,Soft wheat,2019,5.3,1.66770682055808,12300,65190,2130.377,1665.092,154.401,108.327,0.169,2.547,511.803,500.804
ITH52,IT,Soft wheat,2020,5.12,1.63315443905142,12350,63232,2093.341,1637.151,133.961,70.916,1.94,4.162,389.272,398.358
ITH52,IT,Soft wheat,2021,7.5,2.01490302054226,11181,83857.5,2015.25,1577.732,167.834,106.016,3.827,13.088,259.479,242.211
ITH52,IT,Soft wheat,2022,5.4,1.68639895357023,10868,58689.8,2265.041,1774.949,278.336,206.867,1.721,15.815,287.148,217.957
ITH52,IT,Total barley,2000,5,1.6094379124341,5800,29010,2019.724,1576.862,153.009,71.375,0.415,5.76,313.482,381.868
ITH52,IT,Total barley,2001,4.8,1.56861591791385,6200,29770,2080.809,1710.857,181.825,95.786,0.548,1.711,318.037,533.5
