model,bin_id,delta_sv,n_years,cntr,country_id,component,dln,fuel
IPSL-CM6A-LR,-2.5,-2.381,6,LV,LVA,hdd_octmar,-0.139944669178461,Natural gas
EC-Earth3,-4.5,-4.5546,8,NL,NLD,hdd_octmar,-0.0997575234868449,Natural gas
EC-Earth3,-3.5,-3.4737,8,NL,NLD,hdd_octmar,-0.108572130245972,Natural gas
EC-Earth3,-2.5,-2.5448,11,NL,NLD,hdd_octmar,-0.0831791174645661,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,NL,NLD,hdd_octmar,-0.112904479275553,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,NL,NLD,hdd_octmar,-0.0938092438141659,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,NL,NLD,hdd_octmar,-0.0957509479265556,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,NL,NLD,hdd_octmar,-0.0831544839974641,Natural gas
EC-Earth3,-4.5,-4.5546,8,PL,POL,hdd_octmar,-0.140106977274618,Natural gas
EC-Earth3,-3.5,-3.4737,8,PL,POL,hdd_octmar,-0.150439063471076,Natural gas
EC-Earth3,-2.5,-2.5448,11,PL,POL,hdd_octmar,-0.10784139249704,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,PL,POL,hdd_octmar,-0.159014485877654,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,PL,POL,hdd_octmar,-0.127585984337017,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,PL,POL,hdd_octmar,-0.117754916409368,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,PL,POL,hdd_octmar,-0.119192378409938,Natural gas
EC-Earth3,-4.5,-4.5546,8,PT,PRT,hdd_octmar,-0.0628450583296089,Natural gas
EC-Earth3,-3.5,-3.4737,8,PT,PRT,hdd_octmar,-0.0661798759355214,Natural gas
EC-Earth3,-2.5,-2.5448,11,PT,PRT,hdd_octmar,-0.0586343887079947,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,PT,PRT,hdd_octmar,-0.0623248623280223,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,PT,PRT,hdd_octmar,-0.0621830958982239,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,PT,PRT,hdd_octmar,-0.0611829192700343,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,PT,PRT,hdd_octmar,-0.0496591271055366,Natural gas
EC-Earth3,-4.5,-4.5546,8,RO,ROU,hdd_octmar,-0.144382909051524,Natural gas
EC-Earth3,-3.5,-3.4737,8,RO,ROU,hdd_octmar,-0.147613737054704,Natural gas
EC-Earth3,-2.5,-2.5448,11,RO,ROU,hdd_octmar,-0.119111699672047,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,RO,ROU,hdd_octmar,-0.136961002472714,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,RO,ROU,hdd_octmar,-0.107199475756166,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,RO,ROU,hdd_octmar,-0.0985153519763028,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,RO,ROU,hdd_octmar,-0.103987453503878,Natural gas
EC-Earth3,-4.5,-4.5546,8,SE,SWE,hdd_octmar,-0.138842610844891,Natural gas
EC-Earth3,-3.5,-3.4737,8,SE,SWE,hdd_octmar,-0.160603303174411,Natural gas
EC-Earth3,-2.5,-2.5448,11,SE,SWE,hdd_octmar,-0.116082816501519,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,SE,SWE,hdd_octmar,-0.134758869708966,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,SE,SWE,hdd_octmar,-0.127088396567821,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,SE,SWE,hdd_octmar,-0.114151610544572,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,SE,SWE,hdd_octmar,-0.112642314708727,Natural gas
EC-Earth3,-4.5,-4.5546,8,SI,SVN,hdd_octmar,-0.124599259113542,Natural gas
EC-Earth3,-3.5,-3.4737,8,SI,SVN,hdd_octmar,-0.133163356738264,Natural gas
EC-Earth3,-2.5,-2.5448,11,SI,SVN,hdd_octmar,-0.100980847915175,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,SI,SVN,hdd_octmar,-0.130010355611851,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,SI,SVN,hdd_octmar,-0.106350861080767,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,SI,SVN,hdd_octmar,-0.101479468967387,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,SI,SVN,hdd_octmar,-0.093226802843694,Natural gas
EC-Earth3,-4.5,-4.5546,8,SK,SVK,hdd_octmar,-0.143047287425013,Natural gas
EC-Earth3,-3.5,-3.4737,8,SK,SVK,hdd_octmar,-0.153668072896148,Natural gas
EC-Earth3,-2.5,-2.5448,11,SK,SVK,hdd_octmar,-0.113490640064882,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,SK,SVK,hdd_octmar,-0.148905299493412,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,SK,SVK,hdd_octmar,-0.119036641993763,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,SK,SVK,hdd_octmar,-0.109207020662337,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,SK,SVK,hdd_octmar,-0.104970849615887,Natural gas
EC-Earth3,-4.5,-4.5546,8,UK,GBR,hdd_octmar,-0.0888709362926683,Natural gas
EC-Earth3,-3.5,-3.4737,8,UK,GBR,hdd_octmar,-0.0970013030385846,Natural gas
EC-Earth3,-2.5,-2.5448,11,UK,GBR,hdd_octmar,-0.0736071142546945,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,UK,GBR,hdd_octmar,-0.0745871625297319,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,UK,GBR,hdd_octmar,-0.0746282871937696,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,UK,GBR,hdd_octmar,-0.0800023508287845,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,UK,GBR,hdd_octmar,-0.0634581258086756,Natural gas
