model,bin_id,delta_sv,n_years,cntr,country_id,component,dln,fuel
HadGEM3-GC3-1MM,-7.5,-7.6345,8,EL,GRC,cdd_jja,-0.0124668089200152,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,EL,GRC,cdd_jja,-0.00867355452067016,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,EL,GRC,cdd_jja,-0.00764024391603076,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,EL,GRC,cdd_jja,-0.00603181053764709,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,EL,GRC,cdd_jja,-0.0204498322899256,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,EL,GRC,cdd_jja,-0.0166108681479077,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,EL,GRC,cdd_jja,-0.0140675658530645,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,EL,GRC,cdd_jja,-0.0166218594219091,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,EL,GRC,cdd_jja,-0.0100478563163556,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,EL,GRC,cdd_jja,-0.00840509701480061,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,EL,GRC,cdd_jja,-0.00491480050916306,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,EL,GRC,cdd_jja,-0.00757063251402136,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,EL,GRC,cdd_jja,-0.00551827379124448,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,EL,GRC,cdd_jja,0.00277106591720718,Electricity
EC-Earth3,-9.5,-9.1554,4,ES,ESP,cdd_jja,-0.014407292175277,Electricity
EC-Earth3,-8.5,-8.4726,15,ES,ESP,cdd_jja,-0.0119808812071164,Electricity
EC-Earth3,-7.5,-7.5562,20,ES,ESP,cdd_jja,-0.0113699931767006,Electricity
EC-Earth3,-6.5,-6.4767,21,ES,ESP,cdd_jja,-0.00705535112095185,Electricity
EC-Earth3,-5.5,-5.3342,8,ES,ESP,cdd_jja,-0.0111258734918343,Electricity
EC-Earth3,-4.5,-4.5495,8,ES,ESP,cdd_jja,-0.00813563633709759,Electricity
EC-Earth3,-3.5,-3.3459,9,ES,ESP,cdd_jja,-0.0108160242437925,Electricity
EC-Earth3,-2.5,-2.4493,5,ES,ESP,cdd_jja,-0.0063144869138519,Electricity
EC-Earth3,-1.5,-1.3807,6,ES,ESP,cdd_jja,-0.00690832102309868,Electricity
EC-Earth3,-0.5,-0.6596,3,ES,ESP,cdd_jja,0.00103086809930574,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,ES,ESP,cdd_jja,-0.0117460517657513,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,ES,ESP,cdd_jja,-0.0114516862568783,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,ES,ESP,cdd_jja,-0.0109842954148152,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,ES,ESP,cdd_jja,-0.00857812234799062,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,ES,ESP,cdd_jja,-0.00553210011607968,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,ES,ESP,cdd_jja,-0.00869941890750698,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,ES,ESP,cdd_jja,-0.00333724737678357,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,ES,ESP,cdd_jja,9.71768193464433e-05,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,ES,ESP,cdd_jja,0.00147339772636544,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,ES,ESP,cdd_jja,-0.0202687379659011,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,ES,ESP,cdd_jja,-0.0268915039457946,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,ES,ESP,cdd_jja,-0.0233402756553155,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,ES,ESP,cdd_jja,-0.0198281710663417,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,ES,ESP,cdd_jja,-0.0166677436292487,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,ES,ESP,cdd_jja,-0.014878957401674,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,ES,ESP,cdd_jja,-0.0130286287629244,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,ES,ESP,cdd_jja,-0.0100602433076906,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,ES,ESP,cdd_jja,-0.00858566794482497,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,ES,ESP,cdd_jja,-0.00264942042835744,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,ES,ESP,cdd_jja,-0.00552494706474538,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,ES,ESP,cdd_jja,-0.0160085725023264,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,ES,ESP,cdd_jja,-0.0156931840011172,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,ES,ESP,cdd_jja,-0.0124917573673519,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,ES,ESP,cdd_jja,-0.0125306193718572,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,ES,ESP,cdd_jja,-0.0105174715829189,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,ES,ESP,cdd_jja,-0.00104534866664103,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,ES,ESP,cdd_jja,-0.00256070514534547,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,ES,ESP,cdd_jja,-0.00540783765722958,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,ES,ESP,cdd_jja,-0.00230380592364414,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,ES,ESP,cdd_jja,-0.000363409900715695,Electricity
EC-Earth3,-9.5,-9.1554,4,FI,FIN,cdd_jja,-0.00228871472997544,Electricity
EC-Earth3,-8.5,-8.4726,15,FI,FIN,cdd_jja,-0.00229573693280972,Electricity
EC-Earth3,-7.5,-7.5562,20,FI,FIN,cdd_jja,-0.00208703357528156,Electricity
EC-Earth3,-6.5,-6.4767,21,FI,FIN,cdd_jja,-0.00142869115552608,Electricity
EC-Earth3,-5.5,-5.3342,8,FI,FIN,cdd_jja,-0.00134534066101483,Electricity
EC-Earth3,-4.5,-4.5495,8,FI,FIN,cdd_jja,-0.00267345293619401,Electricity
EC-Earth3,-3.5,-3.3459,9,FI,FIN,cdd_jja,-0.00240961874399175,Electricity
EC-Earth3,-2.5,-2.4493,5,FI,FIN,cdd_jja,-0.00244503507132986,Electricity
EC-Earth3,-1.5,-1.3807,6,FI,FIN,cdd_jja,-0.00044231154622634,Electricity
EC-Earth3,-0.5,-0.6596,3,FI,FIN,cdd_jja,0.000341383736546057,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,FI,FIN,cdd_jja,-0.00226128016113841,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,FI,FIN,cdd_jja,-0.00214281865245576,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,FI,FIN,cdd_jja,-0.00195670846926398,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,FI,FIN,cdd_jja,-0.0014359750553604,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,FI,FIN,cdd_jja,-0.00168249362939365,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,FI,FIN,cdd_jja,-0.00201127229377134,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,FI,FIN,cdd_jja,-0.00171878228006522,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,FI,FIN,cdd_jja,-3.18398016709621e-06,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,FI,FIN,cdd_jja,-0.000256201363034564,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,FI,FIN,cdd_jja,-0.00356496738298095,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,FI,FIN,cdd_jja,-0.00366755260699479,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,FI,FIN,cdd_jja,-0.00372338130033566,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,FI,FIN,cdd_jja,-0.00372102602733534,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,FI,FIN,cdd_jja,-0.00378775876234434,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,FI,FIN,cdd_jja,-0.00321887310043426,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,FI,FIN,cdd_jja,-0.00327269545010819,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,FI,FIN,cdd_jja,-0.00300772723757244,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,FI,FIN,cdd_jja,-0.00251102633150543,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,FI,FIN,cdd_jja,-0.00244224363666282,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,FI,FIN,cdd_jja,-0.00160843337838366,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,FI,FIN,cdd_jja,-0.00278585179770918,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,FI,FIN,cdd_jja,-0.00309116496441703,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,FI,FIN,cdd_jja,-0.00292742987472828,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,FI,FIN,cdd_jja,-0.00278240612054205,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,FI,FIN,cdd_jja,-0.00216253315979175,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,FI,FIN,cdd_jja,-0.0023526560303174,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,FI,FIN,cdd_jja,-0.00181164109891108,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,FI,FIN,cdd_jja,-0.00157545955637921,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,FI,FIN,cdd_jja,-0.00205270765211027,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,FI,FIN,cdd_jja,-0.0008321528439456,Electricity
EC-Earth3,-9.5,-9.1554,4,FR,FRA,cdd_jja,-0.00850388763231394,Electricity
EC-Earth3,-8.5,-8.4726,15,FR,FRA,cdd_jja,-0.00760037873969204,Electricity
EC-Earth3,-7.5,-7.5562,20,FR,FRA,cdd_jja,-0.00792627873706934,Electricity
EC-Earth3,-6.5,-6.4767,21,FR,FRA,cdd_jja,-0.0040053598178737,Electricity
EC-Earth3,-5.5,-5.3342,8,FR,FRA,cdd_jja,-0.00579026420661451,Electricity
EC-Earth3,-4.5,-4.5495,8,FR,FRA,cdd_jja,-0.00455296079044758,Electricity
EC-Earth3,-3.5,-3.3459,9,FR,FRA,cdd_jja,-0.00215555457312414,Electricity
EC-Earth3,-2.5,-2.4493,5,FR,FRA,cdd_jja,-0.00494463396716709,Electricity
EC-Earth3,-1.5,-1.3807,6,FR,FRA,cdd_jja,-0.00266071701552563,Electricity
EC-Earth3,-0.5,-0.6596,3,FR,FRA,cdd_jja,0.000473497105397214,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,FR,FRA,cdd_jja,-0.00421175151856821,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,FR,FRA,cdd_jja,-0.00565989548443025,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,FR,FRA,cdd_jja,-0.00513733019152642,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,FR,FRA,cdd_jja,-0.00398097838070375,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,FR,FRA,cdd_jja,-0.0032601339941065,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,FR,FRA,cdd_jja,-0.00605252821681655,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,FR,FRA,cdd_jja,-0.00157319151571224,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,FR,FRA,cdd_jja,-0.000717442325596791,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,FR,FRA,cdd_jja,-0.000734365398265741,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,FR,FRA,cdd_jja,-0.0112297672008484,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,FR,FRA,cdd_jja,-0.0132173995322832,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,FR,FRA,cdd_jja,-0.0101346524880339,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,FR,FRA,cdd_jja,-0.0109320868633082,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,FR,FRA,cdd_jja,-0.00965736077613622,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,FR,FRA,cdd_jja,-0.00750577527417928,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,FR,FRA,cdd_jja,-0.00771884024837469,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,FR,FRA,cdd_jja,-0.00874129042751263,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,FR,FRA,cdd_jja,-0.00326820298494092,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,FR,FRA,cdd_jja,-0.00454079187994594,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,FR,FRA,cdd_jja,-0.00257579633901417,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,FR,FRA,cdd_jja,-0.00832379648012297,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,FR,FRA,cdd_jja,-0.00924693264774752,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,FR,FRA,cdd_jja,-0.00658019660122108,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,FR,FRA,cdd_jja,-0.00641746468336579,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,FR,FRA,cdd_jja,-0.00571232211677066,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,FR,FRA,cdd_jja,-0.00308004284191553,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,FR,FRA,cdd_jja,-0.00543535945839996,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,FR,FRA,cdd_jja,-0.00244442444499645,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,FR,FRA,cdd_jja,-0.00348488810097015,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,FR,FRA,cdd_jja,-0.000396078409553435,Electricity
EC-Earth3,-9.5,-9.1554,4,HR,HRV,cdd_jja,-0.0151908129933827,Electricity
EC-Earth3,-8.5,-8.4726,15,HR,HRV,cdd_jja,-0.0121846123216438,Electricity
EC-Earth3,-7.5,-7.5562,20,HR,HRV,cdd_jja,-0.0127772687943905,Electricity
EC-Earth3,-6.5,-6.4767,21,HR,HRV,cdd_jja,-0.0076047403563593,Electricity
EC-Earth3,-5.5,-5.3342,8,HR,HRV,cdd_jja,-0.00314490008175762,Electricity
EC-Earth3,-4.5,-4.5495,8,HR,HRV,cdd_jja,-0.00593079549563346,Electricity
EC-Earth3,-3.5,-3.3459,9,HR,HRV,cdd_jja,-0.00920746001690886,Electricity
EC-Earth3,-2.5,-2.4493,5,HR,HRV,cdd_jja,-0.00331085959594667,Electricity
EC-Earth3,-1.5,-1.3807,6,HR,HRV,cdd_jja,-0.00742547791133511,Electricity
EC-Earth3,-0.5,-0.6596,3,HR,HRV,cdd_jja,0.0114461033875442,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,HR,HRV,cdd_jja,-0.0081399107214315,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,HR,HRV,cdd_jja,-0.00311528470458695,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,HR,HRV,cdd_jja,-0.00972522753147871,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,HR,HRV,cdd_jja,-0.00324251306277078,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,HR,HRV,cdd_jja,-0.00945454560110885,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,HR,HRV,cdd_jja,-0.00533338486071953,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,HR,HRV,cdd_jja,-0.00523974095087357,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,HR,HRV,cdd_jja,-0.00232683525964725,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,HR,HRV,cdd_jja,-0.00360282621565273,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,HR,HRV,cdd_jja,-0.00797573947007602,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,HR,HRV,cdd_jja,-0.00896386372604266,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,HR,HRV,cdd_jja,-0.009450663762275,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,HR,HRV,cdd_jja,-0.0108169401832927,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,HR,HRV,cdd_jja,-0.0135475739139944,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,HR,HRV,cdd_jja,-0.00375212435417287,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,HR,HRV,cdd_jja,-0.00607219910798588,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,HR,HRV,cdd_jja,-0.00986226952716386,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,HR,HRV,cdd_jja,-0.0055031389814091,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,HR,HRV,cdd_jja,-0.00465148971096087,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,HR,HRV,cdd_jja,-0.000749543824267788,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,HR,HRV,cdd_jja,-0.0127476534172198,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,HR,HRV,cdd_jja,-0.0128138627582287,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,HR,HRV,cdd_jja,-0.00938576290626625,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,HR,HRV,cdd_jja,-0.00974899834231525,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,HR,HRV,cdd_jja,-0.00808443095742401,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,HR,HRV,cdd_jja,-0.00223807636046861,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,HR,HRV,cdd_jja,-0.00680390392008459,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,HR,HRV,cdd_jja,-0.00443681093859858,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,HR,HRV,cdd_jja,-0.00360949948915363,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,HR,HRV,cdd_jja,0.00170888141023055,Electricity
EC-Earth3,-9.5,-9.1554,4,HU,HUN,cdd_jja,-0.0127946280287261,Electricity
EC-Earth3,-8.5,-8.4726,15,HU,HUN,cdd_jja,-0.0121764124823094,Electricity
EC-Earth3,-7.5,-7.5562,20,HU,HUN,cdd_jja,-0.0120336131526235,Electricity
EC-Earth3,-6.5,-6.4767,21,HU,HUN,cdd_jja,-0.00616510154299841,Electricity
EC-Earth3,-5.5,-5.3342,8,HU,HUN,cdd_jja,-0.00113907980882034,Electricity
EC-Earth3,-4.5,-4.5495,8,HU,HUN,cdd_jja,-0.00587570827712603,Electricity
EC-Earth3,-3.5,-3.3459,9,HU,HUN,cdd_jja,-0.00879925631302045,Electricity
EC-Earth3,-2.5,-2.4493,5,HU,HUN,cdd_jja,-0.00330662882777943,Electricity
EC-Earth3,-1.5,-1.3807,6,HU,HUN,cdd_jja,-0.00780624704638648,Electricity
EC-Earth3,-0.5,-0.6596,3,HU,HUN,cdd_jja,0.0117566941104194,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,HU,HUN,cdd_jja,-0.00789587826889858,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,HU,HUN,cdd_jja,-0.00256777096434642,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,HU,HUN,cdd_jja,-0.00907953380005826,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,HU,HUN,cdd_jja,-0.00112573326181854,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,HU,HUN,cdd_jja,-0.00963677394546677,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,HU,HUN,cdd_jja,-0.00605684621731714,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,HU,HUN,cdd_jja,-0.00588805165229436,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,HU,HUN,cdd_jja,-0.00257544740968079,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,HU,HUN,cdd_jja,-0.00622559716617323,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,HU,HUN,cdd_jja,-0.00712640185646143,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,HU,HUN,cdd_jja,-0.00774125895804438,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,HU,HUN,cdd_jja,-0.00963869305680037,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,HU,HUN,cdd_jja,-0.00986763431566459,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,HU,HUN,cdd_jja,-0.0141763009565792,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,HU,HUN,cdd_jja,-0.00253466629384196,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,HU,HUN,cdd_jja,-0.00604459007448215,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,HU,HUN,cdd_jja,-0.0111147513693328,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,HU,HUN,cdd_jja,-0.00575114050510923,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,HU,HUN,cdd_jja,-0.00362986823898971,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,HU,HUN,cdd_jja,-0.00107029711397773,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,HU,HUN,cdd_jja,-0.0121262102744693,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,HU,HUN,cdd_jja,-0.0119335576662766,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,HU,HUN,cdd_jja,-0.00903007306705159,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,HU,HUN,cdd_jja,-0.00781545005755439,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,HU,HUN,cdd_jja,-0.00807361414808922,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,HU,HUN,cdd_jja,-0.00426731851490904,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,HU,HUN,cdd_jja,-0.00703048990594849,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,HU,HUN,cdd_jja,-0.00573866628144088,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,HU,HUN,cdd_jja,-0.00461088305978873,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,HU,HUN,cdd_jja,0.00102567777547171,Electricity
EC-Earth3,-9.5,-9.1554,4,IE,IRL,cdd_jja,-0.000432585141058361,Electricity
EC-Earth3,-8.5,-8.4726,15,IE,IRL,cdd_jja,-0.000471447145563604,Electricity
EC-Earth3,-7.5,-7.5562,20,IE,IRL,cdd_jja,-0.000454436840561309,Electricity
EC-Earth3,-6.5,-6.4767,21,IE,IRL,cdd_jja,-0.000430317100391388,Electricity
EC-Earth3,-5.5,-5.3342,8,IE,IRL,cdd_jja,-0.000420547079056737,Electricity
EC-Earth3,-4.5,-4.5495,8,IE,IRL,cdd_jja,-0.000425432089724062,Electricity
EC-Earth3,-3.5,-3.3459,9,IE,IRL,cdd_jja,-0.000219651015362967,Electricity
EC-Earth3,-2.5,-2.4493,5,IE,IRL,cdd_jja,-0.000427263968724309,Electricity
EC-Earth3,-1.5,-1.3807,6,IE,IRL,cdd_jja,-0.000216510651362543,Electricity
EC-Earth3,-0.5,-0.6596,3,IE,IRL,cdd_jja,-0.000323588340543656,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,IE,IRL,cdd_jja,-0.000418104573723074,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,IE,IRL,cdd_jja,-0.000432105363224963,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,IE,IRL,cdd_jja,-0.00038076913505137,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,IE,IRL,cdd_jja,-0.000368643840716401,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,IE,IRL,cdd_jja,-0.000297767569873506,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,IE,IRL,cdd_jja,-0.000416141846222809,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,IE,IRL,cdd_jja,-0.000358917435548422,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,IE,IRL,cdd_jja,-0.000235658148531793,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,IE,IRL,cdd_jja,-0.000105943668847626,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,IE,IRL,cdd_jja,-0.000501498684400991,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,IE,IRL,cdd_jja,-0.000501106138900938,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,IE,IRL,cdd_jja,-0.000495566885733524,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,IE,IRL,cdd_jja,-0.000499099795234001,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,IE,IRL,cdd_jja,-0.000479210823231318,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,IE,IRL,cdd_jja,-0.00047942890406468,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,IE,IRL,cdd_jja,-0.000469876963563392,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,IE,IRL,cdd_jja,-0.000460499487728793,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,IE,IRL,cdd_jja,-0.000237359179032022,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,IE,IRL,cdd_jja,-0.000347359151380196,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,IE,IRL,cdd_jja,-0.000203164104360742,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,IE,IRL,cdd_jja,-0.00047890551006461,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,IE,IRL,cdd_jja,-0.000487410662565757,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,IE,IRL,cdd_jja,-0.000453695365727875,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,IE,IRL,cdd_jja,-0.000450249688560744,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,IE,IRL,cdd_jja,-0.000423425746057125,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,IE,IRL,cdd_jja,-0.000378239397384362,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,IE,IRL,cdd_jja,-0.000439040333725898,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,IE,IRL,cdd_jja,-0.000257553464201414,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,IE,IRL,cdd_jja,-0.000234349663531616,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,IE,IRL,cdd_jja,-0.000183711294024785,Electricity
EC-Earth3,-9.5,-9.1554,4,IT,ITA,cdd_jja,-0.0151096869233718,Electricity
