model,bin_id,delta_sv,n_years,cntr,crop,component,dln
IPSL-CM6A-LR,-2.5,-2.5023,10,CZ,Soft wheat,frost_mj,0.0398487983169022
EC-Earth3,-3.5,-3.2771,5,DE,Soft wheat,frost_mj,0.0326708251883534
EC-Earth3,-2.5,-2.5562,17,DE,Soft wheat,frost_mj,0.0206183774533004
EC-Earth3,-1.5,-1.5166,7,DE,Soft wheat,frost_mj,0.0369612648823192
IPSL-CM6A-LR,-4.5,-4.291,5,DE,Soft wheat,frost_mj,0.0380696448739946
IPSL-CM6A-LR,-3.5,-3.4498,14,DE,Soft wheat,frost_mj,0.0207931982378476
IPSL-CM6A-LR,-2.5,-2.5023,10,DE,Soft wheat,frost_mj,0.0300329020648048
EC-Earth3,-3.5,-3.2771,5,DK,Soft wheat,frost_mj,0.0305684826740297
EC-Earth3,-2.5,-2.5562,17,DK,Soft wheat,frost_mj,0.0201862856113463
EC-Earth3,-1.5,-1.5166,7,DK,Soft wheat,frost_mj,0.0362499202980313
IPSL-CM6A-LR,-4.5,-4.291,5,DK,Soft wheat,frost_mj,0.0326080094374278
IPSL-CM6A-LR,-3.5,-3.4498,14,DK,Soft wheat,frost_mj,0.0223927805388569
IPSL-CM6A-LR,-2.5,-2.5023,10,DK,Soft wheat,frost_mj,0.0290126178726226
EC-Earth3,-3.5,-3.2771,5,EE,Soft wheat,frost_mj,0.0758802508285897
EC-Earth3,-2.5,-2.5562,17,EE,Soft wheat,frost_mj,0.0511989102361211
EC-Earth3,-1.5,-1.5166,7,EE,Soft wheat,frost_mj,0.0803417868705266
IPSL-CM6A-LR,-4.5,-4.291,5,EE,Soft wheat,frost_mj,0.0629488795620245
IPSL-CM6A-LR,-3.5,-3.4498,14,EE,Soft wheat,frost_mj,0.0560092317364392
IPSL-CM6A-LR,-2.5,-2.5023,10,EE,Soft wheat,frost_mj,0.0519183808653318
EC-Earth3,-3.5,-3.2771,5,EL,Soft wheat,frost_mj,0.012327345323756
EC-Earth3,-2.5,-2.5562,17,EL,Soft wheat,frost_mj,0.0155585538724637
EC-Earth3,-1.5,-1.5166,7,EL,Soft wheat,frost_mj,0.0122508863503672
IPSL-CM6A-LR,-4.5,-4.291,5,EL,Soft wheat,frost_mj,0.011510748227859
IPSL-CM6A-LR,-3.5,-3.4498,14,EL,Soft wheat,frost_mj,0.0121461873792436
IPSL-CM6A-LR,-2.5,-2.5023,10,EL,Soft wheat,frost_mj,0.0136430439007407
EC-Earth3,-3.5,-3.2771,5,ES,Soft wheat,frost_mj,0.0168078591007289
EC-Earth3,-2.5,-2.5562,17,ES,Soft wheat,frost_mj,0.016748153878378
EC-Earth3,-1.5,-1.5166,7,ES,Soft wheat,frost_mj,0.0181474973710768
IPSL-CM6A-LR,-4.5,-4.291,5,ES,Soft wheat,frost_mj,0.0197442537591603
IPSL-CM6A-LR,-3.5,-3.4498,14,ES,Soft wheat,frost_mj,0.0106533703636282
IPSL-CM6A-LR,-2.5,-2.5023,10,ES,Soft wheat,frost_mj,0.0135964738078349
EC-Earth3,-3.5,-3.2771,5,FI,Soft wheat,frost_mj,0.0912425219222991
EC-Earth3,-2.5,-2.5562,17,FI,Soft wheat,frost_mj,0.0677520535534598
EC-Earth3,-1.5,-1.5166,7,FI,Soft wheat,frost_mj,0.097692882377649
IPSL-CM6A-LR,-4.5,-4.291,5,FI,Soft wheat,frost_mj,0.0699818736095351
IPSL-CM6A-LR,-3.5,-3.4498,14,FI,Soft wheat,frost_mj,0.0661444609575644
IPSL-CM6A-LR,-2.5,-2.5023,10,FI,Soft wheat,frost_mj,0.0628541015757612
EC-Earth3,-3.5,-3.2771,5,FR,Soft wheat,frost_mj,0.0145837125889549
EC-Earth3,-2.5,-2.5562,17,FR,Soft wheat,frost_mj,0.0112160777307932
EC-Earth3,-1.5,-1.5166,7,FR,Soft wheat,frost_mj,0.0160763071092139
IPSL-CM6A-LR,-4.5,-4.291,5,FR,Soft wheat,frost_mj,0.0216926513695244
IPSL-CM6A-LR,-3.5,-3.4498,14,FR,Soft wheat,frost_mj,0.0124673185669641
IPSL-CM6A-LR,-2.5,-2.5023,10,FR,Soft wheat,frost_mj,0.016100535946516
EC-Earth3,-3.5,-3.2771,5,HU,Soft wheat,frost_mj,0.0203595182866317
EC-Earth3,-2.5,-2.5562,17,HU,Soft wheat,frost_mj,0.0162510032263667
EC-Earth3,-1.5,-1.5166,7,HU,Soft wheat,frost_mj,0.0204248074038791
IPSL-CM6A-LR,-4.5,-4.291,5,HU,Soft wheat,frost_mj,0.0261273360040996
IPSL-CM6A-LR,-3.5,-3.4498,14,HU,Soft wheat,frost_mj,0.0163224935172836
IPSL-CM6A-LR,-2.5,-2.5023,10,HU,Soft wheat,frost_mj,0.0242810648137142
EC-Earth3,-3.5,-3.2771,5,IT,Soft wheat,frost_mj,0.00885915910784505
EC-Earth3,-2.5,-2.5562,17,IT,Soft wheat,frost_mj,0.00897715966955688
EC-Earth3,-1.5,-1.5166,7,IT,Soft wheat,frost_mj,0.0106829311975757
IPSL-CM6A-LR,-4.5,-4.291,5,IT,Soft wheat,frost_mj,0.0131075965060293
IPSL-CM6A-LR,-3.5,-3.4498,14,IT,Soft wheat,frost_mj,0.00884405572578737
IPSL-CM6A-LR,-2.5,-2.5023,10,IT,Soft wheat,frost_mj,0.0120814366650153
EC-Earth3,-3.5,-3.2771,5,LT,Soft wheat,frost_mj,0.0634900962667117
EC-Earth3,-2.5,-2.5562,17,LT,Soft wheat,frost_mj,0.0414283995961745
EC-Earth3,-1.5,-1.5166,7,LT,Soft wheat,frost_mj,0.0623708566758339
IPSL-CM6A-LR,-4.5,-4.291,5,LT,Soft wheat,frost_mj,0.0524264251634444
IPSL-CM6A-LR,-3.5,-3.4498,14,LT,Soft wheat,frost_mj,0.0361558696442739
IPSL-CM6A-LR,-2.5,-2.5023,10,LT,Soft wheat,frost_mj,0.0419994897125893
EC-Earth3,-3.5,-3.2771,5,LV,Soft wheat,frost_mj,0.0688868135657878
EC-Earth3,-2.5,-2.5562,17,LV,Soft wheat,frost_mj,0.0454113375489179
EC-Earth3,-1.5,-1.5166,7,LV,Soft wheat,frost_mj,0.0695019365716751
IPSL-CM6A-LR,-4.5,-4.291,5,LV,Soft wheat,frost_mj,0.0529951624854475
IPSL-CM6A-LR,-3.5,-3.4498,14,LV,Soft wheat,frost_mj,0.0434668062607066
IPSL-CM6A-LR,-2.5,-2.5023,10,LV,Soft wheat,frost_mj,0.0449689241193373
EC-Earth3,-3.5,-3.2771,5,RO,Soft wheat,frost_mj,0.023116148468342
EC-Earth3,-2.5,-2.5562,17,RO,Soft wheat,frost_mj,0.0207505005018626
EC-Earth3,-1.5,-1.5166,7,RO,Soft wheat,frost_mj,0.0186241446146963
IPSL-CM6A-LR,-4.5,-4.291,5,RO,Soft wheat,frost_mj,0.023200541795039
IPSL-CM6A-LR,-3.5,-3.4498,14,RO,Soft wheat,frost_mj,0.014705133920585
IPSL-CM6A-LR,-2.5,-2.5023,10,RO,Soft wheat,frost_mj,0.0219265502346406
EC-Earth3,-3.5,-3.2771,5,SE,Soft wheat,frost_mj,0.0587066511037433
EC-Earth3,-2.5,-2.5562,17,SE,Soft wheat,frost_mj,0.0449166509018527
EC-Earth3,-1.5,-1.5166,7,SE,Soft wheat,frost_mj,0.0709337819663275
IPSL-CM6A-LR,-4.5,-4.291,5,SE,Soft wheat,frost_mj,0.0516908267490913
IPSL-CM6A-LR,-3.5,-3.4498,14,SE,Soft wheat,frost_mj,0.0442867654872046
IPSL-CM6A-LR,-2.5,-2.5023,10,SE,Soft wheat,frost_mj,0.0474296374562928
EC-Earth3,-3.5,-3.2771,5,SK,Soft wheat,frost_mj,0.0324667918067204
EC-Earth3,-2.5,-2.5562,17,SK,Soft wheat,frost_mj,0.0250452213530374
EC-Earth3,-1.5,-1.5166,7,SK,Soft wheat,frost_mj,0.0346184878101017
IPSL-CM6A-LR,-4.5,-4.291,5,SK,Soft wheat,frost_mj,0.0408573771725302
IPSL-CM6A-LR,-3.5,-3.4498,14,SK,Soft wheat,frost_mj,0.0259485069328341
IPSL-CM6A-LR,-2.5,-2.5023,10,SK,Soft wheat,frost_mj,0.0368911656377369
EC-Earth3,-3.5,-3.2771,5,EL,Durum wheat,frost_mj,0.0198590934335891
EC-Earth3,-2.5,-2.5562,17,EL,Durum wheat,frost_mj,0.0250034929184382
EC-Earth3,-1.5,-1.5166,7,EL,Durum wheat,frost_mj,0.0202759726534183
IPSL-CM6A-LR,-4.5,-4.291,5,EL,Durum wheat,frost_mj,0.0183322915380071
IPSL-CM6A-LR,-3.5,-3.4498,14,EL,Durum wheat,frost_mj,0.0193474356700043
IPSL-CM6A-LR,-2.5,-2.5023,10,EL,Durum wheat,frost_mj,0.0218659552778791
EC-Earth3,-3.5,-3.2771,5,ES,Durum wheat,frost_mj,0.00801913584950351
EC-Earth3,-2.5,-2.5562,17,ES,Durum wheat,frost_mj,0.00818041599637779
EC-Earth3,-1.5,-1.5166,7,ES,Durum wheat,frost_mj,0.00895115422317232
IPSL-CM6A-LR,-4.5,-4.291,5,ES,Durum wheat,frost_mj,0.0106460285114592
IPSL-CM6A-LR,-3.5,-3.4498,14,ES,Durum wheat,frost_mj,0.00539154303402652
IPSL-CM6A-LR,-2.5,-2.5023,10,ES,Durum wheat,frost_mj,0.00715631939975532
EC-Earth3,-3.5,-3.2771,5,FR,Durum wheat,frost_mj,0.0217991685878564
EC-Earth3,-2.5,-2.5562,17,FR,Durum wheat,frost_mj,0.0195412029298712
EC-Earth3,-1.5,-1.5166,7,FR,Durum wheat,frost_mj,0.0260493123737014
IPSL-CM6A-LR,-4.5,-4.291,5,FR,Durum wheat,frost_mj,0.0336285439799979
IPSL-CM6A-LR,-3.5,-3.4498,14,FR,Durum wheat,frost_mj,0.0190189656510081
IPSL-CM6A-LR,-2.5,-2.5023,10,FR,Durum wheat,frost_mj,0.0251620259593752
EC-Earth3,-3.5,-3.2771,5,HU,Durum wheat,frost_mj,0.0401524636308245
EC-Earth3,-2.5,-2.5562,17,HU,Durum wheat,frost_mj,0.0325591813539656
EC-Earth3,-1.5,-1.5166,7,HU,Durum wheat,frost_mj,0.0412262109622896
IPSL-CM6A-LR,-4.5,-4.291,5,HU,Durum wheat,frost_mj,0.0538811652478234
IPSL-CM6A-LR,-3.5,-3.4498,14,HU,Durum wheat,frost_mj,0.0335809900213208
IPSL-CM6A-LR,-2.5,-2.5023,10,HU,Durum wheat,frost_mj,0.0498690609950978
EC-Earth3,-3.5,-3.2771,5,IT,Durum wheat,frost_mj,0.00565114688484038
EC-Earth3,-2.5,-2.5562,17,IT,Durum wheat,frost_mj,0.00632015007122776
EC-Earth3,-1.5,-1.5166,7,IT,Durum wheat,frost_mj,0.00688882219941226
IPSL-CM6A-LR,-4.5,-4.291,5,IT,Durum wheat,frost_mj,0.00891543505727504
IPSL-CM6A-LR,-3.5,-3.4498,14,IT,Durum wheat,frost_mj,0.00648947271856619
IPSL-CM6A-LR,-2.5,-2.5023,10,IT,Durum wheat,frost_mj,0.00833429452550734
EC-Earth3,-3.5,-3.2771,5,RO,Durum wheat,frost_mj,0.0525846551111436
EC-Earth3,-2.5,-2.5562,17,RO,Durum wheat,frost_mj,0.0459920532914027
EC-Earth3,-1.5,-1.5166,7,RO,Durum wheat,frost_mj,0.042765833925847
IPSL-CM6A-LR,-4.5,-4.291,5,RO,Durum wheat,frost_mj,0.0529009072588038
IPSL-CM6A-LR,-3.5,-3.4498,14,RO,Durum wheat,frost_mj,0.0325667243921296
IPSL-CM6A-LR,-2.5,-2.5023,10,RO,Durum wheat,frost_mj,0.0480237886131733
EC-Earth3,-3.5,-3.2771,5,SK,Durum wheat,frost_mj,0.0602778360392509
EC-Earth3,-2.5,-2.5562,17,SK,Durum wheat,frost_mj,0.0461068929084175
EC-Earth3,-1.5,-1.5166,7,SK,Durum wheat,frost_mj,0.0690289002102102
IPSL-CM6A-LR,-4.5,-4.291,5,SK,Durum wheat,frost_mj,0.0787986863470265
IPSL-CM6A-LR,-3.5,-3.4498,14,SK,Durum wheat,frost_mj,0.049082136622089
IPSL-CM6A-LR,-2.5,-2.5023,10,SK,Durum wheat,frost_mj,0.0721169926331066
EC-Earth3,-3.5,-3.2771,5,CZ,Spring barley,frost_mj,0.0260466632859764
EC-Earth3,-2.5,-2.5562,17,CZ,Spring barley,frost_mj,0.0187011326898406
EC-Earth3,-1.5,-1.5166,7,CZ,Spring barley,frost_mj,0.0303345856503172
IPSL-CM6A-LR,-4.5,-4.291,5,CZ,Spring barley,frost_mj,0.0291608858455188
IPSL-CM6A-LR,-3.5,-3.4498,14,CZ,Spring barley,frost_mj,0.0169684946952387
IPSL-CM6A-LR,-2.5,-2.5023,10,CZ,Spring barley,frost_mj,0.0245944666425861
EC-Earth3,-3.5,-3.2771,5,DE,Spring barley,frost_mj,0.0204160541935109
EC-Earth3,-2.5,-2.5562,17,DE,Spring barley,frost_mj,0.0136693024771259
EC-Earth3,-1.5,-1.5166,7,DE,Spring barley,frost_mj,0.0234923813753487
IPSL-CM6A-LR,-4.5,-4.291,5,DE,Spring barley,frost_mj,0.0239680688816279
IPSL-CM6A-LR,-3.5,-3.4498,14,DE,Spring barley,frost_mj,0.0130351702195869
IPSL-CM6A-LR,-2.5,-2.5023,10,DE,Spring barley,frost_mj,0.0183004280895955
EC-Earth3,-3.5,-3.2771,5,DK,Spring barley,frost_mj,0.0182226362676792
EC-Earth3,-2.5,-2.5562,17,DK,Spring barley,frost_mj,0.0119680796039573
EC-Earth3,-1.5,-1.5166,7,DK,Spring barley,frost_mj,0.0217072126117661
IPSL-CM6A-LR,-4.5,-4.291,5,DK,Spring barley,frost_mj,0.0196429572952628
IPSL-CM6A-LR,-3.5,-3.4498,14,DK,Spring barley,frost_mj,0.0134152963788135
IPSL-CM6A-LR,-2.5,-2.5023,10,DK,Spring barley,frost_mj,0.0173945443728359
EC-Earth3,-3.5,-3.2771,5,EE,Spring barley,frost_mj,0.0466267532908838
EC-Earth3,-2.5,-2.5562,17,EE,Spring barley,frost_mj,0.0315576151672553
EC-Earth3,-1.5,-1.5166,7,EE,Spring barley,frost_mj,0.0492464244341698
IPSL-CM6A-LR,-4.5,-4.291,5,EE,Spring barley,frost_mj,0.0388297272764893
IPSL-CM6A-LR,-3.5,-3.4498,14,EE,Spring barley,frost_mj,0.0344982409897484
IPSL-CM6A-LR,-2.5,-2.5023,10,EE,Spring barley,frost_mj,0.0320468519819832
EC-Earth3,-3.5,-3.2771,5,ES,Spring barley,frost_mj,0.0102423099170096
EC-Earth3,-2.5,-2.5562,17,ES,Spring barley,frost_mj,0.0103230036131033
EC-Earth3,-1.5,-1.5166,7,ES,Spring barley,frost_mj,0.011242002002531
IPSL-CM6A-LR,-4.5,-4.291,5,ES,Spring barley,frost_mj,0.0123099507625588
IPSL-CM6A-LR,-3.5,-3.4498,14,ES,Spring barley,frost_mj,0.00663880138578052
IPSL-CM6A-LR,-2.5,-2.5023,10,ES,Spring barley,frost_mj,0.00842293318135565
EC-Earth3,-3.5,-3.2771,5,FI,Spring barley,frost_mj,0.0560530044577558
EC-Earth3,-2.5,-2.5562,17,FI,Spring barley,frost_mj,0.042092944960096
EC-Earth3,-1.5,-1.5166,7,FI,Spring barley,frost_mj,0.0601233644560829
IPSL-CM6A-LR,-4.5,-4.291,5,FI,Spring barley,frost_mj,0.0417080036287793
IPSL-CM6A-LR,-3.5,-3.4498,14,FI,Spring barley,frost_mj,0.0409357718009715
IPSL-CM6A-LR,-2.5,-2.5023,10,FI,Spring barley,frost_mj,0.038656494005615
EC-Earth3,-3.5,-3.2771,5,FR,Spring barley,frost_mj,0.0100523466289356
EC-Earth3,-2.5,-2.5562,17,FR,Spring barley,frost_mj,0.00767576601509817
EC-Earth3,-1.5,-1.5166,7,FR,Spring barley,frost_mj,0.0113391327100367
IPSL-CM6A-LR,-4.5,-4.291,5,FR,Spring barley,frost_mj,0.0158578884909683
IPSL-CM6A-LR,-3.5,-3.4498,14,FR,Spring barley,frost_mj,0.00871290813232512
IPSL-CM6A-LR,-2.5,-2.5023,10,FR,Spring barley,frost_mj,0.0114325246221744
EC-Earth3,-3.5,-3.2771,5,HU,Spring barley,frost_mj,0.0131052475199426
EC-Earth3,-2.5,-2.5562,17,HU,Spring barley,frost_mj,0.0103939115596589
EC-Earth3,-1.5,-1.5166,7,HU,Spring barley,frost_mj,0.013656288743112
IPSL-CM6A-LR,-4.5,-4.291,5,HU,Spring barley,frost_mj,0.0168530267643262
IPSL-CM6A-LR,-3.5,-3.4498,14,HU,Spring barley,frost_mj,0.0105910569680525
IPSL-CM6A-LR,-2.5,-2.5023,10,HU,Spring barley,frost_mj,0.0156188071817086
EC-Earth3,-3.5,-3.2771,5,LT,Spring barley,frost_mj,0.0389503959137781
EC-Earth3,-2.5,-2.5562,17,LT,Spring barley,frost_mj,0.0254857355493583
EC-Earth3,-1.5,-1.5166,7,LT,Spring barley,frost_mj,0.0382684634314072
IPSL-CM6A-LR,-4.5,-4.291,5,LT,Spring barley,frost_mj,0.032091266335269
IPSL-CM6A-LR,-3.5,-3.4498,14,LT,Spring barley,frost_mj,0.0223333618209016
IPSL-CM6A-LR,-2.5,-2.5023,10,LT,Spring barley,frost_mj,0.0258046315726314
EC-Earth3,-3.5,-3.2771,5,LV,Spring barley,frost_mj,0.0421370548014424
EC-Earth3,-2.5,-2.5562,17,LV,Spring barley,frost_mj,0.0277253079681084
EC-Earth3,-1.5,-1.5166,7,LV,Spring barley,frost_mj,0.0427959238218687
IPSL-CM6A-LR,-4.5,-4.291,5,LV,Spring barley,frost_mj,0.0322643753105061
IPSL-CM6A-LR,-3.5,-3.4498,14,LV,Spring barley,frost_mj,0.0267094859933581
IPSL-CM6A-LR,-2.5,-2.5023,10,LV,Spring barley,frost_mj,0.0272589662264865
EC-Earth3,-3.5,-3.2771,5,SE,Spring barley,frost_mj,0.0383840001459763
EC-Earth3,-2.5,-2.5562,17,SE,Spring barley,frost_mj,0.0294811328154248
EC-Earth3,-1.5,-1.5166,7,SE,Spring barley,frost_mj,0.0454922566126969
IPSL-CM6A-LR,-4.5,-4.291,5,SE,Spring barley,frost_mj,0.0327322825010749
IPSL-CM6A-LR,-3.5,-3.4498,14,SE,Spring barley,frost_mj,0.0285785557508637
IPSL-CM6A-LR,-2.5,-2.5023,10,SE,Spring barley,frost_mj,0.0295681788751773
EC-Earth3,-3.5,-3.2771,5,SK,Spring barley,frost_mj,0.0191804771155787
EC-Earth3,-2.5,-2.5562,17,SK,Spring barley,frost_mj,0.0147366586665851
EC-Earth3,-1.5,-1.5166,7,SK,Spring barley,frost_mj,0.020905373395596
IPSL-CM6A-LR,-4.5,-4.291,5,SK,Spring barley,frost_mj,0.0243668094356178
IPSL-CM6A-LR,-3.5,-3.4498,14,SK,Spring barley,frost_mj,0.0153499608736594
IPSL-CM6A-LR,-2.5,-2.5023,10,SK,Spring barley,frost_mj,0.0220684556712512
EC-Earth3,-3.5,-3.2771,5,CZ,Winter barley,frost_mj,0.0505291046584838
EC-Earth3,-2.5,-2.5562,17,CZ,Winter barley,frost_mj,0.0360921867097214
EC-Earth3,-1.5,-1.5166,7,CZ,Winter barley,frost_mj,0.0588982176119748
IPSL-CM6A-LR,-4.5,-4.291,5,CZ,Winter barley,frost_mj,0.0564694635525149
IPSL-CM6A-LR,-3.5,-3.4498,14,CZ,Winter barley,frost_mj,0.0322500061633771
IPSL-CM6A-LR,-2.5,-2.5023,10,CZ,Winter barley,frost_mj,0.0459941624365443
EC-Earth3,-3.5,-3.2771,5,DE,Winter barley,frost_mj,0.0380526897999931
EC-Earth3,-2.5,-2.5562,17,DE,Winter barley,frost_mj,0.0240335047280245
EC-Earth3,-1.5,-1.5166,7,DE,Winter barley,frost_mj,0.0430691624894738
IPSL-CM6A-LR,-4.5,-4.291,5,DE,Winter barley,frost_mj,0.0442171537179578
IPSL-CM6A-LR,-3.5,-3.4498,14,DE,Winter barley,frost_mj,0.0239937637374311
IPSL-CM6A-LR,-2.5,-2.5023,10,DE,Winter barley,frost_mj,0.0346406408808599
EC-Earth3,-3.5,-3.2771,5,DK,Winter barley,frost_mj,0.0356494857455161
EC-Earth3,-2.5,-2.5562,17,DK,Winter barley,frost_mj,0.023644723820335
EC-Earth3,-1.5,-1.5166,7,DK,Winter barley,frost_mj,0.0426351122427841
IPSL-CM6A-LR,-4.5,-4.291,5,DK,Winter barley,frost_mj,0.0380533739082372
IPSL-CM6A-LR,-3.5,-3.4498,14,DK,Winter barley,frost_mj,0.0260321657306322
IPSL-CM6A-LR,-2.5,-2.5023,10,DK,Winter barley,frost_mj,0.033568764435552
EC-Earth3,-3.5,-3.2771,5,EE,Winter barley,frost_mj,0.0886261260518352
EC-Earth3,-2.5,-2.5562,17,EE,Winter barley,frost_mj,0.0602975143350663
EC-Earth3,-1.5,-1.5166,7,EE,Winter barley,frost_mj,0.0936632942174535
IPSL-CM6A-LR,-4.5,-4.291,5,EE,Winter barley,frost_mj,0.0736026748971666
IPSL-CM6A-LR,-3.5,-3.4498,14,EE,Winter barley,frost_mj,0.0656242588728481
IPSL-CM6A-LR,-2.5,-2.5023,10,EE,Winter barley,frost_mj,0.0608900694617915
EC-Earth3,-3.5,-3.2771,5,EL,Winter barley,frost_mj,0.0114413632033857
EC-Earth3,-2.5,-2.5562,17,EL,Winter barley,frost_mj,0.0145364766082318
EC-Earth3,-1.5,-1.5166,7,EL,Winter barley,frost_mj,0.0118457876533135
IPSL-CM6A-LR,-4.5,-4.291,5,EL,Winter barley,frost_mj,0.0108969394334292
IPSL-CM6A-LR,-3.5,-3.4498,14,EL,Winter barley,frost_mj,0.0114270293893226
IPSL-CM6A-LR,-2.5,-2.5023,10,EL,Winter barley,frost_mj,0.0127544086676184
EC-Earth3,-3.5,-3.2771,5,ES,Winter barley,frost_mj,0.0148120294874428
EC-Earth3,-2.5,-2.5562,17,ES,Winter barley,frost_mj,0.0151500080653655
EC-Earth3,-1.5,-1.5166,7,ES,Winter barley,frost_mj,0.0163208517061438
IPSL-CM6A-LR,-4.5,-4.291,5,ES,Winter barley,frost_mj,0.0180235144491635
IPSL-CM6A-LR,-3.5,-3.4498,14,ES,Winter barley,frost_mj,0.00988600152678185
IPSL-CM6A-LR,-2.5,-2.5023,10,ES,Winter barley,frost_mj,0.012339219536786
EC-Earth3,-3.5,-3.2771,5,FR,Winter barley,frost_mj,0.0171159630667274
EC-Earth3,-2.5,-2.5562,17,FR,Winter barley,frost_mj,0.0135223840779133
EC-Earth3,-1.5,-1.5166,7,FR,Winter barley,frost_mj,0.0192848014141704
IPSL-CM6A-LR,-4.5,-4.291,5,FR,Winter barley,frost_mj,0.0265254467417251
IPSL-CM6A-LR,-3.5,-3.4498,14,FR,Winter barley,frost_mj,0.0149540404769112
IPSL-CM6A-LR,-2.5,-2.5023,10,FR,Winter barley,frost_mj,0.019362687826184
EC-Earth3,-3.5,-3.2771,5,HU,Winter barley,frost_mj,0.0218618242195175
EC-Earth3,-2.5,-2.5562,17,HU,Winter barley,frost_mj,0.0178199333348952
EC-Earth3,-1.5,-1.5166,7,HU,Winter barley,frost_mj,0.0225616985103071
IPSL-CM6A-LR,-4.5,-4.291,5,HU,Winter barley,frost_mj,0.0293360998613839
IPSL-CM6A-LR,-3.5,-3.4498,14,HU,Winter barley,frost_mj,0.0181939924942798
IPSL-CM6A-LR,-2.5,-2.5023,10,HU,Winter barley,frost_mj,0.0270829948340466
EC-Earth3,-3.5,-3.2771,5,IT,Winter barley,frost_mj,0.00750722677269192
EC-Earth3,-2.5,-2.5562,17,IT,Winter barley,frost_mj,0.00774090004794108
EC-Earth3,-1.5,-1.5166,7,IT,Winter barley,frost_mj,0.00913617341564512
IPSL-CM6A-LR,-4.5,-4.291,5,IT,Winter barley,frost_mj,0.0114078763886623
IPSL-CM6A-LR,-3.5,-3.4498,14,IT,Winter barley,frost_mj,0.00778003240137659
IPSL-CM6A-LR,-2.5,-2.5023,10,IT,Winter barley,frost_mj,0.0103909321019283
EC-Earth3,-3.5,-3.2771,5,LT,Winter barley,frost_mj,0.0735940080807272
EC-Earth3,-2.5,-2.5562,17,LT,Winter barley,frost_mj,0.0482395245485398
EC-Earth3,-1.5,-1.5166,7,LT,Winter barley,frost_mj,0.072202231822184
IPSL-CM6A-LR,-4.5,-4.291,5,LT,Winter barley,frost_mj,0.060587743551176
IPSL-CM6A-LR,-3.5,-3.4498,14,LT,Winter barley,frost_mj,0.0419825907955243
IPSL-CM6A-LR,-2.5,-2.5023,10,LT,Winter barley,frost_mj,0.0486691657568385
EC-Earth3,-3.5,-3.2771,5,LV,Winter barley,frost_mj,0.0790552254716736
EC-Earth3,-2.5,-2.5562,17,LV,Winter barley,frost_mj,0.0519027943573289
EC-Earth3,-1.5,-1.5166,7,LV,Winter barley,frost_mj,0.079692643675971
IPSL-CM6A-LR,-4.5,-4.291,5,LV,Winter barley,frost_mj,0.0611884147588553
IPSL-CM6A-LR,-3.5,-3.4498,14,LV,Winter barley,frost_mj,0.0499357819294021
IPSL-CM6A-LR,-2.5,-2.5023,10,LV,Winter barley,frost_mj,0.0520362423169109
EC-Earth3,-3.5,-3.2771,5,SE,Winter barley,frost_mj,0.0643610945556917
EC-Earth3,-2.5,-2.5562,17,SE,Winter barley,frost_mj,0.0479266557333812
EC-Earth3,-1.5,-1.5166,7,SE,Winter barley,frost_mj,0.0755109243913185
IPSL-CM6A-LR,-4.5,-4.291,5,SE,Winter barley,frost_mj,0.0562795904421125
IPSL-CM6A-LR,-3.5,-3.4498,14,SE,Winter barley,frost_mj,0.0470554718724584
IPSL-CM6A-LR,-2.5,-2.5023,10,SE,Winter barley,frost_mj,0.0534708877944088
EC-Earth3,-3.5,-3.2771,5,SK,Winter barley,frost_mj,0.037169335340831
EC-Earth3,-2.5,-2.5562,17,SK,Winter barley,frost_mj,0.0287540073873753
EC-Earth3,-1.5,-1.5166,7,SK,Winter barley,frost_mj,0.0396766650977937
IPSL-CM6A-LR,-4.5,-4.291,5,SK,Winter barley,frost_mj,0.0471381768999569
IPSL-CM6A-LR,-3.5,-3.4498,14,SK,Winter barley,frost_mj,0.0299937014694253
IPSL-CM6A-LR,-2.5,-2.5023,10,SK,Winter barley,frost_mj,0.0426651180668512
EC-Earth3,-3.5,-3.2771,5,CZ,Soft wheat,precip_mj,0.0838643114121073
EC-Earth3,-2.5,-2.5562,17,CZ,Soft wheat,precip_mj,0.0188804996311467
EC-Earth3,-1.5,-1.5166,7,CZ,Soft wheat,precip_mj,0.0129082781369225
IPSL-CM6A-LR,-4.5,-4.291,5,CZ,Soft wheat,precip_mj,-0.0121231678449184
IPSL-CM6A-LR,-3.5,-3.4498,14,CZ,Soft wheat,precip_mj,0.0120109994251951
IPSL-CM6A-LR,-2.5,-2.5023,10,CZ,Soft wheat,precip_mj,0.020856185325404
EC-Earth3,-3.5,-3.2771,5,DE,Soft wheat,precip_mj,0.046358486918389
EC-Earth3,-2.5,-2.5562,17,DE,Soft wheat,precip_mj,0.00694816578523795
EC-Earth3,-1.5,-1.5166,7,DE,Soft wheat,precip_mj,0.0394648250198385
IPSL-CM6A-LR,-4.5,-4.291,5,DE,Soft wheat,precip_mj,0.000717754929713603
IPSL-CM6A-LR,-3.5,-3.4498,14,DE,Soft wheat,precip_mj,0.0180971839075838
IPSL-CM6A-LR,-2.5,-2.5023,10,DE,Soft wheat,precip_mj,0.0337966456362784
EC-Earth3,-3.5,-3.2771,5,DK,Soft wheat,precip_mj,0.0736208468513133
EC-Earth3,-2.5,-2.5562,17,DK,Soft wheat,precip_mj,0.0155771377965138
EC-Earth3,-1.5,-1.5166,7,DK,Soft wheat,precip_mj,0.0318754573047055
