model,bin_id,delta_sv,n_years,ssp_year,component,crop,dln,branch
IPSL-CM6A-LR,-3.5,-3.4513,1,2087,precip_mj,Soft wheat,-0.024474271186429,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2088,precip_mj,Soft wheat,0.0357505572002846,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2089,precip_mj,Soft wheat,0.0192485678660965,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2090,precip_mj,Soft wheat,0.0311523798202704,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2091,precip_mj,Soft wheat,0.025458659210255,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2092,precip_mj,Soft wheat,0.0207051848569465,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2093,precip_mj,Soft wheat,0.0591610479452642,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2094,precip_mj,Soft wheat,0.039254652138227,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2095,precip_mj,Soft wheat,0.0658034547109782,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2096,precip_mj,Soft wheat,-0.0486476491651937,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2097,precip_mj,Soft wheat,0.00315004373171208,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2098,precip_mj,Soft wheat,0.0544721128009674,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2099,precip_mj,Soft wheat,0.0152508620480415,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2100,precip_mj,Soft wheat,0.0191751173989907,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2071,precip_mj2,Soft wheat,-0.0492903773652808,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2072,precip_mj2,Soft wheat,0.000458783739404648,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2073,precip_mj2,Soft wheat,0.000445973200873924,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2074,precip_mj2,Soft wheat,0.0270009612504748,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2075,precip_mj2,Soft wheat,-0.0247171970274176,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2076,precip_mj2,Soft wheat,0.0322025018459567,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2077,precip_mj2,Soft wheat,-0.0232839487365283,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2078,precip_mj2,Soft wheat,-0.0041139669230293,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2079,precip_mj2,Soft wheat,0.0482559450506794,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2080,precip_mj2,Soft wheat,-0.00022910076401899,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2081,precip_mj2,Soft wheat,-0.000458523025325772,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2082,precip_mj2,Soft wheat,-0.0605251019135587,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2083,precip_mj2,Soft wheat,0.011862298405758,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2084,precip_mj2,Soft wheat,-0.00276207309559306,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2085,precip_mj2,Soft wheat,-0.0407503925885428,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2086,precip_mj2,Soft wheat,0.00285363581013007,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2087,precip_mj2,Soft wheat,0.0174163491185395,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2088,precip_mj2,Soft wheat,-0.0433503960751446,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2089,precip_mj2,Soft wheat,-0.0246868800885347,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2090,precip_mj2,Soft wheat,-0.0352060292960626,crop
