model,bin_id,delta_sv,n_years,ssp_year,component,crop,dln,branch
EC-Earth3,-4.5,-4.5546,1,2093,precip,Soft wheat,-0.0216570077989575,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2094,precip,Soft wheat,0.0200441410791559,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2095,precip,Soft wheat,0.0256864973834221,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2096,precip,Soft wheat,-0.0955432234305896,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2097,precip,Soft wheat,0.0287508910106934,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2099,precip,Soft wheat,0.0844476029583915,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2100,precip,Soft wheat,0.0278877640667016,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2071,precip2,Soft wheat,0.0108345220143349,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2072,precip2,Soft wheat,-0.0965477718213115,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2073,precip2,Soft wheat,0.0347122041753281,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2075,precip2,Soft wheat,0.0192028693813359,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2076,precip2,Soft wheat,0.0223112534371941,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2077,precip2,Soft wheat,-0.00228319972634962,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2078,precip2,Soft wheat,-0.03044202175843,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2079,precip2,Soft wheat,-0.0675418144469458,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2080,precip2,Soft wheat,0.0164850390528281,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2081,precip2,Soft wheat,-0.0246844112511882,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2082,precip2,Soft wheat,-0.0482128229726179,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2083,precip2,Soft wheat,0.00104682437341611,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2084,precip2,Soft wheat,-0.0038144694755733,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2085,precip2,Soft wheat,0.0181225896797374,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2086,precip2,Soft wheat,0.0170580428742203,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2087,precip2,Soft wheat,0.0515222660097116,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2088,precip2,Soft wheat,-0.0119021370002678,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2089,precip2,Soft wheat,-0.0630254531362623,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2091,precip2,Soft wheat,0.0227645882425881,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2092,precip2,Soft wheat,0.00154869792332823,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2093,precip2,Soft wheat,0.00978923828189091,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2094,precip2,Soft wheat,-0.0288282776546424,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2095,precip2,Soft wheat,-0.0308027816239272,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2096,precip2,Soft wheat,0.0490282592556971,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2097,precip2,Soft wheat,-0.0373979260289733,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2099,precip2,Soft wheat,-0.0947575700992973,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2100,precip2,Soft wheat,-0.0296726636790112,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2071,gdd,Spring barley,-0.000398556417815337,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2072,gdd,Spring barley,-0.000239073482735431,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2073,gdd,Spring barley,-0.00032639519262593,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2075,gdd,Spring barley,-0.000503003451805095,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2076,gdd,Spring barley,-0.000389060346114499,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2077,gdd,Spring barley,-0.000912179639621123,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2078,gdd,Spring barley,-0.000362641163356251,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2079,gdd,Spring barley,-0.000357778910744655,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2080,gdd,Spring barley,-0.000190324112272561,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2081,gdd,Spring barley,-0.000286470495483223,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2082,gdd,Spring barley,-0.000564776463054596,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2083,gdd,Spring barley,-0.00042383049987788,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2084,gdd,Spring barley,-0.000186898256182906,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2085,gdd,Spring barley,-0.000392094839265044,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2086,gdd,Spring barley,-5.41855747466979e-05,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2087,gdd,Spring barley,-0.000588907497659848,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2088,gdd,Spring barley,-0.00042347986582267,crop_gddwin
