country_id,eurostat_geo,country_name,fuel,year,energy_ktoe,ln_energy,population,ln_population,ln_energy_pc,price,ln_price,hdd_octmar,hdd_calendar,cdd_jja
ESP,ES,Spain,Electricity,2017,6138.693,8.7223671320324,46497393,17.6549068044698,-8.93253967243738,0.22365,-1.49767294910328,1224.29,1505.61,371.29
ESP,ES,Spain,Electricity,2018,6449.355,8.77173540478949,46645070,17.6580777990728,-8.88634239428334,0.243,-1.41469383564159,1354.78,1597.44,316.68
ESP,ES,Spain,Electricity,2019,6275.236,8.74436637285452,46918951,17.6639322242959,-8.91956585144136,0.23985,-1.42774155103406,1220.46,1497.19,334.28
ESP,ES,Spain,Electricity,2020,6296.131,8.74769059674228,47318050,17.6724023874341,-8.92471179069187,0.22685,-1.48346627287216,1146.33,1413.43,343.96
ESP,ES,Spain,Electricity,2021,6289.682,8.74666579197768,47400798,17.6741496219666,-8.92748382998895,0.25695,-1.3588737655439,1239.73,1510.01,319.95
ESP,ES,Spain,Electricity,2022,6273.345,8.74406498419323,47486843,17.6759632411625,-8.93189825696929,0.32105,-1.13615840474208,1229.41,1335.65,437.6
ESP,ES,Spain,Electricity,2023,6289.905,8.7467012462418,48085361,17.6884883436393,-8.94178709739748,0.24005,-1.42690804400519,1090.28,1360.06,399.82
ESP,ES,Spain,Electricity,2024,6462.428,8.77376037755539,48619695,17.699539253694,-8.92577887613856,0.2422,-1.41799144786315,1041.21,1291.97,374.19
ESP,ES,Spain,Natural gas,1990,387.721,5.96028600880193,38853227,17.4753016943914,-11.5150156855895,,,1069.44,1594.01,301.32
ESP,ES,Spain,Natural gas,1991,579.658,6.36243827445307,38881416,17.4760269566464,-11.1135886821933,,,1462.37,1861.82,310.41
ESP,ES,Spain,Natural gas,1992,725.017,6.58619510285563,39051336,17.4803876462128,-10.8941925433571,,,1507.05,1765.36,231.24
ESP,ES,Spain,Natural gas,1993,821.548,6.71119036547214,39264034,17.4858194924256,-10.7746291269534,,,1395.29,1860.06,246.81
ESP,ES,Spain,Natural gas,1994,884.165,6.78464369680411,39458489,17.4907597658844,-10.7061160690803,,,1387.12,1564.51,337.09
ESP,ES,Spain,Natural gas,1995,953.456,6.86009327819702,39639726,17.4953423551923,-10.6352490769953,,,1186.24,1437.38,274.7
ESP,ES,Spain,Natural gas,1996,1115.836,7.01735917873753,39808374,17.4995878501333,-10.4822286713958,,,1207.93,1652.93,250.03
ESP,ES,Spain,Natural gas,1997,1218.09,7.10503933716561,39971329,17.5036729800722,-10.3986336429066,,,1195.81,1384.01,217.08
ESP,ES,Spain,Natural gas,1998,1433.167,7.267641959768,40143449,17.5079698219063,-10.2403278621383,,,1136.78,1582.35,297.86
ESP,ES,Spain,Natural gas,1999,1752.329,7.468701039255,40303568,17.511950558978,-10.043249519723,,,1397.89,1656.24,289.52
ESP,ES,Spain,Natural gas,2000,1972.211,7.58691052741031,40470182,17.5160760140003,-9.92916548659002,,,1369.16,1612.62,275.81
ESP,ES,Spain,Natural gas,2001,2238.911,7.71374486592036,40665545,17.5208917316818,-9.80714686576145,,,1192.74,1576.52,297.35
ESP,ES,Spain,Natural gas,2002,2512.253,7.82893523907703,41035278,17.5299426937275,-9.70100745465049,,,1314.84,1494.48,249.8
ESP,ES,Spain,Natural gas,2003,2940.474,7.98632607182725,41827838,17.5490726566894,-9.56274658486213,,,1237.16,1563.95,399.21
ESP,ES,Spain,Natural gas,2004,3010.766,8.00994981041693,42547451,17.5661305051963,-9.55618069477935,,,1323.19,1682.42,312.11
ESP,ES,Spain,Natural gas,2005,3160.786,8.05857600982896,43296338,17.583578616648,-9.52500260681902,15.22845,2.72316538891106,1465.37,1755.96,328.9
ESP,ES,Spain,Natural gas,2006,3637.008,8.19891664459964,44009971,17.5999267798459,-9.40101013524627,16.9965,2.83300744050659,1425.8,1510.94,320.42
ESP,ES,Spain,Natural gas,2007,3754.978,8.23083770532621,44784666,17.6173763620094,-9.38653865668322,16.148,2.78179620299069,1187.18,1616.51,251.58
ESP,ES,Spain,Natural gas,2008,3615.497,8.19298460785391,45668939,17.6369289530104,-9.44394434515652,17.059,2.83667792369838,1291.42,1658.47,275.82
ESP,ES,Spain,Natural gas,2009,3665.672,8.20676695358402,46239273,17.6493400598865,-9.44257310630243,15.92775,2.76806287100838,1449.41,1576.71,347.72
ESP,ES,Spain,Natural gas,2010,4254.868,8.3558190181996,46486619,17.6546750657049,-9.29885604750528,14.91565,2.70241099730542,1319.5,1759.43,317.67
ESP,ES,Spain,Natural gas,2011,3411.93,8.13503339257462,46667174,17.658551563275,-9.52351817070033,14.945,2.7043767957359,1381.2,1459.2,286.5
ESP,ES,Spain,Natural gas,2012,3509.432,8.16320948000328,46818219,17.6617829800041,-9.49857350000081,21.175,3.05282124053812,1320.57,1681.47,349.16
ESP,ES,Spain,Natural gas,2013,3193.569,8.06889437915621,46712650,17.6595255639026,-9.59063118474644,22.56,3.11617842662986,1323.19,1700.32,298.34
ESP,ES,Spain,Natural gas,2014,3094.346,8.0373318542277,46495744,17.654871339487,-9.61753948525932,23.77,3.1684242813721,1269.57,1426.13,264.32
ESP,ES,Spain,Natural gas,2015,3318.02,8.10712349845977,46425722,17.6533642170477,-9.54624071858788,23.445,3.15465725254155,1280.79,1470.25,374.14
ESP,ES,Spain,Natural gas,2016,3335.066,8.11224774825885,46418884,17.6532169171601,-9.54096916890123,21.32,3.05964559929764,1144.11,1520.04,344.68
ESP,ES,Spain,Natural gas,2017,3323.51,8.1087767323533,46497393,17.6549068044698,-9.54613007211649,21.27675,3.0576149272458,1224.29,1505.61,371.29
ESP,ES,Spain,Natural gas,2018,3653.869,8.20354188517323,46645070,17.6580777990728,-9.4545359138996,21.3848,3.06268038928536,1354.78,1597.44,316.68
ESP,ES,Spain,Natural gas,2019,3457.094,8.1481836307582,46918951,17.6639322242959,-9.51574859353767,24.39705,3.19446222335062,1220.46,1497.19,334.28
ESP,ES,Spain,Natural gas,2020,3474.386,8.15317305173978,47318050,17.6724023874341,-9.51922933569437,22.32265,3.10560185806411,1146.33,1413.43,343.96
ESP,ES,Spain,Natural gas,2021,3634.566,8.19824498806646,47400798,17.6741496219666,-9.47590463390017,24.63095,3.20400378223717,1239.73,1510.01,319.95
ESP,ES,Spain,Natural gas,2022,3118.551,8.04512374984881,47486843,17.6759632411625,-9.63083949131371,34.31975,3.53572099021095,1229.41,1335.65,437.6
ESP,ES,Spain,Natural gas,2023,2923.968,7.98069687689734,48085361,17.6884883436393,-9.70779146674194,28.98635,3.36682502952215,1090.28,1360.06,399.82
ESP,ES,Spain,Natural gas,2024,2916.187,7.97803222001614,48619695,17.699539253694,-9.72150703367781,24.4222,3.19549255471478,1041.21,1291.97,374.19
ESP,ES,Spain,Total,1990,9248.008,9.13216345596369,38853227,17.4753016943914,-8.34313823842776,,,1069.44,1594.01,301.32
ESP,ES,Spain,Total,1991,9763.813,9.18643827934256,38881416,17.4760269566464,-8.28958867730386,,,1462.37,1861.82,310.41
ESP,ES,Spain,Total,1992,9840.176,9.19422887606521,39051336,17.4803876462128,-8.28615877014754,,,1507.05,1765.36,231.24
ESP,ES,Spain,Total,1993,9878.886,9.19815503134837,39264034,17.4858194924256,-8.2876644610772,,,1395.29,1860.06,246.81
ESP,ES,Spain,Total,1994,10341.137,9.2438851033324,39458489,17.4907597658844,-8.24687466255198,,,1387.12,1564.51,337.09
ESP,ES,Spain,Total,1995,10079.48,9.2182569529931,39639726,17.4953423551923,-8.27708540219918,,,1186.24,1437.38,274.7
ESP,ES,Spain,Total,1996,10644.52,9.27280048471863,39808374,17.4995878501333,-8.22678736541469,,,1207.93,1652.93,250.03
ESP,ES,Spain,Total,1997,10823.964,9.28951784390274,39971329,17.5036729800722,-8.21415513616945,,,1195.81,1384.01,217.08
ESP,ES,Spain,Total,1998,11170.268,9.32101088461338,40143449,17.5079698219063,-8.18695893729288,,,1136.78,1582.35,297.86
ESP,ES,Spain,Total,1999,11882.808,9.38284792862352,40303568,17.511950558978,-8.12910263035447,,,1397.89,1656.24,289.52
ESP,ES,Spain,Total,2000,12058.766,9.39754714332124,40470182,17.5160760140003,-8.11852887067908,,,1369.16,1612.62,275.81
ESP,ES,Spain,Total,2001,12674.272,9.44732939091244,40665545,17.5208917316818,-8.07356234076937,,,1192.74,1576.52,297.35
ESP,ES,Spain,Total,2002,13007.117,9.47325194817974,41035278,17.5299426937275,-8.05669074554778,,,1314.84,1494.48,249.8
ESP,ES,Spain,Total,2003,13953.314,9.54347232175997,41827838,17.5490726566894,-8.00560033492942,,,1237.16,1563.95,399.21
ESP,ES,Spain,Total,2004,14725.84,9.59735905273314,42547451,17.5661305051963,-7.96877145246313,,,1323.19,1682.42,312.11
ESP,ES,Spain,Total,2005,15183.649,9.62797440414416,43296338,17.583578616648,-7.95560421250381,,,1465.37,1755.96,328.9
ESP,ES,Spain,Total,2006,15625.295,9.65664635442638,44009971,17.5999267798459,-7.94328042541953,,,1425.8,1510.94,320.42
ESP,ES,Spain,Total,2007,15667.133,9.65932035753853,44784666,17.6173763620094,-7.9580560044709,,,1187.18,1616.51,251.58
ESP,ES,Spain,Total,2008,15534.804,9.65083820507553,45668939,17.6369289530104,-7.98609074793491,,,1291.42,1658.47,275.82
ESP,ES,Spain,Total,2009,15957.589,9.6776897944294,46239273,17.6493400598865,-7.97165026545706,,,1449.41,1576.71,347.72
ESP,ES,Spain,Total,2010,16951.831,9.73813113057329,46486619,17.6546750657049,-7.91654393513159,,,1319.5,1759.43,317.67
ESP,ES,Spain,Total,2011,15633.895,9.65719659262621,46667174,17.658551563275,-8.00135497064873,,,1381.2,1459.2,286.5
ESP,ES,Spain,Total,2012,15530.469,9.65055911530038,46818219,17.6617829800041,-8.0112238647037,,,1320.57,1681.47,349.16
ESP,ES,Spain,Total,2013,14888.925,9.60837292696702,46712650,17.6595255639026,-8.05115263693562,,,1323.19,1700.32,298.34
ESP,ES,Spain,Total,2014,14787.31,9.60152465951433,46495744,17.654871339487,-8.0533466799727,,,1269.57,1426.13,264.32
ESP,ES,Spain,Total,2015,15269.842,9.63363505107336,46425722,17.6533642170477,-8.01972916597429,,,1280.79,1470.25,374.14
ESP,ES,Spain,Total,2016,14331.695,9.570228797149,46418884,17.6532169171601,-8.08298812001108,,,1144.11,1520.04,344.68
ESP,ES,Spain,Total,2017,14392.022,9.57442930425622,46497393,17.6549068044698,-8.08047750021357,,,1224.29,1505.61,371.29
ESP,ES,Spain,Total,2018,15178.832,9.62765710464282,46645070,17.6580777990728,-8.03042069443,,,1354.78,1597.44,316.68
ESP,ES,Spain,Total,2019,14445.322,9.57812590410221,46918951,17.6639322242959,-8.08580632019366,,,1220.46,1497.19,334.28
ESP,ES,Spain,Total,2020,14555.763,9.58574227665391,47318050,17.6724023874341,-8.08666011078024,,,1146.33,1413.43,343.96
ESP,ES,Spain,Total,2021,14513.752,9.58285189274157,47400798,17.6741496219666,-8.09129772922506,,,1239.73,1510.01,319.95
ESP,ES,Spain,Total,2022,14016.209,9.54796972459468,47486843,17.6759632411625,-8.12799351656784,,,1229.41,1335.65,437.6
ESP,ES,Spain,Total,2023,13671.209,9.5230473676507,48085361,17.6884883436393,-8.16544097598857,,,1090.28,1360.06,399.82
ESP,ES,Spain,Total,2024,13879.984,9.53820308132238,48619695,17.699539253694,-8.16133617237157,,,1041.21,1291.97,374.19
EST,EE,Estonia,Electricity,1990,75.752,4.3274648466812,1570599,14.2669676332234,-9.93950278654216,,,3064.85,4155.26,6.54
EST,EE,Estonia,Electricity,1991,79.45,4.37512789298273,1567749,14.2651513905483,-9.89002349756554,,,3265.42,4316.37,16.62
EST,EE,Estonia,Electricity,1992,105.761,4.66118183142933,1554878,14.256907643926,-9.59572581249663,,,2964.74,4304.74,27.76
EST,EE,Estonia,Electricity,1993,94.153,4.54492111864225,1511303,14.2284827506022,-9.68356163195998,,,3306.37,4708.26,3.29
EST,EE,Estonia,Electricity,1994,109.2,4.69318106331081,1476952,14.2054910626781,-9.51230999936725,,,3823.75,4717.19,48.91
EST,EE,Estonia,Electricity,1995,91.745,4.51901298953692,1448075,14.1857456461666,-9.66673265662965,,,3192.23,4388.89,20.61
EST,EE,Estonia,Electricity,1996,106.105,4.66442916986301,1425192,14.1698170994508,-9.50538792958779,,,3829.96,4965.1,14.63
EST,EE,Estonia,Electricity,1997,103.611,4.64064350179512,1405996,14.1562565063985,-9.51561300460337,,,3226.4,4551.16,49.27
EST,EE,Estonia,Electricity,1998,115.993,4.75352984445796,1393074,14.1470233741076,-9.39349352964966,,,3428.63,4623.2,6.19
EST,EE,Estonia,Electricity,1999,117.197,4.76385627954567,1379237,14.1370410056779,-9.37318472613222,,,3578.35,4295.26,46.55
EST,EE,Estonia,Electricity,2000,126.053,4.83670245343005,1401250,14.1528752533685,-9.31617279993846,,,3150.86,4059.25,6.02
EST,EE,Estonia,Electricity,2001,136.285,4.91474828128909,1392720,14.1467692275326,-9.23202094624351,,,3111.6,4466.86,36.9
EST,EE,Estonia,Electricity,2002,136.199,4.91411705154455,1383510,14.1401343062278,-9.22601725468326,0.0539,-2.92062480106719,3254.31,4449.89,43.93
EST,EE,Estonia,Electricity,2003,137.059,4.92041149005635,1375190,14.1341024613548,-9.21369097129841,0.0649,-2.73490765527209,3928.47,4592.5,41.83
EST,EE,Estonia,Electricity,2004,139.123,4.93535843393083,1366250,14.1275803184729,-9.19222188454205,0.06635,-2.71281151820392,3393.73,4446.97,14.57
EST,EE,Estonia,Electricity,2005,139.295,4.93659398638708,1358850,14.1221493117655,-9.18555532537847,0.06955,-2.66570936061269,3424.41,4433.08,20.72
EST,EE,Estonia,Electricity,2006,144.024,4.96997995235532,1350700,14.1161335345489,-9.14615358219353,0.07405,-2.60301473826833,3562.25,4279.4,48.91
EST,EE,Estonia,Electricity,2007,152.451,5.02684323294046,1342920,14.1103569056001,-9.08351367265961,0.0786,-2.54338357954698,2992.22,4178.51,29.37
EST,EE,Estonia,Electricity,2008,158.641,5.06664378777211,1338440,14.1070153146397,-9.04037152686761,0.0832,-2.48650793115497,2982.61,3989.15,4.8
EST,EE,Estonia,Electricity,2009,161.995,5.08756547055854,1335740,14.1049960033612,-9.01743053280261,0.0921,-2.38488033572088,3151.52,4427.17,9.39
EST,EE,Estonia,Electricity,2010,173.947,5.15875065511408,1333290,14.1031601298879,-8.94440947477384,0.0987,-2.3156703325427,3833.76,4967.01,84.97
EST,EE,Estonia,Electricity,2011,166.294,5.11375730617338,1329660,14.1004338284189,-8.98667652224557,0.10075,-2.29511307815534,3789.04,4188.77,52.92
EST,EE,Estonia,Electricity,2012,168.186,5.12507050982974,1325217,14.0970867775779,-8.9720162677482,0.11095,-2.19867562960353,3266.22,4688.54,13.84
EST,EE,Estonia,Electricity,2013,160.361,5.07742752372393,1320174,14.0932741040571,-9.01584658033319,0.1359,-1.99583595782504,3645.13,4278.94,31.01
EST,EE,Estonia,Electricity,2014,149.527,5.00747697853085,1315819,14.0899698434143,-9.08249286488341,0.1316,-2.02798826009092,3020.86,4254.09,58.65
EST,EE,Estonia,Electricity,2015,148.581,5.00113026408195,1313271,14.0880315295507,-9.08690126546877,0.12965,-2.04291676699746,3038.87,3922.97,14.64
EST,EE,Estonia,Electricity,2016,164.488,5.1028376192163,1315944,14.0900648367705,-8.9872272175542,0.1223,-2.10127823628901,3153.23,4304.8,14.46
EST,EE,Estonia,Electricity,2017,166.81,5.11685544016596,1315635,14.0898299967741,-8.97297455660815,0.1263,-2.06909524962569,3257.73,4328.76,4.68
EST,EE,Estonia,Electricity,2018,159.931,5.0747424722188,1319133,14.0924852605812,-9.01774278836237,0.1383,-1.97833004031142,3367.54,4202.31,74.86
EST,EE,Estonia,Electricity,2019,177.988,5.18171613228921,1324820,14.0967871591175,-8.91507102682833,0.1384,-1.97760723579857,3138.98,4014.04,33.03
EST,EE,Estonia,Electricity,2020,171.797,5.14631354723238,1328889,14.0998538127626,-8.9535402655302,0.12635,-2.06869944514793,2743.92,3685.34,25.71
EST,EE,Estonia,Electricity,2021,191.66,5.25572296891562,1330068,14.1007406267105,-8.84501765779489,0.16315,-1.81308525594281,3128.68,4390.56,83.32
EST,EE,Estonia,Electricity,2022,169.121,5.13061443506566,1331796,14.1020389652002,-8.97142453013452,0.2353,-1.44689398324882,3162.31,4209.81,68.88
EST,EE,Estonia,Electricity,2023,186.004,5.22576817885831,1365884,14.1273123960341,-8.90154421717579,0.22495,-1.49187712369496,3135.29,4128.73,31.57
EST,EE,Estonia,Electricity,2024,201.634,5.30645417277092,1374687,14.1337366268061,-8.82728245403517,0.2257,-1.48854859515865,3388.01,3850.15,29.64
EST,EE,Estonia,Natural gas,1990,56.9,4.04129534113229,1570599,14.2669676332234,-10.2256722920911,,,3064.85,4155.26,6.54
EST,EE,Estonia,Natural gas,1991,68.444,4.22601589266972,1567749,14.2651513905483,-10.0391354978785,,,3265.42,4316.37,16.62
EST,EE,Estonia,Natural gas,1992,56.191,4.02875660172674,1554878,14.256907643926,-10.2281510421992,,,2964.74,4304.74,27.76
EST,EE,Estonia,Natural gas,1993,61.93,4.12600471494997,1511303,14.2284827506022,-10.1024780356523,,,3306.37,4708.26,3.29
EST,EE,Estonia,Natural gas,1994,65.821,4.18693893635025,1476952,14.2054910626781,-10.0185521263278,,,3823.75,4717.19,48.91
EST,EE,Estonia,Natural gas,1995,47.721,3.86537155258433,1448075,14.1857456461666,-10.3203740935822,,,3192.23,4388.89,20.61
EST,EE,Estonia,Natural gas,1996,36.801,3.60552501871873,1425192,14.1698170994508,-10.5642920807321,,,3829.96,4965.1,14.63
EST,EE,Estonia,Natural gas,1997,36.522,3.59791481873984,1405996,14.1562565063985,-10.5583416876586,,,3226.4,4551.16,49.27
EST,EE,Estonia,Natural gas,1998,43.422,3.77096622511205,1393074,14.1470233741076,-10.3760571489956,,,3428.63,4623.2,6.19
EST,EE,Estonia,Natural gas,1999,41.488,3.72540422879631,1379237,14.1370410056779,-10.4116367768816,,,3578.35,4295.26,46.55
EST,EE,Estonia,Natural gas,2000,41.917,3.7356914725664,1401250,14.1528752533685,-10.4171837808021,,,3150.86,4059.25,6.02
EST,EE,Estonia,Natural gas,2001,41.638,3.72901321185358,1392720,14.1467692275326,-10.417756015679,,,3111.6,4466.86,36.9
EST,EE,Estonia,Natural gas,2002,36.844,3.60669278312599,1383510,14.1401343062278,-10.5334415231018,,,3254.31,4449.89,43.93
EST,EE,Estonia,Natural gas,2003,37.339,3.62003835682298,1375190,14.1341024613548,-10.5140641045318,5.9855,1.78933987770929,3928.47,4592.5,41.83
EST,EE,Estonia,Natural gas,2004,38.586,3.65288951638078,1366250,14.1275803184729,-10.4746908020921,5.99115,1.79028338034469,3393.73,4446.97,14.57
EST,EE,Estonia,Natural gas,2005,44.97,3.80599560078262,1358850,14.1221493117655,-10.3161537109829,5.9911,1.79027503466671,3424.41,4433.08,20.72
EST,EE,Estonia,Natural gas,2006,45.658,3.82117883812742,1350700,14.1161335345489,-10.2949546964214,6.1726,1.82012014299701,3562.25,4279.4,48.91
EST,EE,Estonia,Natural gas,2007,48.861,3.88897953225953,1342920,14.1103569056001,-10.2213773733405,7.304,1.98842214329267,2992.22,4178.51,29.37
EST,EE,Estonia,Natural gas,2008,49.162,3.89512096735279,1338440,14.1070153146397,-10.2118943472869,9.8019,2.28257624443572,2982.61,3989.15,4.8
EST,EE,Estonia,Natural gas,2009,50.666,3.92525507419686,1335740,14.1049960033612,-10.1797409291643,10.5163,2.35292643441812,3151.52,4427.17,9.39
EST,EE,Estonia,Natural gas,2010,54.901,4.00553156328584,1333290,14.1031601298879,-10.0976285666021,10.6033,2.36116527342249,3833.76,4967.01,84.97
EST,EE,Estonia,Natural gas,2011,51.677,3.9450128082538,1329660,14.1004338284189,-10.1554210201651,11.89,2.47569771070269,3789.04,4188.77,52.92
EST,EE,Estonia,Natural gas,2012,55.331,4.01333333012461,1325217,14.0970867775779,-10.0837534474533,14.13,2.64830019669644,3266.22,4688.54,13.84
EST,EE,Estonia,Natural gas,2013,52.279,3.95659476079956,1320174,14.0932741040571,-10.1366793432576,13.89,2.63116915676625,3645.13,4278.94,31.01
EST,EE,Estonia,Natural gas,2014,52.214,3.95535065816332,1315819,14.0899698434143,-10.1346191852509,13.675,2.61556934830805,3020.86,4254.09,58.65
EST,EE,Estonia,Natural gas,2015,49.312,3.89816745913771,1313271,14.0880315295507,-10.189864070413,11.675,2.45744980355496,3038.87,3922.97,14.64
EST,EE,Estonia,Natural gas,2016,57.868,4.05816455476734,1315944,14.0900648367705,-10.0319002820032,9.36,2.2364452904895,3153.23,4304.8,14.46
EST,EE,Estonia,Natural gas,2017,53.814,3.98553365636392,1315635,14.0898299967741,-10.1042963404102,11.5361,2.44548124902097,3257.73,4328.76,4.68
EST,EE,Estonia,Natural gas,2018,54.981,4.00698767100385,1319133,14.0924852605812,-10.0854975895773,11.47135,2.43985262255888,3367.54,4202.31,74.86
EST,EE,Estonia,Natural gas,2019,57.781,4.05666000191498,1324820,14.0967871591175,-10.0401271572026,12.5564,2.53023049575166,3138.98,4014.04,33.03
EST,EE,Estonia,Natural gas,2020,56.208,4.02905909552347,1328889,14.0998538127626,-10.0707947172391,11.84235,2.47168208949109,2743.92,3685.34,25.71
EST,EE,Estonia,Natural gas,2021,60.358,4.10029349882451,1330068,14.1007406267105,-10.000447127886,16.4588,2.80086028858158,3128.68,4390.56,83.32
EST,EE,Estonia,Natural gas,2022,48.706,3.88580222578506,1331796,14.1020389652002,-10.2162367394151,30.4872,3.41730692339522,3162.31,4209.81,68.88
EST,EE,Estonia,Natural gas,2023,55.17,4.01041932728434,1365884,14.1273123960341,-10.1168930687498,26.2472,3.26755931668167,3135.29,4128.73,31.57
EST,EE,Estonia,Natural gas,2024,58.936,4.07645210938051,1374687,14.1337366268061,-10.0572845174256,20.53375,3.02206987387327,3388.01,3850.15,29.64
EST,EE,Estonia,Total,1990,1006.216,6.91395203934204,1570599,14.2669676332234,-7.35301559388132,,,3064.85,4155.26,6.54
EST,EE,Estonia,Total,1991,885.008,6.7855966845151,1567749,14.2651513905483,-7.47955470603317,,,3265.42,4316.37,16.62
EST,EE,Estonia,Total,1992,773.142,6.6504627315873,1554878,14.256907643926,-7.60644491233865,,,2964.74,4304.74,27.76
EST,EE,Estonia,Total,1993,751.733,6.62238120771204,1511303,14.2284827506022,-7.60610154289019,,,3306.37,4708.26,3.29
EST,EE,Estonia,Total,1994,888.218,6.78921720835858,1476952,14.2054910626781,-7.41627385431948,,,3823.75,4717.19,48.91
EST,EE,Estonia,Total,1995,1082.343,6.98688341471607,1448075,14.1857456461666,-7.19886223145049,,,3192.23,4388.89,20.61
EST,EE,Estonia,Total,1996,1147.364,7.04522241639231,1425192,14.1698170994508,-7.12459468305849,,,3829.96,4965.1,14.63
EST,EE,Estonia,Total,1997,1146.558,7.04451968976676,1405996,14.1562565063985,-7.11173681663173,,,3226.4,4551.16,49.27
EST,EE,Estonia,Total,1998,1000.777,6.90853197727391,1393074,14.1470233741076,-7.23849139683371,,,3428.63,4623.2,6.19
EST,EE,Estonia,Total,1999,954.78,6.86148094745015,1379237,14.1370410056779,-7.27556005822775,,,3578.35,4295.26,46.55
EST,EE,Estonia,Total,2000,926.31,6.83120895184027,1401250,14.1528752533685,-7.32166630152824,,,3150.86,4059.25,6.02
EST,EE,Estonia,Total,2001,946.972,6.85326952569511,1392720,14.1467692275326,-7.29349970183749,,,3111.6,4466.86,36.9
EST,EE,Estonia,Total,2002,915.904,6.81991155568841,1383510,14.1401343062278,-7.3202227505394,,,3254.31,4449.89,43.93
EST,EE,Estonia,Total,2003,924.163,6.82888846301022,1375190,14.1341024613548,-7.30521399834454,,,3928.47,4592.5,41.83
EST,EE,Estonia,Total,2004,921.954,6.82649533077184,1366250,14.1275803184729,-7.30108498770105,,,3393.73,4446.97,14.57
EST,EE,Estonia,Total,2005,889.167,6.79028506939058,1358850,14.1221493117655,-7.33186424237497,,,3424.41,4433.08,20.72
EST,EE,Estonia,Total,2006,881.169,6.78124943500843,1350700,14.1161335345489,-7.33488409954043,,,3562.25,4279.4,48.91
EST,EE,Estonia,Total,2007,961.519,6.86851432562402,1342920,14.1103569056001,-7.24184257997605,,,2992.22,4178.51,29.37
EST,EE,Estonia,Total,2008,951.951,6.85851356287847,1338440,14.1070153146397,-7.24850175176125,,,2982.61,3989.15,4.8
EST,EE,Estonia,Total,2009,970.068,6.87736617213311,1335740,14.1049960033612,-7.22762983122804,,,3151.52,4427.17,9.39
EST,EE,Estonia,Total,2010,1026.849,6.93425016893356,1333290,14.1031601298879,-7.16890996095436,,,3833.76,4967.01,84.97
EST,EE,Estonia,Total,2011,935.253,6.84081708092159,1329660,14.1004338284189,-7.25961674749736,,,3789.04,4188.77,52.92
EST,EE,Estonia,Total,2012,970.828,6.87814931562853,1325217,14.0970867775779,-7.21893746194941,,,3266.22,4688.54,13.84
EST,EE,Estonia,Total,2013,933.506,6.8389473903848,1320174,14.0932741040571,-7.25432671367232,,,3645.13,4278.94,31.01
EST,EE,Estonia,Total,2014,888.143,6.7891327660633,1315819,14.0899698434143,-7.30083707735097,,,3020.86,4254.09,58.65
EST,EE,Estonia,Total,2015,857.435,6.75394537441773,1313271,14.0880315295507,-7.334086155133,,,3038.87,3922.97,14.64
EST,EE,Estonia,Total,2016,930.578,6.83580589846917,1315944,14.0900648367705,-7.25425893830133,,,3153.23,4304.8,14.46
EST,EE,Estonia,Total,2017,940.914,6.84685174327284,1315635,14.0898299967741,-7.24297825350128,,,3257.73,4328.76,4.68
EST,EE,Estonia,Total,2018,941.042,6.8469877719581,1319133,14.0924852605812,-7.24549748862308,,,3367.54,4202.31,74.86
EST,EE,Estonia,Total,2019,951.351,6.85788307962371,1324820,14.0967871591175,-7.23890407949382,,,3138.98,4014.04,33.03
EST,EE,Estonia,Total,2020,944.704,6.85087165091453,1328889,14.0998538127626,-7.24898216184805,,,2743.92,3685.34,25.71
EST,EE,Estonia,Total,2021,965.256,6.87239335113124,1330068,14.1007406267105,-7.22834727557926,,,3128.68,4390.56,83.32
EST,EE,Estonia,Total,2022,963.88,6.8709668055343,1331796,14.1020389652002,-7.23107215966587,,,3162.31,4209.81,68.88
EST,EE,Estonia,Total,2023,935.976,6.84158983512321,1365884,14.1273123960341,-7.28572256091088,,,3135.29,4128.73,31.57
EST,EE,Estonia,Total,2024,978.233,6.88574788296866,1374687,14.1337366268061,-7.24798874383743,,,3388.01,3850.15,29.64
FIN,FI,Finland,Electricity,1990,1255.288,7.13512030731062,4974383,15.4198119007832,-8.28469159347258,,,3518.29,4716.78,6.63
FIN,FI,Finland,Electricity,1991,1344.798,7.20399909488331,4998478,15.4246440240593,-8.22064492917598,,,3704.14,4901.65,15.7
FIN,FI,Finland,Electricity,1992,1363.457,7.21777866530138,5029002,15.4307321128474,-8.21295344754603,,,3292.47,4873.57,17.59
FIN,FI,Finland,Electricity,1993,1402.666,7.24612999046415,5054982,15.4358848495995,-8.18975485913536,,,3640.39,5151.51,1.88
FIN,FI,Finland,Electricity,1994,1460.275,7.28638005312997,5077912,15.4404107114393,-8.15403065830929,,,4140.33,5252.56,39.72
FIN,FI,Finland,Electricity,1995,1397.85,7.24269062089977,5098754,15.4445067541196,-8.20181613321983,0.08805,-2.42985044403992,3430.89,4952.55,21.82
FIN,FI,Finland,Electricity,1996,1481.943,7.30110934357791,5116826,15.4480448829097,-8.14693553933177,0.0932,-2.37300755729059,4129.8,5354.78,9.93
FIN,FI,Finland,Electricity,1997,1498.022,7.31190085021765,5132320,15.4510683566319,-8.13916750641423,0.09435,-2.36074400716758,3608.07,5041.29,45.13
FIN,FI,Finland,Electricity,1998,1559.931,7.35239686849614,5147349,15.4539923828254,-8.10159551432921,0.0932,-2.37300755729059,3826.06,5196.8,3.14
