model,bin_id,delta_sv,n_years,ssp_year,component,crop,dln,branch
IPSL-CM6A-LR,-2.5,-2.5023,1,2100,heat,Durum wheat,-7.7310892416728e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2071,frost,Durum wheat,-0.000273624454567648,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2072,frost,Durum wheat,-0.00176602639613001,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2073,frost,Durum wheat,-0.000148751713123082,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2074,frost,Durum wheat,-0.000415326007414456,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2075,frost,Durum wheat,-0.00099082022777142,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2076,frost,Durum wheat,-0.00143523150374057,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2077,frost,Durum wheat,5.99661854487141e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2078,frost,Durum wheat,-0.000349611547520445,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2079,frost,Durum wheat,-0.00113271355463168,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2080,frost,Durum wheat,-0.00134379729510534,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2081,frost,Durum wheat,-0.00144086363334428,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2082,frost,Durum wheat,-0.000824189035068239,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2084,frost,Durum wheat,-0.000431357116033062,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2085,frost,Durum wheat,0.000826582211438064,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2086,frost,Durum wheat,-0.000198739355219203,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2087,frost,Durum wheat,-0.000659801206723737,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2088,frost,Durum wheat,7.14073721298054e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2089,frost,Durum wheat,-0.0013495421051913,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2090,frost,Durum wheat,3.80606566585874e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2091,frost,Durum wheat,0.000408105979021107,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2092,frost,Durum wheat,-0.000183432838249227,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2093,frost,Durum wheat,-0.000204111883264045,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2094,frost,Durum wheat,0.000342393133526854,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2095,frost,Durum wheat,-0.000140301233492272,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2096,frost,Durum wheat,-8.59011447148772e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2097,frost,Durum wheat,-0.00022951389793599,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2098,frost,Durum wheat,-0.000200525955910159,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2099,frost,Durum wheat,0.00029532423645297,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2100,frost,Durum wheat,-0.00144087602332654,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2071,precip,Durum wheat,-0.0106110329027775,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2072,precip,Durum wheat,0.0167465806345255,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2073,precip,Durum wheat,0.00756767990833765,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2074,precip,Durum wheat,0.00765796430092379,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2075,precip,Durum wheat,0.0580004511624256,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2076,precip,Durum wheat,0.0216470698484641,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2077,precip,Durum wheat,-0.0547376821270661,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2078,precip,Durum wheat,-0.0350901893096136,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2079,precip,Durum wheat,-0.00685538000107394,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2080,precip,Durum wheat,0.0133962073076496,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2081,precip,Durum wheat,0.0383453382692962,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2082,precip,Durum wheat,0.0953453614614725,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2084,precip,Durum wheat,-0.0365723939694231,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2085,precip,Durum wheat,0.00347277175869411,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2086,precip,Durum wheat,-0.000576316249627809,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2087,precip,Durum wheat,0.0759048784033296,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2088,precip,Durum wheat,0.0661323730710994,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2089,precip,Durum wheat,-0.0034623621888619,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2090,precip,Durum wheat,-0.00912795171917079,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2091,precip,Durum wheat,-0.0290497512161707,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2092,precip,Durum wheat,-0.0557846229938711,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2093,precip,Durum wheat,0.0767342671104059,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2094,precip,Durum wheat,-0.0537929718513216,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2095,precip,Durum wheat,-0.0193194637055593,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2096,precip,Durum wheat,-0.080914060400011,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2097,precip,Durum wheat,-0.0408648141062374,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2098,precip,Durum wheat,0.0532367155744233,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2099,precip,Durum wheat,0.0257669074051775,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2100,precip,Durum wheat,0.0531595395978338,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2071,precip2,Durum wheat,-0.00469595306736453,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2072,precip2,Durum wheat,-0.0147472209811656,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2073,precip2,Durum wheat,-0.0132360433758668,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2074,precip2,Durum wheat,-0.00836233648113439,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2075,precip2,Durum wheat,-0.0490805428672235,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2076,precip2,Durum wheat,-0.0145071801167087,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2077,precip2,Durum wheat,0.0213270966664776,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2078,precip2,Durum wheat,0.0138700238116372,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2079,precip2,Durum wheat,0.0041747294268534,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2080,precip2,Durum wheat,-0.018593679490852,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2081,precip2,Durum wheat,-0.0366432597193062,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2082,precip2,Durum wheat,-0.0748116395318587,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2084,precip2,Durum wheat,0.0157156126817477,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2085,precip2,Durum wheat,-0.00520206214655074,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2086,precip2,Durum wheat,-0.00569097985974293,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2087,precip2,Durum wheat,-0.0501197427630724,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2088,precip2,Durum wheat,-0.0508440546983283,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2089,precip2,Durum wheat,-0.00211116379999501,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2090,precip2,Durum wheat,-0.00483645273962006,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2091,precip2,Durum wheat,0.00984824050116852,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2092,precip2,Durum wheat,0.0197700162412714,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2093,precip2,Durum wheat,-0.0628741914409417,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2094,precip2,Durum wheat,0.0203728532315015,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2095,precip2,Durum wheat,0.00481002221755783,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2096,precip2,Durum wheat,0.0363488911785696,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2097,precip2,Durum wheat,0.0186149482410491,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2098,precip2,Durum wheat,-0.0395148623227012,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2099,precip2,Durum wheat,-0.0210515684935993,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2100,precip2,Durum wheat,-0.0494078403615977,crop_gddwin
