model,bin_id,delta_sv,n_years,ssp_year,component,crop,dln,branch
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,gdd_mj,Soft wheat,-0.108477031862429,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,gdd_mj,Soft wheat,-0.128380904713461,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,gdd_mj,Soft wheat,-0.121223898909994,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,gdd_mj,Soft wheat,-0.117212696274808,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,gdd_mj,Soft wheat,-0.0867664440697123,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,gdd_mj,Soft wheat,-0.14614703815103,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,gdd_mj,Soft wheat,-0.135407165516691,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,gdd_mj,Soft wheat,-0.192054078682717,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,gdd_mj,Soft wheat,-0.17203845432847,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,gdd_mj,Soft wheat,-0.14718588917305,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,gdd_mj,Soft wheat,-0.149210354716129,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,gdd_mj,Soft wheat,-0.163088651919595,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,gdd_mj,Soft wheat,-0.132658278343585,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,gdd_mj,Soft wheat,-0.135137242951816,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,gdd_mj,Soft wheat,-0.16026492333921,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,gdd_mj,Soft wheat,-0.161652111353256,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,gdd_mj,Soft wheat,-0.135500059819883,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,gdd_mj,Soft wheat,-0.137531063916885,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,gdd_mj,Soft wheat,-0.181159922265583,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,gdd_mj,Soft wheat,-0.149758356342031,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,gdd_mj,Soft wheat,-0.212723237454874,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,gdd_mj,Soft wheat,-0.193321735893339,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,gdd_mj,Soft wheat,-0.225566489979117,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,gdd_mj,Soft wheat,-0.190791907947376,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,gdd_mj,Soft wheat,-0.209957454387745,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,gdd_mj,Soft wheat,-0.220657211944571,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,gdd_mj,Soft wheat,-0.211204294428415,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,gdd_mj,Soft wheat,-0.196894636942482,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,gdd_mj,Soft wheat,-0.162060523975897,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,heat_mj,Soft wheat,-0.0658368930445846,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,heat_mj,Soft wheat,-0.0897000447029153,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,heat_mj,Soft wheat,-0.0790573544656577,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,heat_mj,Soft wheat,-0.0446931525389271,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,heat_mj,Soft wheat,-0.0587363770702489,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,heat_mj,Soft wheat,-0.0761094538306232,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,heat_mj,Soft wheat,-0.0802993558587648,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,heat_mj,Soft wheat,-0.0965727154829814,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,heat_mj,Soft wheat,-0.0966959574130398,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,heat_mj,Soft wheat,-0.0865472735763999,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,heat_mj,Soft wheat,-0.074991409446802,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,heat_mj,Soft wheat,-0.144534507944555,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,heat_mj,Soft wheat,-0.0797420422222727,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,heat_mj,Soft wheat,-0.11128908561356,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,heat_mj,Soft wheat,-0.0692204014423602,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,heat_mj,Soft wheat,-0.069112433457363,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,heat_mj,Soft wheat,-0.0821902150832668,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,heat_mj,Soft wheat,-0.072865510718858,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,heat_mj,Soft wheat,-0.122282166524541,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,heat_mj,Soft wheat,-0.0849050065279008,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,heat_mj,Soft wheat,-0.133054278382577,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,heat_mj,Soft wheat,-0.111021194479457,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,heat_mj,Soft wheat,-0.173320678494149,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,heat_mj,Soft wheat,-0.129669626220011,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,heat_mj,Soft wheat,-0.174170815541447,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,heat_mj,Soft wheat,-0.13929531292483,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,heat_mj,Soft wheat,-0.10224202017502,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,heat_mj,Soft wheat,-0.136894775957971,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,heat_mj,Soft wheat,-0.0867341316220629,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,frost_mj,Soft wheat,0.0203288624181276,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,frost_mj,Soft wheat,0.0126951833099854,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,frost_mj,Soft wheat,0.0271960818972422,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,frost_mj,Soft wheat,0.0382239613360411,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,frost_mj,Soft wheat,0.0214757440595427,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,frost_mj,Soft wheat,0.0260556924178045,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,frost_mj,Soft wheat,0.0381687222340943,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,frost_mj,Soft wheat,0.044290868027121,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,frost_mj,Soft wheat,0.0406336614043529,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,frost_mj,Soft wheat,0.020907616107667,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,frost_mj,Soft wheat,0.0403830047864617,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,frost_mj,Soft wheat,0.0366265575751822,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,frost_mj,Soft wheat,0.0378713092170915,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,frost_mj,Soft wheat,0.0368753267156613,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,frost_mj,Soft wheat,0.033010904333774,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,frost_mj,Soft wheat,0.0368451545164411,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,frost_mj,Soft wheat,0.0186281126663795,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,frost_mj,Soft wheat,0.0376885789259219,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,frost_mj,Soft wheat,0.0368464662050438,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,frost_mj,Soft wheat,0.0334011898120494,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,frost_mj,Soft wheat,0.0492949953523438,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,frost_mj,Soft wheat,0.04448168053104,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,frost_mj,Soft wheat,0.0415669232626834,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,frost_mj,Soft wheat,0.0445701939306193,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,frost_mj,Soft wheat,0.0323701291347942,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,frost_mj,Soft wheat,0.0457138258284693,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,frost_mj,Soft wheat,0.0433428516293487,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,frost_mj,Soft wheat,0.0391572182677589,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,frost_mj,Soft wheat,0.0162058424842576,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,precip_mj,Soft wheat,-0.044789970962704,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,precip_mj,Soft wheat,-0.0222348710840212,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,precip_mj,Soft wheat,-0.0488780970501393,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,precip_mj,Soft wheat,0.0523038293837661,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,precip_mj,Soft wheat,0.0041055787775023,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,precip_mj,Soft wheat,-0.00964582408132519,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,precip_mj,Soft wheat,-0.0718085765054535,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,precip_mj,Soft wheat,-0.0194967488841477,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,precip_mj,Soft wheat,-0.0193786136734359,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,precip_mj,Soft wheat,-0.0141458026913552,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,precip_mj,Soft wheat,-0.018937199656144,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,precip_mj,Soft wheat,0.00976245402726197,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,precip_mj,Soft wheat,-0.00214358964328031,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,precip_mj,Soft wheat,-0.00785026077121491,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,precip_mj,Soft wheat,0.0154876791017125,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,precip_mj,Soft wheat,0.000439990475062977,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,precip_mj,Soft wheat,-0.0200840093284587,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,precip_mj,Soft wheat,0.00084270601033746,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,precip_mj,Soft wheat,0.0320324492394173,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,precip_mj,Soft wheat,0.0331353062672541,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,precip_mj,Soft wheat,-0.0900790786759574,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,precip_mj,Soft wheat,-0.0227565464290568,crop
