model,bin_id,delta_sv,n_years,cntr,crop,component,dln
EC-Earth3,-4.5,-4.5546,8,DK,Winter barley,heat,-1.45447926601892e-05
EC-Earth3,-3.5,-3.4737,8,DK,Winter barley,heat,-2.78233156199783e-05
EC-Earth3,-2.5,-2.5448,11,DK,Winter barley,heat,-2.70590736260804e-05
IPSL-CM6A-LR,-5.5,-5.3985,4,DK,Winter barley,heat,-3.46828243448981e-05
IPSL-CM6A-LR,-4.5,-4.3046,12,DK,Winter barley,heat,-3.92923808317115e-05
IPSL-CM6A-LR,-3.5,-3.5013,7,DK,Winter barley,heat,-0.000103154742296771
IPSL-CM6A-LR,-2.5,-2.2964,6,DK,Winter barley,heat,-2.33018379293699e-05
EC-Earth3,-4.5,-4.5546,8,EE,Winter barley,heat,-0.000107170828994436
EC-Earth3,-3.5,-3.4737,8,EE,Winter barley,heat,-0.00011988034157548
EC-Earth3,-2.5,-2.5448,11,EE,Winter barley,heat,-9.07144251937076e-05
IPSL-CM6A-LR,-5.5,-5.3985,4,EE,Winter barley,heat,-0.000466028162607316
IPSL-CM6A-LR,-4.5,-4.3046,12,EE,Winter barley,heat,-0.000270466797848658
IPSL-CM6A-LR,-3.5,-3.5013,7,EE,Winter barley,heat,-0.000369971731736087
IPSL-CM6A-LR,-2.5,-2.2964,6,EE,Winter barley,heat,-0.000165387579671887
EC-Earth3,-4.5,-4.5546,8,EL,Winter barley,heat,-0.00119404961266869
EC-Earth3,-3.5,-3.4737,8,EL,Winter barley,heat,-0.00149850171931239
EC-Earth3,-2.5,-2.5448,11,EL,Winter barley,heat,-0.00146425125973073
IPSL-CM6A-LR,-5.5,-5.3985,4,EL,Winter barley,heat,-0.000825203567523481
IPSL-CM6A-LR,-4.5,-4.3046,12,EL,Winter barley,heat,-0.00148576486648293
IPSL-CM6A-LR,-3.5,-3.5013,7,EL,Winter barley,heat,-0.00165921960282527
IPSL-CM6A-LR,-2.5,-2.2964,6,EL,Winter barley,heat,-0.001141719759748
EC-Earth3,-4.5,-4.5546,8,ES,Winter barley,heat,-0.000667138084981093
EC-Earth3,-3.5,-3.4737,8,ES,Winter barley,heat,-0.000425428575431564
EC-Earth3,-2.5,-2.5448,11,ES,Winter barley,heat,-0.000720063145787724
IPSL-CM6A-LR,-5.5,-5.3985,4,ES,Winter barley,heat,-0.000283291176512506
IPSL-CM6A-LR,-4.5,-4.3046,12,ES,Winter barley,heat,-0.000390884411818117
IPSL-CM6A-LR,-3.5,-3.5013,7,ES,Winter barley,heat,-0.00056860585594288
IPSL-CM6A-LR,-2.5,-2.2964,6,ES,Winter barley,heat,-0.000436919408672709
EC-Earth3,-4.5,-4.5546,8,FR,Winter barley,heat,-0.000162211228175138
EC-Earth3,-3.5,-3.4737,8,FR,Winter barley,heat,-0.000152510711297517
EC-Earth3,-2.5,-2.5448,11,FR,Winter barley,heat,-0.00033912556400868
IPSL-CM6A-LR,-5.5,-5.3985,4,FR,Winter barley,heat,-0.000251011726808793
IPSL-CM6A-LR,-4.5,-4.3046,12,FR,Winter barley,heat,-0.000322689191050301
IPSL-CM6A-LR,-3.5,-3.5013,7,FR,Winter barley,heat,-0.000631913557450643
IPSL-CM6A-LR,-2.5,-2.2964,6,FR,Winter barley,heat,-0.000293058195830057
EC-Earth3,-4.5,-4.5546,8,HU,Winter barley,heat,-0.00103710928998425
EC-Earth3,-3.5,-3.4737,8,HU,Winter barley,heat,-0.00185002887827913
EC-Earth3,-2.5,-2.5448,11,HU,Winter barley,heat,-0.00144800677356452
IPSL-CM6A-LR,-5.5,-5.3985,4,HU,Winter barley,heat,-0.000696661661733145
IPSL-CM6A-LR,-4.5,-4.3046,12,HU,Winter barley,heat,-0.00139397897836494
IPSL-CM6A-LR,-3.5,-3.5013,7,HU,Winter barley,heat,-0.00146055071242369
IPSL-CM6A-LR,-2.5,-2.2964,6,HU,Winter barley,heat,-0.00108817609665064
EC-Earth3,-4.5,-4.5546,8,IT,Winter barley,heat,-0.000923738045048093
EC-Earth3,-3.5,-3.4737,8,IT,Winter barley,heat,-0.00111372336421636
EC-Earth3,-2.5,-2.5448,11,IT,Winter barley,heat,-0.00133761282645457
IPSL-CM6A-LR,-5.5,-5.3985,4,IT,Winter barley,heat,-0.000266152628056541
IPSL-CM6A-LR,-4.5,-4.3046,12,IT,Winter barley,heat,-0.000667182046370898
IPSL-CM6A-LR,-3.5,-3.5013,7,IT,Winter barley,heat,-0.00104032977048576
IPSL-CM6A-LR,-2.5,-2.2964,6,IT,Winter barley,heat,-0.000593504794481966
EC-Earth3,-4.5,-4.5546,8,LT,Winter barley,heat,-0.000124398719092775
EC-Earth3,-3.5,-3.4737,8,LT,Winter barley,heat,-0.000235036049210068
EC-Earth3,-2.5,-2.5448,11,LT,Winter barley,heat,-0.000114376297497442
IPSL-CM6A-LR,-5.5,-5.3985,4,LT,Winter barley,heat,-0.000649468192763763
IPSL-CM6A-LR,-4.5,-4.3046,12,LT,Winter barley,heat,-0.000453815928365276
IPSL-CM6A-LR,-3.5,-3.5013,7,LT,Winter barley,heat,-0.000655326885607872
IPSL-CM6A-LR,-2.5,-2.2964,6,LT,Winter barley,heat,-0.000234918470925105
EC-Earth3,-4.5,-4.5546,8,LV,Winter barley,heat,-0.000129562614752419
EC-Earth3,-3.5,-3.4737,8,LV,Winter barley,heat,-0.000167059246648546
EC-Earth3,-2.5,-2.5448,11,LV,Winter barley,heat,-0.000101616792431038
IPSL-CM6A-LR,-5.5,-5.3985,4,LV,Winter barley,heat,-0.00053811266188593
IPSL-CM6A-LR,-4.5,-4.3046,12,LV,Winter barley,heat,-0.000346394403447312
IPSL-CM6A-LR,-3.5,-3.5013,7,LV,Winter barley,heat,-0.000517610181568269
IPSL-CM6A-LR,-2.5,-2.2964,6,LV,Winter barley,heat,-0.000193535181562297
EC-Earth3,-4.5,-4.5546,8,SE,Winter barley,heat,-2.49586795528308e-05
EC-Earth3,-3.5,-3.4737,8,SE,Winter barley,heat,-6.95995893701744e-05
EC-Earth3,-2.5,-2.5448,11,SE,Winter barley,heat,-4.78183232378516e-05
IPSL-CM6A-LR,-5.5,-5.3985,4,SE,Winter barley,heat,-0.000131575627193578
IPSL-CM6A-LR,-4.5,-4.3046,12,SE,Winter barley,heat,-0.000116360645372795
IPSL-CM6A-LR,-3.5,-3.5013,7,SE,Winter barley,heat,-0.000278417059655046
IPSL-CM6A-LR,-2.5,-2.2964,6,SE,Winter barley,heat,-8.33929511254977e-05
EC-Earth3,-4.5,-4.5546,8,SK,Winter barley,heat,-0.000495188023962204
EC-Earth3,-3.5,-3.4737,8,SK,Winter barley,heat,-0.00103216100403508
EC-Earth3,-2.5,-2.5448,11,SK,Winter barley,heat,-0.000710171657060275
IPSL-CM6A-LR,-5.5,-5.3985,4,SK,Winter barley,heat,-0.000519388985006054
IPSL-CM6A-LR,-4.5,-4.3046,12,SK,Winter barley,heat,-0.000901778131141193
IPSL-CM6A-LR,-3.5,-3.5013,7,SK,Winter barley,heat,-0.00112411810019961
IPSL-CM6A-LR,-2.5,-2.2964,6,SK,Winter barley,heat,-0.000688839362638057
EC-Earth3,-4.5,-4.5546,8,CZ,Soft wheat,frost,-0.00498833036874133
EC-Earth3,-3.5,-3.4737,8,CZ,Soft wheat,frost,-0.00569813381183586
EC-Earth3,-2.5,-2.5448,11,CZ,Soft wheat,frost,-0.00376784643284054
IPSL-CM6A-LR,-5.5,-5.3985,4,CZ,Soft wheat,frost,-0.00445799920456209
IPSL-CM6A-LR,-4.5,-4.3046,12,CZ,Soft wheat,frost,-0.00292398084020794
IPSL-CM6A-LR,-3.5,-3.5013,7,CZ,Soft wheat,frost,-0.00101313998306143
IPSL-CM6A-LR,-2.5,-2.2964,6,CZ,Soft wheat,frost,-0.00160157553023718
EC-Earth3,-4.5,-4.5546,8,DE,Soft wheat,frost,-0.00398768614109635
EC-Earth3,-3.5,-3.4737,8,DE,Soft wheat,frost,-0.00424748599453143
EC-Earth3,-2.5,-2.5448,11,DE,Soft wheat,frost,-0.00284688655451843
IPSL-CM6A-LR,-5.5,-5.3985,4,DE,Soft wheat,frost,-0.00439012205957201
IPSL-CM6A-LR,-4.5,-4.3046,12,DE,Soft wheat,frost,-0.00269156887839634
IPSL-CM6A-LR,-3.5,-3.5013,7,DE,Soft wheat,frost,-0.00108035546611255
IPSL-CM6A-LR,-2.5,-2.2964,6,DE,Soft wheat,frost,-0.00112019879193679
EC-Earth3,-4.5,-4.5546,8,DK,Soft wheat,frost,-0.00192383744403655
EC-Earth3,-3.5,-3.4737,8,DK,Soft wheat,frost,-0.00285209367731928
EC-Earth3,-2.5,-2.5448,11,DK,Soft wheat,frost,-0.0014565718553054
IPSL-CM6A-LR,-5.5,-5.3985,4,DK,Soft wheat,frost,-0.00269525120681029
IPSL-CM6A-LR,-4.5,-4.3046,12,DK,Soft wheat,frost,-0.00144801733733919
IPSL-CM6A-LR,-3.5,-3.5013,7,DK,Soft wheat,frost,-9.49064077429328e-05
IPSL-CM6A-LR,-2.5,-2.2964,6,DK,Soft wheat,frost,-0.000607680566918914
EC-Earth3,-4.5,-4.5546,8,EE,Soft wheat,frost,0.00328377420819626
EC-Earth3,-3.5,-3.4737,8,EE,Soft wheat,frost,0.000390632346887489
EC-Earth3,-2.5,-2.5448,11,EE,Soft wheat,frost,0.00463686848674123
IPSL-CM6A-LR,-5.5,-5.3985,4,EE,Soft wheat,frost,0.00192407637049976
IPSL-CM6A-LR,-4.5,-4.3046,12,EE,Soft wheat,frost,0.00323319477864443
IPSL-CM6A-LR,-3.5,-3.5013,7,EE,Soft wheat,frost,0.00558109735794775
IPSL-CM6A-LR,-2.5,-2.2964,6,EE,Soft wheat,frost,0.0050686206372252
EC-Earth3,-4.5,-4.5546,8,EL,Soft wheat,frost,-0.00156725850383676
EC-Earth3,-3.5,-3.4737,8,EL,Soft wheat,frost,-0.00176579918615436
EC-Earth3,-2.5,-2.5448,11,EL,Soft wheat,frost,-0.000322548973234097
IPSL-CM6A-LR,-5.5,-5.3985,4,EL,Soft wheat,frost,-0.000201100174070064
IPSL-CM6A-LR,-4.5,-4.3046,12,EL,Soft wheat,frost,0.000639531867314666
IPSL-CM6A-LR,-3.5,-3.5013,7,EL,Soft wheat,frost,0.00189472956847607
IPSL-CM6A-LR,-2.5,-2.2964,6,EL,Soft wheat,frost,0.000673920366757149
EC-Earth3,-4.5,-4.5546,8,ES,Soft wheat,frost,-0.00366314478837113
EC-Earth3,-3.5,-3.4737,8,ES,Soft wheat,frost,-0.0031967842126376
EC-Earth3,-2.5,-2.5448,11,ES,Soft wheat,frost,-0.00244383232982233
IPSL-CM6A-LR,-5.5,-5.3985,4,ES,Soft wheat,frost,-0.00209524107093897
IPSL-CM6A-LR,-4.5,-4.3046,12,ES,Soft wheat,frost,-0.000836832185701921
IPSL-CM6A-LR,-3.5,-3.5013,7,ES,Soft wheat,frost,-0.000196511971210218
IPSL-CM6A-LR,-2.5,-2.2964,6,ES,Soft wheat,frost,-0.000817989989699512
EC-Earth3,-4.5,-4.5546,8,FI,Soft wheat,frost,0.00708162719990091
EC-Earth3,-3.5,-3.4737,8,FI,Soft wheat,frost,0.00324104938487554
EC-Earth3,-2.5,-2.5448,11,FI,Soft wheat,frost,0.00849208101742849
IPSL-CM6A-LR,-5.5,-5.3985,4,FI,Soft wheat,frost,0.00579035006209142
IPSL-CM6A-LR,-4.5,-4.3046,12,FI,Soft wheat,frost,0.00707135610399248
IPSL-CM6A-LR,-3.5,-3.5013,7,FI,Soft wheat,frost,0.0092609421846284
IPSL-CM6A-LR,-2.5,-2.2964,6,FI,Soft wheat,frost,0.00984503639636923
EC-Earth3,-4.5,-4.5546,8,FR,Soft wheat,frost,-0.00267425702091404
EC-Earth3,-3.5,-3.4737,8,FR,Soft wheat,frost,-0.00268889497434775
EC-Earth3,-2.5,-2.5448,11,FR,Soft wheat,frost,-0.00206006076036046
IPSL-CM6A-LR,-5.5,-5.3985,4,FR,Soft wheat,frost,-0.00286643158525575
IPSL-CM6A-LR,-4.5,-4.3046,12,FR,Soft wheat,frost,-0.00145052332670132
IPSL-CM6A-LR,-3.5,-3.5013,7,FR,Soft wheat,frost,-0.00103085379424767
IPSL-CM6A-LR,-2.5,-2.2964,6,FR,Soft wheat,frost,-0.00104640887584785
EC-Earth3,-4.5,-4.5546,8,HU,Soft wheat,frost,-0.00121735495545183
EC-Earth3,-3.5,-3.4737,8,HU,Soft wheat,frost,-0.0021127008343911
EC-Earth3,-2.5,-2.5448,11,HU,Soft wheat,frost,-0.000322648864457933
IPSL-CM6A-LR,-5.5,-5.3985,4,HU,Soft wheat,frost,-0.00128554166064904
IPSL-CM6A-LR,-4.5,-4.3046,12,HU,Soft wheat,frost,0.000433853363229928
IPSL-CM6A-LR,-3.5,-3.5013,7,HU,Soft wheat,frost,0.00267346534675466
IPSL-CM6A-LR,-2.5,-2.2964,6,HU,Soft wheat,frost,0.000379629896051112
EC-Earth3,-4.5,-4.5546,8,IT,Soft wheat,frost,-0.000754693185037824
EC-Earth3,-3.5,-3.4737,8,IT,Soft wheat,frost,-0.000961452190810663
EC-Earth3,-2.5,-2.5448,11,IT,Soft wheat,frost,-0.000242910424635585
IPSL-CM6A-LR,-5.5,-5.3985,4,IT,Soft wheat,frost,-0.00123922873500041
IPSL-CM6A-LR,-4.5,-4.3046,12,IT,Soft wheat,frost,0.000105976521646985
IPSL-CM6A-LR,-3.5,-3.5013,7,IT,Soft wheat,frost,0.00044815451002217
IPSL-CM6A-LR,-2.5,-2.2964,6,IT,Soft wheat,frost,0.000223744924700732
EC-Earth3,-4.5,-4.5546,8,LT,Soft wheat,frost,-0.000594808661066284
EC-Earth3,-3.5,-3.4737,8,LT,Soft wheat,frost,-0.00243338238684207
EC-Earth3,-2.5,-2.5448,11,LT,Soft wheat,frost,0.000444153181665327
IPSL-CM6A-LR,-5.5,-5.3985,4,LT,Soft wheat,frost,-0.00030768841279883
IPSL-CM6A-LR,-4.5,-4.3046,12,LT,Soft wheat,frost,0.00106856915544876
IPSL-CM6A-LR,-3.5,-3.5013,7,LT,Soft wheat,frost,0.00343343066375856
IPSL-CM6A-LR,-2.5,-2.2964,6,LT,Soft wheat,frost,0.00262036293391827
EC-Earth3,-4.5,-4.5546,8,LV,Soft wheat,frost,0.00105434093803287
EC-Earth3,-3.5,-3.4737,8,LV,Soft wheat,frost,-0.00113213137404218
EC-Earth3,-2.5,-2.5448,11,LV,Soft wheat,frost,0.0021924558637989
IPSL-CM6A-LR,-5.5,-5.3985,4,LV,Soft wheat,frost,0.000962728443541133
IPSL-CM6A-LR,-4.5,-4.3046,12,LV,Soft wheat,frost,0.00168434165142069
IPSL-CM6A-LR,-3.5,-3.5013,7,LV,Soft wheat,frost,0.0043577602122664
IPSL-CM6A-LR,-2.5,-2.2964,6,LV,Soft wheat,frost,0.0034066680821515
EC-Earth3,-4.5,-4.5546,8,RO,Soft wheat,frost,-0.000380978020740877
EC-Earth3,-3.5,-3.4737,8,RO,Soft wheat,frost,-0.00148146225341074
EC-Earth3,-2.5,-2.5448,11,RO,Soft wheat,frost,0.000243050354356248
IPSL-CM6A-LR,-5.5,-5.3985,4,RO,Soft wheat,frost,0.000294140164713132
IPSL-CM6A-LR,-4.5,-4.3046,12,RO,Soft wheat,frost,0.00162892398046965
IPSL-CM6A-LR,-3.5,-3.5013,7,RO,Soft wheat,frost,0.0038934416262782
IPSL-CM6A-LR,-2.5,-2.2964,6,RO,Soft wheat,frost,0.0011826850535729
EC-Earth3,-4.5,-4.5546,8,SE,Soft wheat,frost,-0.00262678655700847
EC-Earth3,-3.5,-3.4737,8,SE,Soft wheat,frost,-0.0045051806819792
EC-Earth3,-2.5,-2.5448,11,SE,Soft wheat,frost,-0.00154686636358569
IPSL-CM6A-LR,-5.5,-5.3985,4,SE,Soft wheat,frost,-0.00325603500890616
IPSL-CM6A-LR,-4.5,-4.3046,12,SE,Soft wheat,frost,-0.00167388349347224
IPSL-CM6A-LR,-3.5,-3.5013,7,SE,Soft wheat,frost,-9.78244642641016e-05
IPSL-CM6A-LR,-2.5,-2.2964,6,SE,Soft wheat,frost,-1.84808629718895e-05
EC-Earth3,-4.5,-4.5546,8,SK,Soft wheat,frost,-0.00285174388048287
EC-Earth3,-3.5,-3.4737,8,SK,Soft wheat,frost,-0.00405409684262301
EC-Earth3,-2.5,-2.5448,11,SK,Soft wheat,frost,-0.00133625928922051
IPSL-CM6A-LR,-5.5,-5.3985,4,SK,Soft wheat,frost,-0.00308196193005938
IPSL-CM6A-LR,-4.5,-4.3046,12,SK,Soft wheat,frost,-0.000941457895598012
IPSL-CM6A-LR,-3.5,-3.5013,7,SK,Soft wheat,frost,0.00172927105872381
IPSL-CM6A-LR,-2.5,-2.2964,6,SK,Soft wheat,frost,-0.000608317425485467
EC-Earth3,-4.5,-4.5546,8,EL,Durum wheat,frost,0.00103521313335287
EC-Earth3,-3.5,-3.4737,8,EL,Durum wheat,frost,0.00120353790234492
EC-Earth3,-2.5,-2.5448,11,EL,Durum wheat,frost,0.000303242243773032
IPSL-CM6A-LR,-5.5,-5.3985,4,EL,Durum wheat,frost,0.000211753598116075
IPSL-CM6A-LR,-4.5,-4.3046,12,EL,Durum wheat,frost,-0.000359375786290022
IPSL-CM6A-LR,-3.5,-3.5013,7,EL,Durum wheat,frost,-0.00123047817631665
IPSL-CM6A-LR,-2.5,-2.2964,6,EL,Durum wheat,frost,-0.000344213631222536
EC-Earth3,-4.5,-4.5546,8,ES,Durum wheat,frost,0.000729420938633218
EC-Earth3,-3.5,-3.4737,8,ES,Durum wheat,frost,0.000680384783699651
EC-Earth3,-2.5,-2.5448,11,ES,Durum wheat,frost,0.00048567279584329
IPSL-CM6A-LR,-5.5,-5.3985,4,ES,Durum wheat,frost,0.000479852423221818
IPSL-CM6A-LR,-4.5,-4.3046,12,ES,Durum wheat,frost,0.000152917849511164
IPSL-CM6A-LR,-3.5,-3.5013,7,ES,Durum wheat,frost,4.47780658480924e-05
IPSL-CM6A-LR,-2.5,-2.2964,6,ES,Durum wheat,frost,0.000242681277945291
EC-Earth3,-4.5,-4.5546,8,FR,Durum wheat,frost,0.00177773743115124
EC-Earth3,-3.5,-3.4737,8,FR,Durum wheat,frost,0.00175675102088203
EC-Earth3,-2.5,-2.5448,11,FR,Durum wheat,frost,0.00114672020079899
IPSL-CM6A-LR,-5.5,-5.3985,4,FR,Durum wheat,frost,0.00181545399795926
IPSL-CM6A-LR,-4.5,-4.3046,12,FR,Durum wheat,frost,0.000576860552707171
IPSL-CM6A-LR,-3.5,-3.5013,7,FR,Durum wheat,frost,0.000301923232997009
IPSL-CM6A-LR,-2.5,-2.2964,6,FR,Durum wheat,frost,0.000579543626865191
EC-Earth3,-4.5,-4.5546,8,HU,Durum wheat,frost,0.00102974589789703
EC-Earth3,-3.5,-3.4737,8,HU,Durum wheat,frost,0.00178918281646255
EC-Earth3,-2.5,-2.5448,11,HU,Durum wheat,frost,0.00026995426685006
IPSL-CM6A-LR,-5.5,-5.3985,4,HU,Durum wheat,frost,0.00107112628659154
IPSL-CM6A-LR,-4.5,-4.3046,12,HU,Durum wheat,frost,-0.000398502796590508
IPSL-CM6A-LR,-3.5,-3.5013,7,HU,Durum wheat,frost,-0.00229522121471626
IPSL-CM6A-LR,-2.5,-2.2964,6,HU,Durum wheat,frost,-0.000403068038342777
EC-Earth3,-4.5,-4.5546,8,IT,Durum wheat,frost,0.000331075233469726
EC-Earth3,-3.5,-3.4737,8,IT,Durum wheat,frost,0.00040779657526966
EC-Earth3,-2.5,-2.5448,11,IT,Durum wheat,frost,0.000147995292048516
IPSL-CM6A-LR,-5.5,-5.3985,4,IT,Durum wheat,frost,0.000408143210552502
IPSL-CM6A-LR,-4.5,-4.3046,12,IT,Durum wheat,frost,6.54677180429084e-05
IPSL-CM6A-LR,-3.5,-3.5013,7,IT,Durum wheat,frost,-2.67459205952054e-05
IPSL-CM6A-LR,-2.5,-2.2964,6,IT,Durum wheat,frost,7.24138882274989e-05
EC-Earth3,-4.5,-4.5546,8,RO,Durum wheat,frost,0.000507022441530649
EC-Earth3,-3.5,-3.4737,8,RO,Durum wheat,frost,0.00153272150515544
EC-Earth3,-2.5,-2.5448,11,RO,Durum wheat,frost,-0.000110406015765699
IPSL-CM6A-LR,-5.5,-5.3985,4,RO,Durum wheat,frost,-9.4669697188581e-05
IPSL-CM6A-LR,-4.5,-4.3046,12,RO,Durum wheat,frost,-0.00152192335683689
IPSL-CM6A-LR,-3.5,-3.5013,7,RO,Durum wheat,frost,-0.00354101744428159
IPSL-CM6A-LR,-2.5,-2.2964,6,RO,Durum wheat,frost,-0.00102018907895057
EC-Earth3,-4.5,-4.5546,8,SK,Durum wheat,frost,0.00233371913606439
EC-Earth3,-3.5,-3.4737,8,SK,Durum wheat,frost,0.00316693089409463
EC-Earth3,-2.5,-2.5448,11,SK,Durum wheat,frost,0.00112711452229385
IPSL-CM6A-LR,-5.5,-5.3985,4,SK,Durum wheat,frost,0.00239557996762222
IPSL-CM6A-LR,-4.5,-4.3046,12,SK,Durum wheat,frost,0.000885654085734842
IPSL-CM6A-LR,-3.5,-3.5013,7,SK,Durum wheat,frost,-0.00136721537488007
IPSL-CM6A-LR,-2.5,-2.2964,6,SK,Durum wheat,frost,0.000566015638584322
EC-Earth3,-4.5,-4.5546,8,CZ,Spring barley,frost,-0.0037249999649586
EC-Earth3,-3.5,-3.4737,8,CZ,Spring barley,frost,-0.00428053622452371
EC-Earth3,-2.5,-2.5448,11,CZ,Spring barley,frost,-0.00282107528704238
IPSL-CM6A-LR,-5.5,-5.3985,4,CZ,Spring barley,frost,-0.00331102048133949
IPSL-CM6A-LR,-4.5,-4.3046,12,CZ,Spring barley,frost,-0.00213491874149348
IPSL-CM6A-LR,-3.5,-3.5013,7,CZ,Spring barley,frost,-0.000700405801741493
IPSL-CM6A-LR,-2.5,-2.2964,6,CZ,Spring barley,frost,-0.00121726936742437
EC-Earth3,-4.5,-4.5546,8,DE,Spring barley,frost,-0.00315836551397874
EC-Earth3,-3.5,-3.4737,8,DE,Spring barley,frost,-0.00336243793580704
EC-Earth3,-2.5,-2.5448,11,DE,Spring barley,frost,-0.00223471099486651
IPSL-CM6A-LR,-5.5,-5.3985,4,DE,Spring barley,frost,-0.00333436158545873
IPSL-CM6A-LR,-4.5,-4.3046,12,DE,Spring barley,frost,-0.00193266885600883
IPSL-CM6A-LR,-3.5,-3.5013,7,DE,Spring barley,frost,-0.000640004922310427
IPSL-CM6A-LR,-2.5,-2.2964,6,DE,Spring barley,frost,-0.000678333133520382
EC-Earth3,-4.5,-4.5546,8,DK,Spring barley,frost,-0.00135900686339411
EC-Earth3,-3.5,-3.4737,8,DK,Spring barley,frost,-0.00205664642361376
EC-Earth3,-2.5,-2.5448,11,DK,Spring barley,frost,-0.000993597421738182
IPSL-CM6A-LR,-5.5,-5.3985,4,DK,Spring barley,frost,-0.00197086250488905
IPSL-CM6A-LR,-4.5,-4.3046,12,DK,Spring barley,frost,-0.00102270377665919
IPSL-CM6A-LR,-3.5,-3.5013,7,DK,Spring barley,frost,1.55364128495887e-05
IPSL-CM6A-LR,-2.5,-2.2964,6,DK,Spring barley,frost,-0.000366994271276224
EC-Earth3,-4.5,-4.5546,8,EE,Spring barley,frost,0.00246494422105764
EC-Earth3,-3.5,-3.4737,8,EE,Spring barley,frost,0.000244300359769117
EC-Earth3,-2.5,-2.5448,11,EE,Spring barley,frost,0.00347878097264511
IPSL-CM6A-LR,-5.5,-5.3985,4,EE,Spring barley,frost,0.00141136235004046
IPSL-CM6A-LR,-4.5,-4.3046,12,EE,Spring barley,frost,0.00241075962349178
IPSL-CM6A-LR,-3.5,-3.5013,7,EE,Spring barley,frost,0.00419101805095744
IPSL-CM6A-LR,-2.5,-2.2964,6,EE,Spring barley,frost,0.00380399179418107
EC-Earth3,-4.5,-4.5546,8,ES,Spring barley,frost,-0.00276146547481682
EC-Earth3,-3.5,-3.4737,8,ES,Spring barley,frost,-0.00241040341500513
EC-Earth3,-2.5,-2.5448,11,ES,Spring barley,frost,-0.00177663332708074
IPSL-CM6A-LR,-5.5,-5.3985,4,ES,Spring barley,frost,-0.00157271731310359
IPSL-CM6A-LR,-4.5,-4.3046,12,ES,Spring barley,frost,-0.000536517261468951
IPSL-CM6A-LR,-3.5,-3.5013,7,ES,Spring barley,frost,-1.13599719731602e-06
IPSL-CM6A-LR,-2.5,-2.2964,6,ES,Spring barley,frost,-0.000588298081958225
EC-Earth3,-4.5,-4.5546,8,FI,Spring barley,frost,0.00766019044931983
EC-Earth3,-3.5,-3.4737,8,FI,Spring barley,frost,0.00458420424849601
EC-Earth3,-2.5,-2.5448,11,FI,Spring barley,frost,0.0088205767414466
IPSL-CM6A-LR,-5.5,-5.3985,4,FI,Spring barley,frost,0.006880928170228
IPSL-CM6A-LR,-4.5,-4.3046,12,FI,Spring barley,frost,0.00766420217953751
IPSL-CM6A-LR,-3.5,-3.5013,7,FI,Spring barley,frost,0.00937080690356125
IPSL-CM6A-LR,-2.5,-2.2964,6,FI,Spring barley,frost,0.0103385644947316
EC-Earth3,-4.5,-4.5546,8,FR,Spring barley,frost,-0.00240803738776797
EC-Earth3,-3.5,-3.4737,8,FR,Spring barley,frost,-0.0024243234975224
EC-Earth3,-2.5,-2.5448,11,FR,Spring barley,frost,-0.00182437347159187
IPSL-CM6A-LR,-5.5,-5.3985,4,FR,Spring barley,frost,-0.00265680280494627
IPSL-CM6A-LR,-4.5,-4.3046,12,FR,Spring barley,frost,-0.00131457182363601
IPSL-CM6A-LR,-3.5,-3.5013,7,FR,Spring barley,frost,-0.000855070002267724
IPSL-CM6A-LR,-2.5,-2.2964,6,FR,Spring barley,frost,-0.000835328309814665
EC-Earth3,-4.5,-4.5546,8,HU,Spring barley,frost,-0.00104604211399342
EC-Earth3,-3.5,-3.4737,8,HU,Spring barley,frost,-0.00170561269613207
EC-Earth3,-2.5,-2.5448,11,HU,Spring barley,frost,-0.00035179204309447
IPSL-CM6A-LR,-5.5,-5.3985,4,HU,Spring barley,frost,-0.00116093567882164
IPSL-CM6A-LR,-4.5,-4.3046,12,HU,Spring barley,frost,0.000154472246188891
IPSL-CM6A-LR,-3.5,-3.5013,7,HU,Spring barley,frost,0.0017723797699193
IPSL-CM6A-LR,-2.5,-2.2964,6,HU,Spring barley,frost,0.000140766583020509
EC-Earth3,-4.5,-4.5546,8,LT,Spring barley,frost,-0.000379642467359191
EC-Earth3,-3.5,-3.4737,8,LT,Spring barley,frost,-0.00178917634644376
EC-Earth3,-2.5,-2.5448,11,LT,Spring barley,frost,0.000447174664397161
IPSL-CM6A-LR,-5.5,-5.3985,4,LT,Spring barley,frost,-0.000205574836494805
IPSL-CM6A-LR,-4.5,-4.3046,12,LT,Spring barley,frost,0.000840291248852247
IPSL-CM6A-LR,-3.5,-3.5013,7,LT,Spring barley,frost,0.00263840979467655
IPSL-CM6A-LR,-2.5,-2.2964,6,LT,Spring barley,frost,0.00201754648792624
EC-Earth3,-4.5,-4.5546,8,LV,Spring barley,frost,0.000976311567370558
EC-Earth3,-3.5,-3.4737,8,LV,Spring barley,frost,-0.000680551173208098
EC-Earth3,-2.5,-2.5448,11,LV,Spring barley,frost,0.00182381975995008
IPSL-CM6A-LR,-5.5,-5.3985,4,LV,Spring barley,frost,0.000930184947593631
IPSL-CM6A-LR,-4.5,-4.3046,12,LV,Spring barley,frost,0.0014854099337152
IPSL-CM6A-LR,-3.5,-3.5013,7,LV,Spring barley,frost,0.00349989473775042
IPSL-CM6A-LR,-2.5,-2.2964,6,LV,Spring barley,frost,0.00278940580710437
EC-Earth3,-4.5,-4.5546,8,SE,Spring barley,frost,-0.000949542654943441
