model,bin_id,delta_sv,n_years,ssp_year,component,crop,dln,branch
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,frost,Soft wheat,-0.00411513051639306,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,frost,Soft wheat,-0.00260905763160322,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,frost,Soft wheat,-0.00175227794678051,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,frost,Soft wheat,-0.00314099728273108,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,frost,Soft wheat,-7.37611289324443e-05,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,frost,Soft wheat,-0.00311048902041354,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,frost,Soft wheat,-3.70561264242069e-05,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,frost,Soft wheat,-0.000827438788906379,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,frost,Soft wheat,0.00358015892306364,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,precip,Soft wheat,-0.0920370511061687,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,precip,Soft wheat,-0.0513929338937799,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,precip,Soft wheat,-0.00835221082612747,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,precip,Soft wheat,0.0161202767352975,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,precip,Soft wheat,-0.0143463983496113,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,precip,Soft wheat,0.00511287680448424,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,precip,Soft wheat,-0.0338005235439338,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,precip,Soft wheat,-0.0218443974021099,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,precip,Soft wheat,-0.0402463927061216,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,precip,Soft wheat,0.0148649144473833,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,precip,Soft wheat,-0.0252987571184862,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,precip,Soft wheat,0.0108514705341692,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,precip,Soft wheat,0.0310518329744905,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,precip,Soft wheat,0.0308369787216149,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,precip,Soft wheat,-0.0132579439534474,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,precip,Soft wheat,-0.0144552887479206,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,precip,Soft wheat,-0.0148863081855661,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,precip,Soft wheat,0.0390809972976751,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,precip,Soft wheat,-0.0028843113235192,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,precip,Soft wheat,0.0565748176218172,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,precip,Soft wheat,-0.0951331030891569,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,precip,Soft wheat,-0.0474935588144479,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,precip,Soft wheat,-0.00966563715210215,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,precip,Soft wheat,-0.00955884416819624,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,precip,Soft wheat,-0.0509084985834231,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,precip,Soft wheat,-0.0311251458000712,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,precip,Soft wheat,-0.0128156990361374,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,precip,Soft wheat,-0.000299131920050393,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,precip,Soft wheat,0.044121638822526,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,precip2,Soft wheat,0.0565730266045745,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,precip2,Soft wheat,0.0261538707155122,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,precip2,Soft wheat,0.00073651904358196,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,precip2,Soft wheat,-0.0154647135295095,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,precip2,Soft wheat,0.00773948046089069,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,precip2,Soft wheat,-0.00901662810326078,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,precip2,Soft wheat,0.0199718487092888,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,precip2,Soft wheat,0.0110005258440498,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,precip2,Soft wheat,0.0274982169714927,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,precip2,Soft wheat,-0.024591066238134,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,precip2,Soft wheat,0.0154049827728463,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,precip2,Soft wheat,-0.0135805930864157,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,precip2,Soft wheat,-0.0288512443832346,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,precip2,Soft wheat,-0.0318980436656054,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,precip2,Soft wheat,0.00694528886591375,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,precip2,Soft wheat,0.00818762190520913,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,precip2,Soft wheat,0.00783195105426298,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,precip2,Soft wheat,-0.0380123438372946,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,precip2,Soft wheat,-0.00280933904448832,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,precip2,Soft wheat,-0.0517476684303058,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,precip2,Soft wheat,0.0474068656234103,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,precip2,Soft wheat,0.0306684423796716,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,precip2,Soft wheat,-0.000864308787893003,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,precip2,Soft wheat,-0.00602157674619251,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,precip2,Soft wheat,0.0339489621747311,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,precip2,Soft wheat,0.0170153173931986,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,precip2,Soft wheat,0.00632906042806576,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,precip2,Soft wheat,-0.00111907509610061,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,precip2,Soft wheat,-0.0449193269535514,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,gdd,Spring barley,-4.52841971093922e-06,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,gdd,Spring barley,-0.000584955183429103,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,gdd,Spring barley,-0.000116481975196742,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,gdd,Spring barley,-0.000258001370103665,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,gdd,Spring barley,-0.000458383155273923,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,gdd,Spring barley,-0.000219410417787714,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,gdd,Spring barley,5.15141146810071e-05,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,gdd,Spring barley,-7.43523217701495e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,gdd,Spring barley,-0.000499986767661551,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,gdd,Spring barley,0.000164284043267073,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,gdd,Spring barley,-0.000382811972149655,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,gdd,Spring barley,-0.00075991036381959,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,gdd,Spring barley,-0.000466763590843998,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,gdd,Spring barley,-0.000345217316598968,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,gdd,Spring barley,-0.000183860346815572,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,gdd,Spring barley,0.000415748085510752,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,gdd,Spring barley,-0.000483426339454772,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,gdd,Spring barley,-0.0001893735145981,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,gdd,Spring barley,-0.000709433002954368,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,gdd,Spring barley,-0.000255316881567195,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,gdd,Spring barley,0.000242012312907265,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,gdd,Spring barley,-2.16789768819802e-05,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,gdd,Spring barley,8.33225864595267e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,gdd,Spring barley,0.000132488306533594,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,gdd,Spring barley,-0.000918073942764204,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,gdd,Spring barley,-8.98042121353134e-05,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,gdd,Spring barley,0.000214841120454661,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,gdd,Spring barley,-0.000460364774250992,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,gdd,Spring barley,-0.000352616674047444,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,heat,Spring barley,-0.0536771467459095,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,heat,Spring barley,-0.0358656372744671,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,heat,Spring barley,-0.0285620952382544,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,heat,Spring barley,-0.0207436135268671,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,heat,Spring barley,-0.036225622290009,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,heat,Spring barley,-0.0205465101185311,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,heat,Spring barley,0.00376902063415982,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,heat,Spring barley,-0.0144017826943991,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,heat,Spring barley,-0.0393924013818485,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,heat,Spring barley,-0.0193764936199444,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,heat,Spring barley,0.00512933396903512,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,heat,Spring barley,-0.0575023517561912,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,heat,Spring barley,-0.0543436490336848,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,heat,Spring barley,-0.0672777570696444,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,heat,Spring barley,-0.0186849005770731,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,heat,Spring barley,0.00514043166165179,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,heat,Spring barley,-0.0429518772432509,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,heat,Spring barley,-0.0130753935450864,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,heat,Spring barley,-0.049876105519272,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,heat,Spring barley,-0.0181124182111714,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,heat,Spring barley,-0.0325823754122177,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,heat,Spring barley,-0.0190846651580739,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,heat,Spring barley,-0.0278357710191442,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,heat,Spring barley,-0.0175311795731613,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,heat,Spring barley,-0.0857265419418013,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,heat,Spring barley,-0.0231755255418755,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,heat,Spring barley,-0.00732608156461977,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,heat,Spring barley,-0.0475856094654605,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,heat,Spring barley,-0.0488038092756683,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,frost,Spring barley,-0.00185811763365086,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,frost,Spring barley,-0.000130355806773956,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,frost,Spring barley,0.00105944109356722,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,frost,Spring barley,0.000116287039070655,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,frost,Spring barley,0.00277569243908408,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,frost,Spring barley,0.00123372946150998,crop_gddwin
